"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-04-14",0.0727981800454989,0,0,0,0.0759657428253061,0,0
"2020-04-15",0.0788160957765214,0,0,0,0.0785718713278162,0,0
"2020-04-16",0.0699325523606674,0,0,0,0.0754538154836189,0,0
"2020-04-17",0.0773462783171521,0,0,0,0.0762190848130577,0,0
"2020-04-18",0.0790849673202614,0,0,0,0.0786211215335872,0,0
"2020-04-19",0.09248,0,0,0,0.0910566855852947,0,0
"2020-04-20",0.0867175572519084,0,0,0,0.0888654850074497,0,0
"2020-04-21",0.0905263157894737,0,0,0,0.0912980806857796,0,0
"2020-04-22",0.0880575539568345,0,0,0,0.0903117508906775,0,0
"2020-04-23",0.08928046989721,0,0,0,0.0903661367498053,0,0
"2020-04-24",0.0901525658807212,0,0,0,0.0904522406208862,0,0
"2020-04-25",0.0879150066401062,0,0,0,0.0897264271699637,0,0
"2020-04-26",0.0911877394636015,0,0,0,0.0907328473396791,0,0
"2020-04-27",0.0891113892365457,0,0,0,0.0903983210635216,0,0
"2020-04-28",0.0863459037711313,0,0,0,0.0897074955843898,0,0
"2020-04-29",0.0856780735107731,0,0,0,0.0896192086342502,0,0
"2020-04-30",0.0840543881334982,0,0,0,0.0887397011996486,0,0
"2020-05-01",0.0813477737665463,0,0,0,0.0881211203415951,0,0
"2020-05-02",0.0819830713422007,0,0,0,0.0876306836848357,0,0
"2020-05-03",0.0785798816568047,0,0,0,0.0869594016292926,0,0
"2020-05-04",0.0754022988505747,0,0,0,0.0861729644621115,0,0
"2020-05-05",0.0754022988505747,0,0,0,0.0854349360701502,0,0
"2020-05-06",0.0754022988505747,0,0,0,0.0848866064899652,0,0
"2020-05-07",0.0806818181818182,0.025,0,0.004,0.0846864422568074,0.025,0.004
"2020-05-08",0.0806818181818182,0.025,0,0.004,0.0844467080613406,0.025,0.004
"2020-05-09",0.0806818181818182,0.025,0,0.004,0.0842401524521215,0.025,0.004
"2020-05-10",0.0806818181818182,0.025,0,0.004,0.0841148999857839,0.025,0.004
"2020-05-11",0.0841363102232667,0.018018018018018,0,0.00305343511450382,0.0841147572603785,0.018018018018018,0.00305343511450382
"2020-05-12",0.0859504132231405,0.016260162601626,0,0.0027972027972028,0.0842062100677898,0.016260162601626,0.0027972027972028
"2020-05-13",0.0859504132231405,0.016260162601626,0,0.0027972027972028,0.0843252807826823,0.016260162601626,0.0027972027972028
"2020-05-14",0.0849640822392866,0.0130378096479791,0,0.00230680507497117,0.0843326140190711,0.0130378096479791,0.00230680507497117
"2020-05-15",0.0835272821308508,0.0116686114352392,0,0.00731452455590387,0.0843180654942369,0.0116686114352392,0.00731452455590387
"2020-05-16",0.0835272821308508,0.0116686114352392,0,0.00731452455590387,0.0843051690824316,0.0116686114352392,0.00731452455590387
"2020-05-17",0.0835272821308508,0.0116686114352392,0,0.00731452455590387,0.0842578092981311,0.0116686114352392,0.00731452455590387
"2020-05-18",0.0835272821308508,0.0116686114352392,0,0.00731452455590387,0.0842369248254745,0.0116686114352392,0.00731452455590387
"2020-05-19",0.0835272821308508,0.0116686114352392,0,0.00731452455590387,0.0841354467224279,0.0116686114352392,0.00731452455590387
"2020-05-20",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.084199632308827,0.0116144018583043,0.0072840790842872
"2020-05-21",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0842150738626482,0.0116144018583043,0.0072840790842872
"2020-05-22",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0842114281667225,0.0116144018583043,0.0072840790842872
"2020-05-23",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0841910036214378,0.0116144018583043,0.0072840790842872
"2020-05-24",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0842186807023207,0.0116144018583043,0.0072840790842872
"2020-05-25",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0842462497619684,0.0116144018583043,0.0072840790842872
"2020-05-26",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0843150313993476,0.0116144018583043,0.0072840790842872
"2020-05-27",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0843625839215704,0.0116144018583043,0.0072840790842872
"2020-05-28",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0844497942178659,0.0116144018583043,0.0072840790842872
"2020-05-29",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0845190423251024,0.0116144018583043,0.0072840790842872
"2020-05-30",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0850313478679604,0.0116144018583043,0.0072840790842872
"2020-05-31",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0850837562995484,0.0116144018583043,0.0072840790842872
"2020-06-01",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0850785773035271,0.0116144018008603,0.00728407906249928
"2020-06-02",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0849935667521685,0.0116144018490485,0.00728407906942472
"2020-06-03",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0850524333547679,0.0116144018911668,0.00728407911182408
"2020-06-04",0.0849086831143864,0.0116144018583043,0,0.0072840790842872,0.0850743512256119,0.0116144018539797,0.00728407906749185
"2020-06-05",0.0844386929796182,0.0104058272632674,0,0.00659754948162111,0.0848163938593266,0.0105393768707244,0.00666630567210562
"2020-06-06",0.0844386929796182,0.0104058272632674,0,0.00659754948162111,0.0848138073275614,0.0103890124376587,0.00656010678037498
"2020-06-07",0.0844386929796182,0.0104058272632674,0,0.00659754948162111,0.0847957970980406,0.0104124131860496,0.00656994290148454
"2020-06-08",0.0844386929796182,0.0104058272632674,0,0.00659754948162111,0.0847681157907129,0.0104039653548963,0.00659452737734422
"2020-06-09",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0842767420717872,0.00943520605937918,0.00685512070002564
"2020-06-10",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0841791264171813,0.00936052751405303,0.00692087151234497
"2020-06-11",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0840965595108535,0.00930264533499401,0.00688643231312661
"2020-06-12",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0840110686207624,0.00930844919943649,0.00688444340571965
"2020-06-13",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0839302871710246,0.00934625901757455,0.0068909020392302
"2020-06-14",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0838377687628648,0.00938512428095357,0.00689086816816559
"2020-06-15",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0837353517024128,0.00941341576260578,0.00689125554904045
"2020-06-16",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0836587202322539,0.00942898027103837,0.00689127402165009
"2020-06-17",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0835818823388174,0.00943409720939672,0.00689071027432005
"2020-06-18",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0835295514282436,0.00943305840571107,0.00689057560551902
"2020-06-19",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0834871917982652,0.0094295770770861,0.00689059373547753
"2020-06-20",0.0792502466293982,0.00942507068803016,0,0.00689061154177433,0.0834459124171447,0.00942649373683912,0.00689037914773477
"2020-06-21",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0834136348339667,0.00891576587255962,0.00638344292759162
"2020-06-22",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0833725968243175,0.0086267029107651,0.00629220739395252
"2020-06-23",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0833181042557986,0.00851300361754943,0.0063199529782079
"2020-06-24",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0832634821882718,0.00850478101708932,0.00635763942295223
"2020-06-25",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0832025236092137,0.00854180986717249,0.0063622196865156
"2020-06-26",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0831465114436718,0.00858304070871063,0.00635022775597421
"2020-06-27",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0830884447801161,0.0086091361974336,0.00634246426757441
"2020-06-28",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0830286424476439,0.00862128124318881,0.00634128872132015
"2020-06-29",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0829678886499927,0.00862355370122847,0.00634265104934355
"2020-06-30",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0829192730613992,0.00862077452865169,0.00634560016820124
"2020-07-01",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0828697389588587,0.00861718531292253,0.00634612619003588
"2020-07-02",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0828677783200674,0.00861424511692506,0.00634443224901948
"2020-07-03",0.0802448146888813,0.00861326442721792,0,0.0063441712926249,0.0828560287209874,0.0086125386096307,0.00634489272993842
"2020-07-04",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0828274894397319,0.00818557197096027,0.00589434183214951
"2020-07-05",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0827984599131688,0.00794396846838016,0.00585148572661428
"2020-07-06",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0827682798378487,0.00784295390019391,0.00588093526589993
"2020-07-07",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0827379825853458,0.0078305614787932,0.00588375209241234
"2020-07-08",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.082703749672658,0.00785876893332849,0.00588675449890855
"2020-07-09",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0826654606504627,0.00789434072296618,0.00588835894543315
"2020-07-10",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0826186628443305,0.00792128378021108,0.00588048362060244
"2020-07-11",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0825665216876697,0.00793663292043074,0.00587144980177069
"2020-07-12",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0825133882716623,0.0079419491820154,0.00586862559593427
"2020-07-13",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0824594702374627,0.00794050198196186,0.00587272432399451
"2020-07-14",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0823978799654241,0.0079361892451729,0.00587852931165234
"2020-07-15",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0823399248698699,0.0079321020646675,0.00588198150898379
"2020-07-16",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0822813450556959,0.00792950671507289,0.00588192046033659
"2020-07-17",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0822227996417019,0.0079284893346367,0.00588003241891982
"2020-07-18",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0821662385944382,0.00792867251622939,0.00587852670465889
"2020-07-19",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0821090777979426,0.00792937144953761,0.00587801491681761
"2020-07-20",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0820636618222099,0.00793000916677299,0.00587806235185713
"2020-07-21",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0820390962814177,0.00793040721573793,0.00587811224388167
"2020-07-22",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0820229528846158,0.00793054708339442,0.00587806828799762
"2020-07-23",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0820084495281219,0.00793046481321735,0.00587739853904429
"2020-07-24",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0819935544875518,0.007930298745577,0.00587696567672839
"2020-07-25",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0819780012016164,0.00793016903574463,0.00587704121207346
"2020-07-26",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0819616456688402,0.00793011675426959,0.00587751465095282
"2020-07-27",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0819450541649126,0.00793013921675496,0.00587810521610433
"2020-07-28",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.0819268941140463,0.00793019984214595,0.00587858931799694
"2020-07-29",0.0789033767970578,0.00793021411578113,0,0.00587803085966201,0.081907966225578,0.00793024428285056,0.0058788236730235
"2020-07-30",0.0698861052153566,0.00576605975668572,0.00124124457109623,0.0043555141056523,0.081801448558193,0.00655851814833172,0.00449179580191933
"2020-07-31",0.0711601167119752,0.00576605975668572,0.00124037045520109,0.0043555141056523,0.0817076857108694,0.00582089664427009,0.00415912684510214
"2020-08-01",0.0711601167119752,0.00576605975668572,0.00124037045520109,0.0043555141056523,0.0816143678757103,0.00545199423484635,0.00429553390250669
"2020-08-02",0.0711601167119752,0.00576605975668572,0.00124037045520109,0.0043555141056523,0.0815199154027035,0.00569801819487324,0.00443091280299424
"2020-08-03",0.0711601167119752,0.00576605975668572,0.00124037045520109,0.0043555141056523,0.0814265203456837,0.00552090609444182,0.00444180176028054
"2020-08-04",0.0711601167119752,0.00576605975668572,0.00124037045520109,0.0043555141056523,0.0813346304715733,0.00570009893597494,0.00438829540990025
"2020-08-05",0.0718204275171417,0.00577763586868642,0.00119818098393575,0.00443322840421698,0.0812461048547329,0.00584907706692571,0.00439814541424786
"2020-08-06",0.0739519805609816,0.00578672094139801,0.00134232796131724,0.00451450837863363,0.0811733305466238,0.00591148185543216,0.00445592620737405
"2020-08-07",0.0750766506762605,0.00574535219960251,0.00153988916690585,0.00449551448158738,0.0811095747550824,0.00587026589649828,0.0044576802230701
"2020-08-08",0.0760609609095301,0.00556427306696344,0.00161886145053178,0.00579642000366727,0.0810570022242737,0.00568227364259359,0.00569066800613832
"2020-08-09",0.0776164233348848,0.0054502436883734,0.00165066945693045,0.00583399866929548,0.0810147740332292,0.00547392172290265,0.00597635006228244
"2020-08-10",0.0774499066792578,0.00510619343089045,0.00187966946652726,0.00582789001321405,0.0809678351896669,0.00514003363182796,0.00590587173969575
"2020-08-11",0.0761694706225066,0.00502390844589946,0.00182959078114259,0.0058264290328397,0.0809120197535337,0.00493956265884146,0.0057886228992618
"2020-08-12",0.0726878420522403,0.00471026894306194,0.00187808492930679,0.00588908010212214,0.0808235240097535,0.00468494170481013,0.00581726386105148
"2020-08-13",0.0758851964924853,0.00437833645886887,0.00491780365021271,0.00606162678406963,0.0807632973821235,0.00439213264964403,0.00602467143524623
"2020-08-14",0.0749536497577442,0.00449987266955778,0.00541016206016612,0.0177343738765895,0.0806951122726732,0.00436428179394043,0.0175110284634852
"2020-08-15",0.0751136026416875,0.00452599445581805,0.00549878096853768,0.0180187282443822,0.0806327713796569,0.00443187781648999,0.0190159065222942
"2020-08-16",0.0692318252819328,0.00105439672259232,0.00711614649522339,0.021001067813209,0.0805200322784356,0.0019644731601734,0.0208847142364778
"2020-08-17",0.0623776133013606,0.0016986021264947,0.00737266307269401,0.018973929818912,0.0803564768586252,0.000909202611904751,0.0185542895299317
"2020-08-18",0.0599503730117944,0.00252885406073905,0.00718037377859076,0.0189263153270388,0.0801831924989707,0.00180748241180355,0.018092835286938
"2020-08-19",0.0599503730117944,0.00252885406073905,0.00718037377859076,0.0189263153270388,0.0800243678989789,0.00251736308098726,0.0183946823302609
"2020-08-20",0.0566218533907036,0.00279933852466168,0.00762126863976629,0.019804439040282,0.079849798518797,0.00297058262362507,0.0199219010546156
"2020-08-21",0.0543124217383524,0.00310475288788087,0.00746770746388997,0.0200089882813708,0.0796625292004533,0.00310895237756321,0.0206141207617666
"2020-08-22",0.0569742549808173,0.00311153182542887,0.00847058904900206,0.0188704774781356,0.0794975543100072,0.00316969053222544,0.0191726153214469
"2020-08-23",0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,0.0793277838368985,0.00336336699838398,0.0187839979286639
"2020-08-24",0.06554768634489,0.00303842202137808,0.00790092758463165,0.0144130507096186,0.0792285071330364,0.00300763000183933,0.0151289709726737
"2020-08-25",0.0671257126239529,0.00297358396513908,0.00778065168578837,0.0138345809104199,0.0791427158436827,0.00292020047028857,0.0131296840713867
"2020-08-26",0.0696635647536433,0.00294508371925619,0.00711434083565267,0.0131546280473314,0.0790786480229966,0.00307239140058281,0.0128316455700139
"2020-08-27",0.0696635647536433,0.00294508371925619,0.00711434083565267,0.0131546280473314,0.0790149619922754,0.00293627575897587,0.0125987960060058
"2020-08-28",0.0696746804454853,0.00283069603060857,0.00711434083565267,0.0130325704254447,0.0789514556743574,0.00277591933110622,0.0124888643633013
"2020-08-29",0.0695300052057302,0.00274898747402373,0.00659862819692757,0.00291619486176488,0.0788846523460034,0.00265342893879044,0.00683197881180927
"2020-08-30",0.0720418487853236,0.00305342957831136,0.00676032711002845,0.00300952551401056,0.0788367007243926,0.00288052585317263,0.00321040666009981
"2020-08-31",0.0738957779683115,0.00365766449312518,0.00726359454566963,0.0037090019802904,0.0788040949111365,0.00350489805459336,0.00314010394260128
"2020-09-01",0.0738957779683115,0.00365766449312518,0.00726359454566963,0.0037090019802904,0.0787717752733364,0.00362970517883852,0.00247769024662319
"2020-09-02",0.0738957779683115,0.00365766449312518,0.00726359454566963,0.0037090019802904,0.0787414008421213,0.00378458454451603,0.00200522986356047
"2020-09-03",0.073686256750364,0.00368373187361711,0.00726359454566963,0.00364230819761494,0.0787034153149595,0.00379233292804059,0.00200095390204863
"2020-09-04",0.0746590833405903,0.00358501344759053,0.00713772815256292,0.00354640999334315,0.0786823440134797,0.00361490384140074,0.00216671065181626
"2020-09-05",0.0750066228054366,0.00352350969974339,0.00706169474591986,0.00349229453397143,0.0786611043429881,0.00360976301221465,0.00288713174901075
"2020-09-06",0.0750066228054366,0.00352350969974339,0.00706169474591986,0.00349229453397143,0.0786371776965411,0.00358062372146697,0.00340261817105807
"2020-09-07",0.0756156830957513,0.00337493620956173,0.0069444192851575,0.0035124355566902,0.0786089748137718,0.00341824090498725,0.00378349898129445
"2020-09-08",0.0756502647809736,0.00337493620956173,0.0069444192851575,0.0035124355566902,0.0785895216909001,0.0033199764067742,0.00397332341622842
"2020-09-09",0.0725375084477816,0.00284305106458155,0.00621627816894669,0.00527034828535841,0.0785418300348979,0.00296391293438535,0.00483690723281934
"2020-09-10",0.0754495730062952,0.00240424102794173,0.00611497414091943,0.00475279618478789,0.0785173399722786,0.00253890362752843,0.00490096368544617
"2020-09-11",0.0756561157097924,0.00246057085616826,0.00611497414091943,0.00476218448949231,0.0784949768206136,0.00234022355919063,0.00515613308427026
"2020-09-12",0.0754334155329376,0.00278070377817889,0.00615393055548387,0.00511409956638591,0.0784792591008739,0.0024446217678237,0.00535049265524147
"2020-09-13",0.0829146580635007,0.00273907629151081,0.00650664413188828,0.00523771622483269,0.07850428664815,0.00255686772261162,0.00536407556622054
"2020-09-14",0.0814949766407977,0.00302455845083986,0.00710106329967632,0.00552625092041118,0.0785166179889495,0.00284812557151918,0.00543407590172546
"2020-09-15",0.0801394999873051,0.00329836083206947,0.00690163180648845,0.00552352373045987,0.078516937780583,0.00319585021446306,0.00545034865191473
"2020-09-16",0.0783162298987281,0.00287741697464871,0.00641641222956675,0.00522738212536787,0.0785030999345805,0.0031121815940866,0.00543577520151693
"2020-09-17",0.077551401697306,0.00259762288281499,0.00632252738275155,0.00515993097912874,0.0784840489650575,0.00274354754144047,0.00549026554454562
"2020-09-18",0.0818122923208357,0.00297402014185957,0.00661011367738191,0.00433925619470691,0.0784951387988914,0.0028983549716243,0.00489277693495987
"2020-09-19",0.0758020827654973,0.00243949958032514,0.00583772095505368,0.00345748197318116,0.0784611702401239,0.00257048468980197,0.00404863949439048
"2020-09-20",0.0616500634749267,0.00425202357563957,0.00404990487524129,0.00280545246546197,0.0783471609821703,0.00363810683591065,0.00327132721906285
"2020-09-21",0.0575575342434841,0.00497923468674426,0.00389570889791901,0.00339457722704206,0.0782016425060831,0.00487983791911592,0.00302312574683369
"2020-09-22",0.056478146824166,0.00613070714653112,0.00388635342231425,0.00419282425170833,0.0780541435229234,0.00616344747225453,0.00332956946906916
"2020-09-23",0.056796651921153,0.0059100235486127,0.00398119172655235,0.00400055139948176,0.0779120798168141,0.00632482763823864,0.00354286438533032
"2020-09-24",0.0568431239447698,0.00589847498323014,0.0039632393590222,0.00415654507581475,0.0777737395688184,0.00616156966888267,0.00370356529276454
"2020-09-25",0.0568528854210531,0.00589805148671831,0.0039632393590222,0.00415820772697704,0.0776386488450039,0.00586546381504476,0.00377875332350918
"2020-09-26",0.0568642716220914,0.00589757116161972,0.0039632393590222,0.00416019378352303,0.0775063187941295,0.00577657749549211,0.00399651339546146
"2020-09-27",0.0511158641074843,0.00483359295815045,0.00319336185205914,0.0036846226128014,0.077341131727336,0.00496892077138034,0.00401658030705344
"2020-09-28",0.051448056996453,0.004850694111264,0.00357470661791166,0.00385867659728,0.0771874522534152,0.00474926851274826,0.00407235392438229
"2020-09-29",0.051321636365484,0.00485494654478372,0.00354929648094141,0.00385519246578842,0.0748673935494772,0.00460662209846614,0.00402021395936706
"2020-09-30",0.0504642567673118,0.00523813096031519,0.00364459056983125,0.00415946969276462,0.0746341089648268,0.00505724676645581,0.00409800570529281
"2020-10-01",0.0505961872693798,0.00534032761646384,0.00364459056983125,0.0043172118930323,0.0740821543461869,0.00546525555708584,0.00422310216957849
"2020-10-02",0.0506501325476195,0.00534958263044472,0.0036564490462933,0.00433206406046458,0.0735588118312101,0.00560461675799661,0.00430644635025096
"2020-10-03",0.0509588415569878,0.00529813112888333,0.00375935204941607,0.00438351556202597,0.0733553372273203,0.00550546506877036,0.00441288741226734
"2020-10-04",0.0504674237985158,0.00277888977341546,0.00339284856489669,0.0048558639525599,0.0732408966570902,0.00383368784631785,0.00464069492613913
"2020-10-05",0.0507035294485031,0.00273670360901082,0.00340659361664614,0.00485314903027761,0.0731287769011854,0.00267879863414963,0.00482840189347275
"2020-10-06",0.0514436056559299,0.00299688542261482,0.00341224903743941,0.00523644986158388,0.0730214198270129,0.00227857015876683,0.00511741264114563
"2020-10-07",0.0520601593449553,0.00300072765595214,0.0033507110417117,0.00528943115071002,0.0729181599309686,0.00257220031771152,0.00529669560851479
"2020-10-08",0.0498311365155833,0.00254695016257639,0.00306392917131543,0.00590541759079086,0.0728049866465682,0.00251415318860592,0.00576743922626214
"2020-10-09",0.0496748764537703,0.00235451474059166,0.00298139436857458,0.00585434211027519,0.0726921558012881,0.00231759675933036,0.00595903644365161
"2020-10-10",0.0497308597951764,0.00235310930374624,0.00298139436857458,0.00586737418308208,0.0725806925416573,0.00219489337368841,0.0059661773037488
"2020-10-11",0.0499445046312064,0.00238667220354069,0.00298139436857458,0.0059607364027424,0.072471335175136,0.0021759609074797,0.00597501539774677
"2020-10-12",0.0490306645259952,0.0024462248725413,0.00300273423150643,0.00590267788380387,0.0723586401560466,0.00229984125709062,0.00591085462030358
"2020-10-13",0.0474604317879557,0.00229632348678426,0.00264887224094477,0.00580995909659058,0.0722395105287171,0.00225037960003961,0.00608216780659952
"2020-10-14",0.0462149601223405,0.00219406005883746,0.00300398233005105,0.00625667101224912,0.0721155847676218,0.00217363521229783,0.00622279676775911
"2020-10-15",0.045427389649742,0.00203559361894506,0.00306767004576499,0.00610552013897076,0.0719890978430786,0.00208985971021095,0.00621814354842994
"2020-10-16",0.0456690140129461,0.00281706073843686,0.00345882052642451,0.00653591668917545,0.0718649467323556,0.00244188166663438,0.00635982630506817
"2020-10-17",0.0451152339121483,0.00256551744101123,0.00341143553058308,0.0188693577009797,0.0717393608903802,0.00256340225658308,0.0178282098754093
"2020-10-18",0.044764870795034,0.00269958141747126,0.00272564710450594,0.01826250256599,0.0716133136416118,0.00271318881959138,0.0198267540966089
"2020-10-19",0.0453352352533554,0.00266538388690312,0.00250981710731915,0.0178443792875495,0.0714910896424277,0.00278282968266225,0.0196001024301338
"2020-10-20",0.0448249327213176,0.00212632620522492,0.0023279411224499,0.0173493854126372,0.071367634954037,0.00253448675682796,0.0179305660615432
"2020-10-21",0.0446131864734679,0.0020972977364089,0.00230262769589881,0.0177736799774572,0.0712443423513235,0.00230056686653401,0.016801723703015
"2020-10-22",0.0483887527616973,0.00377066280345514,0.00205688599852028,0.00596537317194185,0.0711395000285041,0.00306802592511858,0.00833938762784719
"2020-10-23",0.0489937051801947,0.00432596044889774,0.00233353392528701,0.0067108191417472,0.0710383775179376,0.00397779554854032,0.00406240698008066
"2020-10-24",0.0502795425196051,0.00428434382048006,0.00248082173715906,0.00704620513038302,0.0709440190368292,0.00436513554892974,0.00207132167167398
"2020-10-25",0.0506039859365362,0.00440670134053309,0.00304942777232316,0.00720716358037054,0.0708519825658536,0.00462395358737552,0.00361272457651891
"2020-10-26",0.0482201509259053,0.00431918070856994,0.00325311986116307,0.00707068200169943,0.0707500372634264,0.00466596576106376,0.00560877747467558
"2020-10-27",0.0480749513339716,0.0041947149499789,0.00311172288987587,0.00699584282462319,0.0706483551704346,0.00449515717190873,0.00724447084858216
"2020-10-28",0.0470780395177965,0.00368960550620869,0.0031106722057238,0.0070406909192172,0.070543130588637,0.00383890733294959,0.00818835291418326
"2020-10-29",0.0458947956218365,0.00312966499763857,0.00308901629841625,0.00670331389411995,0.0704335822934971,0.00315173142635641,0.00834602552690402
"2020-10-30",0.0434928521459658,0.00279196668733361,0.00315054008090791,0.00645173484095289,0.070314375398752,0.00268069936198957,0.00809871445326632
"2020-10-31",0.0551743561114525,0.00239520267499458,0.0047979823352502,0.00538866096074391,0.0702476792146628,0.00238242198371765,0.00690359212351478
"2020-11-01",0.0657041176673394,0.0127857410817908,0.00577820161061745,0.00507129494443354,0.0702277512956073,0.011761071087873,0.00575960177082921
"2020-11-02",0.0661823327226677,0.0148988090236891,0.00606532611914741,0.00506913383889141,0.070210085699088,0.0158175094065519,0.00525742656214591
