"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
35,"2020-04-26",0.00784313725490196,0,0,0,0,0,0
36,"2020-04-27",0.00996376811594203,0,0,0,0,0,0
37,"2020-04-28",0.00987432675044883,0,0,0,0,0,0
38,"2020-04-29",0.0106837606837607,0,0,0,0,0,0
39,"2020-04-30",0.0106382978723404,0,0,0,0,0,0
40,"2020-05-01",0.0106382978723404,0,0,0,0,0,0
41,"2020-05-02",0.0106382978723404,0,0,0,0,0,0
42,"2020-05-03",0.0110041265474553,0,0,0,0,0,0
43,"2020-05-04",0.0110041265474553,0,0,0,0,0,0
44,"2020-05-05",0.0110041265474553,0,0,0,0,0,0
45,"2020-05-06",0.0113960113960114,0,0,0,0,0,0
46,"2020-05-07",0.0122699386503067,0,0,0,0,0,0
47,"2020-05-08",0.0122699386503067,0,0,0,0,0,0
48,"2020-05-09",0.0127591706539075,0,0,0,0,0,0
49,"2020-05-10",0.0136286201022147,0,0,0,0,0,0
50,"2020-05-11",0.0142348754448399,0,0,0,0,0,0
51,"2020-05-12",0.015625,0,0,0,0,0,0
52,"2020-05-13",0.0125858123569794,0,0,0,0,0,0
53,"2020-05-14",0.0136518771331058,0,0,0,0,0,0
54,"2020-05-15",0.0136518771331058,0,0,0,0,0,0
55,"2020-05-16",0.014475271411339,0,0,0,0,0,0
56,"2020-05-17",0.0154043645699615,0,0,0,0,0,0
57,"2020-05-18",0.0164609053497942,0,0,0,0,0,0
58,"2020-05-19",0.0176730486008837,0,0,0,0,0,0
59,"2020-05-20",0.0190779014308426,0,0,0,0,0,0
60,"2020-05-21",0.0189982728842832,0,0,0,0,0,0
61,"2020-05-22",0.0189035916824197,0,0,0,0,0,0
62,"2020-05-23",0.0157303370786517,0,0,0,0,0,0
63,"2020-05-24",0.0151898734177215,0,0,0,0,0,0
64,"2020-05-25",0.019047619047619,0,0,0,0,0,0
65,"2020-05-26",0.2,0,0,0,0,0,0
66,"2020-05-27",0.2,0,0,0,0,0,0
67,"2020-05-28",0.2,0,0,0,0,0,0
68,"2020-05-29",0.2,0,0,0,0,0,0
69,"2020-05-30",0.2,0,0,0,0,0,0
70,"2020-05-31",0.2,0,0,0,0,0,0
71,"2020-06-01",0.2,0,0,0,0,0,0
72,"2020-06-02",0.2,0,0,0,0,0,0
73,"2020-06-03",0.2,0,0,0,0,0,0
74,"2020-06-04",0.2,0,0,0,0,0,0
75,"2020-06-05",0.2,0,0,0,0,0,0
76,"2020-06-06",0.2,0,0,0,0,0,0
77,"2020-06-07",0.2,0,0,0,0,0,0
78,"2020-06-08",0.2,0,0,0,0,0,0
79,"2020-06-09",0.0333333333333333,0,0,0,0,0,0
80,"2020-06-10",0.0333333333333333,0,0,0,0,0,0
81,"2020-06-11",0.0333333333333333,0,0,0,0,0,0
82,"2020-06-12",0.0333333333333333,0,0,0,0,0,0
83,"2020-06-13",0.0333333333333333,0,0,0,0,0,0
84,"2020-06-14",0.0333333333333333,0,0,0,0,0,0
85,"2020-06-15",0.0333333333333333,0,0,0,0,0,0
86,"2020-06-16",0.0333333333333333,0,0,0,0,0,0
87,"2020-06-17",0.0333333333333333,0,0,0,0,0,0
88,"2020-06-18",0.0333333333333333,0,0,0,0,0,0
89,"2020-06-19",0.0333333333333333,0,0,0,0,0,0
90,"2020-06-20",0.0333333333333333,0,0,0,0,0,0
91,"2020-06-21",0.0333333333333333,0,0,0,0,0,0
92,"2020-06-22",0.0333333333333333,0,0,0,0,0,0
93,"2020-06-23",0.0333333333333333,0,0,0,0,0,0
94,"2020-06-24",0.0333333333333333,0,0,0,0,0,0
95,"2020-06-25",0.0333333333333333,0,0,0,0,0,0
96,"2020-06-26",0.0333333333333333,0,0,0,0,0,0
97,"2020-06-27",0.0333333333333333,0,0,0,0,0,0
98,"2020-06-28",0.0333333333333333,0,0,0,0,0,0
99,"2020-06-29",0.0333333333333333,0,0,0,0,0,0
100,"2020-06-30",0.0333333333333333,0,0,0,0,0,0
101,"2020-07-01",0.0333333333333333,0,0,0,0,0,0
102,"2020-07-02",0.0333333333333333,0,0,0,0,0,0
103,"2020-07-03",0.0333333333333333,0,0,0,0,0,0
104,"2020-07-04",0.0333333333333333,0,0,0,0,0,0
105,"2020-07-05",0,0,0,0,0,0,0
106,"2020-07-06",0,0,0,0,0,0,0
107,"2020-07-07",0,0,0,0,0,0,0
108,"2020-07-08",0,0,0,0,0,0,0
109,"2020-07-09",0,0,0,0,0,0,0
110,"2020-07-10",0,0,0,0,0,0,0
111,"2020-07-11",0,0,0,0,0,0,0
112,"2020-07-12",0,0,0,0,0,0,0
113,"2020-07-13",0,0,0,0,0,0,0
114,"2020-07-14",0,0,0,0,0,0,0
115,"2020-07-15",0,0,0,0,0,0,0
116,"2020-07-16",0,0,0,0,0,0,0
117,"2020-07-17",0,0,0,0,0,0,0
118,"2020-07-18",0,0,0,0,0,0,0
119,"2020-07-19",0,0,0,0,0,0,0
120,"2020-07-20",0,0,0,0,0,0,0
121,"2020-07-21",0,0,0,0,0,0,0
122,"2020-07-22",0,0,0,0,0,0,0
123,"2020-07-23",0,0,0,0,0,0,0
124,"2020-07-24",0,0,0,0,0,0,0
125,"2020-07-25",0,0,0,0,0,0,0
126,"2020-07-26",0,0,0,0,0,0,0
127,"2020-07-27",0.0228195577032786,0,0,0,0,0,0
128,"2020-07-28",0.0228195577032786,0,0,0,0,0,0
129,"2020-07-29",0.0228195577032786,0,0,0,0,0,0
130,"2020-07-30",0.0328923841823551,0,0,0,0,0,0
131,"2020-07-31",0.0276591909652163,0,0,0,0,0,0
132,"2020-08-01",0.0403956441929917,0,0,0,0,0,0
133,"2020-08-02",0.0403956441929917,0,0,0,0,0,0
134,"2020-08-03",0.0503118309626924,0,0,0.00685071302434133,0,0,0.00685071302434133
135,"2020-08-04",0.0484765118410594,0,0,0.00685071302434133,0,0,0.00685071302434133
136,"2020-08-05",0.048047369006312,0,0,0.00679006644941972,0,0,0.00679006644941972
137,"2020-08-06",0.048047369006312,0,0,0.00679006644941972,0,0,0.00679006644941972
138,"2020-08-07",0.048047369006312,0,0,0.00679006644941972,0,0,0.00679006644941972
139,"2020-08-08",0.048047369006312,0,0,0.00679006644941972,0,0,0.00679006644941972
140,"2020-08-09",0.0429208939667797,0,0,0.00679006644941972,0,0,0.00679006644941972
141,"2020-08-10",0.0429208939667797,0,0,0.00679006644941972,0,0,0.00679006644941972
142,"2020-08-11",0.0429208939667797,0,0,0.00679006644941972,0,0,0.00679006644941972
143,"2020-08-12",0.041040615925988,0,0,0.00654326010306482,0,0,0.00654326010306482
144,"2020-08-13",0.0351073254376387,0,0,0.00417532017999308,0,0,0.00417532017999308
145,"2020-08-14",0.0335890271903685,0,0,0.00341617105635797,0,0,0.00341617105635797
146,"2020-08-15",0.0399737770274788,0,0,0.00341617105635797,0,0,0.00341617105635797
147,"2020-08-16",0.0399737770274788,0,0,0.00341617105635797,0,0,0.00341617105635797
148,"2020-08-17",0.0399737770274788,0,0,0.00341617105635797,0,0,0.00341617105635797
149,"2020-08-18",0.0399737770274788,0,0,0.00341617105635797,0,0,0.00341506290611562
150,"2020-08-19",0.0399737770274788,0,0,0.00341617105635797,0,0,0.00341635759784358
151,"2020-08-20",0.0399737770274788,0,0,0.00341617105635797,0,0,0.00341445948690601
152,"2020-08-21",0.0399737770274788,0,0,0.00341617105635797,0,0,0.00341637978469753
153,"2020-08-22",0.0399737770274788,0,0,0.00341617105635797,0,0,0.00341654533831534
154,"2020-08-23",0.0399737770274788,0,0,0.00341617105635797,0,0,0.00341665749828249
155,"2020-08-24",0.0399737770274788,0,0,0.00341617105635797,0,0,0.00341636168806733
156,"2020-08-25",0.0372555259566066,0,0,0.00341617105635797,0,0,0.00341579418830948
157,"2020-08-26",0.0372555259566066,0,0,0.00341617105635797,0,0,0.00341603671589254
158,"2020-08-27",0.015515601891186,0,0,0.00341617105635797,0,0,0.00341609305955384
159,"2020-08-28",0.015515601891186,0,0,0.00341617105635797,0,0,0.0034162203018586
160,"2020-08-29",0.00868325977847006,0,0,0,0,0,0.000273305084467277
161,"2020-08-30",0.00868325977847006,0,0,0,0,0,0.00020498331663788
162,"2020-08-31",0.00868325977847006,0,0,0,0,0,2.04757005011783e-07
163,"2020-09-01",0.00868325977847006,0,0,0,0,0,2.22044604925031e-16
164,"2020-09-02",0.00868325977847006,0,0,0,0,0,3.06049193271994e-07
165,"2020-09-03",0.00868325977847006,0,0,0,0,0,4.57548655570929e-14
166,"2020-09-04",0.0115931225014169,0,0,0,0,0,2.22044604925031e-16
167,"2020-09-05",0.0115931225014169,0,0,0,0,0,2.22044604925031e-16
168,"2020-09-06",0.0119932286258221,0,0,0,0,0,3.56246035087545e-14
169,"2020-09-07",0.0189398364485981,0,0,0,0,0,2.22044604925031e-16
170,"2020-09-08",0.0204789473684211,0,0,0,0,0,2.22044604925031e-16
171,"2020-09-09",0.0189398364485981,0,0,0,0,0,4.20850221009861e-11
172,"2020-09-10",0.0189398364485981,0,0,0,0,0,1.04566852190417e-14
173,"2020-09-11",0.0189398364485981,0,0,0,0,0,2.22044604925031e-16
174,"2020-09-12",0.00330996884735202,0,0,0,0,0,2.22044604925031e-16
175,"2020-09-13",0.00330996884735202,0,0,0,0,0,2.22044604925031e-16
176,"2020-09-14",0.0137298805815161,0.0104199117341641,0,0.0104199117341641,0,0.0104199117341641,0.0104199095816783
177,"2020-09-15",0.0158138629283489,0.00625194704049844,0,0.00625194704049844,0,0.00625194704049844,0.00625194851019853
178,"2020-09-16",0.0158138629283489,0.00625194704049844,0,0.00625194704049844,0,0.00625194704049844,0.00625194691967746
179,"2020-09-17",0.0158138629283489,0.00625194704049844,0,0.00625194704049844,0,0.00625194704049844,0.00654577267856757
180,"2020-09-18",0.0126878894080997,0.00312597352024922,0,0.00312597352024922,0,0.00312597352024922,0.00314787717015234
181,"2020-09-19",0.0126878894080997,0.00312597352024922,0,0.00312597352024922,0,0.00312597352024922,0.00218192767440914
182,"2020-09-20",0.0126878894080997,0.00312597352024922,0,0.00312597352024922,0,0.00312597352024922,0.00258403015341253
183,"2020-09-21",0.0126878894080997,0,0.00312597352024922,0.00312597352024922,0.00312597352024922,0,0.00299504494898567
184,"2020-09-22",0.0126878894080997,0,0.00312597352024922,0.00312597352024922,0.00312597352024922,0,0.0031661138765574
185,"2020-09-23",0.0126878894080997,0,0.00312597352024922,0.00312597352024922,0.00312597352024922,0,0.00326367488110085
186,"2020-09-24",0.0126878894080997,0,0.00312597352024922,0.00312597352024922,0.00312597352024922,0,0.00324253236381929
187,"2020-09-25",0.0202034657320872,0,0.00312597352024922,0.00688376168224299,0.00312597352024922,0,0.00680063452291466
188,"2020-09-26",0.0202034657320872,0,0.00312597352024922,0.00688376168224299,0.00312597352024922,0,0.00727416009685878
189,"2020-09-27",0.0202034657320872,0,0.00312597352024922,0.00688376168224299,0.00312597352024922,0,0.00703190106576241
190,"2020-09-28",0.0202034657320872,0,0.00312597352024922,0.00688376168224299,0.00312597352024922,0,0.00688042866358621
191,"2020-09-29",0.0202034657320872,0,0.00312597352024922,0.00688376168224299,0.00312597352024922,2.22044604925031e-16,0.0068144266795426
192,"2020-09-30",0.0168934968847352,0,0.00312597352024922,0.00688376168224299,0.00312597352024922,2.22044604925031e-16,0.00668512004089198
193,"2020-10-01",0.0168934968847352,0,0.00312597352024922,0.00688376168224299,0.00312597352024922,2.22044604925031e-16,0.00691791856219131
194,"2020-10-02",0.0211769859813084,0,0.00312597352024922,0.00688376168224299,0.00312597352024922,2.22044604925031e-16,0.00703751510224764
195,"2020-10-03",0.0243029595015576,0.00312597352024922,0,0.00688376168224299,0,0.00312597352024887,0.00705570996145714
196,"2020-10-04",0.0243029595015576,0.00312597352024922,0,0.00688376168224299,0,0.00312597352025545,0.00699534404687497
197,"2020-10-05",0.0260080359671481,0.00284179410931747,0,0.00659958227131124,0,0.00284179410931729,0.00665018213294473
198,"2020-10-06",0.0260080359671481,0.00284179410931747,0,0.00659958227131124,0.00234448045429852,0.00284179410931844,0.00642704735933452
199,"2020-10-07",0.0260080359671481,0.00284179410931747,0,0.00659958227131124,0.00220656954370573,0.00284179410933887,0.00644668337762818
200,"2020-10-08",0.0260080359671481,0.00284179410931747,0,0.00659958227131124,0.00208398234683304,0.0028445217449467,0.00644289176684287
201,"2020-10-09",0.0260080359671481,0.00284179410931747,0,0.00659958227131124,0.00197429906542115,0.00283344425589413,0.00648620627303273
202,"2020-10-10",0.0260080359671481,0.00284179410931747,0,0.00659958227131124,0.00187558411214975,0.00284133575617055,0.00653034277961895
203,"2020-10-11",0.0260080359671481,0.00284179410931747,0,0.00659958227131124,0.00178627058299978,0.00283824792776651,0.00657515275232991
204,"2020-10-12",0.0231662418578306,0,0,0.00375778816199377,0.00170507646559071,0.000291532719796071,0.00443291745677077
205,"2020-10-13",0.0231662418578306,0,0,0.00375778816199377,0.00163094270621721,1.81011187293121e-13,0.00347976819016311
206,"2020-10-14",0.0274289330218069,0,0,0.00375778816199377,0.00156298676002549,7.93286194054729e-09,0.00331463004926599
207,"2020-10-15",0.0274289330218069,0,0,0.00375778816199377,0.00150042127399347,2.22044604925031e-16,0.00339593768235407
208,"2020-10-16",0.0274289330218069,0,0,0.00375778816199377,0.00144264831401342,2.22044604925031e-16,0.00358858848672398
209,"2020-10-17",0.02189704737035,0,0,0.00299991491923872,0.00139032793185055,2.22044604925031e-16,0.00339721000037795
210,"2020-10-18",0.02189704737035,0,0,0.00299991491923872,0.00133950477235366,2.22044604925031e-16,0.00332243608000095
211,"2020-10-19",0.0285644888561333,0,0,0.00315250684731021,0.00129439952549829,2.22044604925031e-16,0.00334036766944282
212,"2020-10-20",0.0285644888561333,0,0,0.00315250684731021,0.00125029331796301,2.22044604925031e-16,0.00330828681430156
213,"2020-10-21",0.0215968675287981,0,0,0,0.00121251991217573,9.71491439844776e-14,0.00131978449393791
214,"2020-10-22",0.0215968675287981,0,0,0,0.00117216625077968,2.22044604925031e-16,0.000427540677943551
215,"2020-10-23",0.0215968675287981,0,0,0,0.00113663801416206,2.22044604925031e-16,5.64503809510482e-05
216,"2020-10-24",0.0215968675287981,0,0,0,0.00110420196272357,2.22044604925031e-16,1.59253862773444e-07
217,"2020-10-25",0.0215968675287981,0,0,0,0.00107161818581913,2.22044604925031e-16,6.2100783572635e-16
218,"2020-10-26",0.0215968675287981,0,0,0,0.00104173680813982,2.22044604925031e-16,2.22044604925031e-16
219,"2020-10-27",0.0255076702426396,0,0,0,0.00101510775613338,2.22044604925031e-16,9.69366366816865e-05
220,"2020-10-28",0.0212241811460664,0,0,0,0.000986896241681089,2.22044604925031e-16,5.24236845106262e-05
221,"2020-10-29",0.0195625038555257,0,0,0,0.000962681174036907,2.22044604925031e-16,2.97753177446073e-05
222,"2020-10-30",0.0293533360762645,0.00244770805518469,0,0.00122385402759235,0.000937737225508383,0.00242443598708429,1.67620865937594e-05
223,"2020-10-31",0.0293533360762645,0.00244770805518469,0,0.00122385402759235,0.000916153861900585,0.00249983748792559,1.86328013561185e-06
224,"2020-11-01",0.0293533360762645,0.00244770805518469,0,0.00122385402759235,0.000893701734254618,0.00243577324390277,0.00103748276920238
225,"2020-11-02",0.0293533360762645,0.00244770805518469,0,0.00122385402759235,0.000872365412235104,0.00245577023318598,0.00137889609068379
226,"2020-11-03",0.0293533360762645,0.00244770805518469,0,0.00122385402759235,0.000852284863474355,0.00253066740908348,0.00130788993339808
227,"2020-11-04",0.0271204978475151,0.00244770805518469,0,0.00122385402759235,0.000833548101530172,0.0024392324529161,0.0011233622417611
228,"2020-11-05",0.0271204978475151,0.00244770805518469,0,0.00122385402759235,0.000816150610273995,0.00239249078019739,0.00104533964518144
229,"2020-11-06",0.0271204978475151,0.00244770805518469,0,0.00122385402759235,0.000797916385698738,0.00237791473826199,0.00107014961375496
230,"2020-11-07",0.0271204978475151,0.00244770805518469,0,0.00122385402759235,0.000781432857455634,0.00239374983870404,0.00112939279694809
231,"2020-11-08",0.0271204978475151,0.00244770805518469,0,0.00122385402759235,0.000765443951637578,0.00238038074930189,0.00119973434480046
232,"2020-11-09",0.0271204978475151,0.00244770805518469,0,0.00122385402759235,0.00075023364487555,0.00245700777871439,0.00122209936042873
233,"2020-11-10",0.0271204978475151,0.00244770805518469,0,0.00122385402759235,0.000735420439253571,0.00246308149786293,0.0012008398803174
234,"2020-11-11",0.0271204978475151,0.00244770805518469,0,0.00122385402759235,0.00072129311164368,0.00246503020711654,0.00116447352096053
235,"2020-11-12",0.0271204978475151,0.00244770805518469,0,0.00122385402759235,0.000707664418940761,0.00248955748741419,0.00112916578007868
236,"2020-11-13",0.0293533360762645,0.00244770805518469,0,0.00122385402759235,0.000695409057011762,0.00249214552168575,0.00110437616235549
237,"2020-11-14",0.0254206998219849,0.00244770805518469,0,0.00122385402759235,0.000682587925302678,0.00248942884318004,0.00109531018169206
238,"2020-11-15",0.0254206998219849,0.00244770805518469,0,0.00122385402759235,0.000669752784019674,0.00245428953561476,0.00110911377189279
239,"2020-11-16",0.0254206998219849,0.00244770805518469,0,0.00122385402759235,0.000658006775755518,0.0024154669370942,0.00116901336987152
240,"2020-11-17",0.0254206998219849,0.00244770805518469,0,0.00122385402759235,0.000646728159279176,0.00242604761254087,0.00126711589588868
241,"2020-11-18",0.0221049563669434,0.00212844178711712,0,0.00106422089355856,0.000635708225945513,0.00216286187716602,0.00128507690758917
242,"2020-11-19",0.0221049563669434,0.00212844178711712,0,0.00106422089355856,0.000625108158909852,0.00207049861579243,0.0012693216213435
243,"2020-11-20",0.026024654547221,0.00292890520694259,0,0.00180847546337213,0.000616481417810725,0.00276962003434632,0.00143836663448475
244,"2020-11-21",0.026024654547221,0.00292890520694259,0,0.00180847546337213,0.000606049410186398,0.00300639307277545,0.00157934133406163
245,"2020-11-22",0.026024654547221,0.00292890520694259,0,0.00180847546337213,0.000595986403887076,0.00302850389565807,0.00169392324994928
246,"2020-11-23",0.026024654547221,0.00292890520694259,0,0.00180847546337213,0.000586858968201883,0.00295546336719801,0.00178101113479135
247,"2020-11-24",0.0257409211845015,0.00289697286670942,0,0.00178875858975572,0.000577746961507978,0.00284814503504256,0.00184596675564406
248,"2020-11-25",0.0159088642580351,0.000641573588633082,0,0.000641573588633082,0.000568294819321185,0.00125463834024643,0.00147908418209232
249,"2020-11-26",0.0159088642580351,0.000641573588633082,0,0.000641573588633082,0.000559741950646171,0.000459988075385761,0.00120964721701863
