"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_stillsick_past_smooth"
31,"2020-04-21",0.00377216144851,0,0,0,0.00406316228580712,0
32,"2020-04-22",0.00377216144851,0,0,0,0.00407987371003988,0
33,"2020-04-23",0.00377216144851,0,0,0,0.00409351583325919,0
34,"2020-04-24",0.00377216144851,0,0,0,0.00410469231821637,0
35,"2020-04-25",0.00377216144851,0,0,0,0.00411382877838959,0
36,"2020-04-26",0.00377216144851,0,0,0,0.00412120570010158,0
37,"2020-04-27",0.00377216144851,0,0,0,0.00412714815051691,0
38,"2020-04-28",0.00377216144851,0,0,0,0.00413177002304311,0
39,"2020-04-29",0.00377216144851,0,0,0,0.00413532662355816,0
40,"2020-04-30",0.00659099231050897,0,0,0,0.00448951042796281,0
41,"2020-05-01",0.00659099231050897,0,0,0,0.00482827569947365,0
42,"2020-05-02",0.00659099231050897,0,0,0,0.00514625650204338,0
43,"2020-05-03",0.00659099231050897,0,0,0,0.00546115573647224,0
44,"2020-05-04",0.00659099231050897,0,0,0,0.00572497109209042,0
45,"2020-05-05",0.00838574423480084,0,0,0,0.00630738608910816,0
46,"2020-05-06",0.01,0,0,0,0.00703259678675309,0
47,"2020-05-07",0.0105691056910569,0,0,0,0.00828439570215205,0
48,"2020-05-08",0.0106796116504854,0,0,0,0.00884972820048268,0
49,"2020-05-09",0.010752688172043,0,0,0,0.00943940024914823,0
50,"2020-05-10",0.0120481927710843,0,0,0,0.0103599144959812,0
51,"2020-05-11",0.0117647058823529,0,0,0,0.0121591069450897,0
52,"2020-05-12",0.0133333333333333,0,0,0,0.0122175382218526,0
53,"2020-05-13",0.0117647058823529,0,0,0,0.0124596746109608,0
54,"2020-05-14",0.0117647058823529,0,0,0,0.0130915125430856,0
55,"2020-05-15",0.0142857142857143,0,0,0,0.0140101719732829,0
56,"2020-05-16",0.0142857142857143,0,0,0,0.014403059642043,0
57,"2020-05-17",0.0142857142857143,0,0,0,0.0148848741710549,0
58,"2020-05-18",0.0142857142857143,0,0,0,0.0153094242216572,0
59,"2020-05-19",0.0142857142857143,0,0,0,0.0156599060389521,0
60,"2020-05-20",0.0142857142857143,0,0,0,0.0159457468307517,0
61,"2020-05-21",0.0142857142857143,0,0,0,0.0161818425879776,0
62,"2020-05-22",0.0166666666666667,0,0,0,0.0168235014560478,0
63,"2020-05-23",0.02,0,0,0,0.0179441618206931,0
64,"2020-05-24",0.02,0,0,0,0.0189650309646266,0
65,"2020-05-25",0.02,0,0,0,0.019859583687665,0
66,"2020-05-26",0,0,0,0,0.0171273076962782,0
67,"2020-05-27",0,0,0,0,0.0153056751743492,0
68,"2020-05-28",0,0,0,0,0.0139644633431932,0
69,"2020-05-29",0,0,0,0,0.0120652330608181,0
70,"2020-05-30",0,0,0,0,0.0115081932174696,0
71,"2020-05-31",0,0,0,0,0.0109425462305515,0
72,"2020-06-01",0,0,0,0,0.0104492991277615,0
73,"2020-06-02",0,0,0,0,0.0100114539690626,0
74,"2020-06-03",0,0,0,0,0.00964514607782598,0
75,"2020-06-04",0,0,0,0,0.00932976516398291,0
76,"2020-06-05",0,0,0,0,0.00899614119848099,0
77,"2020-06-06",0,0,0,0,0.00873770918161018,0
78,"2020-06-07",0,0,0,0,0.0084476415973015,0
79,"2020-06-08",0,0,0,0,0.00814373358543915,0
80,"2020-06-09",0,0,0,0,0.00791456420325433,0
81,"2020-06-10",0,0,0,0,0.0068675113911451,0
82,"2020-06-11",0,0,0,0,0.00754995276855724,0
83,"2020-06-12",0,0,0,0,0.00738833487572064,0
84,"2020-06-13",0,0,0,0,0.00608081305213698,0
85,"2020-06-14",0,0,0,0,0.0058536703110424,0
86,"2020-06-15",0,0,0,0,0.00564034943323066,0
87,"2020-06-16",0,0,0,0,0.00543958381247659,0
88,"2020-06-17",0,0,0,0,0.00525030393839709,0
89,"2020-06-18",0,0,0,0,0.00509861720133971,0
90,"2020-06-19",0,0,0,0,0.00504070337217972,0
91,"2020-06-20",0,0,0,0,0.00498404249153208,0
92,"2020-06-21",0,0,0,0,0.00492866329462829,0
93,"2020-06-22",0,0,0,0,0.00487505151513053,0
94,"2020-06-23",0,0,0,0,0.00482151844105935,0
95,"2020-06-24",0,0,0,0,0.00476969855152501,0
96,"2020-06-25",0,0,0,0,0.0047235335938203,0
97,"2020-06-26",0,0,0,0,0.00466925996333209,0
98,"2020-06-27",0,0,0,0,0.00462138140721121,0
99,"2020-06-28",0,0,0,0,0.0045738728092584,0
100,"2020-06-29",0,0,0,0,0.00452744017180708,0
101,"2020-06-30",0,0,0,0,0.00448395033360181,0
102,"2020-07-01",0,0,0,0,0.00443579696534512,0
103,"2020-07-02",0,0,0,0,0.00439563676196433,0
104,"2020-07-03",0,0,0,0,0.00436023591134132,0
105,"2020-07-04",0.0666666666666667,0,0,0,0.00495384818624475,0
106,"2020-07-05",0.0666666666666667,0,0,0,0.0750000181677638,0
107,"2020-07-06",0.0666666666666667,0,0,0,0.0801070785387936,0
108,"2020-07-07",0.0666666666666667,0,0,0,0.0831913020646357,0
109,"2020-07-08",0.1,0,0,0,0.105105915357399,0
110,"2020-07-09",0.1,0,0,0,0.116073842939534,0
111,"2020-07-10",0.1,0,0,0,0.12220539885964,0
112,"2020-07-11",0.1,0,0,0,0.126047033086719,0
113,"2020-07-12",0.1,0,0,0,0.128637657988345,0
114,"2020-07-13",0.1,0,0,0,0.130464538690005,0
115,"2020-07-14",0.1,0,0,0,0.131786349393,0
116,"2020-07-15",0.1,0,0,0,0.113611528467859,0
117,"2020-07-16",0.1,0,0,0,0.111954218498476,0
118,"2020-07-17",0.1,0,0,0,0.110917686256344,0
119,"2020-07-18",0.1,0,0,0,0.107641662112422,0
120,"2020-07-19",0.1,0,0,0,0.108736991962395,0
121,"2020-07-20",0.1,0,0,0,0.108992283982105,0
122,"2020-07-21",0.1,0,0,0,0.107692314785413,0
123,"2020-07-22",0.1,0,0,0,0.108189727507064,0
124,"2020-07-23",0.1,0,0,0,0.113583970754656,0
125,"2020-07-24",0.1,0,0,0,0.10774981484206,0
126,"2020-07-25",0.1,0,0,0,0.107544121433173,0
127,"2020-07-26",0.1,0,0,0,0.107223472809822,0
128,"2020-07-27",0.1,0,0,0,0.106241243291009,0
129,"2020-07-28",0.08,0,0,0,0.103771555748854,0
130,"2020-07-29",0.0546859365310685,0.0128982696678722,0,0.0128982696678722,0.116703856820686,0.0128982696678722
131,"2020-07-30",0.00792766276019155,0.0202155400384885,0,0.0202155400384885,0.0941970267892566,0.0202155400384885
132,"2020-07-31",0.00493061952158255,0.0202155400384885,0,0.0202155400384885,0.100557792862579,0.0202155400384885
133,"2020-08-01",0.00910861611735897,0.0166179059231321,0,0.0148694796957606,0.0931870890798762,0.0148694796957606
134,"2020-08-02",0.00910861611735897,0.0166179059231321,0,0.0148694796957606,0.0868308369090713,0.0148694796957606
135,"2020-08-03",0.00910861611735897,0.0166179059231321,0,0.0148694796957606,0.0832563985123665,0.0148694796957606
136,"2020-08-04",0.00921352169100127,0.0166703587099533,0,0.0148694796957606,0.0793590088971599,0.0148694796957606
137,"2020-08-05",0.00921352169100127,0.0166703587099533,0,0.0148694796957606,0.0769367891321833,0.0148694796957606
138,"2020-08-06",0.00921352169100127,0.0166703587099533,0,0.0148694796957606,0.0746656917515966,0.0148694796957606
139,"2020-08-07",0.00880268143738526,0.0159270105495038,0,0.0142064345525217,0.072465801683731,0.0142064345525217
140,"2020-08-08",0.00904372380519051,0.0159270105495038,0,0.0142064345525217,0.0700893966334757,0.0142064345525217
141,"2020-08-09",0.00904372380519051,0.0159270105495038,0,0.0142064345525217,0.0683064129449116,0.0142064345525217
142,"2020-08-10",0.0107871134830741,0.014904496736197,0,0.0140534715963707,0.0665378343507491,0.0140534715963707
143,"2020-08-11",0.0107871134830741,0.014904496736197,0,0.0140534715963707,0.0649372444980636,0.0140534715963707
144,"2020-08-12",0.0107871134830741,0.014904496736197,0,0.0140534715963707,0.063700344700391,0.0140534715963707
145,"2020-08-13",0.0107871134830741,0.014904496736197,0,0.0140534715963707,0.0623732825192562,0.0140540511805185
146,"2020-08-14",0.0107871134830741,0.014904496736197,0,0.0140534715963707,0.0610834634113405,0.0140535629072766
147,"2020-08-15",0.0107871134830741,0.014904496736197,0,0.0140534715963707,0.0598333433931309,0.0140540913298423
148,"2020-08-16",0.0107871134830741,0.014904496736197,0,0.0140534715963707,0.0586071460076157,0.0140532712550911
149,"2020-08-17",0.0107871134830741,0.014904496736197,0,0.0140534715963707,0.057437173520978,0.0140524677631036
150,"2020-08-18",0.0107871134830741,0.014904496736197,0,0.0140534715963707,0.0563053229624225,0.0140526685822221
151,"2020-08-19",0.00918392587863067,0.0148876233230661,0,0.0140375616306492,0.0551738969100929,0.0140379847734516
152,"2020-08-20",0.00918392587863067,0.0148876233230661,0,0.0140375616306492,0.0540838747576904,0.0140365169993547
153,"2020-08-21",0.00918392587863067,0.0148876233230661,0,0.0140375616306492,0.0530331733236358,0.0140376635703825
154,"2020-08-22",0.00918392587863067,0.0148876233230661,0,0.0140375616306492,0.0514242558228081,0.0140377694338723
155,"2020-08-23",0.0203546056447751,0.0148362564316856,0,0.0139891277142422,0.051102387820966,0.0139901876986956
156,"2020-08-24",0.00647722834200118,0.000846740155995144,0,0,0.0502169706390388,0.00109140092938713
157,"2020-08-25",0.0092268564237501,0.000911116643414537,0,0,0.0493363839091629,1.70463493750859e-15
158,"2020-08-26",0.0092268564237501,0.000911116643414537,0,0,0.0484744484608305,5.52538644407019e-07
159,"2020-08-27",0.0202507649763684,0,0,0,0.0478093286959776,2.22044604925031e-16
160,"2020-08-28",0.0202507649763684,0,0,0,0.0471550732163119,2.22044604925031e-16
161,"2020-08-29",0.0202507649763684,0,0,0,0.0465000000347295,1.08611366322379e-13
162,"2020-08-30",0.0202507649763684,0,0,0,0.0458367992561968,2.22044604925031e-16
163,"2020-08-31",0.0202507649763684,0,0,0,0.0450530644939518,2.22044604925031e-16
164,"2020-09-01",0.0202507649763684,0,0,0,0.0463696333225472,8.56144925501238e-14
165,"2020-09-02",0.0202507649763684,0,0,0,0.0458971583962487,2.22044604925031e-16
166,"2020-09-03",0.0202507649763684,0,0,0,0.0453993817552589,2.22044604925031e-16
167,"2020-09-04",0.0202507649763684,0,0,0,0.044951808488099,2.22044604925031e-16
168,"2020-09-05",0,0,0,0,0.0441705091467036,2.22044604925031e-16
169,"2020-09-06",0,0,0,0,0.0434045721623549,2.22044604925031e-16
170,"2020-09-07",0,0,0,0,0.0426543689186504,2.22044604925031e-16
171,"2020-09-08",0,0,0,0,0.0419183324765886,2.22044604925031e-16
172,"2020-09-09",0,0,0,0,0.041192274160636,2.22044604925031e-16
173,"2020-09-10",0,0,0,0,0.0401669496947815,2.22044604925031e-16
174,"2020-09-11",0,0,0,0,0.0395764374131368,2.22044604925031e-16
175,"2020-09-12",0,0,0,0,0.0390177905235067,2.22044604925031e-16
176,"2020-09-13",0,0,0,0,0.0384625094406389,2.22044604925031e-16
177,"2020-09-14",0,0,0,0,0.0336313420689439,2.22044604925031e-16
178,"2020-09-15",0,0,0,0,0.033079542994101,2.22044604925031e-16
179,"2020-09-16",0,0,0,0,0.0325454341656146,2.22044604925031e-16
180,"2020-09-17",0,0,0,0,0.0320286682912311,2.22044604925031e-16
181,"2020-09-18",0.00857848860186968,0,0,0.00202547647544145,0.0316740519405296,0.0019286989986017
182,"2020-09-19",0.00857848860186968,0,0,0.00202547647544145,0.03133274241315,0.00228603198594966
183,"2020-09-20",0.00857848860186968,0,0,0.00202547647544145,0.0309985496476315,0.00219158617764771
184,"2020-09-21",0.00857848860186968,0,0,0.00202547647544145,0.0306764205377964,0.00193882446918671
185,"2020-09-22",0.00857848860186968,0,0,0.00202547647544145,0.0303607064828656,0.0019889700837567
186,"2020-09-23",0.00857848860186968,0,0,0.00202547647544145,0.030055716025343,0.00210368107572367
187,"2020-09-24",0.00857848860186968,0,0,0.00202547647544145,0.0297586945132582,0.00203985448962436
188,"2020-09-25",0.00857848860186968,0,0,0.00202547647544145,0.0294701297793484,0.00195778458973068
189,"2020-09-26",0.00857848860186968,0,0,0.00202547647544145,0.02918920399576,0.00195953656635417
190,"2020-09-27",0.00857848860186968,0,0,0.00202547647544145,0.028915453433167,0.00190934873208054
191,"2020-09-28",0.00857848860186968,0,0,0.00202547647544145,0.0286484930260666,0.00196467288318948
192,"2020-09-29",0.00857848860186968,0,0,0.00202547647544145,0.0283886205086672,0.0020355056548852
193,"2020-09-30",0.00857848860186968,0,0,0.00202547647544145,0.028136778965827,0.00207426366039405
194,"2020-10-01",0.00857848860186968,0,0,0.00202547647544145,0.0278900552600316,0.00205589803371574
195,"2020-10-02",0.0085070011968541,0,0,0.00324076236070632,0.0276504539383838,0.00303490440971375
196,"2020-10-03",0.0085070011968541,0,0,0.00324076236070632,0.0274154027272326,0.00337775354321536
197,"2020-10-04",0.00779312139678232,0,0,0.00296880815115517,0.0271757145858729,0.00316832315512078
198,"2020-10-05",0.00296880815115517,0,0,0.00296880815115517,0.0268759352275207,0.0029573889108735
199,"2020-10-06",0.00296880815115517,0,0,0.00296880815115517,0.026582750109373,0.00284486388304585
200,"2020-10-07",0.00296880815115517,0,0,0.00296880815115517,0.0262965684927659,0.00282717807677829
201,"2020-10-08",0.00296880815115517,0,0,0.00296880815115517,0.0260167794196464,0.00286673913118075
202,"2020-10-09",0.00296880815115517,0,0,0.00296880815115517,0.0257453361157997,0.00295303985924669
203,"2020-10-10",0.00296880815115517,0,0,0.00296880815115517,0.0254782591380369,0.00290143188305095
204,"2020-10-11",0.00296880815115517,0,0,0.00296880815115517,0.025216687754207,0.0028791340022694
205,"2020-10-12",0.00576603278826063,0,0,0.0043674204697079,0.0249985977814342,0.00381149178431024
206,"2020-10-13",0.00576603278826063,0.00139861231855273,0,0.0043674204697079,0.0247835892254647,0.00434193953228544
207,"2020-10-14",0.0204923766836806,0.00139861231855273,0,0.00882063269644065,0.0247566951260433,0.00829769867153615
208,"2020-10-15",0.0204923766836806,0.00139861231855273,0,0.00882063269644065,0.0247306523471017,0.00937068435931433
209,"2020-10-16",0.0150781586420752,0.00334217776938544,0,0.009792415421857,0.024638505010927,0.0101287344606985
210,"2020-10-17",0.0150781586420752,0.00334217776938544,0,0.009792415421857,0.0245470557639392,0.00981850820621985
211,"2020-10-18",0.0191682202978133,0.00922140914489646,0,0.00868920997884865,0.0245078931134814,0.00842366697024192
212,"2020-10-19",0.0191682202978133,0.00922140914489646,0,0.00868920997884865,0.0244707450588766,0.00777730087889079
213,"2020-10-20",0.0191682202978133,0.00922140914489646,0,0.00868920997884865,0.0244329964490169,0.00781065457585088
214,"2020-10-21",0.0191682202978133,0.00922140914489646,0,0.00868920997884865,0.0243961545751518,0.00820945676201298
215,"2020-10-22",0.0189843973020498,0.00895717402689596,0,0.00873879224595015,0.0243586962478819,0.00870273830857175
216,"2020-10-23",0.0189843973020498,0.00895717402689596,0,0.00873879224595015,0.0243218951065007,0.00907350370215146
217,"2020-10-24",0.0189843973020498,0.00895717402689596,0,0.00873879224595015,0.0242854668230606,0.00928078640563721
218,"2020-10-25",0.0189843973020498,0.00895717402689596,0,0.00873879224595015,0.0242487518373809,0.00934585830251604
219,"2020-10-26",0.0189843973020498,0.00895717402689596,0,0.00873879224595015,0.024214459116349,0.00930372885617412
220,"2020-10-27",0.0188331766115246,0.0088489411700296,0,0.00868996802546167,0.024177970661423,0.0091453794660894
221,"2020-10-28",0.0143495772168378,0.00924947887913846,0,0.00385232004110266,0.0240913155114916,0.00570362262217412
222,"2020-10-29",0.0127909994405833,0.00586931310006252,0,0.00458555037752131,0.0239873672309447,0.00415097206535033
223,"2020-10-30",0.0251846768949273,0.00578291660405617,0,0.00873233112624576,0.0240270754174926,0.00635063655431651
224,"2020-10-31",0.0243432026151033,0.00571474428269082,0,0.0084173204331152,0.0240567418318959,0.00739021629449866
225,"2020-11-01",0.0243432026151033,0.00571474428269082,0,0.0084173204331152,0.0240855648756505,0.00812575499947179
226,"2020-11-02",0.0239607088965538,0.00546686547447793,0,0.0084476979060711,0.0241115220657532,0.00857636693318788
227,"2020-11-03",0.0239607088965538,0.00546686547447793,0,0.0084476979060711,0.0241366940488973,0.00880472357610422
228,"2020-11-04",0.0239607088965538,0.00546686547447793,0,0.0084476979060711,0.0241619206411877,0.0088360267523529
229,"2020-11-05",0.0239607088965538,0.00546686547447793,0,0.0084476979060711,0.0241870688318201,0.00869397355152896
230,"2020-11-06",0.0239607088965538,0.00546686547447793,0,0.0084476979060711,0.0242121052893234,0.00849245686171463
231,"2020-11-07",0.0239607088965538,0.00546686547447793,0,0.0084476979060711,0.0242373787314298,0.00833689631338832
232,"2020-11-08",0.0241166377345868,0.00560543664779095,0,0.00869245056567148,0.0242637544071583,0.0084040906126642
233,"2020-11-09",0.0237121322496453,0.0056035464827406,0,0.00886217761509457,0.0242861314553404,0.00857454358381374
234,"2020-11-10",0.0237121322496453,0.0056035464827406,0,0.00886217761509457,0.0243089434591075,0.00870266046147653
235,"2020-11-11",0.0246850991931513,0.00583217150144236,0,0.00928640339327854,0.0243421935544242,0.00909598832446062
236,"2020-11-12",0.0246850991931513,0.00583217150144236,0,0.00928640339327854,0.0243751480447271,0.00934436485248939
237,"2020-11-13",0.0239773965240387,0.000772232751957491,0,0.0102220236527828,0.0244006563383343,0.0101483691021937
238,"2020-11-14",0.0239773965240387,0.000772232751957491,0,0.0102220236527828,0.0244253235785414,0.0105486548139165
239,"2020-11-15",0.0239773965240387,0.000772232751957491,0,0.0102220236527828,0.0244503891949813,0.0106879702100183
240,"2020-11-16",0.0239773965240387,0.000772232751957491,0,0.0102220236527828,0.0244755729430747,0.0106776282832939
241,"2020-11-17",0.0239773965240387,0.000772232751957491,0,0.0102220236527828,0.0245006828609632,0.0105882350851787
242,"2020-11-18",0.0239773965240387,0.000772232751957491,0,0.0102220236527828,0.0245260435720848,0.010466963155675
243,"2020-11-19",0.0239773965240387,0.000772232751957491,0,0.0102220236527828,0.0245506512335302,0.0103461180639319
244,"2020-11-20",0.0239773965240387,0.000772232751957491,0,0.0102220236527828,0.0245755121119766,0.0102458005460977
245,"2020-11-21",0.0239773965240387,0.000772232751957491,0,0.0102220236527828,0.0246002576225201,0.0101753105451562
246,"2020-11-22",0.0240608377772372,0.00080312206203579,0,0.0103146915830177,0.0246260020208184,0.010197884568478
247,"2020-11-23",0.0240608377772372,0.00080312206203579,0,0.0103146915830177,0.0246514143847903,0.0102179571040697
248,"2020-11-24",0.0164328550490316,0,0,0.00547761834967721,0.0245913517043509,0.00735288807260747
249,"2020-11-25",0,0,0,0,0.0243507954319628,0.00363582205176725
250,"2020-11-26",0,0,0,0,0.0241174578967618,0.0016093518086252
