"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
119,"2020-08-12",0.0525789373453707,0.00650493977025099,0.00455139916798279,0.0126239322331098,0.00496140662196077,0.00655297565821349,0.0126245918810965
120,"2020-08-13",0.0525789373453707,0.00650493977025099,0.00455139916798279,0.0126239322331098,0.00495518680088246,0.00649840851506481,0.0126022449288535
121,"2020-08-14",0.0525789373453707,0.00650493977025099,0.00455139916798279,0.0126239322331098,0.00494915369683823,0.00648483689616024,0.0126200612821212
122,"2020-08-15",0.0525789373453707,0.00650493977025099,0.00455139916798279,0.0126239322331098,0.00494329895116733,0.00648934676222548,0.0126424001245962
123,"2020-08-16",0.0525789373453707,0.00650493977025099,0.00455139916798279,0.0126239322331098,0.00493761473723999,0.00649764282117527,0.0126525852797662
124,"2020-08-17",0.0529937319507345,0.00649087605362988,0.0045719042034834,0.0126728333951267,0.0049323869923611,0.00649104326306436,0.0126899142307473
125,"2020-08-18",0.0545202467047627,0.00655223745125887,0.00479314969252699,0.0127180167545681,0.0049304266616342,0.00653934609538854,0.0127305108398552
126,"2020-08-19",0.0535066940062387,0.00647911330293254,0.00477649493829393,0.0126204570001961,0.00492828956702824,0.00649599329724973,0.0126495142157834
127,"2020-08-20",0.0545540427125503,0.00642847057017538,0.00481871618792477,0.012559120523109,0.00492679050149325,0.00643261469313354,0.0125918768861648
128,"2020-08-21",0.0547149620278963,0.00651010482139105,0.00492323854695791,0.0126407547743247,0.00492674653456512,0.00647662372613913,0.0125986670543704
129,"2020-08-22",0.0546979180215438,0.00650538448961485,0.00496480993895559,0.012634344798703,0.00492725721828625,0.00649821509782967,0.0126045259440551
130,"2020-08-23",0.0546929828726002,0.00650511093689418,0.00496425318916843,0.0126339701551277,0.00492774679431069,0.00650885936341158,0.0126108789223399
131,"2020-08-24",0.0549656289574959,0.00650487588375489,0.00496459000720501,0.0126619188772417,0.00492822769019715,0.00651224119789016,0.0126267319427957
132,"2020-08-25",0.0558201212510615,0.00665277131357124,0.00514207658433557,0.0128862183611137,0.00493097947868728,0.00663085706646407,0.0127160508619739
133,"2020-08-26",0.0561879975591418,0.00672512802614209,0.00502787537706419,0.0130363406135592,0.00493221363593665,0.00673434280952798,0.0128398572760559
134,"2020-08-27",0.0565472940630444,0.00670470666540678,0.00503094445467991,0.0128988623769127,0.00493345481124596,0.00674634135907677,0.0128908739866356
135,"2020-08-28",0.0566753738611018,0.00668167816660624,0.00503142128251966,0.0128728383523661,0.00493467024427658,0.00671229775169784,0.0129186846786602
136,"2020-08-29",0.0554560860589581,0.00597089321753067,0.00504267491341936,0.0138946207239539,0.00493599727744883,0.0061303225060158,0.0132988626562901
137,"2020-08-30",0.0544845869862242,0.00612769917561582,0.00501267798548481,0.0138602353149085,0.00493692988368888,0.0059811435342964,0.0136070255379226
138,"2020-08-31",0.0551273457248629,0.00543149626539192,0.00502111109791801,0.0132248314854319,0.00493785397454674,0.00544604792342492,0.0135102275551972
139,"2020-09-01",0.0549228159628987,0.00527055536467784,0.00504204670622834,0.0130678796482352,0.00493908476494137,0.00513499188036793,0.0131092720784267
140,"2020-09-02",0.0551452087465039,0.00528541228903967,0.00504312009111784,0.0130919523836703,0.00494029968669578,0.0050989942336692,0.0129298734854959
141,"2020-09-03",0.0557307793391831,0.00539378518182897,0.00504614431348884,0.0131052157059658,0.00494152173462282,0.00527170010762406,0.0129002276765111
142,"2020-09-04",0.054847617115799,0.0053618842781144,0.00504730236562769,0.0131305279375924,0.0049427289096684,0.00540304839285476,0.0129718359200007
143,"2020-09-05",0.0550713655182958,0.00537348927845604,0.00504822331187451,0.0131505644628284,0.00494391432019011,0.00550126491598565,0.0130832826695779
144,"2020-09-06",0.0553034569657144,0.00538556488864525,0.00504915562169035,0.0131712574885144,0.0049450870738018,0.00555247645745443,0.0131910454488763
145,"2020-09-07",0.0553034569657144,0.00538556488864525,0.00504915562169035,0.0131712574885144,0.00494623567800837,0.00554842255761065,0.0132549523822866
146,"2020-09-08",0.0553034569657144,0.00538556488864525,0.00504915562169035,0.0130627169263886,0.00494736056419121,0.00550663203044759,0.0131980877392845
147,"2020-09-09",0.0553034569657144,0.00538556488864525,0.00504915562169035,0.0130627169263886,0.0049484622894061,0.00544723909362286,0.0131568725227197
148,"2020-09-10",0.055314349403861,0.00538228243100122,0.00504431653851479,0.0130573739843109,0.00494948962937641,0.00538328252036236,0.0131217134549295
149,"2020-09-11",0.0552955943369036,0.00545473467292306,0.00503675571770269,0.0131268893985972,0.00495041592968627,0.00538171962768129,0.0131464911508675
150,"2020-09-12",0.0555467098605708,0.0054706976344285,0.00503793741470341,0.0131511697354892,0.00495133582840095,0.00538054915090141,0.0131677643239306
151,"2020-09-13",0.0555467098605708,0.0054706976344285,0.00503793741470341,0.0131511697354892,0.00495223715448534,0.0053741032273857,0.0131657354713775
152,"2020-09-14",0.0530529816254168,0.00536875934457435,0.00491018329918545,0.0127717255789802,0.00495180262453574,0.00529778298310028,0.0128756725815575
153,"2020-09-15",0.0531190852133976,0.00538682423346241,0.00491165304764324,0.0127442677628817,0.00495138888930492,0.00527761321813341,0.0126972084375582
154,"2020-09-16",0.0530536984329158,0.00527780282753294,0.00491183701472628,0.0127476631805638,0.00495099055961221,0.00520726846692566,0.0126219866434955
155,"2020-09-17",0.0530820341736258,0.00522321275228715,0.00491713509778728,0.0127779487644206,0.00495065644881126,0.00515284674638259,0.0126338947303745
156,"2020-09-18",0.0533071010324657,0.00521822845679987,0.00495755447417214,0.0127851883771945,0.00495072970806622,0.00514752643490175,0.0126775860434951
157,"2020-09-19",0.0552886640489143,0.00482252366665251,0.00515392022530041,0.0125750250457574,0.00495271845093799,0.00490194959691172,0.0125790950177477
158,"2020-09-20",0.0488307806945118,0.00463629393149807,0.00511176800369745,0.0114497932849318,0.00495426328878515,0.00467021201022068,0.01177657855552
159,"2020-09-21",0.05053233062389,0.00392891813252351,0.00516409001122356,0.0110203459544468,0.00495628112115153,0.00412357024161303,0.0110764375214061
160,"2020-09-22",0.0528958838968886,0.0043895607073275,0.00545267959783049,0.0140740425706161,0.00496101635656047,0.00414705712094112,0.0128801408571391
161,"2020-09-23",0.051663405635725,0.00441561510374777,0.00502394335670236,0.0140269866723936,0.00496161780293191,0.00426536774937036,0.0139405645893076
162,"2020-09-24",0.0519047410966499,0.004026865617302,0.00459878520466111,0.0136798209251656,0.0049582308916767,0.00413170027929274,0.0141843825431286
163,"2020-09-25",0.0503978708158966,0.00390239159766135,0.00489774010794438,0.0157308447782243,0.00495767311840166,0.00401152719961015,0.0156722821758614
164,"2020-09-26",0.0513368147462055,0.00376209867563467,0.00480841400424557,0.0157393193877347,0.00495630424237675,0.00388272739813748,0.0162853262453619
165,"2020-09-27",0.0513368147462055,0.00376209867563467,0.00480841400424557,0.0157393193877347,0.00495494570968411,0.00383130345068758,0.0163849968911821
166,"2020-09-28",0.0518330461202495,0.00368694086922644,0.00479954501546483,0.0156691513806081,0.00495354853679635,0.0037696189558137,0.0161688991001228
167,"2020-09-29",0.0518330461202495,0.00368694086922644,0.00479954501546483,0.0156691513806081,0.00495217644173564,0.0037435228671233,0.0158619797723408
168,"2020-09-30",0.0528320819972688,0.00434041574114262,0.00510151404647268,0.0235235037647411,0.00495349732805932,0.00417521716658863,0.0212352211997324
169,"2020-10-01",0.05082852941046,0.00446303461233016,0.00468115484683738,0.00716794440274312,0.004951112810295,0.00450009527083569,0.013332359237247
170,"2020-10-02",0.0443740844893143,0.004069512450355,0.00468338903870531,0.00677305180443008,0.00494879312326537,0.00437373608673564,0.00886986008177608
171,"2020-10-03",0.0443740844893143,0.004069512450355,0.00468338903870531,0.00677305180443008,0.00494651633860236,0.0042631128587544,0.00587478534801234
172,"2020-10-04",0.0526230149813805,0.00635517814979337,0.00576994498282921,0.00883952774148195,0.00495354337165148,0.00576818768769546,0.00476845217679939
173,"2020-10-05",0.0526230149813805,0.00635517814979337,0.00576994498282921,0.00883952774148195,0.00496050185547696,0.0064884673228696,0.00541913588220126
174,"2020-10-06",0.0517240127790781,0.00301097572664267,0.00360320478634724,0.00433097092870693,0.00494906925698787,0.00457979479660622,0.00450170108282941
175,"2020-10-07",0.0545742885733443,0.00327225698255731,0.00353298593091688,0.00470679645050351,0.00493741309916475,0.00360768941935035,0.00489572354237847
176,"2020-10-08",0.0545742885733443,0.00327225698255731,0.00353298593091688,0.00470679645050351,0.00492584511348111,0.00291194988041803,0.00419293791971109
177,"2020-10-09",0.038425641267032,0.00413395860051098,0.00353623462281834,0.00352638938800921,0.00491452369282605,0.00297928451970826,0.00325393760763833
178,"2020-10-10",0.038425641267032,0.00413395860051098,0.00353623462281834,0.00352638938800921,0.00490338883284312,0.00329933033288586,0.00312069996923477
179,"2020-10-11",0.038425641267032,0.00413395860051098,0.00353623462281834,0.00352638938800921,0.00489243852707756,0.00362529583667857,0.00360666448561685
180,"2020-10-12",0.0404947331517748,0.00413360047726282,0.00353671582213725,0.00558432882613221,0.00488166974442308,0.00386357667424999,0.00534792528359508
181,"2020-10-13",0.042415386923358,0.00419811392256734,0.00369902866544483,0.00572979858307757,0.00487238894446671,0.00407865638938668,0.00640496590596702
182,"2020-10-14",0.0442709612548322,0.00418125898317236,0.00409909284712196,0.00552226618916111,0.0048663401217424,0.00423121924073806,0.00671840200730889
183,"2020-10-15",0.0440493518195994,0.00444719008335239,0.00401092037360941,0.0057865826615504,0.00485970207214344,0.00450695889878111,0.00701335027724978
184,"2020-10-16",0.0440493518195994,0.00444719008335239,0.00401092037360941,0.0057865826615504,0.00485316768764468,0.00466334251137526,0.00700439075695578
185,"2020-10-17",0.0443227459734893,0.00444655012320913,0.00401165139482647,0.0057857499599569,0.00484673963794105,0.00472396360824093,0.00666725363913965
186,"2020-10-18",0.0443227459734893,0.00444655012320913,0.00401165139482647,0.0057857499599569,0.00484040815263282,0.00472542668836766,0.00554722114191962
187,"2020-10-19",0.0443227459734893,0.00444655012320913,0.00401165139482647,0.0057857499599569,0.00483417257090059,0.00469510593163948,0.00591084010552544
188,"2020-10-20",0.0443227459734893,0.00444655012320913,0.00401165139482647,0.0057857499599569,0.00482803064832084,0.00465029640146463,0.00632508920923091
189,"2020-10-21",0.0443227459734893,0.00444655012320913,0.00401165139482647,0.0057857499599569,0.00482200805269606,0.00460019159043277,0.00592339857006435
190,"2020-10-22",0.0447694564645428,0.0045175770360836,0.00407367134609437,0.00585536531197872,0.00481649881659342,0.00459213294776458,0.00532540382653154
191,"2020-10-23",0.0447694564645428,0.0045175770360836,0.00407367134609437,0.00585536531197872,0.00481107087601279,0.00457155023159203,0.00494079941641379
192,"2020-10-24",0.0447694564645428,0.0045175770360836,0.00407367134609437,0.00585536531197872,0.00480572236699066,0.00454573127663392,0.00471302390695722
193,"2020-10-25",0.0443042863014357,0.00444595184224492,0.00400903798601446,0.00578516458079301,0.00479998611276949,0.00447831277796064,0.00457424161206148
194,"2020-10-26",0.0443042863014357,0.00444595184224492,0.00400903798601446,0.00578516458079301,0.00479433251850109,0.00442791765652662,0.00456679630529205
195,"2020-10-27",0.0443042863014357,0.00444595184224492,0.00400903798601446,0.00578516458079301,0.00478878231704012,0.00439279401146066,0.00469485315735801
196,"2020-10-28",0.0443042863014357,0.0040040072420365,0.00400903798601446,0.00534321998058459,0.00478328369857069,0.00412981444009551,0.00469326429549027
197,"2020-10-29",0.0443042863014357,0.0040040072420365,0.00400903798601446,0.00534321998058459,0.00477786326045217,0.00396252953193051,0.00489953803438167
198,"2020-10-30",0.0443042863014357,0.0040040072420365,0.00400903798601446,0.00534321998058459,0.0047725192091492,0.00386865380389108,0.00602587347776528
199,"2020-10-31",0.0442674681216729,0.00400365813857199,0.00400382594384605,0.00534289665819796,0.00476721384421863,0.0038308560376981,0.00577077582411633
200,"2020-11-01",0.0431455296195434,0.00377779650731813,0.00365961396993359,0.00511515481457679,0.00475963648894636,0.00371379795417516,0.00543778469295131
201,"2020-11-02",0.0445372129230683,0.00347881455212276,0.00377972752781316,0.0047103317954897,0.00475296293604075,0.00350677774930484,0.00502298182023251
202,"2020-11-03",0.0445372129230683,0.00347881455212276,0.00377972752781316,0.0047103317954897,0.00474638185072869,0.00339052153283867,0.00468783445967062
203,"2020-11-04",0.0447438131757154,0.00347884686989212,0.00377752454699248,0.00471037555390634,0.00473987602403805,0.00334006799574372,0.00445107870795282
204,"2020-11-05",0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,0.00473322355000547,0.00329167105871487,0.0045523853402752
205,"2020-11-06",0.0390651625037225,0.000410556033307685,0.00455351473086441,0.00116193696233031,0.00473203308413862,0.0020547708553859,0.00320293448380247
206,"2020-11-07",0.0412156277954041,0.000692154263365653,0.00456248440208684,0.00158928850398191,0.00473091733959566,0.0013700587254004,0.00252820676408168
207,"2020-11-08",0.0444623535461599,0.00475836303610629,0.005629555414781,0.00256908306122907,0.00473679184424556,0.00234428313081633,0.0021902222767476
208,"2020-11-09",0.04323537133641,0.00519068735975236,0.00585317626739359,0.00262877467720299,0.00474404341254835,0.00414935924296209,0.00194672750008042
209,"2020-11-10",0.0531307830620491,0.0114181858196383,0.00804061795596662,0.00695341413587925,0.00476532355485126,0.0104369855362613,0.00532344136644504
210,"2020-11-11",0.0524721395741318,0.011254419944273,0.00805331790257776,0.00703901349545557,0.00478640276921659,0.0124693144860277,0.00721780582543674
211,"2020-11-12",0.0527820602144193,0.0115396167247656,0.00806341058468261,0.00710399471968916,0.00480728061886388,0.0133989726569948,0.00807340073357002
212,"2020-11-13",0.053793991797673,0.0118629690450573,0.00904184107469565,0.00886655799699004,0.0048341144098202,0.0137779766330171,0.00972816109995155
213,"2020-11-14",0.0706788736965423,0.0114524583294341,0.0090747656208966,0.008663096769463,0.00486081607348541,0.0133924777269512,0.010181713658554
214,"2020-11-15",0.0710330041319645,0.0113918272052269,0.0091648212392167,0.00862489659880001,0.0048878580292599,0.012605505073376,0.0100835870870266
215,"2020-11-16",0.0726944693726876,0.0114794341933247,0.00903398506402205,0.0105137049723204,0.00493206214973831,0.0116941795849714,0.0106966932241565
216,"2020-11-17",0.0751910519951277,0.0111108592007291,0.00938593239078943,0.00929506579569468,0.0050482374032491,0.0106500269717735,0.010347781163676
217,"2020-11-18",0.0756638776089559,0.0110312758188644,0.00901572758405928,0.00993509164360698,0.00515483653926825,0.00983143850668384,0.0108742334905239
218,"2020-11-19",0.0686051375405965,0.0111211905888163,0.00918900469591959,0.00998900978458095,0.00526617921506485,0.00934568749692074,0.0107104350510582
219,"2020-11-20",0.0683922636146807,0.0114317791003439,0.00931818641843103,0.0101502882153305,0.00538114717867345,0.00928034121163199,0.0101179904556627
220,"2020-11-21",0.0697236438209322,0.0114162084961478,0.00981292592674881,0.0101257902666079,0.00551020799932865,0.0093792020815801,0.00960006082609682
221,"2020-11-22",0.0694113088015065,0.0116116229186938,0.0099530833309911,0.0104541738644977,0.00902502669114874,0.0097193522461374,0.00937540316436184
222,"2020-11-23",0.0701107542560828,0.0121794092141108,0.00977276023059979,0.0110878538035964,0.00581075788549052,0.0104401051658985,0.0095691016116123
223,"2020-11-24",0.0640793023216921,0.0138651087113294,0.0101734477632582,0.0120933762911392,0.00598472857403363,0.0119962494602428,0.0103218924128767
224,"2020-11-25",0.0772165431421692,0.0136155292974864,0.0104856688712531,0.0127044709588898,0.00615081404535603,0.0129554022113315,0.0112393311812478
