"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
1,"2020-03-19",0.0205116386264116,0,0,0,0.0205116386264116,0,0,0
2,"2020-03-20",0.0206391478029294,0,0,0,0.0206391478029294,0,0,0
3,"2020-03-21",0.0206391478029294,0,0,0,0.0206391478029294,0,0,0
4,"2020-03-22",0.0209778085991678,0,0,0,0.0209778085991678,0,0,0
5,"2020-03-23",0.0209778085991678,0,0,0,0.0209778085991678,0,0,0
6,"2020-03-24",0.0285039941902687,0,0,0,0.0285039941902687,0,0,0
7,"2020-03-25",0.031609720445825,0,0,0,0.031609720445825,0,0,0
8,"2020-03-26",0.0320407791734935,0,0,0,0.0320407791734935,0,0,0
9,"2020-03-27",0.033526640086988,0,0,0,0.033526640086988,0,0,0
10,"2020-03-28",0.0376335512677404,0,0,0,0.0376335512677404,0,0,0
11,"2020-03-29",0.038019979126286,0,0,0,0.038019979126286,0,0,0
12,"2020-03-30",0.0415308291991495,0,0,0,0.0415308291991495,0,0,0
13,"2020-03-31",0.0496902426432628,0,0,0,0.0496902426432628,0,0,0
14,"2020-04-01",0.0541564519723646,0,0,0,0.0541564519723646,0,0,0
15,"2020-04-02",0.0564166150030998,0,0,0,0.0564166150030998,0,0,0
16,"2020-04-03",0.0594687059770578,0,0,0,0.0607660107345303,0,0,0
17,"2020-04-04",0.0628689492325856,0,0,0,0.0648191308000059,0,0,0
18,"2020-04-05",0.0653767223688068,0,0,0,0.0665228508251769,0,0,0
19,"2020-04-06",0.0656453020459614,0,0,0,0.0661038882704553,0,0,0
20,"2020-04-07",0.0679036715357284,0,0,0,0.067889302599647,0,0,0
21,"2020-04-08",0.0690287700328249,0,0,0,0.069095184048133,0,0,0
22,"2020-04-09",0.0632006184770004,0,0,0,0.0667651920616138,0,0,0
23,"2020-04-10",0.0625912586391512,0,0,0,0.065762606049179,0,0,0
24,"2020-04-11",0.0631760313965732,0,0,0,0.0654952388541579,0,0,0
25,"2020-04-12",0.0660053414727203,0,0,0,0.0654654892775588,0,0,0
26,"2020-04-13",0.0655581039755352,0,0,0,0.0656518284433517,0,0,0
27,"2020-04-14",0.0646693814233081,0,0,0,0.0657342765290763,0,0,0
