"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
1,"2020-03-23",0.142857142857143,0,0,0,0.142857142857143,0,0
2,"2020-03-24",0.142857142857143,0,0,0,0.142857142857143,0,0
3,"2020-03-25",0.142857142857143,0,0,0,0.142857142857143,0,0
4,"2020-03-26",0.105263157894737,0,0,0,0.105263157894737,0,0
5,"2020-03-27",0.105263157894737,0,0,0,0.105263157894737,0,0
6,"2020-03-28",0.105263157894737,0,0,0,0.105263157894737,0,0
7,"2020-03-29",0.105263157894737,0,0,0,0.105263157894737,0,0
8,"2020-03-30",0.105263157894737,0,0,0,0.105263157894737,0,0
9,"2020-03-31",0.0752941176470588,0,0,0,0.0752941176470588,0,0
10,"2020-04-01",0.0752941176470588,0,0,0,0.0752941176470588,0,0
11,"2020-04-02",0.0752941176470588,0,0,0,0.0752941176470588,0,0
12,"2020-04-03",0.0752941176470588,0,0,0,0.0752941176470588,0,0
13,"2020-04-04",0.0752941176470588,0,0,0,0.0752941176470588,0,0
14,"2020-04-05",0.0752941176470588,0,0,0,0.0752941176470588,0,0
15,"2020-04-06",0.0752941176470588,0,0,0,0.0752941176470588,0,0
16,"2020-04-07",0.0752941176470588,0,0,0,0.0973275099513501,0,0
17,"2020-04-08",0.08,0,0,0,0.0963082446600943,0,0
18,"2020-04-09",0.08,0,0,0,0.0954022310678662,0,0
19,"2020-04-10",0.08,0,0,0,0.0945915873274529,0,0
20,"2020-04-11",0.0196793002915452,0,0,0,0.0908459729756571,0,0
21,"2020-04-12",0.0148188803512623,0,0,0,0.0872256352316394,0,0
22,"2020-04-13",0.0148188803512623,0,0,0,0.0839344191007126,0,0
23,"2020-04-14",0.0148188803512623,0,0,0,0.0809293956768234,0,0
24,"2020-04-15",0.0148188803512623,0,0,0,0.0781747908715915,0,0
25,"2020-04-16",0.0172503920543649,0,0,0,0.0757378149189021,0,0
26,"2020-04-17",0.0180972078593588,0,0,0,0.0735208684935351,0,0
27,"2020-04-18",0.0183767228177642,0,0,0,0.0714784927277658,0,0
28,"2020-04-19",0.0183767228177642,0,0,0,0.0696889555824333,0,0
29,"2020-04-20",0.019434628975265,0,0,0,0.0681744761624046,0,0
30,"2020-04-21",0.019434628975265,0,0,0,0.0667248008526236,0,0
31,"2020-04-22",0.019434628975265,0,0,0,0.065287929949536,0,0
32,"2020-04-23",0.0204795204795205,0,0,0,0.0639602308521705,0,0
33,"2020-04-24",0.0204795204795205,0,0,0,0.0626753961782678,0,0
34,"2020-04-25",0.0204795204795205,0,0,0,0.0613612844867806,0,0
35,"2020-04-26",0.0204795204795205,0,0,0,0.0602365420975416,0,0
36,"2020-04-27",0.0204795204795205,0,0,0,0.0585832662294849,0,0
37,"2020-04-28",0.0216428922774225,0,0,0,0.0580914108470222,0,0
38,"2020-04-29",0.0216428922774225,0,0,0,0.057152700878424,0,0
39,"2020-04-30",0.0216428922774225,0,0,0,0.0561516508177977,0,0
40,"2020-05-01",0.0228488089450656,0,0,0,0.0553246868800111,0,0
41,"2020-05-02",0.0228488089450656,0,0,0,0.0541371667019362,0,0
42,"2020-05-03",0.0228488089450656,0,0,0,0.0539147125907256,0,0
43,"2020-05-04",0.0228488089450656,0,0,0,0.0532420097148482,0,0
44,"2020-05-05",0.0228488089450656,0,0,0,0.0531432536578985,0,0
45,"2020-05-06",0.0230191422340683,0,0,0,0.0519917301216035,0,0
46,"2020-05-07",0.0230191422340683,0,0,0,0.0513621395100294,0,0
47,"2020-05-08",0.0230191422340683,0,0,0,0.0507117972074538,0,0
48,"2020-05-09",0.0230191422340683,0,0,0,0.0501981188636128,0,0
49,"2020-05-10",0.0230191422340683,0,0,0,0.0494284507016431,0,0
50,"2020-05-11",0.0230191422340683,0,0,0,0.0488912858743164,0,0
51,"2020-05-12",0.0230191422340683,0,0,0,0.0480255746508949,0,0
52,"2020-05-13",0.0230191422340683,0,0,0,0.0480279734647491,0,0
53,"2020-05-14",0.0230191422340683,0,0,0,0.0473432954714697,0,0
54,"2020-05-15",0.0230191422340683,0,0,0,0.0468904309343217,0,0
55,"2020-05-16",0.0230191422340683,0,0,0,0.0465883916966278,0,0
56,"2020-05-17",0.0230191422340683,0,0,0,0.0457928563073341,0,0
57,"2020-05-18",0.0230191422340683,0,0,0,0.0453933174783442,0,0
58,"2020-05-19",0.0230191422340683,0,0,0,0.0450075558429027,0,0
59,"2020-05-20",0.0230191422340683,0,0,0,0.0446348708722365,0,0
60,"2020-05-21",0.0230191422340683,0,0,0,0.0442746087340104,0,0
61,"2020-05-22",0.0230191422340683,0,0,0,0.0439261584680588,0,0
62,"2020-05-23",0.0230191422340683,0,0,0,0.0469961215350874,0,0
63,"2020-05-24",0.0230191422340683,0,0,0,0.0432624439452409,0,0
64,"2020-05-25",0.0230191422340683,0,0,0,0.0454917848138217,0,0
65,"2020-05-26",0.0230191422340683,0,0,0,0.0457056895527121,0,0
66,"2020-05-27",0.0230191422340683,0,0,0,0.0471299964410217,0,0
67,"2020-05-28",0.0230191422340683,0,0,0,0.0473894373786428,0,0
68,"2020-05-29",0.0230191422340683,0,0,0,0.0471614468539329,0,0
69,"2020-05-30",0.0230191422340683,0,0,0,0.047168394352559,0,0
70,"2020-05-31",0.0230191422340683,0,0,0,0.0422573296297982,0,0
71,"2020-06-01",0.0230191422340683,0,0,0,0.0416793007530855,0,0
72,"2020-06-02",0.0230191422340683,0,0,0,0.0418148738929234,0,0
73,"2020-06-03",0.0230191422340683,0,0,0,0.0416706547871978,0,0
74,"2020-06-04",0.0230191422340683,0,0,0,0.0411262288121385,0,0
75,"2020-06-05",0.0230191422340683,0,0,0,0.0400235201924601,0,0
76,"2020-06-06",0.0234618146995451,0.02,0,0.02,0.0410907676503137,0.02,0.02
77,"2020-06-07",0.0234618146995451,0.02,0,0.02,0.040561943481161,0.02,0.02
78,"2020-06-08",0.0234618146995451,0.02,0,0.02,0.039386531978364,0.02,0.02
79,"2020-06-09",0.0234618146995451,0.02,0,0.02,0.0391849534397624,0.02,0.02
80,"2020-06-10",0.023894014667613,0.01,0,0.01,0.0401549068654774,0.01,0.01
81,"2020-06-11",0.023894014667613,0.01,0,0.01,0.0400146223109082,0.01,0.01
82,"2020-06-12",0.023894014667613,0.01,0,0.01,0.039676856727289,0.01,0.01
83,"2020-06-13",0.023894014667613,0.01,0,0.01,0.0394386422872791,0.01,0.01
84,"2020-06-14",0.023894014667613,0.01,0,0.01,0.0387776205599747,0.01,0.01
85,"2020-06-15",0.023894014667613,0.01,0,0.01,0.038105588157807,0.01,0.01
86,"2020-06-16",0.023894014667613,0.01,0,0.01,0.0391328952760753,0.01,0.01
87,"2020-06-17",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0387746963102738,0.00588235294117647,0.00588235294117647
88,"2020-06-18",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0385145288254769,0.00588235294117647,0.00588235294117647
89,"2020-06-19",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.038364290974094,0.00588235294117647,0.00588235294117647
90,"2020-06-20",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0374763338931946,0.00588235294117647,0.00588235294117647
91,"2020-06-21",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.037580992382723,0.00578453570604855,0.00578453570604855
92,"2020-06-22",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0374637651073392,0.00591497547202955,0.00591497547202955
93,"2020-06-23",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0374235942742369,0.00587910039093943,0.00587910039093943
94,"2020-06-24",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0371380921802253,0.00588181519911917,0.00588181519911917
95,"2020-06-25",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0371610576549571,0.00588169482472193,0.00588169482472193
96,"2020-06-26",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0370651246259652,0.00588145542458414,0.00588145542458414
97,"2020-06-27",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0368144197003123,0.00588187138329874,0.00588187138329874
98,"2020-06-28",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0366791153871434,0.00587942183968466,0.00587942183968466
99,"2020-06-29",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0366093625749076,0.00587929228641021,0.00587929228641021
100,"2020-06-30",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0360171017435808,0.00588104220487421,0.00588104220487421
101,"2020-07-01",0.0242029322783337,0.00588235294117647,0,0.00588235294117647,0.0362641172483757,0.00588259876331761,0.00588259876331761
102,"2020-07-02",0.0222379938490655,0.00588235294117647,0,0.00588235294117647,0.0362189114695419,0.00588287938401381,0.00588287938401381
103,"2020-07-03",0.0222379938490655,0.00588235294117647,0,0.00588235294117647,0.0362549076999623,0.00588224084277691,0.00588224084277691
104,"2020-07-04",0.0222379938490655,0.00588235294117647,0,0.00588235294117647,0.0358600465412726,0.0058823850699884,0.0058823850699884
105,"2020-07-05",0.0204528853177502,0.00588235294117647,0,0.00588235294117647,0.0358242875162035,0.00588238692320185,0.00588238692320185
