"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
1,"2020-03-23",0.0114620478858889,0,0,0,0.0114620478858889,0,0
2,"2020-03-24",0.0160331005947763,0,0,0,0.0160331005947763,0,0
3,"2020-03-25",0.0150625478682665,0,0,0,0.0150625478682665,0,0
4,"2020-03-26",0.0150625478682665,0,0,0,0.0150625478682665,0,0
5,"2020-03-27",0.0147795591182365,0,0,0,0.0147795591182365,0,0
6,"2020-03-28",0.0147795591182365,0,0,0,0.0147795591182365,0,0
7,"2020-03-29",0.0150300601202405,0,0,0,0.0150300601202405,0,0
8,"2020-03-30",0.0150300601202405,0,0,0,0.0150300601202405,0,0
9,"2020-03-31",0.0150300601202405,0,0,0,0.0150300601202405,0,0
10,"2020-04-01",0.0150300601202405,0,0,0,0.0150300601202405,0,0
11,"2020-04-02",0.0150300601202405,0,0,0,0.0150300601202405,0,0
12,"2020-04-03",0.0150300601202405,0,0,0,0.0150300601202405,0,0
13,"2020-04-04",0.0150300601202405,0,0,0,0.0150300601202405,0,0
14,"2020-04-05",0.0150300601202405,0,0,0,0.0150300601202405,0,0
15,"2020-04-06",0.0150300601202405,0,0,0,0.0150300601202405,0,0
16,"2020-04-07",0.0159430954132941,0,0,0,0.0155231623413172,0,0
17,"2020-04-08",0.0161635369622058,0,0,0,0.0157329410122956,0,0
18,"2020-04-09",0.016333103289625,0,0,0,0.0159390780939289,0,0
19,"2020-04-10",0.0153256704980843,0,0,0,0.0159004213203819,0,0
20,"2020-04-11",0.0153360396932792,0,0,0,0.0158687801068988,0,0
21,"2020-04-12",0.0172604558530648,0,0,0,0.0161992605365184,0,0
22,"2020-04-13",0.0172604558530648,0,0,0,0.016479683582613,0,0
23,"2020-04-14",0.0172604558530648,0,0,0,0.0167176219060867,0,0
24,"2020-04-15",0.0172604558530648,0,0,0,0.0169193346059503,0,0
25,"2020-04-16",0.0172604558530648,0,0,0,0.0170905832048301,0,0
26,"2020-04-17",0.0172604558530648,0,0,0,0.017236198980674,0,0
