"date","region","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom"
2020-05-08,"ESNC",654214,66,0,0.422525974077621,0,NA,0.154829977971731,1012.91939208798,1012.91939208798,2764.22407605217,2764.22407605217,1000
2020-05-09,"ESNC",654214,67,1.52,0.423072150118252,1.0184,NA,0.181383836590821,1186.63845271427,2199.55784480225,2767.79723617462,5532.02131222679,1000
2020-05-10,"ESNC",654214,70,0,0.423618326159068,0,NA,0.207937695209911,1360.35751334057,3559.91535814282,2771.37039629828,8303.39170852507,1000
2020-05-11,"ESNC",654214,62,1.64,0.424164502200071,1.0168,NA,0.234491553829001,1534.07657396686,5093.99193210969,2774.94355642317,11078.3352649482,1000
2020-05-12,"ESNC",654214,63,0,0.424710678241262,0,NA,0.261045412448091,1707.79563459316,6801.78756670284,2778.51671654929,13856.8519814975,1000
2020-05-13,"ESNC",654214,71,0,0.425256854282643,0,0.294529667149059,0.28759872819535,1881.51114367593,8683.29871037877,2782.08987667665,16638.9418581742,1000
2020-05-14,"ESNC",654214,83,0,0.425803030324215,0,NA,0.313579379752001,2051.48020345075,10734.7789138295,2785.66303680526,19424.6048949794,1000
2020-05-15,"ESNC",654214,65,0,0.42634920636598,0,NA,0.338447206038003,2214.16900450946,12948.947918339,2789.23619693514,22213.8410919146,1000
2020-05-16,"ESNC",654214,76,0,0.42689538240794,0,NA,0.36215077553345,2369.2410746484,15318.1889929874,2792.80935706628,25006.6504489809,1000
2020-05-17,"ESNC",654214,68,0,0.427441558450096,0,NA,0.384638656718434,2516.35994166393,17834.5489346513,2796.38251719871,27803.0329661796,1000
2020-05-18,"ESNC",654214,67,4.55,0.42798773449245,3.0485,NA,0.405859418073048,2655.18913335241,20489.7380680037,2799.95567733244,30602.988643512,1000
2020-05-19,"ESNC",654214,66,0,0.428533910535003,0,NA,0.425761628077385,2785.39217751018,23275.1302455139,2803.52883746747,33406.5174809795,1000
2020-05-20,"ESNC",654214,82,0,0.429080086577757,0,NA,0.444293855211536,2906.6326019336,26181.7628474475,2807.10199760381,36213.6194785833,1000
2020-05-22,"ESNC",654214,53,0,0.429626262620714,0,NA,0.461404667955595,3018.57393441901,29200.3367818665,2810.67515774148,39024.2946363248,1000
2020-05-23,"ESNC",654214,81,0,0.430172438663874,0,0.43989898989899,0.477042634789654,3120.87970276278,32321.2164846293,2814.24831788048,41838.5429542052,1000
2020-05-24,"ESNC",654214,70,0,0.43071861470724,0,NA,0.491156324193804,3213.21343476126,35534.4299193906,2817.82147802083,44656.3644322261,1000
2020-05-25,"ESNC",654214,70,0,0.431264790750814,0,NA,0.50369430464814,3295.23865821078,38829.6685776014,2821.39463816253,47477.7590703886,1000
2020-05-26,"ESNC",654214,67,0,0.431810966794596,0,NA,0.514605144632754,3366.61890090773,42196.2874785091,2824.9677983056,50302.7268686942,1000
2020-05-27,"ESNC",654214,60,0,0.432357142838588,0,NA,0.523837412627737,3427.01769064842,45623.3051691575,2828.54095845004,53131.2678271442,1000
2020-05-28,"ESNC",654214,77,0,0.432903318882792,0,NA,0.531339677113183,3476.09855522924,49099.4037243867,2832.11411859587,55963.3819457401,1000
2020-05-29,"ESNC",654214,54,0,0.43344949492721,0,NA,0.537060506569184,3513.52502244652,52612.9287468333,2835.6872787431,58799.0692244832,1000
2020-05-30,"ESNC",654214,56,0,0.433995670971843,0,NA,0.540948469475832,3538.96062009662,56151.8893669299,2839.26043889173,61638.3296633749,1000
2020-05-31,"ESNC",654214,65,0,0.434541847016692,0,NA,0.542952134313221,3552.0688759759,59703.9582429058,2842.83359904178,64481.1632624167,1000
2020-06-02,"ESNC",654214,59,0,0.43508802306176,0,NA,0.543020069561442,3552.51331788069,63256.4715607865,2846.40675919326,67327.57002161,1000
