"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"13924","2020/03/10","CY",875899,2,0,2,0,2,0,2,2,2.28336828789621e-06,2.28336828789621e-06,2.28336828789621e-06,2.28336828789621e-06
"13923","2020/03/12","CY",875899,4,0,6,0,6,0,6,6,6.85010486368862e-06,4.56673657579241e-06,6.85010486368862e-06,6.85010486368862e-06
"13922","2020/03/14","CY",875899,8,0,14,0,14,0,14,14,1.59835780152735e-05,9.13347315158483e-06,1.59835780152735e-05,1.59835780152735e-05
"13921","2020/03/15","CY",875899,7,0,21,0,21,0,21,21,2.39753670229102e-05,7.99178900763673e-06,2.39753670229102e-05,2.39753670229102e-05
"13920","2020/03/16","CY",875899,9,0,30,0,30,0,30,30,3.42505243184431e-05,1.02751572955329e-05,3.42505243184431e-05,3.42505243184431e-05
"13919","2020/03/17","CY",875899,10,0,40,0,40,0,40,40,4.56673657579241e-05,1.1416841439481e-05,4.56673657579241e-05,4.56673657579241e-05
"13918","2020/03/18","CY",875899,0,0,40,0,40,0,40,40,4.56673657579241e-05,0,4.56673657579241e-05,4.56673657579241e-05
"13917","2020/03/19","CY",875899,18,0,56,0,58,0,58,58,6.621768034899e-05,2.05503145910659e-05,6.621768034899e-05,6.621768034899e-05
"13916","2020/03/20","CY",875899,0,0,52,0,58,0,58,58,6.621768034899e-05,0,6.621768034899e-05,6.621768034899e-05
"13915","2020/03/21","CY",875899,9,0,53,0,67,0,67,67,7.64928376445229e-05,1.02751572955329e-05,7.64928376445229e-05,7.64928376445229e-05
"13914","2020/03/22","CY",875899,17,0,63,0,84,0,84,84,9.59014680916407e-05,1.94086304471178e-05,9.59014680916407e-05,9.59014680916407e-05
"13913","2020/03/23","CY",875899,11,0,65,0,95,0,95,95,0.00010845999367507,1.25585255834291e-05,0.00010845999367507,0.00010845999367507
"13912","2020/03/24","CY",875899,21,0,76,0,116,0,114,116,0.00013243536069798,2.39753670229102e-05,0.000130151992410084,0.00013243536069798
"13911","2020/03/25","CY",875899,8,3,84,3,124,3,118,124,0.000141568833849565,9.13347315158483e-06,0.000134718728985876,0.000141568833849565
"13910","2020/03/26","CY",875899,8,0,74,3,132,3,118,132,0.00015070230700115,9.13347315158483e-06,0.000134718728985876,0.00015070230700115
"13909","2020/03/27","CY",875899,14,0,88,3,146,3,125,146,0.000166685885016423,1.59835780152735e-05,0.000142710517993513,0.000166685885016423
"13908","2020/03/28","CY",875899,16,2,95,5,162,5,132,162,0.000184952831319593,1.82669463031697e-05,0.00015070230700115,0.000184952831319593
"13907","2020/03/29","CY",875899,17,0,95,5,179,5,139,179,0.000204361461766711,1.94086304471178e-05,0.000158694096008786,0.000204361461766711
"13906","2020/03/30","CY",875899,35,1,119,6,214,6,174,212,0.000244320406804894,3.99589450381836e-05,0.00019865304104697,0.000242037038516998
"13905","2020/03/31","CY",875899,16,1,114,7,230,7,172,224,0.000262587353108064,1.82669463031697e-05,0.000196369672759074,0.000255737248244375
"13904","2020/04/01","CY",875899,32,1,138,5,262,8,204,248,0.000299121245714403,3.65338926063393e-05,0.000232903565365413,0.00028313766769913
"13903","2020/04/02","CY",875899,58,1,188,6,320,9,253,299,0.000365338926063393,6.621768034899e-05,0.00028884608841887,0.000341363559040483
"13902","2020/04/03","CY",875899,36,0,210,6,356,9,272,326,0.000406439555245525,4.11006291821317e-05,0.000310538087153884,0.000372189030927082
"13901","2020/04/04","CY",875899,40,0,234,4,396,9,301,356,0.000452106921003449,4.56673657579241e-05,0.000343646927328379,0.000406439555245525
"13900","2020/04/05","CY",875899,30,0,247,4,426,9,310,386,0.000486357445321892,3.42505243184431e-05,0.000353922084623912,0.000440690079563968
"13899","2020/04/06","CY",875899,20,0,232,3,446,9,322,388,0.000509191128200854,2.28336828789621e-05,0.000367622294351289,0.000442973447851864
"13898","2020/04/07","CY",875899,19,0,235,2,465,9,333,407,0.000530883126935868,2.1691998735014e-05,0.000380180819934719,0.000464665446586878
"13897","2020/04/08","CY",875899,29,0,232,1,494,9,348,427,0.000563991967110363,3.3108840174495e-05,0.00039730608209394,0.00048749912946584
"13896","2020/04/09","CY",875899,32,0,206,0,526,9,364,442,0.000600525859716703,3.65338926063393e-05,0.00041557302839711,0.000504624391625062
"13895","2020/04/10","CY",875899,38,1,208,1,564,10,385,469,0.00064390985718673,4.33839974700279e-05,0.00043954839542002,0.000535449863511661
"13894","2020/04/11","CY",875899,31,0,199,1,595,10,381,479,0.000679302065649122,3.53922084623912e-05,0.000434981658844227,0.000546866704951142
"13893","2020/04/12","CY",875899,21,0,190,1,616,10,386,492,0.000703277432672032,2.39753670229102e-05,0.000440690079563968,0.000561708598822467
"13892","2020/04/13","CY",875899,17,1,187,2,633,11,371,501,0.00072268606311915,1.94086304471178e-05,0.000423564817404746,0.000571983756118
"13891","2020/04/14","CY",875899,29,1,197,3,662,12,342,516,0.000755794903293645,3.3108840174495e-05,0.000390455977230251,0.000589109018277221
"13890","2020/04/15","CY",875899,33,0,201,3,695,12,339,533,0.000793470480043932,3.76755767502874e-05,0.000387030924798407,0.000608517648724339
"13889","2020/04/16","CY",875899,20,0,189,3,715,12,319,536,0.000816304162922894,2.28336828789621e-05,0.000364197241919445,0.000611942701156184
"13888","2020/04/17","CY",875899,20,0,171,2,735,12,309,521,0.000839137845801856,2.28336828789621e-05,0.000352780400479964,0.000594817438996962
"13887","2020/04/18","CY",875899,0,0,140,2,735,12,289,505,0.000839137845801856,0,0.000329946717601002,0.000576550492693792
"13886","2020/04/19","CY",875899,26,0,145,2,761,12,296,499,0.000868821633544507,2.96837877426507e-05,0.000337938506608639,0.000569700387830104
"13885","2020/04/20","CY",875899,6,0,134,1,767,12,273,447,0.000875671738408195,6.85010486368862e-06,0.000311679771297832,0.000510332812344802
"13884","2020/04/21","CY",875899,5,0,110,0,772,12,246,416,0.000881380159127936,5.70842071974052e-06,0.000280854299411233,0.000474940603882411
"13883","2020/04/22","CY",875899,12,0,89,0,784,12,220,388,0.000895080368855313,1.37002097273772e-05,0.000251170511668583,0.000442973447851864
"13882","2020/04/23","CY",875899,6,2,75,2,790,14,195,364,0.000901930473719002,6.85010486368862e-06,0.00022262840806988,0.00041557302839711
"13881","2020/04/24","CY",875899,5,0,60,2,795,14,179,349,0.000907638894438742,5.70842071974052e-06,0.000204361461766711,0.000398447766237888
"13880","2020/04/25","CY",875899,9,0,69,2,804,14,171,339,0.000917914051734275,1.02751572955329e-05,0.000195227988615126,0.000387030924798407
"13879","2020/04/26","CY",875899,6,0,49,2,810,14,148,316,0.000924764156597964,6.85010486368862e-06,0.000168969253304319,0.000360772189487601
"13878","2020/04/27","CY",875899,7,0,50,2,817,14,122,291,0.000932755945605601,7.99178900763673e-06,0.000139285465561669,0.000332230085888898
"13877","2020/04/28","CY",875899,5,1,50,3,822,15,107,258,0.000938464366325341,5.70842071974052e-06,0.000122160203402447,0.000294554509138611
"13876","2020/04/29","CY",875899,15,0,53,3,837,15,102,242,0.000955589628484563,1.71252621592216e-05,0.000116451782682707,0.000276287562835441
"13875","2020/04/30","CY",875899,6,0,53,1,843,15,108,227,0.000962439733348251,6.85010486368862e-06,0.000123301887546395,0.00025916230067622
"13874","2020/05/01","CY",875899,7,0,55,1,850,15,89,217,0.000970431522355888,7.99178900763673e-06,0.000101609888811381,0.000247745459236738
"13873","2020/05/02","CY",875899,7,0,53,1,857,15,90,195,0.000978423311363525,7.99178900763673e-06,0.000102751572955329,0.00022262840806988
"13872","2020/05/03","CY",875899,7,0,54,1,864,15,92,169,0.000986415100371162,7.99178900763673e-06,0.000105034941243226,0.00019294462032723
"13871","2020/05/04","CY",875899,8,0,55,1,872,15,88,157,0.000995548573522746,9.13347315158483e-06,0.000100468204667433,0.000179244410599852
"13870","2020/05/05","CY",875899,2,0,52,0,874,15,84,139,0.000997831941810643,2.28336828789621e-06,9.59014680916407e-05,0.000158694096008786
"13869","2020/05/06","CY",875899,4,0,41,0,878,15,83,143,0.00100239867838643,4.56673657579241e-06,9.47597839476926e-05,0.000163260832584579
"13868","2020/05/07","CY",875899,5,0,40,0,883,15,79,122,0.00100810709910618,5.70842071974052e-06,9.01930473719002e-05,0.000139285465561669
"13867","2020/05/08","CY",875899,6,0,39,0,889,15,79,122,0.00101495720396986,6.85010486368862e-06,9.01930473719002e-05,0.000139285465561669
"13866","2020/05/09","CY",875899,2,0,34,0,891,15,74,119,0.00101724057225776,2.28336828789621e-06,8.44846266521597e-05,0.000135860413129824
"13865","2020/05/10","CY",875899,1,0,28,0,892,15,70,108,0.00101838225640171,1.1416841439481e-06,7.99178900763673e-05,0.000123301887546395
