"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"7162","2020/04/01","BW",2303703,3,0,3,0,3,0,3,3,1.3022512016523e-06,1.3022512016523e-06,1.3022512016523e-06,1.3022512016523e-06
"7161","2020/04/02","BW",2303703,1,1,4,1,4,1,4,4,1.7363349355364e-06,4.34083733884099e-07,1.7363349355364e-06,1.7363349355364e-06
"7160","2020/04/03","BW",2303703,0,0,4,1,4,1,4,4,1.7363349355364e-06,0,1.7363349355364e-06,1.7363349355364e-06
"7159","2020/04/04","BW",2303703,0,0,4,1,4,1,4,4,1.7363349355364e-06,0,1.7363349355364e-06,1.7363349355364e-06
"7158","2020/04/05","BW",2303703,0,0,4,1,4,1,4,4,1.7363349355364e-06,0,1.7363349355364e-06,1.7363349355364e-06
"7157","2020/04/06","BW",2303703,2,0,6,1,6,1,6,6,2.60450240330459e-06,8.68167467768198e-07,2.60450240330459e-06,2.60450240330459e-06
"7156","2020/04/07","BW",2303703,0,0,6,1,6,1,6,6,2.60450240330459e-06,0,2.60450240330459e-06,2.60450240330459e-06
"7155","2020/04/08","BW",2303703,0,0,3,1,6,1,6,6,2.60450240330459e-06,0,2.60450240330459e-06,2.60450240330459e-06
"7154","2020/04/09","BW",2303703,1,0,3,0,7,1,7,7,3.03858613718869e-06,4.34083733884099e-07,3.03858613718869e-06,3.03858613718869e-06
"7153","2020/04/10","BW",2303703,6,0,9,0,13,1,13,13,5.64308854049328e-06,2.60450240330459e-06,5.64308854049328e-06,5.64308854049328e-06
"7152","2020/04/11","BW",2303703,0,0,9,0,13,1,13,13,5.64308854049328e-06,0,5.64308854049328e-06,5.64308854049328e-06
"7151","2020/04/12","BW",2303703,0,0,9,0,13,1,13,13,5.64308854049328e-06,0,5.64308854049328e-06,5.64308854049328e-06
"7150","2020/04/13","BW",2303703,0,0,7,0,13,1,10,13,5.64308854049328e-06,0,4.34083733884099e-06,5.64308854049328e-06
"7149","2020/04/14","BW",2303703,0,0,7,0,13,1,9,13,5.64308854049328e-06,0,3.90675360495689e-06,5.64308854049328e-06
"7148","2020/04/15","BW",2303703,0,0,7,0,13,1,9,13,5.64308854049328e-06,0,3.90675360495689e-06,5.64308854049328e-06
"7147","2020/04/16","BW",2303703,0,0,6,0,13,1,9,13,5.64308854049328e-06,0,3.90675360495689e-06,5.64308854049328e-06
"7146","2020/04/17","BW",2303703,2,0,2,0,15,1,11,15,6.51125600826148e-06,8.68167467768198e-07,4.77492107272509e-06,6.51125600826148e-06
"7145","2020/04/18","BW",2303703,0,0,2,0,15,1,9,15,6.51125600826148e-06,0,3.90675360495689e-06,6.51125600826148e-06
"7144","2020/04/19","BW",2303703,0,0,2,0,15,1,9,12,6.51125600826148e-06,0,3.90675360495689e-06,5.20900480660919e-06
"7143","2020/04/20","BW",2303703,5,0,7,0,20,1,14,16,8.68167467768197e-06,2.17041866942049e-06,6.07717227437738e-06,6.94533974214558e-06
"7142","2020/04/21","BW",2303703,0,0,7,0,20,1,13,16,8.68167467768197e-06,0,5.64308854049328e-06,6.94533974214558e-06
"7141","2020/04/22","BW",2303703,0,0,7,0,20,1,7,16,8.68167467768197e-06,0,3.03858613718869e-06,6.94533974214558e-06
"7140","2020/04/23","BW",2303703,2,0,9,0,22,1,9,18,9.54984214545017e-06,8.68167467768198e-07,3.90675360495689e-06,7.81350720991378e-06
"7139","2020/04/24","BW",2303703,0,0,7,0,22,1,9,16,9.54984214545017e-06,0,3.90675360495689e-06,6.94533974214558e-06
"7138","2020/04/25","BW",2303703,0,0,7,0,22,1,9,16,9.54984214545017e-06,0,3.90675360495689e-06,6.94533974214558e-06
"7137","2020/04/26","BW",2303703,0,0,7,0,22,1,9,16,9.54984214545017e-06,0,3.90675360495689e-06,6.94533974214558e-06
"7136","2020/04/27","BW",2303703,0,0,2,0,22,1,9,15,9.54984214545017e-06,0,3.90675360495689e-06,6.51125600826148e-06
"7135","2020/04/28","BW",2303703,0,0,2,0,22,1,9,9,9.54984214545017e-06,0,3.90675360495689e-06,3.90675360495689e-06
"7134","2020/04/29","BW",2303703,1,0,3,0,23,1,8,10,9.98392587933427e-06,4.34083733884099e-07,3.47266987107279e-06,4.34083733884099e-06
"7133","2020/04/30","BW",2303703,0,0,1,0,23,1,8,10,9.98392587933427e-06,0,3.47266987107279e-06,4.34083733884099e-06
"7132","2020/05/01","BW",2303703,0,0,1,0,23,1,8,10,9.98392587933427e-06,0,3.47266987107279e-06,4.34083733884099e-06
"7131","2020/05/02","BW",2303703,0,0,1,0,23,1,3,10,9.98392587933427e-06,0,1.3022512016523e-06,4.34083733884099e-06
"7130","2020/05/03","BW",2303703,0,0,1,0,23,1,3,10,9.98392587933427e-06,0,1.3022512016523e-06,4.34083733884099e-06
"7129","2020/05/04","BW",2303703,0,0,1,0,23,1,3,10,9.98392587933427e-06,0,1.3022512016523e-06,4.34083733884099e-06
"7128","2020/05/05","BW",2303703,0,0,1,0,23,1,1,8,9.98392587933427e-06,0,4.34083733884099e-07,3.47266987107279e-06
"7127","2020/05/06","BW",2303703,0,0,0,0,23,1,1,8,9.98392587933427e-06,0,4.34083733884099e-07,3.47266987107279e-06
"7126","2020/05/07","BW",2303703,0,0,0,0,23,1,1,8,9.98392587933427e-06,0,4.34083733884099e-07,3.47266987107279e-06
"7125","2020/05/08","BW",2303703,0,0,0,0,23,1,1,3,9.98392587933427e-06,0,4.34083733884099e-07,1.3022512016523e-06
"7124","2020/05/09","BW",2303703,0,0,0,0,23,1,1,3,9.98392587933427e-06,0,4.34083733884099e-07,1.3022512016523e-06
"7123","2020/05/10","BW",2303703,0,0,0,0,23,1,1,3,9.98392587933427e-06,0,4.34083733884099e-07,1.3022512016523e-06
"7122","2020/05/11","BW",2303703,0,0,0,0,23,1,0,1,9.98392587933427e-06,0,0,4.34083733884099e-07
"7121","2020/05/12","BW",2303703,1,0,1,0,24,1,1,2,1.04180096132184e-05,4.34083733884099e-07,4.34083733884099e-07,8.68167467768198e-07
"7120","2020/05/13","BW",2303703,0,0,1,0,24,1,1,2,1.04180096132184e-05,0,4.34083733884099e-07,8.68167467768198e-07
"7119","2020/05/14","BW",2303703,0,0,1,0,24,1,1,2,1.04180096132184e-05,0,4.34083733884099e-07,8.68167467768198e-07
"7118","2020/05/15","BW",2303703,0,0,1,0,24,1,1,2,1.04180096132184e-05,0,4.34083733884099e-07,8.68167467768198e-07
"7117","2020/05/16","BW",2303703,0,0,1,0,24,1,1,2,1.04180096132184e-05,0,4.34083733884099e-07,8.68167467768198e-07
"7116","2020/05/17","BW",2303703,0,0,1,0,24,1,1,1,1.04180096132184e-05,0,4.34083733884099e-07,4.34083733884099e-07
"7115","2020/05/18","BW",2303703,1,0,2,0,25,1,2,2,1.08520933471025e-05,4.34083733884099e-07,8.68167467768198e-07,8.68167467768198e-07
"7114","2020/05/19","BW",2303703,0,0,1,0,25,1,2,2,1.08520933471025e-05,0,8.68167467768198e-07,8.68167467768198e-07
"7113","2020/05/20","BW",2303703,0,0,1,0,25,1,2,2,1.08520933471025e-05,0,8.68167467768198e-07,8.68167467768198e-07
"7112","2020/05/21","BW",2303703,4,0,5,0,29,1,6,6,1.25884282826389e-05,1.7363349355364e-06,2.60450240330459e-06,2.60450240330459e-06
"7111","2020/05/22","BW",2303703,0,0,5,0,29,1,6,6,1.25884282826389e-05,0,2.60450240330459e-06,2.60450240330459e-06
