"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"3185","2019/12/31","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3184","2020/01/01","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3183","2020/01/02","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3182","2020/01/03","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3181","2020/01/04","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3180","2020/01/05","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3179","2020/01/06","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3178","2020/01/07","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3177","2020/01/08","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3176","2020/01/09","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3175","2020/01/10","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3174","2020/01/11","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3173","2020/01/12","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3172","2020/01/13","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3171","2020/01/14","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3170","2020/01/15","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3169","2020/01/16","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3168","2020/01/17","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3167","2020/01/18","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3166","2020/01/19","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3165","2020/01/20","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3164","2020/01/21","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3163","2020/01/22","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3162","2020/01/23","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3161","2020/01/24","AU",25203200,0,0,0,0,0,0,0,0,0,0,0,0
"3160","2020/01/25","AU",25203200,1,0,1,0,1,0,1,1,3.967750126968e-08,3.967750126968e-08,3.967750126968e-08,3.967750126968e-08
"3159","2020/01/26","AU",25203200,3,0,4,0,4,0,4,4,1.5871000507872e-07,1.1903250380904e-07,1.5871000507872e-07,1.5871000507872e-07
"3158","2020/01/27","AU",25203200,0,0,4,0,4,0,4,4,1.5871000507872e-07,0,1.5871000507872e-07,1.5871000507872e-07
"3157","2020/01/28","AU",25203200,0,0,4,0,4,0,4,4,1.5871000507872e-07,0,1.5871000507872e-07,1.5871000507872e-07
"3156","2020/01/29","AU",25203200,0,0,4,0,4,0,4,4,1.5871000507872e-07,0,1.5871000507872e-07,1.5871000507872e-07
"3155","2020/01/30","AU",25203200,2,0,6,0,6,0,6,6,2.3806500761808e-07,7.93550025393601e-08,2.3806500761808e-07,2.3806500761808e-07
"3154","2020/01/31","AU",25203200,1,0,7,0,7,0,7,7,2.7774250888776e-07,3.967750126968e-08,2.7774250888776e-07,2.7774250888776e-07
"3153","2020/02/01","AU",25203200,2,0,8,0,9,0,9,9,3.5709751142712e-07,7.93550025393601e-08,3.5709751142712e-07,3.5709751142712e-07
"3152","2020/02/02","AU",25203200,2,0,7,0,11,0,11,11,4.3645251396648e-07,7.93550025393601e-08,4.3645251396648e-07,4.3645251396648e-07
"3151","2020/02/03","AU",25203200,0,0,7,0,11,0,11,11,4.3645251396648e-07,0,4.3645251396648e-07,4.3645251396648e-07
"3150","2020/02/04","AU",25203200,0,0,7,0,11,0,11,11,4.3645251396648e-07,0,4.3645251396648e-07,4.3645251396648e-07
"3149","2020/02/05","AU",25203200,1,0,8,0,12,0,12,12,4.7613001523616e-07,3.967750126968e-08,4.7613001523616e-07,4.7613001523616e-07
"3148","2020/02/06","AU",25203200,1,0,7,0,13,0,12,13,5.15807516505841e-07,3.967750126968e-08,4.7613001523616e-07,5.15807516505841e-07
"3147","2020/02/07","AU",25203200,1,0,7,0,14,0,10,14,5.55485017775521e-07,3.967750126968e-08,3.967750126968e-07,5.55485017775521e-07
