"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"18576","2020/03/06","FO",48677,1,0,1,0,1,0,1,1,2.05435832117838e-05,2.05435832117838e-05,2.05435832117838e-05,2.05435832117838e-05
"18575","2020/03/07","FO",48677,1,0,2,0,2,0,2,2,4.10871664235676e-05,2.05435832117838e-05,4.10871664235676e-05,4.10871664235676e-05
"18574","2020/03/08","FO",48677,1,0,3,0,3,0,3,3,6.16307496353514e-05,2.05435832117838e-05,6.16307496353514e-05,6.16307496353514e-05
"18573","2020/03/09","FO",48677,0,0,3,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"18572","2020/03/10","FO",48677,0,0,3,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"18571","2020/03/11","FO",48677,0,0,3,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"18570","2020/03/12","FO",48677,0,0,3,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"18569","2020/03/13","FO",48677,0,0,2,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"18568","2020/03/14","FO",48677,0,0,1,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"18567","2020/03/15","FO",48677,0,0,0,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"18566","2020/03/16","FO",48677,6,0,6,0,9,0,9,9,0.000184892248906054,0.000123261499270703,0.000184892248906054,0.000184892248906054
"18565","2020/03/17","FO",48677,2,0,8,0,11,0,11,11,0.000225979415329622,4.10871664235676e-05,0.000225979415329622,0.000225979415329622
"18564","2020/03/18","FO",48677,7,0,15,0,18,0,17,18,0.000369784497812108,0.000143805082482487,0.000349240914600325,0.000369784497812108
"18563","2020/03/19","FO",48677,29,0,44,0,47,0,45,47,0.000965548410953839,0.00059576391314173,0.000924461244530271,0.000965548410953839
"18562","2020/03/20","FO",48677,25,0,69,0,72,0,69,72,0.00147913799124843,0.000513589580294595,0.00141750724161308,0.00147913799124843
"18561","2020/03/21","FO",48677,8,0,77,0,80,0,77,80,0.0016434866569427,0.00016434866569427,0.00158185590730735,0.0016434866569427
"18560","2020/03/22","FO",48677,12,0,89,0,92,0,89,92,0.00189000965548411,0.000246522998541406,0.00182837890584876,0.00189000965548411
"18559","2020/03/23","FO",48677,23,0,106,0,115,0,112,115,0.00236251206935514,0.000472502413871027,0.00230088131971979,0.00236251206935514
"18558","2020/03/24","FO",48677,3,0,107,0,118,0,115,117,0.00242414281899049,6.16307496353514e-05,0.00236251206935514,0.0024035992357787
"18557","2020/03/25","FO",48677,4,0,104,0,122,0,119,120,0.00250631715183762,8.21743328471352e-05,0.00244468640220227,0.00246522998541406
"18556","2020/03/26","FO",48677,10,0,85,0,132,0,129,129,0.00271175298395546,0.000205435832117838,0.00265012223432011,0.00265012223432011
"18555","2020/03/27","FO",48677,8,0,68,0,140,0,137,137,0.00287610164964973,0.00016434866569427,0.00281447090001438,0.00281447090001438
"18554","2020/03/28","FO",48677,4,0,64,0,144,0,135,141,0.00295827598249687,8.21743328471352e-05,0.00277338373359081,0.00289664523286152
"18553","2020/03/29","FO",48677,11,0,63,0,155,0,144,152,0.00318425539782649,0.000225979415329622,0.00295827598249687,0.00312262464819114
"18552","2020/03/30","FO",48677,4,0,44,0,159,0,141,156,0.00326642973067362,8.21743328471352e-05,0.00289664523286152,0.00320479898103827
"18551","2020/03/31","FO",48677,9,0,50,0,168,0,121,165,0.00345132197957968,0.000184892248906054,0.00248577356862584,0.00338969122994433
"18550","2020/04/01","FO",48677,1,0,47,0,169,0,97,166,0.00347186556279146,2.05435832117838e-05,0.00199272757154303,0.00341023481315611
"18549","2020/04/02","FO",48677,4,0,41,0,173,0,93,170,0.0035540398956386,8.21743328471352e-05,0.00191055323869589,0.00349240914600325
"18548","2020/04/03","FO",48677,4,0,37,0,177,0,85,168,0.00363621422848573,8.21743328471352e-05,0.00174620457300162,0.00345132197957968
"18547","2020/04/04","FO",48677,2,0,35,0,179,0,64,168,0.0036773013949093,4.10871664235676e-05,0.00131478932555416,0.00345132197957968
"18546","2020/04/05","FO",48677,2,0,26,0,181,0,63,163,0.00371838856133287,4.10871664235676e-05,0.00129424574234238,0.00334860406352076
"18545","2020/04/06","FO",48677,0,0,22,0,181,0,59,134,0.00371838856133287,0,0.00121207140949524,0.00275284015037903
"18544","2020/04/07","FO",48677,2,0,15,0,183,0,51,111,0.00375947572775644,4.10871664235676e-05,0.00104772274380097,0.002280337736508
"18543","2020/04/08","FO",48677,1,0,15,0,184,0,44,104,0.00378001931096822,2.05435832117838e-05,0.000903917661318487,0.00213653265402552
"18542","2020/04/09","FO",48677,0,0,11,0,184,0,40,92,0.00378001931096822,0,0.000821743328471352,0.00189000965548411
"18541","2020/04/10","FO",48677,0,0,7,0,184,0,29,69,0.00378001931096822,0,0.00059576391314173,0.00141750724161308
"18540","2020/04/11","FO",48677,0,0,5,0,184,0,25,66,0.00378001931096822,0,0.000513589580294595,0.00135587649197773
"18539","2020/04/12","FO",48677,0,0,3,0,184,0,16,62,0.00378001931096822,0,0.000328697331388541,0.0012737021591306
"18538","2020/04/13","FO",48677,0,0,3,0,184,0,15,52,0.00378001931096822,0,0.000308153748176757,0.00106826632701276
"18537","2020/04/14","FO",48677,0,0,1,0,184,0,11,44,0.00378001931096822,0,0.000225979415329622,0.000903917661318487
"18536","2020/04/15","FO",48677,0,0,0,0,184,0,7,40,0.00378001931096822,0,0.000143805082482487,0.000821743328471352
"18535","2020/04/16","FO",48677,0,0,0,0,184,0,5,29,0.00378001931096822,0,0.000102717916058919,0.00059576391314173
"18534","2020/04/17","FO",48677,0,0,0,0,184,0,3,25,0.00378001931096822,0,6.16307496353514e-05,0.000513589580294595
"18533","2020/04/18","FO",48677,0,0,0,0,184,0,3,16,0.00378001931096822,0,6.16307496353514e-05,0.000328697331388541
"18532","2020/04/19","FO",48677,0,0,0,0,184,0,1,15,0.00378001931096822,0,2.05435832117838e-05,0.000308153748176757
"18531","2020/04/20","FO",48677,1,0,1,0,185,0,1,12,0.00380056289418,2.05435832117838e-05,2.05435832117838e-05,0.000246522998541406
"18530","2020/04/21","FO",48677,0,0,1,0,185,0,1,8,0.00380056289418,0,2.05435832117838e-05,0.00016434866569427
"18529","2020/04/22","FO",48677,0,0,1,0,185,0,1,6,0.00380056289418,0,2.05435832117838e-05,0.000123261499270703
"18528","2020/04/23","FO",48677,0,0,1,0,185,0,1,4,0.00380056289418,0,2.05435832117838e-05,8.21743328471352e-05
"18527","2020/04/24","FO",48677,2,0,3,0,187,0,3,6,0.00384165006060357,4.10871664235676e-05,6.16307496353514e-05,0.000123261499270703
"18526","2020/04/25","FO",48677,0,0,3,0,187,0,3,4,0.00384165006060357,0,6.16307496353514e-05,8.21743328471352e-05
"18525","2020/04/26","FO",48677,0,0,3,0,187,0,3,3,0.00384165006060357,0,6.16307496353514e-05,6.16307496353514e-05
"18524","2020/04/27","FO",48677,0,0,2,0,187,0,3,3,0.00384165006060357,0,6.16307496353514e-05,6.16307496353514e-05
"18523","2020/04/28","FO",48677,0,0,2,0,187,0,3,3,0.00384165006060357,0,6.16307496353514e-05,6.16307496353514e-05
"18522","2020/04/29","FO",48677,0,0,2,0,187,0,3,3,0.00384165006060357,0,6.16307496353514e-05,6.16307496353514e-05
"18521","2020/04/30","FO",48677,0,0,2,0,187,0,3,3,0.00384165006060357,0,6.16307496353514e-05,6.16307496353514e-05
"18520","2020/05/01","FO",48677,0,0,0,0,187,0,3,3,0.00384165006060357,0,6.16307496353514e-05,6.16307496353514e-05
"18519","2020/05/02","FO",48677,0,0,0,0,187,0,2,3,0.00384165006060357,0,4.10871664235676e-05,6.16307496353514e-05
"18518","2020/05/03","FO",48677,0,0,0,0,187,0,2,3,0.00384165006060357,0,4.10871664235676e-05,6.16307496353514e-05
"18517","2020/05/04","FO",48677,0,0,0,0,187,0,2,3,0.00384165006060357,0,4.10871664235676e-05,6.16307496353514e-05
"18516","2020/05/05","FO",48677,0,0,0,0,187,0,2,3,0.00384165006060357,0,4.10871664235676e-05,6.16307496353514e-05
"18515","2020/05/06","FO",48677,0,0,0,0,187,0,0,3,0.00384165006060357,0,0,6.16307496353514e-05
"18514","2020/05/07","FO",48677,0,0,0,0,187,0,0,3,0.00384165006060357,0,0,6.16307496353514e-05
"18513","2020/05/08","FO",48677,0,0,0,0,187,0,0,2,0.00384165006060357,0,0,4.10871664235676e-05
"18512","2020/05/09","FO",48677,0,0,0,0,187,0,0,2,0.00384165006060357,0,0,4.10871664235676e-05
"18511","2020/05/10","FO",48677,0,0,0,0,187,0,0,2,0.00384165006060357,0,0,4.10871664235676e-05
"18510","2020/05/11","FO",48677,0,0,0,0,187,0,0,2,0.00384165006060357,0,0,4.10871664235676e-05
"18509","2020/05/12","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18508","2020/05/13","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18507","2020/05/14","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18506","2020/05/15","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18505","2020/05/16","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18504","2020/05/17","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18503","2020/05/18","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18502","2020/05/19","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18501","2020/05/20","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18500","2020/05/21","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18499","2020/05/22","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18498","2020/05/23","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18497","2020/05/24","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18496","2020/05/25","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18495","2020/05/26","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18494","2020/05/27","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18493","2020/05/28","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18492","2020/05/29","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18491","2020/05/30","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18490","2020/05/31","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18489","2020/06/01","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18488","2020/06/02","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18487","2020/06/03","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18486","2020/06/04","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18485","2020/06/05","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18484","2020/06/06","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18483","2020/06/07","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18482","2020/06/08","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18481","2020/06/09","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18480","2020/06/10","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18479","2020/06/11","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18478","2020/06/12","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18477","2020/06/13","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18476","2020/06/14","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18475","2020/06/15","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18474","2020/06/16","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18473","2020/06/17","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18472","2020/06/18","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18471","2020/06/19","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18470","2020/06/20","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18469","2020/06/21","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18468","2020/06/22","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18467","2020/06/23","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18466","2020/06/24","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18465","2020/06/25","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18464","2020/06/26","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18463","2020/06/27","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18462","2020/06/28","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18461","2020/06/29","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18460","2020/06/30","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18459","2020/07/01","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18458","2020/07/02","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18457","2020/07/03","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18456","2020/07/04","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18455","2020/07/05","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18454","2020/07/06","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18453","2020/07/07","FO",48677,0,0,0,0,187,0,0,0,0.00384165006060357,0,0,0
"18452","2020/07/08","FO",48677,1,0,1,0,188,0,1,1,0.00386219364381535,2.05435832117838e-05,2.05435832117838e-05,2.05435832117838e-05
"18451","2020/07/09","FO",48677,0,0,1,0,188,0,1,1,0.00386219364381535,0,2.05435832117838e-05,2.05435832117838e-05
"18450","2020/07/10","FO",48677,0,0,1,0,188,0,1,1,0.00386219364381535,0,2.05435832117838e-05,2.05435832117838e-05
"18449","2020/07/11","FO",48677,0,0,1,0,188,0,1,1,0.00386219364381535,0,2.05435832117838e-05,2.05435832117838e-05
"18448","2020/07/12","FO",48677,0,0,1,0,188,0,1,1,0.00386219364381535,0,2.05435832117838e-05,2.05435832117838e-05
"18447","2020/07/13","FO",48677,0,0,1,0,188,0,1,1,0.00386219364381535,0,2.05435832117838e-05,2.05435832117838e-05
"18446","2020/07/14","FO",48677,0,0,1,0,188,0,1,1,0.00386219364381535,0,2.05435832117838e-05,2.05435832117838e-05
