"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"51398","2020/03/03","TN",11694721,1,0,1,0,1,0,1,1,8.55086666881578e-08,8.55086666881578e-08,8.55086666881578e-08,8.55086666881578e-08
"51397","2020/03/10","TN",11694721,1,0,2,0,2,0,2,2,1.71017333376316e-07,8.55086666881578e-08,1.71017333376316e-07,1.71017333376316e-07
"51396","2020/03/11","TN",11694721,3,0,5,0,5,0,5,5,4.27543333440789e-07,2.56526000064474e-07,4.27543333440789e-07,4.27543333440789e-07
"51395","2020/03/12","TN",11694721,2,0,7,0,7,0,7,7,5.98560666817105e-07,1.71017333376316e-07,5.98560666817105e-07,5.98560666817105e-07
"51394","2020/03/13","TN",11694721,6,0,13,0,13,0,13,13,1.11161266694605e-06,5.13052000128947e-07,1.11161266694605e-06,1.11161266694605e-06
"51393","2020/03/14","TN",11694721,3,0,16,0,16,0,16,16,1.36813866701053e-06,2.56526000064474e-07,1.36813866701053e-06,1.36813866701053e-06
"51392","2020/03/15","TN",11694721,0,0,16,0,16,0,16,16,1.36813866701053e-06,0,1.36813866701053e-06,1.36813866701053e-06
"51391","2020/03/16","TN",11694721,2,0,17,0,18,0,18,18,1.53915600038684e-06,1.71017333376316e-07,1.53915600038684e-06,1.53915600038684e-06
"51390","2020/03/17","TN",11694721,2,0,18,0,20,0,20,20,1.71017333376316e-06,1.71017333376316e-07,1.71017333376316e-06,1.71017333376316e-06
"51389","2020/03/18","TN",11694721,4,0,19,0,24,0,24,24,2.05220800051579e-06,3.42034666752631e-07,2.05220800051579e-06,2.05220800051579e-06
"51388","2020/03/19","TN",11694721,5,0,22,0,29,0,29,29,2.47975133395658e-06,4.27543333440789e-07,2.47975133395658e-06,2.47975133395658e-06
"51387","2020/03/20","TN",11694721,10,0,26,0,39,0,39,39,3.33483800083816e-06,8.55086666881578e-07,3.33483800083816e-06,3.33483800083816e-06
"51386","2020/03/21","TN",11694721,15,1,38,1,54,1,53,54,4.61746800116052e-06,1.28263000032237e-06,4.53195933447237e-06,4.61746800116052e-06
"51385","2020/03/22","TN",11694721,6,0,44,1,60,1,58,60,5.13052000128947e-06,5.13052000128947e-07,4.95950266791316e-06,5.13052000128947e-06
"51384","2020/03/23","TN",11694721,15,2,57,3,75,3,70,75,6.41315000161184e-06,1.28263000032237e-06,5.98560666817105e-06,6.41315000161184e-06
"51383","2020/03/24","TN",11694721,14,0,69,3,89,3,82,89,7.61027133524605e-06,1.19712133363421e-06,7.01171066842894e-06,7.61027133524605e-06
"51382","2020/03/25","TN",11694721,25,0,90,3,114,3,101,114,9.74798800244999e-06,2.13771666720395e-06,8.63637533550394e-06,9.74798800244999e-06
"51381","2020/03/26","TN",11694721,59,2,144,5,173,5,157,173,1.47929993370513e-05,5.04501133460131e-06,1.34248606700408e-05,1.47929993370513e-05
