"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"9413","2020/03/07","CM",25876387,1,0,1,0,1,0,1,1,3.86452714592652e-08,3.86452714592652e-08,3.86452714592652e-08,3.86452714592652e-08
"9412","2020/03/09","CM",25876387,1,0,2,0,2,0,2,2,7.72905429185303e-08,3.86452714592652e-08,7.72905429185303e-08,7.72905429185303e-08
"9411","2020/03/15","CM",25876387,1,0,3,0,3,0,3,3,1.15935814377795e-07,3.86452714592652e-08,1.15935814377795e-07,1.15935814377795e-07
"9410","2020/03/16","CM",25876387,1,0,4,0,4,0,4,4,1.54581085837061e-07,3.86452714592652e-08,1.54581085837061e-07,1.54581085837061e-07
"9409","2020/03/17","CM",25876387,0,0,4,0,4,0,4,4,1.54581085837061e-07,0,1.54581085837061e-07,1.54581085837061e-07
"9408","2020/03/18","CM",25876387,6,0,10,0,10,0,10,10,3.86452714592652e-07,2.31871628755591e-07,3.86452714592652e-07,3.86452714592652e-07
"9407","2020/03/19","CM",25876387,0,0,10,0,10,0,10,10,3.86452714592652e-07,0,3.86452714592652e-07,3.86452714592652e-07
"9406","2020/03/20","CM",25876387,4,0,13,0,14,0,14,14,5.41033800429712e-07,1.54581085837061e-07,5.41033800429712e-07,5.41033800429712e-07
"9405","2020/03/21","CM",25876387,13,0,25,0,27,0,27,27,1.04342232940016e-06,5.02388528970447e-07,1.04342232940016e-06,1.04342232940016e-06
"9404","2020/03/22","CM",25876387,0,0,24,0,27,0,27,27,1.04342232940016e-06,0,1.04342232940016e-06,1.04342232940016e-06
"9403","2020/03/23","CM",25876387,0,0,23,0,27,0,27,27,1.04342232940016e-06,0,1.04342232940016e-06,1.04342232940016e-06
"9402","2020/03/24","CM",25876387,29,0,52,0,56,0,56,56,2.16413520171885e-06,1.12071287231869e-06,2.16413520171885e-06,2.16413520171885e-06
"9401","2020/03/25","CM",25876387,16,1,62,1,72,1,71,72,2.78245954506709e-06,6.18324343348243e-07,2.74381427360783e-06,2.78245954506709e-06
"9400","2020/03/26","CM",25876387,0,0,62,1,72,1,70,72,2.78245954506709e-06,0,2.70516900214856e-06,2.78245954506709e-06
