"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"1400","2020/03/22","AO",31825299,2,0,2,0,2,0,2,2,6.2843085936129e-08,6.2843085936129e-08,6.2843085936129e-08,6.2843085936129e-08
"1399","2020/03/23","AO",31825299,0,0,2,0,2,0,2,2,6.2843085936129e-08,0,6.2843085936129e-08,6.2843085936129e-08
"1398","2020/03/24","AO",31825299,0,0,2,0,2,0,2,2,6.2843085936129e-08,0,6.2843085936129e-08,6.2843085936129e-08
"1397","2020/03/25","AO",31825299,0,0,2,0,2,0,2,2,6.2843085936129e-08,0,6.2843085936129e-08,6.2843085936129e-08
"1396","2020/03/26","AO",31825299,0,0,2,0,2,0,2,2,6.2843085936129e-08,0,6.2843085936129e-08,6.2843085936129e-08
"1395","2020/03/27","AO",31825299,1,0,3,0,3,0,3,3,9.42646289041935e-08,3.14215429680645e-08,9.42646289041935e-08,9.42646289041935e-08
"1394","2020/03/28","AO",31825299,1,0,4,0,4,0,4,4,1.25686171872258e-07,3.14215429680645e-08,1.25686171872258e-07,1.25686171872258e-07
"1393","2020/03/29","AO",31825299,0,0,2,0,4,0,4,4,1.25686171872258e-07,0,1.25686171872258e-07,1.25686171872258e-07
"1392","2020/03/30","AO",31825299,3,2,5,2,7,2,7,7,2.19950800776451e-07,9.42646289041935e-08,2.19950800776451e-07,2.19950800776451e-07
"1391","2020/03/31","AO",31825299,0,0,5,2,7,2,7,7,2.19950800776451e-07,0,2.19950800776451e-07,2.19950800776451e-07
"1390","2020/04/01","AO",31825299,0,0,5,2,7,2,7,7,2.19950800776451e-07,0,2.19950800776451e-07,2.19950800776451e-07
"1389","2020/04/02","AO",31825299,1,0,6,2,8,2,8,8,2.51372343744516e-07,3.14215429680645e-08,2.51372343744516e-07,2.51372343744516e-07
"1388","2020/04/03","AO",31825299,0,0,5,2,8,2,6,8,2.51372343744516e-07,0,1.88529257808387e-07,2.51372343744516e-07
"1387","2020/04/04","AO",31825299,0,0,4,2,8,2,6,8,2.51372343744516e-07,0,1.88529257808387e-07,2.51372343744516e-07
"1386","2020/04/05","AO",31825299,2,0,6,2,10,2,8,10,3.14215429680645e-07,6.2843085936129e-08,2.51372343744516e-07,3.14215429680645e-07
"1385","2020/04/06","AO",31825299,4,0,7,0,14,2,12,14,4.39901601552903e-07,1.25686171872258e-07,3.77058515616774e-07,4.39901601552903e-07
"1384","2020/04/07","AO",31825299,2,0,9,0,16,2,14,16,5.02744687489032e-07,6.2843085936129e-08,4.39901601552903e-07,5.02744687489032e-07
"1383","2020/04/08","AO",31825299,1,0,10,0,17,2,14,17,5.34166230457096e-07,3.14215429680645e-08,4.39901601552903e-07,5.34166230457096e-07
"1382","2020/04/09","AO",31825299,2,0,11,0,19,2,15,17,5.97009316393225e-07,6.2843085936129e-08,4.71323144520967e-07,5.34166230457096e-07
"1381","2020/04/10","AO",31825299,0,0,11,0,19,2,15,17,5.97009316393225e-07,0,4.71323144520967e-07,5.34166230457096e-07
