"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"49502","2020/05/01","TJ",9321023,15,0,15,0,15,0,15,15,1.60926542075907e-06,1.60926542075907e-06,1.60926542075907e-06,1.60926542075907e-06
"49501","2020/05/02","TJ",9321023,0,0,15,0,15,0,15,15,1.60926542075907e-06,0,1.60926542075907e-06,1.60926542075907e-06
"49500","2020/05/03","TJ",9321023,17,0,32,0,32,0,32,32,3.43309956428602e-06,1.82383414352695e-06,3.43309956428602e-06,3.43309956428602e-06
"49499","2020/05/04","TJ",9321023,44,2,76,2,76,2,76,76,8.1536114651793e-06,4.72051190089328e-06,8.1536114651793e-06,8.1536114651793e-06
"49498","2020/05/05","TJ",9321023,154,1,230,3,230,3,230,230,2.46754031183058e-05,1.65217916531265e-05,2.46754031183058e-05,2.46754031183058e-05
"49497","2020/05/06","TJ",9321023,63,2,293,5,293,5,293,293,3.14343178854939e-05,6.75891476718811e-06,3.14343178854939e-05,3.14343178854939e-05
"49496","2020/05/07","TJ",9321023,86,3,379,8,379,8,379,379,4.06607729645126e-05,9.22645507901869e-06,4.06607729645126e-05,4.06607729645126e-05
"49495","2020/05/08","TJ",9321023,82,4,446,12,461,12,461,461,4.94580905979955e-05,8.79731763348293e-06,4.94580905979955e-05,4.94580905979955e-05
"49494","2020/05/09","TJ",9321023,61,0,507,12,522,12,522,522,5.60024366424157e-05,6.54434604442023e-06,5.60024366424157e-05,5.60024366424157e-05
"49493","2020/05/10","TJ",9321023,90,8,580,20,612,20,612,612,6.56580291669702e-05,9.65559252455444e-06,6.56580291669702e-05,6.56580291669702e-05
"49492","2020/05/11","TJ",9321023,0,0,536,18,612,20,612,612,6.56580291669702e-05,0,6.56580291669702e-05,6.56580291669702e-05
"49491","2020/05/12","TJ",9321023,49,1,431,18,661,21,661,661,7.09149628747832e-05,5.25693370781297e-06,7.09149628747832e-05,7.09149628747832e-05
"49490","2020/05/13","TJ",9321023,68,2,436,18,729,23,714,729,7.8210299448891e-05,7.2953365741078e-06,7.66010340281319e-05,7.8210299448891e-05
