"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"34936","2020/03/10","MN",3225166,1,0,1,0,1,0,1,1,3.10061559622047e-07,3.10061559622047e-07,3.10061559622047e-07,3.10061559622047e-07
"34935","2020/03/15","MN",3225166,0,0,1,0,1,0,1,1,3.10061559622047e-07,0,3.10061559622047e-07,3.10061559622047e-07
"34934","2020/03/18","MN",3225166,3,0,4,0,4,0,4,4,1.24024623848819e-06,9.30184678866142e-07,1.24024623848819e-06,1.24024623848819e-06
"34933","2020/03/19","MN",3225166,1,0,5,0,5,0,5,5,1.55030779811024e-06,3.10061559622047e-07,1.55030779811024e-06,1.55030779811024e-06
"34932","2020/03/20","MN",3225166,0,0,5,0,5,0,5,5,1.55030779811024e-06,0,1.55030779811024e-06,1.55030779811024e-06
"34931","2020/03/21","MN",3225166,1,0,6,0,6,0,6,6,1.86036935773228e-06,3.10061559622047e-07,1.86036935773228e-06,1.86036935773228e-06
"34930","2020/03/22","MN",3225166,4,0,10,0,10,0,10,10,3.10061559622047e-06,1.24024623848819e-06,3.10061559622047e-06,3.10061559622047e-06
"34929","2020/03/23","MN",3225166,0,0,9,0,10,0,10,10,3.10061559622047e-06,0,3.10061559622047e-06,3.10061559622047e-06
"34928","2020/03/24","MN",3225166,0,0,9,0,10,0,10,10,3.10061559622047e-06,0,3.10061559622047e-06,3.10061559622047e-06
"34927","2020/03/25","MN",3225166,0,0,6,0,10,0,10,10,3.10061559622047e-06,0,3.10061559622047e-06,3.10061559622047e-06
"34926","2020/03/26","MN",3225166,0,0,5,0,10,0,10,10,3.10061559622047e-06,0,3.10061559622047e-06,3.10061559622047e-06
"34925","2020/03/27","MN",3225166,1,0,6,0,11,0,11,11,3.41067715584252e-06,3.10061559622047e-07,3.41067715584252e-06,3.41067715584252e-06
"34924","2020/03/28","MN",3225166,0,0,5,0,11,0,10,11,3.41067715584252e-06,0,3.10061559622047e-06,3.41067715584252e-06
"34923","2020/03/29","MN",3225166,1,0,2,0,12,0,11,12,3.72073871546457e-06,3.10061559622047e-07,3.41067715584252e-06,3.72073871546457e-06
"34922","2020/03/30","MN",3225166,0,0,2,0,12,0,8,12,3.72073871546457e-06,0,2.48049247697638e-06,3.72073871546457e-06
"34921","2020/03/31","MN",3225166,0,0,2,0,12,0,7,12,3.72073871546457e-06,0,2.17043091735433e-06,3.72073871546457e-06
"34920","2020/04/01","MN",3225166,0,0,2,0,12,0,7,12,3.72073871546457e-06,0,2.17043091735433e-06,3.72073871546457e-06
"34919","2020/04/02","MN",3225166,2,0,4,0,14,0,8,14,4.34086183470866e-06,6.20123119244095e-07,2.48049247697638e-06,4.34086183470866e-06
"34918","2020/04/03","MN",3225166,0,0,3,0,14,0,4,13,4.34086183470866e-06,0,1.24024623848819e-06,4.03080027508662e-06
"34917","2020/04/04","MN",3225166,0,0,3,0,14,0,4,13,4.34086183470866e-06,0,1.24024623848819e-06,4.03080027508662e-06
"34916","2020/04/05","MN",3225166,0,0,2,0,14,0,4,10,4.34086183470866e-06,0,1.24024623848819e-06,3.10061559622047e-06
"34915","2020/04/06","MN",3225166,0,0,2,0,14,0,4,9,4.34086183470866e-06,0,1.24024623848819e-06,2.79055403659843e-06
"34914","2020/04/07","MN",3225166,1,0,3,0,15,0,5,10,4.65092339433071e-06,3.10061559622047e-07,1.55030779811024e-06,3.10061559622047e-06
"34913","2020/04/08","MN",3225166,0,0,3,0,15,0,4,9,4.65092339433071e-06,0,1.24024623848819e-06,2.79055403659843e-06
"34912","2020/04/09","MN",3225166,1,0,2,0,16,0,5,6,4.96098495395276e-06,3.10061559622047e-07,1.55030779811024e-06,1.86036935773228e-06
"34911","2020/04/10","MN",3225166,0,0,2,0,16,0,4,6,4.96098495395276e-06,0,1.24024623848819e-06,1.86036935773228e-06
"34910","2020/04/11","MN",3225166,0,0,2,0,16,0,4,6,4.96098495395276e-06,0,1.24024623848819e-06,1.86036935773228e-06
"34909","2020/04/12","MN",3225166,0,0,2,0,16,0,4,6,4.96098495395276e-06,0,1.24024623848819e-06,1.86036935773228e-06
"34908","2020/04/13","MN",3225166,0,0,2,0,16,0,4,6,4.96098495395276e-06,0,1.24024623848819e-06,1.86036935773228e-06
"34907","2020/04/14","MN",3225166,0,0,1,0,16,0,2,5,4.96098495395276e-06,0,6.20123119244095e-07,1.55030779811024e-06
"34906","2020/04/15","MN",3225166,14,0,15,0,30,0,16,19,9.30184678866142e-06,4.34086183470866e-06,4.96098495395276e-06,5.8911696328189e-06
"34905","2020/04/16","MN",3225166,0,0,14,0,30,0,16,18,9.30184678866142e-06,0,4.96098495395276e-06,5.58110807319685e-06
"34904","2020/04/17","MN",3225166,1,0,15,0,31,0,17,19,9.61190834828347e-06,3.10061559622047e-07,5.27104651357481e-06,5.8911696328189e-06
"34903","2020/04/18","MN",3225166,0,0,15,0,31,0,17,19,9.61190834828347e-06,0,5.27104651357481e-06,5.8911696328189e-06
"34902","2020/04/19","MN",3225166,0,0,15,0,31,0,16,19,9.61190834828347e-06,0,4.96098495395276e-06,5.8911696328189e-06
"34901","2020/04/20","MN",3225166,1,0,16,0,32,0,17,18,9.92196990790551e-06,3.10061559622047e-07,5.27104651357481e-06,5.58110807319685e-06
"34900","2020/04/21","MN",3225166,2,0,18,0,34,0,18,20,1.05420930271496e-05,6.20123119244095e-07,5.58110807319685e-06,6.20123119244095e-06
"34899","2020/04/22","MN",3225166,1,0,5,0,35,0,19,21,1.08521545867717e-05,3.10061559622047e-07,5.8911696328189e-06,6.51129275206299e-06
"34898","2020/04/23","MN",3225166,0,0,5,0,35,0,19,21,1.08521545867717e-05,0,5.8911696328189e-06,6.51129275206299e-06
"34897","2020/04/24","MN",3225166,1,0,5,0,36,0,20,22,1.11622161463937e-05,3.10061559622047e-07,6.20123119244095e-06,6.82135431168504e-06
"34896","2020/04/25","MN",3225166,0,0,5,0,36,0,20,21,1.11622161463937e-05,0,6.20123119244095e-06,6.51129275206299e-06
"34895","2020/04/26","MN",3225166,2,0,7,0,38,0,22,23,1.17823392656378e-05,6.20123119244095e-07,6.82135431168504e-06,7.13141587130709e-06
