"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"14023","2020/03/11","CD",86790568,1,0,1,0,1,0,1,1,1.15219893479669e-08,1.15219893479669e-08,1.15219893479669e-08,1.15219893479669e-08
"14022","2020/03/14","CD",86790568,1,0,2,0,2,0,2,2,2.30439786959339e-08,1.15219893479669e-08,2.30439786959339e-08,2.30439786959339e-08
"14021","2020/03/15","CD",86790568,0,0,2,0,2,0,2,2,2.30439786959339e-08,0,2.30439786959339e-08,2.30439786959339e-08
"14020","2020/03/16","CD",86790568,0,0,2,0,2,0,2,2,2.30439786959339e-08,0,2.30439786959339e-08,2.30439786959339e-08
"14019","2020/03/17","CD",86790568,1,0,3,0,3,0,3,3,3.45659680439008e-08,1.15219893479669e-08,3.45659680439008e-08,3.45659680439008e-08
"14018","2020/03/18","CD",86790568,0,0,3,0,3,0,3,3,3.45659680439008e-08,0,3.45659680439008e-08,3.45659680439008e-08
"14017","2020/03/19","CD",86790568,11,0,14,0,14,0,14,14,1.61307850871537e-07,1.26741882827636e-07,1.61307850871537e-07,1.61307850871537e-07
"14016","2020/03/20","CD",86790568,0,0,13,0,14,0,14,14,1.61307850871537e-07,0,1.61307850871537e-07,1.61307850871537e-07
"14015","2020/03/21","CD",86790568,0,0,12,0,14,0,14,14,1.61307850871537e-07,0,1.61307850871537e-07,1.61307850871537e-07
"14014","2020/03/22","CD",86790568,9,1,21,1,23,1,23,23,2.65005755003239e-07,1.03697904131702e-07,2.65005755003239e-07,2.65005755003239e-07
"14013","2020/03/23","CD",86790568,3,1,24,2,26,2,26,26,2.9957172304714e-07,3.45659680439008e-08,2.9957172304714e-07,2.9957172304714e-07
"14012","2020/03/24","CD",86790568,0,0,23,2,26,2,26,26,2.9957172304714e-07,0,2.9957172304714e-07,2.9957172304714e-07
"14011","2020/03/25","CD",86790568,19,1,42,3,45,3,44,45,5.18489520658512e-07,2.18917797611372e-07,5.06967531310545e-07,5.18489520658512e-07
"14010","2020/03/26","CD",86790568,0,0,31,3,45,3,43,45,5.18489520658512e-07,0,4.95445541962578e-07,5.18489520658512e-07
"14009","2020/03/27","CD",86790568,9,1,40,4,54,4,52,54,6.22187424790215e-07,1.03697904131702e-07,5.99143446094281e-07,6.22187424790215e-07
"14008","2020/03/28","CD",86790568,4,0,44,4,58,4,56,58,6.68275382182082e-07,4.60879573918677e-08,6.45231403486148e-07,6.68275382182082e-07
"14007","2020/03/29","CD",86790568,0,2,35,5,58,6,55,58,6.68275382182082e-07,0,6.33709414138181e-07,6.68275382182082e-07
"14006","2020/03/30","CD",86790568,23,2,55,6,81,8,78,81,9.33281137185322e-07,2.65005755003239e-07,8.98715169141421e-07,9.33281137185322e-07
"14005","2020/03/31","CD",86790568,17,0,72,6,98,8,84,97,1.12915495610076e-06,1.95873818915438e-07,9.67847105229223e-07,1.11763296675279e-06
"14004","2020/04/01","CD",86790568,0,0,53,5,98,8,84,96,1.12915495610076e-06,0,9.67847105229223e-07,1.10611097740483e-06
"14003","2020/04/02","CD",86790568,25,3,78,8,123,11,109,121,1.41720468979993e-06,2.88049733699173e-07,1.2558968389284e-06,1.394160711104e-06
"14002","2020/04/03","CD",86790568,0,0,69,7,123,11,100,121,1.41720468979993e-06,0,1.15219893479669e-06,1.394160711104e-06
"14001","2020/04/04","CD",86790568,11,2,76,9,134,13,108,131,1.54394657262757e-06,1.26741882827636e-07,1.24437484958043e-06,1.50938060458367e-06
"14000","2020/04/05","CD",86790568,20,5,96,12,154,18,128,151,1.77438635958691e-06,2.30439786959339e-07,1.47481463653977e-06,1.73982039154301e-06
"13999","2020/04/06","CD",86790568,0,0,73,10,154,18,109,140,1.77438635958691e-06,0,1.2558968389284e-06,1.61307850871537e-06
