"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"25828","2019/12/31","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25827","2020/01/01","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25826","2020/01/02","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25825","2020/01/03","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25824","2020/01/04","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25823","2020/01/05","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25822","2020/01/06","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25821","2020/01/07","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25820","2020/01/08","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25819","2020/01/09","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25818","2020/01/10","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25817","2020/01/11","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25816","2020/01/12","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25815","2020/01/13","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25814","2020/01/14","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25813","2020/01/15","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25812","2020/01/16","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25811","2020/01/17","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25810","2020/01/18","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25809","2020/01/19","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25808","2020/01/20","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25807","2020/01/21","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25806","2020/01/22","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25805","2020/01/23","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25804","2020/01/24","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25803","2020/01/25","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25802","2020/01/26","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25801","2020/01/27","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25800","2020/01/28","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25799","2020/01/29","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25798","2020/01/30","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25797","2020/01/31","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25796","2020/02/01","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25795","2020/02/02","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25794","2020/02/03","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25793","2020/02/04","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
"25792","2020/02/05","IE",4904240,0,0,0,0,0,0,0,0,0,0,0,0
