"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"54837","2020/04/10","YE",29161922,1,0,1,0,1,0,1,1,3.42912925972438e-08,3.42912925972438e-08,3.42912925972438e-08,3.42912925972438e-08
"54836","2020/04/11","YE",29161922,0,0,1,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54835","2020/04/12","YE",29161922,0,0,1,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54834","2020/04/13","YE",29161922,0,0,1,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54833","2020/04/14","YE",29161922,0,0,1,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54832","2020/04/15","YE",29161922,0,0,1,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54831","2020/04/16","YE",29161922,0,0,1,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54830","2020/04/17","YE",29161922,0,0,0,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54829","2020/04/18","YE",29161922,0,0,0,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54828","2020/04/19","YE",29161922,0,0,0,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54827","2020/04/20","YE",29161922,0,0,0,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54826","2020/04/21","YE",29161922,0,0,0,0,1,0,1,1,3.42912925972438e-08,0,3.42912925972438e-08,3.42912925972438e-08
"54825","2020/04/22","YE",29161922,0,0,0,0,1,0,0,1,3.42912925972438e-08,0,0,3.42912925972438e-08
"54824","2020/04/23","YE",29161922,0,0,0,0,1,0,0,1,3.42912925972438e-08,0,0,3.42912925972438e-08
"54823","2020/04/24","YE",29161922,0,0,0,0,1,0,0,1,3.42912925972438e-08,0,0,3.42912925972438e-08
"54822","2020/04/25","YE",29161922,0,0,0,0,1,0,0,1,3.42912925972438e-08,0,0,3.42912925972438e-08
"54821","2020/04/26","YE",29161922,0,0,0,0,1,0,0,1,3.42912925972438e-08,0,0,3.42912925972438e-08
"54820","2020/04/27","YE",29161922,0,0,0,0,1,0,0,1,3.42912925972438e-08,0,0,3.42912925972438e-08
"54819","2020/04/28","YE",29161922,0,0,0,0,1,0,0,0,3.42912925972438e-08,0,0,0
"54818","2020/04/29","YE",29161922,0,0,0,0,1,0,0,0,3.42912925972438e-08,0,0,0
"54817","2020/04/30","YE",29161922,5,0,5,0,6,0,5,5,2.05747755583463e-07,1.71456462986219e-07,1.71456462986219e-07,1.71456462986219e-07
"54816","2020/05/01","YE",29161922,0,2,5,2,6,2,5,5,2.05747755583463e-07,0,1.71456462986219e-07,1.71456462986219e-07
"54815","2020/05/02","YE",29161922,1,0,6,2,7,2,6,6,2.40039048180706e-07,3.42912925972438e-08,2.05747755583463e-07,2.05747755583463e-07
"54814","2020/05/03","YE",29161922,3,0,9,2,10,2,9,9,3.42912925972438e-07,1.02873877791731e-07,3.08621633375194e-07,3.08621633375194e-07
"54813","2020/05/04","YE",29161922,0,0,9,2,10,2,9,9,3.42912925972438e-07,0,3.08621633375194e-07,3.08621633375194e-07
"54812","2020/05/05","YE",29161922,2,0,11,2,12,2,11,11,4.11495511166925e-07,6.85825851944875e-08,3.77204218569681e-07,3.77204218569681e-07
"54811","2020/05/06","YE",29161922,9,1,20,3,21,3,20,20,7.20117144542119e-07,3.08621633375194e-07,6.85825851944875e-07,6.85825851944875e-07
"54810","2020/05/07","YE",29161922,4,2,19,5,25,5,24,24,8.57282314931094e-07,1.37165170388975e-07,8.2299102233385e-07,8.2299102233385e-07
"54809","2020/05/08","YE",29161922,1,1,20,4,26,6,25,25,8.91573607528338e-07,3.42912925972438e-08,8.57282314931094e-07,8.57282314931094e-07
"54808","2020/05/09","YE",29161922,8,1,27,5,34,7,33,33,1.16590394830629e-06,2.7433034077795e-07,1.13161265570904e-06,1.13161265570904e-06
"54807","2020/05/10","YE",29161922,0,0,24,5,34,7,33,33,1.16590394830629e-06,0,1.13161265570904e-06,1.13161265570904e-06
"54806","2020/05/11","YE",29161922,17,1,41,6,51,8,50,50,1.74885592245943e-06,5.82951974153144e-07,1.71456462986219e-06,1.71456462986219e-06
"54805","2020/05/12","YE",29161922,5,1,44,7,56,9,50,55,1.92031238544565e-06,1.71456462986219e-07,1.71456462986219e-06,1.88602109284841e-06
"54804","2020/05/13","YE",29161922,11,2,46,8,67,11,61,66,2.29751660401533e-06,3.77204218569681e-07,2.09176884843187e-06,2.26322531141809e-06
"54803","2020/05/14","YE",29161922,3,1,45,7,70,12,63,69,2.40039048180706e-06,1.02873877791731e-07,2.16035143362636e-06,2.36609918920982e-06
"54802","2020/05/15","YE",29161922,17,1,61,7,87,13,77,86,2.98334245596021e-06,5.82951974153144e-07,2.64042952998777e-06,2.94905116336296e-06
"54801","2020/05/16","YE",29161922,19,2,72,8,106,15,96,105,3.63487701530784e-06,6.51534559347631e-07,3.2919640893354e-06,3.60058572271059e-06
"54800","2020/05/17","YE",29161922,18,4,90,12,124,19,112,123,4.25212028205823e-06,6.17243266750388e-07,3.8406247708913e-06,4.21782898946098e-06
"54799","2020/05/18","YE",29161922,4,1,77,12,128,20,107,122,4.3892854524472e-06,1.37165170388975e-07,3.66916830790508e-06,4.18353769686374e-06
"54798","2020/05/19","YE",29161922,2,0,74,11,130,20,105,124,4.45786803764169e-06,6.85825851944875e-08,3.60058572271059e-06,4.25212028205823e-06
"54797","2020/05/20","YE",29161922,37,8,100,17,167,28,141,160,5.72664586373971e-06,1.26877782609802e-06,4.83507225621137e-06,5.486606815559e-06
"54796","2020/05/21","YE",29161922,13,1,110,17,180,29,146,170,6.17243266750388e-06,4.45786803764169e-07,5.00652871919759e-06,5.82951974153144e-06
"54795","2020/05/22","YE",29161922,13,4,106,20,193,33,159,183,6.61821947126805e-06,4.45786803764169e-07,5.45231552296176e-06,6.27530654529561e-06
"54794","2020/05/23","YE",29161922,12,0,99,18,205,33,154,193,7.02971498243497e-06,4.11495511166925e-07,5.28085905997554e-06,6.61821947126805e-06
"54793","2020/05/24","YE",29161922,7,6,88,20,212,39,156,191,7.26975403061568e-06,2.40039048180706e-07,5.34944164517003e-06,6.54963688607356e-06
"54792","2020/05/25","YE",29161922,10,3,94,22,222,42,155,197,7.61266695658812e-06,3.42912925972438e-07,5.31515035257278e-06,6.75538464165702e-06
"54791","2020/05/26","YE",29161922,15,3,107,25,237,45,167,211,8.12703634554677e-06,5.14369388958656e-07,5.72664586373971e-06,7.23546273801843e-06
"54790","2020/05/27","YE",29161922,12,4,82,21,249,49,162,215,8.5385318567137e-06,4.11495511166925e-07,5.55518940075349e-06,7.37262790840741e-06
"54789","2020/05/28","YE",29161922,6,4,75,24,255,53,149,221,8.74427961229716e-06,2.05747755583463e-07,5.10940259698932e-06,7.57837566399087e-06
"54788","2020/05/29","YE",29161922,23,4,85,24,278,57,154,227,9.53297934203377e-06,7.88699729736607e-07,5.28085905997554e-06,7.78412341957433e-06
"54787","2020/05/30","YE",29161922,9,9,82,33,287,66,159,231,9.84160097540896e-06,3.08621633375194e-07,5.45231552296176e-06,7.92128858996331e-06
"54786","2020/05/31","YE",29161922,23,11,98,38,310,77,180,243,1.06303007051456e-05,7.88699729736607e-07,6.17243266750388e-06,8.33278410113023e-06
"54785","2020/06/01","YE",29161922,13,3,101,38,323,80,156,253,1.10760875089097e-05,4.45786803764169e-07,5.34944164517003e-06,8.67569702710267e-06
"54784","2020/06/02","YE",29161922,31,4,117,39,354,84,174,267,1.21391175794243e-05,1.06303007051456e-06,5.96668491192041e-06,9.15577512346408e-06
"54783","2020/06/03","YE",29161922,45,3,150,38,399,87,206,293,1.36822257463003e-05,1.54310816687597e-06,7.06400627503221e-06,1.00473487309924e-05
"54782","2020/06/04","YE",29161922,4,1,148,35,403,88,198,279,1.38193909166892e-05,1.37165170388975e-07,6.78967593425426e-06,9.56727063463101e-06
"54781","2020/06/05","YE",29161922,50,15,175,46,453,103,241,325,1.55339555465514e-05,1.71456462986219e-06,8.26420151593575e-06,1.11446700941042e-05
"54780","2020/06/06","YE",29161922,16,8,182,45,469,111,247,339,1.60826162281073e-05,5.486606815559e-07,8.46994927151921e-06,1.16247481904656e-05
"54779","2020/06/07","YE",29161922,4,1,163,35,473,112,236,306,1.62197813984963e-05,1.37165170388975e-07,8.09274505294953e-06,1.04931355347566e-05
"54778","2020/06/08","YE",29161922,13,0,163,32,486,112,237,306,1.66655682022605e-05,4.45786803764169e-07,8.12703634554677e-06,1.04931355347566e-05
"54777","2020/06/09","YE",29161922,10,0,142,28,496,112,241,303,1.70084811282329e-05,3.42912925972438e-07,8.26420151593575e-06,1.03902616569649e-05
"54776","2020/06/10","YE",29161922,28,15,125,40,524,127,246,319,1.79686373209557e-05,9.60156192722825e-07,8.43565797892197e-06,1.09389223385208e-05
"54775","2020/06/11","YE",29161922,36,2,157,41,560,129,273,348,1.92031238544565e-05,1.23448653350078e-06,9.36152287904755e-06,1.19333698238408e-05
"54774","2020/06/12","YE",29161922,31,7,138,33,591,136,281,369,2.02661539249711e-05,1.06303007051456e-06,9.6358532198255e-06,1.26534869683829e-05
"54773","2020/06/13","YE",29161922,41,3,163,28,632,139,309,395,2.16720969214581e-05,1.40594299648699e-06,1.05960094125483e-05,1.35450605759113e-05
"54772","2020/06/14","YE",29161922,73,21,232,48,705,160,351,456,2.41753612810569e-05,2.50326435959879e-06,1.20362437016326e-05,1.56368294243432e-05
"54771","2020/06/15","YE",29161922,23,4,242,52,728,164,329,473,2.49640610107935e-05,7.88699729736607e-07,1.12818352644932e-05,1.62197813984963e-05
"54770","2020/06/16","YE",29161922,116,44,348,96,844,208,441,566,2.89418509520737e-05,3.97778994128028e-06,1.51224600353845e-05,1.940887161004e-05
"54769","2020/06/17","YE",29161922,45,7,365,88,889,215,436,602,3.04849591189497e-05,1.54310816687597e-06,1.49510035723983e-05,2.06433581435407e-05
"54768","2020/06/18","YE",29161922,13,29,342,115,902,244,433,592,3.09307459227139e-05,4.45786803764169e-07,1.48481296946065e-05,2.03004452175683e-05
"54767","2020/06/19","YE",29161922,4,4,315,112,906,248,433,583,3.10679110931029e-05,1.37165170388975e-07,1.48481296946065e-05,1.99918235841931e-05
"54766","2020/06/20","YE",29161922,13,3,287,112,919,251,433,565,3.1513697896867e-05,4.45786803764169e-07,1.48481296946065e-05,1.93745803174427e-05
"54765","2020/06/21","YE",29161922,4,3,218,94,923,254,427,524,3.1650863067256e-05,1.37165170388975e-07,1.46423819390231e-05,1.79686373209557e-05
"54764","2020/06/22","YE",29161922,18,2,213,92,941,256,417,538,3.22681063340064e-05,6.17243266750388e-07,1.42994690130506e-05,1.84487154173171e-05
