"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"28373","2020/03/15","KZ",18551428,6,0,6,0,6,0,6,6,3.23425237129993e-07,3.23425237129993e-07,3.23425237129993e-07,3.23425237129993e-07
"28372","2020/03/16","KZ",18551428,3,0,9,0,9,0,9,9,4.8513785569499e-07,1.61712618564997e-07,4.8513785569499e-07,4.8513785569499e-07
"28371","2020/03/17","KZ",18551428,2,0,11,0,11,0,11,11,5.92946268071655e-07,1.07808412376664e-07,5.92946268071655e-07,5.92946268071655e-07
"28370","2020/03/18","KZ",18551428,22,0,33,0,33,0,33,33,1.77883880421496e-06,1.18589253614331e-06,1.77883880421496e-06,1.77883880421496e-06
"28369","2020/03/19","KZ",18551428,4,0,37,0,37,0,37,37,1.99445562896829e-06,2.15616824753329e-07,1.99445562896829e-06,1.99445562896829e-06
"28368","2020/03/20","KZ",18551428,12,0,49,0,49,0,49,49,2.64130610322828e-06,6.46850474259987e-07,2.64130610322828e-06,2.64130610322828e-06
"28367","2020/03/21","KZ",18551428,4,0,53,0,53,0,53,53,2.85692292798161e-06,2.15616824753329e-07,2.85692292798161e-06,2.85692292798161e-06
"28366","2020/03/22","KZ",18551428,3,0,50,0,56,0,56,56,3.01863554654661e-06,1.61712618564997e-07,3.01863554654661e-06,3.01863554654661e-06
"28365","2020/03/23","KZ",18551428,4,0,51,0,60,0,60,60,3.23425237129993e-06,2.15616824753329e-07,3.23425237129993e-06,3.23425237129993e-06
"28364","2020/03/24","KZ",18551428,2,0,51,0,62,0,62,62,3.3420607836766e-06,1.07808412376664e-07,3.3420607836766e-06,3.3420607836766e-06
"28363","2020/03/25","KZ",18551428,17,0,46,0,79,0,79,79,4.25843228887825e-06,9.16371505201648e-07,4.25843228887825e-06,4.25843228887825e-06
"28362","2020/03/26","KZ",18551428,9,0,51,0,88,0,88,88,4.74357014457324e-06,4.8513785569499e-07,4.74357014457324e-06,4.74357014457324e-06
"28361","2020/03/27","KZ",18551428,32,0,71,0,120,0,114,120,6.46850474259987e-06,1.72493459802663e-06,6.14507950546988e-06,6.46850474259987e-06
"28360","2020/03/28","KZ",18551428,73,0,140,0,193,0,184,193,1.04035117943481e-05,3.93500705174825e-06,9.91837393865313e-06,1.04035117943481e-05
"28359","2020/03/29","KZ",18551428,36,0,173,0,229,0,218,229,1.23440632171281e-05,1.94055142277996e-06,1.17511169490564e-05,1.23440632171281e-05
"28358","2020/03/30","KZ",18551428,55,1,224,1,284,1,251,284,1.53087945574864e-05,2.96473134035827e-06,1.35299557532714e-05,1.53087945574864e-05
"28357","2020/03/31","KZ",18551428,41,0,263,1,325,1,288,325,1.7518867011208e-05,2.21007245372162e-06,1.55244113822397e-05,1.7518867011208e-05
"28356","2020/04/01","KZ",18551428,15,0,261,1,340,1,291,340,1.8327430104033e-05,8.08563092824984e-07,1.56861240008047e-05,1.8327430104033e-05
"28355","2020/04/02","KZ",18551428,8,1,260,2,348,2,295,342,1.87586637535396e-05,4.31233649506658e-07,1.5901740825558e-05,1.84352385164096e-05
"28354","2020/04/03","KZ",18551428,38,1,266,3,386,3,330,377,2.08070235886962e-05,2.04835983515663e-06,1.77883880421496e-05,2.03218857330013e-05
"28353","2020/04/04","KZ",18551428,74,0,267,3,460,3,400,449,2.47959348466328e-05,3.98891125793659e-06,2.15616824753329e-05,2.42029885785612e-05
"28352","2020/04/05","KZ",18551428,0,0,231,3,460,3,398,427,2.47959348466328e-05,0,2.14538740629562e-05,2.30170960424179e-05
