"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"22100","2020/03/15","GT",17581476,1,0,1,0,1,0,1,1,5.68780459615564e-08,5.68780459615564e-08,5.68780459615564e-08,5.68780459615564e-08
"22099","2020/03/16","GT",17581476,0,1,1,1,1,1,1,1,5.68780459615564e-08,0,5.68780459615564e-08,5.68780459615564e-08
"22098","2020/03/17","GT",17581476,5,0,6,1,6,1,6,6,3.41268275769338e-07,2.84390229807782e-07,3.41268275769338e-07,3.41268275769338e-07
"22097","2020/03/18","GT",17581476,0,0,6,1,6,1,6,6,3.41268275769338e-07,0,3.41268275769338e-07,3.41268275769338e-07
"22096","2020/03/19","GT",17581476,2,0,8,1,8,1,8,8,4.55024367692451e-07,1.13756091923113e-07,4.55024367692451e-07,4.55024367692451e-07
"22095","2020/03/20","GT",17581476,1,0,9,1,9,1,9,9,5.11902413654007e-07,5.68780459615564e-08,5.11902413654007e-07,5.11902413654007e-07
"22094","2020/03/21","GT",17581476,4,0,13,1,13,1,13,13,7.39414597500233e-07,2.27512183846225e-07,7.39414597500233e-07,7.39414597500233e-07
"22093","2020/03/22","GT",17581476,4,0,16,1,17,1,17,17,9.66926781346458e-07,2.27512183846225e-07,9.66926781346458e-07,9.66926781346458e-07
"22092","2020/03/23","GT",17581476,2,0,18,0,19,1,19,19,1.08068287326957e-06,1.13756091923113e-07,1.08068287326957e-06,1.08068287326957e-06
"22091","2020/03/24","GT",17581476,1,0,14,0,20,1,20,20,1.13756091923113e-06,5.68780459615564e-08,1.13756091923113e-06,1.13756091923113e-06
"22090","2020/03/25","GT",17581476,1,0,15,0,21,1,21,21,1.19443896519268e-06,5.68780459615564e-08,1.19443896519268e-06,1.19443896519268e-06
"22089","2020/03/26","GT",17581476,3,0,16,0,24,1,24,24,1.36507310307735e-06,1.70634137884669e-07,1.36507310307735e-06,1.36507310307735e-06
"22088","2020/03/27","GT",17581476,1,0,16,0,25,1,24,25,1.42195114903891e-06,5.68780459615564e-08,1.36507310307735e-06,1.42195114903891e-06
"22087","2020/03/28","GT",17581476,7,0,19,0,32,1,31,32,1.8200974707698e-06,3.98146321730895e-07,1.76321942480825e-06,1.8200974707698e-06
"22086","2020/03/29","GT",17581476,2,0,17,0,34,1,28,34,1.93385356269292e-06,1.13756091923113e-07,1.59258528692358e-06,1.93385356269292e-06
"22085","2020/03/30","GT",17581476,2,0,17,0,36,1,30,36,2.04760965461603e-06,1.13756091923113e-07,1.70634137884669e-06,2.04760965461603e-06
"22084","2020/03/31","GT",17581476,0,0,16,0,36,1,28,36,2.04760965461603e-06,0,1.59258528692358e-06,2.04760965461603e-06
"22083","2020/04/01","GT",17581476,2,0,17,0,38,1,29,38,2.16136574653914e-06,1.13756091923113e-07,1.64946333288513e-06,2.16136574653914e-06
"22082","2020/04/02","GT",17581476,8,0,22,0,46,1,33,45,2.61639011423159e-06,4.55024367692451e-07,1.87697551673136e-06,2.55951206827004e-06
"22081","2020/04/03","GT",17581476,1,0,22,0,47,1,30,46,2.67326816019315e-06,5.68780459615564e-08,1.70634137884669e-06,2.61639011423159e-06
"22080","2020/04/04","GT",17581476,3,0,18,0,50,1,31,44,2.84390229807782e-06,1.70634137884669e-07,1.76321942480825e-06,2.50263402230848e-06
"22079","2020/04/05","GT",17581476,11,1,27,1,61,2,41,55,3.46956080365494e-06,6.2565850557712e-07,2.33199988442381e-06,3.1282925278856e-06
"22078","2020/04/06","GT",17581476,9,1,34,2,70,3,49,62,3.98146321730894e-06,5.11902413654007e-07,2.78702425211626e-06,3.52643884961649e-06
"22077","2020/04/07","GT",17581476,4,0,38,2,74,3,50,65,4.20897540115517e-06,2.27512183846225e-07,2.84390229807782e-06,3.69707298750116e-06
"22076","2020/04/08","GT",17581476,6,0,42,2,80,3,55,67,4.55024367692451e-06,3.41268275769338e-07,3.1282925278856e-06,3.81082907942428e-06
"22075","2020/04/09","GT",17581476,7,0,41,2,87,3,55,70,4.9483899986554e-06,3.98146321730895e-07,3.1282925278856e-06,3.98146321730894e-06
"22074","2020/04/10","GT",17581476,39,0,79,2,126,3,92,107,7.1666337911561e-06,2.2182437925007e-06,5.23278022846318e-06,6.08595091788653e-06
"22073","2020/04/11","GT",17581476,11,0,87,2,137,3,101,117,7.79229229673322e-06,6.2565850557712e-07,5.74468264211719e-06,6.65473137750209e-06
"22072","2020/04/12","GT",17581476,16,0,92,1,153,3,117,132,8.70234103211812e-06,9.10048735384902e-07,6.65473137750209e-06,7.50790206692544e-06
"22071","2020/04/13","GT",17581476,3,2,86,2,156,5,118,132,8.87297517000279e-06,1.70634137884669e-07,6.71160942346365e-06,7.50790206692544e-06
"22070","2020/04/14","GT",17581476,11,0,93,2,167,5,121,142,9.49863367557991e-06,6.2565850557712e-07,6.88224356134832e-06,8.076682526541e-06
"22069","2020/04/15","GT",17581476,13,0,100,2,180,5,133,148,1.02380482730801e-05,7.39414597500233e-07,7.564780112887e-06,8.41795080231034e-06
"22068","2020/04/16","GT",17581476,16,0,109,2,196,5,146,162,1.1148097008465e-05,9.10048735384902e-07,8.30419471038723e-06,9.21424344577213e-06
"22067","2020/04/17","GT",17581476,18,2,88,4,214,7,153,178,1.21719018357731e-05,1.02380482730801e-06,8.70234103211812e-06,1.0124292181157e-05
"22066","2020/04/18","GT",17581476,21,0,98,4,235,7,165,199,1.33663408009657e-05,1.19443896519268e-06,9.3848775836568e-06,1.13187311463497e-05
"22065","2020/04/19","GT",17581476,22,0,104,4,257,7,183,219,1.461765781212e-05,1.25131701115424e-06,1.04086824109648e-05,1.24562920655808e-05
"22064","2020/04/20","GT",17581476,32,0,133,2,289,7,209,243,1.64377552828898e-05,1.8200974707698e-06,1.18875116059653e-05,1.38213651686582e-05
"22063","2020/04/21","GT",17581476,5,0,127,2,294,7,207,247,1.67221455126976e-05,2.84390229807782e-07,1.17737555140422e-05,1.40488773525044e-05
"22062","2020/04/22","GT",17581476,22,1,136,3,316,8,190,266,1.79734625238518e-05,1.25131701115424e-06,1.08068287326957e-05,1.5129560225774e-05
"22061","2020/04/23","GT",17581476,26,2,146,5,342,10,205,281,1.94522917188523e-05,1.47882919500047e-06,1.16599994221191e-05,1.59827309151973e-05
"22060","2020/04/24","GT",17581476,42,1,170,4,384,11,231,314,2.18411696492376e-05,2.38887793038537e-06,1.31388286171195e-05,1.78597064319287e-05
"22059","2020/04/25","GT",17581476,46,0,195,4,430,11,274,356,2.44575597634692e-05,2.61639011423159e-06,1.55845845934664e-05,2.02485843623141e-05
"22058","2020/04/26","GT",17581476,43,2,216,6,473,13,306,393,2.69033157398162e-05,2.44575597634692e-06,1.74046820642362e-05,2.23530720628916e-05
"22057","2020/04/27","GT",17581476,27,2,211,8,500,15,320,413,2.84390229807782e-05,1.53570724096202e-06,1.8200974707698e-05,2.34906329821228e-05
"22056","2020/04/28","GT",17581476,30,0,236,8,530,15,334,404,3.01453643596249e-05,1.70634137884669e-06,1.89972673511598e-05,2.29787305684688e-05
"22055","2020/04/29","GT",17581476,27,1,241,8,557,16,343,420,3.16810716005869e-05,1.53570724096202e-06,1.95091697648138e-05,2.38887793038537e-05
"22054","2020/04/30","GT",17581476,28,0,243,6,585,16,350,432,3.32736568875105e-05,1.59258528692358e-06,1.99073160865447e-05,2.45713158553923e-05
"22053","2020/05/01","GT",17581476,14,0,215,5,599,16,342,443,3.40699495309723e-05,7.96292643461789e-07,1.94522917188523e-05,2.51969743609695e-05
"22052","2020/05/02","GT",17581476,45,0,214,5,644,16,355,477,3.66294615992423e-05,2.55951206827004e-06,2.01917063163525e-05,2.71308279236624e-05
"22051","2020/05/03","GT",17581476,44,1,215,4,688,17,394,508,3.91320956215508e-05,2.50263402230848e-06,2.24099501088532e-05,2.88940473484706e-05
"22050","2020/05/04","GT",17581476,15,0,203,2,703,17,387,507,3.99852663109741e-05,8.53170689423345e-07,2.20118037871223e-05,2.88371693025091e-05
"22049","2020/05/05","GT",17581476,27,2,200,4,730,19,388,516,4.15209735519361e-05,1.53570724096202e-06,2.20686818330839e-05,2.93490717161631e-05
