"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"52150","2020/03/22","UG",44269587,1,0,1,0,1,0,1,1,2.25888712266505e-08,2.25888712266505e-08,2.25888712266505e-08,2.25888712266505e-08
"52149","2020/03/23","UG",44269587,0,0,1,0,1,0,1,1,2.25888712266505e-08,0,2.25888712266505e-08,2.25888712266505e-08
"52148","2020/03/24","UG",44269587,8,0,9,0,9,0,9,9,2.03299841039854e-07,1.80710969813204e-07,2.03299841039854e-07,2.03299841039854e-07
"52147","2020/03/25","UG",44269587,0,0,9,0,9,0,9,9,2.03299841039854e-07,0,2.03299841039854e-07,2.03299841039854e-07
"52146","2020/03/26","UG",44269587,5,0,14,0,14,0,14,14,3.16244197173107e-07,1.12944356133252e-07,3.16244197173107e-07,3.16244197173107e-07
"52145","2020/03/27","UG",44269587,0,0,14,0,14,0,14,14,3.16244197173107e-07,0,3.16244197173107e-07,3.16244197173107e-07
"52144","2020/03/28","UG",44269587,0,0,14,0,14,0,14,14,3.16244197173107e-07,0,3.16244197173107e-07,3.16244197173107e-07
"52143","2020/03/29","UG",44269587,16,0,29,0,30,0,30,30,6.77666136799514e-07,3.61421939626408e-07,6.77666136799514e-07,6.77666136799514e-07
"52142","2020/03/30","UG",44269587,3,0,32,0,33,0,33,33,7.45432750479466e-07,6.77666136799514e-08,7.45432750479466e-07,7.45432750479466e-07
"52141","2020/03/31","UG",44269587,0,0,24,0,33,0,33,33,7.45432750479466e-07,0,7.45432750479466e-07,7.45432750479466e-07
"52140","2020/04/01","UG",44269587,11,0,35,0,44,0,44,44,9.93910333972621e-07,2.48477583493155e-07,9.93910333972621e-07,9.93910333972621e-07
"52139","2020/04/02","UG",44269587,0,0,30,0,44,0,44,44,9.93910333972621e-07,0,9.93910333972621e-07,9.93910333972621e-07
"52138","2020/04/03","UG",44269587,1,0,31,0,45,0,44,45,1.01649920519927e-06,2.25888712266505e-08,9.93910333972621e-07,1.01649920519927e-06
"52137","2020/04/04","UG",44269587,3,0,34,0,48,0,47,48,1.08426581887922e-06,6.77666136799514e-08,1.06167694765257e-06,1.08426581887922e-06
"52136","2020/04/05","UG",44269587,0,0,18,0,48,0,39,48,1.08426581887922e-06,0,8.80965977839369e-07,1.08426581887922e-06
"52135","2020/04/06","UG",44269587,4,0,19,0,52,0,43,52,1.17462130378582e-06,9.03554849066019e-08,9.71321462745971e-07,1.17462130378582e-06
"52134","2020/04/07","UG",44269587,0,0,19,0,52,0,38,52,1.17462130378582e-06,0,8.58377106612718e-07,1.17462130378582e-06
"52133","2020/04/08","UG",44269587,0,0,8,0,52,0,38,52,1.17462130378582e-06,0,8.58377106612718e-07,1.17462130378582e-06
"52132","2020/04/09","UG",44269587,1,0,9,0,53,0,39,52,1.19721017501248e-06,2.25888712266505e-08,8.80965977839369e-07,1.17462130378582e-06
"52131","2020/04/10","UG",44269587,0,0,8,0,53,0,23,52,1.19721017501248e-06,0,5.19544038212961e-07,1.17462130378582e-06
"52130","2020/04/11","UG",44269587,0,0,5,0,53,0,20,44,1.19721017501248e-06,0,4.5177742453301e-07,9.93910333972621e-07
