"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"47176","2020/03/07","RS",6963764,1,0,1,0,1,0,1,1,1.43600501108309e-07,1.43600501108309e-07,1.43600501108309e-07,1.43600501108309e-07
"47175","2020/03/11","RS",6963764,4,0,5,0,5,0,5,5,7.18002505541543e-07,5.74402004433235e-07,7.18002505541543e-07,7.18002505541543e-07
"47174","2020/03/12","RS",6963764,13,0,18,0,18,0,18,18,2.58480901994956e-06,1.86680651440801e-06,2.58480901994956e-06,2.58480901994956e-06
"47173","2020/03/13","RS",6963764,6,0,24,0,24,0,24,24,3.44641202659941e-06,8.61603006649852e-07,3.44641202659941e-06,3.44641202659941e-06
"47172","2020/03/14","RS",6963764,17,0,41,0,41,0,41,41,5.88762054544065e-06,2.44120851884125e-06,5.88762054544065e-06,5.88762054544065e-06
"47171","2020/03/15","RS",6963764,5,0,46,0,46,0,46,46,6.6056230509822e-06,7.18002505541543e-07,6.6056230509822e-06,6.6056230509822e-06
"47170","2020/03/16","RS",6963764,9,0,55,0,55,0,55,55,7.89802756095698e-06,1.29240450997478e-06,7.89802756095698e-06,7.89802756095698e-06
"47169","2020/03/17","RS",6963764,2,0,56,0,57,0,57,57,8.18522856317359e-06,2.87201002216617e-07,8.18522856317359e-06,8.18522856317359e-06
"47168","2020/03/18","RS",6963764,15,0,67,0,72,0,72,72,1.03392360797982e-05,2.15400751662463e-06,1.03392360797982e-05,1.03392360797982e-05
"47167","2020/03/19","RS",6963764,22,0,76,0,94,0,94,94,1.3498447104181e-05,3.15921102438279e-06,1.3498447104181e-05,1.3498447104181e-05
"47166","2020/03/20","RS",6963764,32,0,102,0,126,0,126,126,1.80936631396469e-05,4.59521603546588e-06,1.80936631396469e-05,1.80936631396469e-05
"47165","2020/03/21","RS",6963764,9,1,94,1,135,1,135,135,1.93860676496217e-05,1.29240450997478e-06,1.93860676496217e-05,1.93860676496217e-05
"47164","2020/03/22","RS",6963764,14,0,103,1,149,1,148,149,2.1396474665138e-05,2.01040701551632e-06,2.12528741640297e-05,2.1396474665138e-05
"47163","2020/03/23","RS",6963764,39,0,133,1,188,1,183,188,2.6996894208362e-05,5.60041954322404e-06,2.62788917028205e-05,2.6996894208362e-05
"47162","2020/03/24","RS",6963764,34,0,165,1,222,1,204,222,3.18793112460445e-05,4.8824170376825e-06,2.9294502226095e-05,3.18793112460445e-05
"47161","2020/03/25","RS",6963764,27,0,177,1,249,1,225,249,3.57565247759689e-05,3.87721352992433e-06,3.23101127493695e-05,3.57565247759689e-05
"47160","2020/03/26","RS",6963764,54,1,209,2,303,2,262,303,4.35109518358175e-05,7.75442705984867e-06,3.76233312903769e-05,4.35109518358175e-05
"47159","2020/03/27","RS",6963764,81,1,258,3,384,3,338,384,5.51425924255905e-05,1.1631640589773e-05,4.85369693746083e-05,5.51425924255905e-05
"47158","2020/03/28","RS",6963764,73,3,322,5,457,6,402,456,6.56254290064971e-05,1.04828365809065e-05,5.77274014455401e-05,6.54818285053888e-05
"47157","2020/03/29","RS",6963764,202,4,510,9,659,10,602,654,9.46327302303754e-05,2.90073012238784e-05,8.64475016672018e-05,9.39147277248339e-05
"47156","2020/03/30","RS",6963764,82,3,553,12,741,13,669,723,0.000106407971321257,1.17752410908813e-05,9.60687352414585e-05,0.000103823162301307
