"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"42032","2020/03/21","PG",8776119,1,0,1,0,1,0,1,1,1.13945583463488e-07,1.13945583463488e-07,1.13945583463488e-07,1.13945583463488e-07
"42031","2020/03/22","PG",8776119,0,0,1,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42030","2020/03/23","PG",8776119,0,0,1,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42029","2020/03/24","PG",8776119,0,0,1,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42028","2020/03/25","PG",8776119,0,0,1,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42027","2020/03/26","PG",8776119,0,0,1,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42026","2020/03/27","PG",8776119,0,0,1,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42025","2020/03/28","PG",8776119,0,0,0,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42024","2020/03/29","PG",8776119,0,0,0,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42023","2020/03/30","PG",8776119,0,0,0,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42022","2020/03/31","PG",8776119,0,0,0,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42021","2020/04/01","PG",8776119,0,0,0,0,1,0,1,1,1.13945583463488e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42020","2020/04/02","PG",8776119,0,0,0,0,1,0,0,1,1.13945583463488e-07,0,0,1.13945583463488e-07
"42019","2020/04/03","PG",8776119,0,0,0,0,1,0,0,1,1.13945583463488e-07,0,0,1.13945583463488e-07
"42018","2020/04/04","PG",8776119,0,0,0,0,1,0,0,1,1.13945583463488e-07,0,0,1.13945583463488e-07
"42017","2020/04/05","PG",8776119,0,0,0,0,1,0,0,1,1.13945583463488e-07,0,0,1.13945583463488e-07
"42016","2020/04/06","PG",8776119,0,0,0,0,1,0,0,1,1.13945583463488e-07,0,0,1.13945583463488e-07
"42015","2020/04/07","PG",8776119,0,0,0,0,1,0,0,1,1.13945583463488e-07,0,0,1.13945583463488e-07
"42014","2020/04/08","PG",8776119,1,0,1,0,2,0,1,1,2.27891166926975e-07,1.13945583463488e-07,1.13945583463488e-07,1.13945583463488e-07
"42013","2020/04/09","PG",8776119,0,0,1,0,2,0,1,1,2.27891166926975e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42012","2020/04/10","PG",8776119,0,0,1,0,2,0,1,1,2.27891166926975e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42011","2020/04/11","PG",8776119,0,0,1,0,2,0,1,1,2.27891166926975e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42010","2020/04/12","PG",8776119,0,0,1,0,2,0,1,1,2.27891166926975e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42009","2020/04/13","PG",8776119,0,0,1,0,2,0,1,1,2.27891166926975e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42008","2020/04/14","PG",8776119,0,0,1,0,2,0,1,1,2.27891166926975e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42007","2020/04/15","PG",8776119,0,0,0,0,2,0,1,1,2.27891166926975e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42006","2020/04/16","PG",8776119,0,0,0,0,2,0,1,1,2.27891166926975e-07,0,1.13945583463488e-07,1.13945583463488e-07
"42005","2020/04/17","PG",8776119,5,0,5,0,7,0,6,6,7.97619084244414e-07,5.69727917317438e-07,6.83673500780926e-07,6.83673500780926e-07
"42004","2020/04/18","PG",8776119,0,0,5,0,7,0,6,6,7.97619084244414e-07,0,6.83673500780926e-07,6.83673500780926e-07
"42003","2020/04/19","PG",8776119,0,0,5,0,7,0,6,6,7.97619084244414e-07,0,6.83673500780926e-07,6.83673500780926e-07
"42002","2020/04/20","PG",8776119,0,0,5,0,7,0,5,6,7.97619084244414e-07,0,5.69727917317438e-07,6.83673500780926e-07
"42001","2020/04/21","PG",8776119,0,0,5,0,7,0,5,6,7.97619084244414e-07,0,5.69727917317438e-07,6.83673500780926e-07
"42000","2020/04/22","PG",8776119,0,0,5,0,7,0,5,6,7.97619084244414e-07,0,5.69727917317438e-07,6.83673500780926e-07
"41999","2020/04/23","PG",8776119,1,0,6,0,8,0,6,7,9.11564667707901e-07,1.13945583463488e-07,6.83673500780926e-07,7.97619084244414e-07
"41998","2020/04/24","PG",8776119,0,0,1,0,8,0,6,7,9.11564667707901e-07,0,6.83673500780926e-07,7.97619084244414e-07
"41997","2020/04/25","PG",8776119,0,0,1,0,8,0,6,7,9.11564667707901e-07,0,6.83673500780926e-07,7.97619084244414e-07
"41996","2020/04/26","PG",8776119,0,0,1,0,8,0,6,6,9.11564667707901e-07,0,6.83673500780926e-07,6.83673500780926e-07
"41995","2020/04/27","PG",8776119,0,0,1,0,8,0,6,6,9.11564667707901e-07,0,6.83673500780926e-07,6.83673500780926e-07
"41994","2020/04/28","PG",8776119,0,0,1,0,8,0,6,6,9.11564667707901e-07,0,6.83673500780926e-07,6.83673500780926e-07
"41993","2020/04/29","PG",8776119,0,0,1,0,8,0,1,6,9.11564667707901e-07,0,1.13945583463488e-07,6.83673500780926e-07
"41992","2020/04/30","PG",8776119,0,0,0,0,8,0,1,6,9.11564667707901e-07,0,1.13945583463488e-07,6.83673500780926e-07
"41991","2020/05/01","PG",8776119,0,0,0,0,8,0,1,6,9.11564667707901e-07,0,1.13945583463488e-07,6.83673500780926e-07
"41990","2020/05/02","PG",8776119,0,0,0,0,8,0,1,6,9.11564667707901e-07,0,1.13945583463488e-07,6.83673500780926e-07
"41989","2020/05/03","PG",8776119,0,0,0,0,8,0,1,6,9.11564667707901e-07,0,1.13945583463488e-07,6.83673500780926e-07
"41988","2020/05/04","PG",8776119,0,0,0,0,8,0,1,6,9.11564667707901e-07,0,1.13945583463488e-07,6.83673500780926e-07
"41987","2020/05/05","PG",8776119,0,0,0,0,8,0,0,1,9.11564667707901e-07,0,0,1.13945583463488e-07
"41986","2020/05/06","PG",8776119,0,0,0,0,8,0,0,1,9.11564667707901e-07,0,0,1.13945583463488e-07
"41985","2020/05/07","PG",8776119,0,0,0,0,8,0,0,1,9.11564667707901e-07,0,0,1.13945583463488e-07
"41984","2020/05/08","PG",8776119,0,0,0,0,8,0,0,1,9.11564667707901e-07,0,0,1.13945583463488e-07
"41983","2020/05/09","PG",8776119,0,0,0,0,8,0,0,1,9.11564667707901e-07,0,0,1.13945583463488e-07
"41982","2020/05/10","PG",8776119,0,0,0,0,8,0,0,1,9.11564667707901e-07,0,0,1.13945583463488e-07
"41981","2020/05/11","PG",8776119,0,0,0,0,8,0,0,0,9.11564667707901e-07,0,0,0
"41980","2020/05/12","PG",8776119,0,0,0,0,8,0,0,0,9.11564667707901e-07,0,0,0
"41979","2020/05/13","PG",8776119,0,0,0,0,8,0,0,0,9.11564667707901e-07,0,0,0
