"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"51391","2019/12/31","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51390","2020/01/01","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51389","2020/01/02","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51388","2020/01/03","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51387","2020/01/04","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51386","2020/01/05","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51385","2020/01/06","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51384","2020/01/07","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51383","2020/01/08","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51382","2020/01/09","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51381","2020/01/10","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51380","2020/01/11","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51379","2020/01/12","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51378","2020/01/13","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51377","2020/01/14","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51376","2020/01/15","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51375","2020/01/16","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51374","2020/01/17","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51373","2020/01/18","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51372","2020/01/19","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51371","2020/01/20","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51370","2020/01/21","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51369","2020/01/22","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51368","2020/01/23","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51367","2020/01/24","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51366","2020/01/25","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51365","2020/01/26","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51364","2020/01/27","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51363","2020/01/28","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51362","2020/01/29","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51361","2020/01/30","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51360","2020/01/31","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51359","2020/02/01","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51358","2020/02/02","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51357","2020/02/03","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51356","2020/02/04","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51355","2020/02/05","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51354","2020/02/06","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51353","2020/02/07","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
"51352","2020/02/08","CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0
