"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"45778","2020/03/13","VC",110593,1,0,1,0,1,0,1,1,9.04216360890834e-06,9.04216360890834e-06,9.04216360890834e-06,9.04216360890834e-06
"45777","2020/03/25","VC",110593,0,0,1,0,1,0,1,1,9.04216360890834e-06,0,9.04216360890834e-06,9.04216360890834e-06
"45776","2020/03/26","VC",110593,0,0,1,0,1,0,1,1,9.04216360890834e-06,0,9.04216360890834e-06,9.04216360890834e-06
"45775","2020/03/27","VC",110593,0,0,1,0,1,0,1,1,9.04216360890834e-06,0,9.04216360890834e-06,9.04216360890834e-06
"45774","2020/03/28","VC",110593,0,0,1,0,1,0,1,1,9.04216360890834e-06,0,9.04216360890834e-06,9.04216360890834e-06
"45773","2020/03/29","VC",110593,0,0,1,0,1,0,1,1,9.04216360890834e-06,0,9.04216360890834e-06,9.04216360890834e-06
"45772","2020/03/30","VC",110593,0,0,1,0,1,0,1,1,9.04216360890834e-06,0,9.04216360890834e-06,9.04216360890834e-06
"45771","2020/03/31","VC",110593,0,0,0,0,1,0,1,1,9.04216360890834e-06,0,9.04216360890834e-06,9.04216360890834e-06
"45770","2020/04/01","VC",110593,0,0,0,0,1,0,1,1,9.04216360890834e-06,0,9.04216360890834e-06,9.04216360890834e-06
"45769","2020/04/02","VC",110593,1,0,1,0,2,0,2,2,1.80843272178167e-05,9.04216360890834e-06,1.80843272178167e-05,1.80843272178167e-05
"45768","2020/04/03","VC",110593,0,0,1,0,2,0,2,2,1.80843272178167e-05,0,1.80843272178167e-05,1.80843272178167e-05
"45767","2020/04/04","VC",110593,5,0,6,0,7,0,7,7,6.32951452623584e-05,4.52108180445417e-05,6.32951452623584e-05,6.32951452623584e-05
"45766","2020/04/05","VC",110593,0,0,6,0,7,0,6,7,6.32951452623584e-05,0,5.425298165345e-05,6.32951452623584e-05
"45765","2020/04/06","VC",110593,0,0,6,0,7,0,6,7,6.32951452623584e-05,0,5.425298165345e-05,6.32951452623584e-05
"45764","2020/04/07","VC",110593,0,0,6,0,7,0,6,7,6.32951452623584e-05,0,5.425298165345e-05,6.32951452623584e-05
