"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"55257","2020/03/17","TZ",58005461,1,0,1,0,1,0,1,1,1.7239756098137e-08,1.7239756098137e-08,1.7239756098137e-08,1.7239756098137e-08
"55256","2020/03/18","TZ",58005461,0,0,1,0,1,0,1,1,1.7239756098137e-08,0,1.7239756098137e-08,1.7239756098137e-08
"55255","2020/03/19","TZ",58005461,2,0,3,0,3,0,3,3,5.17192682944111e-08,3.44795121962741e-08,5.17192682944111e-08,5.17192682944111e-08
"55254","2020/03/20","TZ",58005461,0,0,3,0,3,0,3,3,5.17192682944111e-08,0,5.17192682944111e-08,5.17192682944111e-08
"55253","2020/03/21","TZ",58005461,0,0,3,0,3,0,3,3,5.17192682944111e-08,0,5.17192682944111e-08,5.17192682944111e-08
"55252","2020/03/22","TZ",58005461,3,0,6,0,6,0,6,6,1.03438536588822e-07,5.17192682944111e-08,1.03438536588822e-07,1.03438536588822e-07
"55251","2020/03/23","TZ",58005461,6,0,12,0,12,0,12,12,2.06877073177644e-07,1.03438536588822e-07,2.06877073177644e-07,2.06877073177644e-07
"55250","2020/03/24","TZ",58005461,0,0,11,0,12,0,12,12,2.06877073177644e-07,0,2.06877073177644e-07,2.06877073177644e-07
"55249","2020/03/25","TZ",58005461,0,0,11,0,12,0,12,12,2.06877073177644e-07,0,2.06877073177644e-07,2.06877073177644e-07
"55248","2020/03/26","TZ",58005461,0,0,9,0,12,0,12,12,2.06877073177644e-07,0,2.06877073177644e-07,2.06877073177644e-07
"55247","2020/03/27","TZ",58005461,1,0,10,0,13,0,13,13,2.24116829275781e-07,1.7239756098137e-08,2.24116829275781e-07,2.24116829275781e-07
"55246","2020/03/28","TZ",58005461,0,0,10,0,13,0,13,13,2.24116829275781e-07,0,2.24116829275781e-07,2.24116829275781e-07
"55245","2020/03/29","TZ",58005461,0,1,7,1,13,1,12,13,2.24116829275781e-07,0,2.06877073177644e-07,2.24116829275781e-07
"55244","2020/03/30","TZ",58005461,1,0,2,1,14,1,13,14,2.41356585373918e-07,1.7239756098137e-08,2.24116829275781e-07,2.41356585373918e-07
"55243","2020/03/31","TZ",58005461,5,0,7,1,19,1,16,19,3.27555365864604e-07,8.61987804906852e-08,2.75836097570193e-07,3.27555365864604e-07
"55242","2020/04/01","TZ",58005461,0,0,7,1,19,1,16,19,3.27555365864604e-07,0,2.75836097570193e-07,3.27555365864604e-07
