"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"43201","2020/03/26","KN",52834,2,0,2,0,2,0,2,2,3.78544119317106e-05,3.78544119317106e-05,3.78544119317106e-05,3.78544119317106e-05
"43200","2020/03/27","KN",52834,0,0,2,0,2,0,2,2,3.78544119317106e-05,0,3.78544119317106e-05,3.78544119317106e-05
"43199","2020/03/28","KN",52834,0,0,2,0,2,0,2,2,3.78544119317106e-05,0,3.78544119317106e-05,3.78544119317106e-05
"43198","2020/03/29","KN",52834,0,0,2,0,2,0,2,2,3.78544119317106e-05,0,3.78544119317106e-05,3.78544119317106e-05
"43197","2020/03/30","KN",52834,5,0,7,0,7,0,7,7,0.000132490441760987,9.46360298292766e-05,0.000132490441760987,0.000132490441760987
"43196","2020/03/31","KN",52834,0,0,7,0,7,0,7,7,0.000132490441760987,0,0.000132490441760987,0.000132490441760987
"43195","2020/04/01","KN",52834,1,0,8,0,8,0,8,8,0.000151417647726843,1.89272059658553e-05,0.000151417647726843,0.000151417647726843
"43194","2020/04/02","KN",52834,0,0,6,0,8,0,8,8,0.000151417647726843,0,0.000151417647726843,0.000151417647726843
"43193","2020/04/03","KN",52834,0,0,6,0,8,0,8,8,0.000151417647726843,0,0.000151417647726843,0.000151417647726843
"43192","2020/04/04","KN",52834,1,0,7,0,9,0,9,9,0.000170344853692698,1.89272059658553e-05,0.000170344853692698,0.000170344853692698
"43191","2020/04/05","KN",52834,1,0,8,0,10,0,10,10,0.000189272059658553,1.89272059658553e-05,0.000189272059658553,0.000189272059658553
"43190","2020/04/06","KN",52834,0,0,3,0,10,0,10,10,0.000189272059658553,0,0.000189272059658553,0.000189272059658553
"43189","2020/04/07","KN",52834,1,0,4,0,11,0,9,11,0.000208199265624409,1.89272059658553e-05,0.000170344853692698,0.000208199265624409
"43188","2020/04/08","KN",52834,0,0,3,0,11,0,9,11,0.000208199265624409,0,0.000170344853692698,0.000208199265624409
"43187","2020/04/09","KN",52834,0,0,3,0,11,0,9,11,0.000208199265624409,0,0.000170344853692698,0.000208199265624409
"43186","2020/04/10","KN",52834,0,0,3,0,11,0,9,11,0.000208199265624409,0,0.000170344853692698,0.000208199265624409
"43185","2020/04/11","KN",52834,1,0,3,0,12,0,5,12,0.000227126471590264,1.89272059658553e-05,9.46360298292766e-05,0.000227126471590264
"43184","2020/04/12","KN",52834,0,0,2,0,12,0,5,12,0.000227126471590264,0,9.46360298292766e-05,0.000227126471590264
"43183","2020/04/13","KN",52834,0,0,2,0,12,0,4,10,0.000227126471590264,0,7.57088238634213e-05,0.000189272059658553
"43182","2020/04/14","KN",52834,0,0,1,0,12,0,4,10,0.000227126471590264,0,7.57088238634213e-05,0.000189272059658553
"43181","2020/04/15","KN",52834,2,0,3,0,14,0,6,12,0.000264980883521974,3.78544119317106e-05,0.000113563235795132,0.000227126471590264
"43180","2020/04/16","KN",52834,0,0,3,0,14,0,5,12,0.000264980883521974,0,9.46360298292766e-05,0.000227126471590264
"43179","2020/04/17","KN",52834,0,0,3,0,14,0,4,7,0.000264980883521974,0,7.57088238634213e-05,0.000132490441760987
"43178","2020/04/18","KN",52834,0,0,2,0,14,0,4,7,0.000264980883521974,0,7.57088238634213e-05,0.000132490441760987
"43177","2020/04/19","KN",52834,0,0,2,0,14,0,3,6,0.000264980883521974,0,5.6781617897566e-05,0.000113563235795132
"43176","2020/04/20","KN",52834,1,0,3,0,15,0,4,7,0.00028390808948783,1.89272059658553e-05,7.57088238634213e-05,0.000132490441760987
"43175","2020/04/21","KN",52834,0,0,3,0,15,0,4,7,0.00028390808948783,0,7.57088238634213e-05,0.000132490441760987
"43174","2020/04/22","KN",52834,0,0,1,0,15,0,4,6,0.00028390808948783,0,7.57088238634213e-05,0.000113563235795132
"43173","2020/04/23","KN",52834,0,0,1,0,15,0,3,5,0.00028390808948783,0,5.6781617897566e-05,9.46360298292766e-05
"43172","2020/04/24","KN",52834,0,0,1,0,15,0,3,5,0.00028390808948783,0,5.6781617897566e-05,9.46360298292766e-05
"43171","2020/04/25","KN",52834,0,0,1,0,15,0,3,4,0.00028390808948783,0,5.6781617897566e-05,7.57088238634213e-05
