"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"32875","2020/03/07","MT",493559,1,0,1,0,1,0,1,1,2.02610022307363e-06,2.02610022307363e-06,2.02610022307363e-06,2.02610022307363e-06
"32874","2020/03/08","MT",493559,0,0,1,0,1,0,1,1,2.02610022307363e-06,0,2.02610022307363e-06,2.02610022307363e-06
"32873","2020/03/09","MT",493559,2,0,3,0,3,0,3,3,6.0783006692209e-06,4.05220044614727e-06,6.0783006692209e-06,6.0783006692209e-06
"32872","2020/03/10","MT",493559,0,0,3,0,3,0,3,3,6.0783006692209e-06,0,6.0783006692209e-06,6.0783006692209e-06
"32871","2020/03/11","MT",493559,2,0,5,0,5,0,5,5,1.01305011153682e-05,4.05220044614727e-06,1.01305011153682e-05,1.01305011153682e-05
"32870","2020/03/12","MT",493559,1,0,6,0,6,0,6,6,1.21566013384418e-05,2.02610022307363e-06,1.21566013384418e-05,1.21566013384418e-05
"32869","2020/03/13","MT",493559,1,0,7,0,7,0,7,7,1.41827015615154e-05,2.02610022307363e-06,1.41827015615154e-05,1.41827015615154e-05
"32868","2020/03/14","MT",493559,1,0,7,0,8,0,8,8,1.62088017845891e-05,2.02610022307363e-06,1.62088017845891e-05,1.62088017845891e-05
"32867","2020/03/15","MT",493559,10,0,17,0,18,0,18,18,3.64698040153254e-05,2.02610022307363e-05,3.64698040153254e-05,3.64698040153254e-05
"32866","2020/03/16","MT",493559,1,0,16,0,19,0,19,19,3.84959042383991e-05,2.02610022307363e-06,3.84959042383991e-05,3.84959042383991e-05
"32865","2020/03/17","MT",493559,11,0,27,0,30,0,30,30,6.0783006692209e-05,2.228710245381e-05,6.0783006692209e-05,6.0783006692209e-05
"32864","2020/03/18","MT",493559,8,0,33,0,38,0,38,38,7.69918084767981e-05,1.62088017845891e-05,7.69918084767981e-05,7.69918084767981e-05
"32863","2020/03/19","MT",493559,10,0,42,0,48,0,47,48,9.72528107075345e-05,2.02610022307363e-05,9.52267104844608e-05,9.72528107075345e-05
"32862","2020/03/20","MT",493559,4,0,45,0,52,0,51,52,0.000105357211599829,8.10440089229454e-06,0.000103331111376755,0.000105357211599829
"32861","2020/03/21","MT",493559,12,0,56,0,64,0,61,64,0.000129670414276713,2.43132026768836e-05,0.000123592113607492,0.000129670414276713
"32860","2020/03/22","MT",493559,9,0,55,0,73,0,70,73,0.000147905316284375,1.82349020076627e-05,0.000141827015615154,0.000147905316284375
"32859","2020/03/23","MT",493559,17,0,71,0,90,0,85,90,0.000182349020076627,3.44437037922518e-05,0.000172218518961259,0.000182349020076627
"32858","2020/03/24","MT",493559,17,0,77,0,107,0,101,107,0.000216792723868879,3.44437037922518e-05,0.000204636122530437,0.000216792723868879
"32857","2020/03/25","MT",493559,7,0,76,0,114,0,107,113,0.000230975425430394,1.41827015615154e-05,0.000216792723868879,0.000228949325207321
"32856","2020/03/26","MT",493559,15,0,81,0,129,0,121,128,0.000261366928776499,3.03915033461045e-05,0.00024515812699191,0.000259340828553425
"32855","2020/03/27","MT",493559,5,0,82,0,134,0,116,131,0.000271497429891867,1.01305011153682e-05,0.000235027625876542,0.000265419129222646
