"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"31852","2020/03/25","LY",6777453,1,0,1,0,1,0,1,1,1.47548053819038e-07,1.47548053819038e-07,1.47548053819038e-07,1.47548053819038e-07
"31851","2020/03/26","LY",6777453,0,0,1,0,1,0,1,1,1.47548053819038e-07,0,1.47548053819038e-07,1.47548053819038e-07
"31850","2020/03/27","LY",6777453,0,0,1,0,1,0,1,1,1.47548053819038e-07,0,1.47548053819038e-07,1.47548053819038e-07
"31849","2020/03/28","LY",6777453,0,0,1,0,1,0,1,1,1.47548053819038e-07,0,1.47548053819038e-07,1.47548053819038e-07
"31848","2020/03/29","LY",6777453,0,0,1,0,1,0,1,1,1.47548053819038e-07,0,1.47548053819038e-07,1.47548053819038e-07
"31847","2020/03/30","LY",6777453,7,0,8,0,8,0,8,8,1.1803844305523e-06,1.03283637673327e-06,1.1803844305523e-06,1.1803844305523e-06
"31846","2020/03/31","LY",6777453,0,0,8,0,8,0,8,8,1.1803844305523e-06,0,1.1803844305523e-06,1.1803844305523e-06
"31845","2020/04/01","LY",6777453,2,0,9,0,10,0,10,10,1.47548053819038e-06,2.95096107638076e-07,1.47548053819038e-06,1.47548053819038e-06
"31844","2020/04/02","LY",6777453,0,0,9,0,10,0,10,10,1.47548053819038e-06,0,1.47548053819038e-06,1.47548053819038e-06
"31843","2020/04/03","LY",6777453,1,1,10,1,11,1,11,11,1.62302859200942e-06,1.47548053819038e-07,1.62302859200942e-06,1.62302859200942e-06
"31842","2020/04/04","LY",6777453,0,0,10,1,11,1,11,11,1.62302859200942e-06,0,1.62302859200942e-06,1.62302859200942e-06
"31841","2020/04/05","LY",6777453,7,0,17,1,18,1,18,18,2.65586496874268e-06,1.03283637673327e-06,2.65586496874268e-06,2.65586496874268e-06
"31840","2020/04/06","LY",6777453,0,0,10,1,18,1,17,18,2.65586496874268e-06,0,2.50831691492364e-06,2.65586496874268e-06
"31839","2020/04/07","LY",6777453,0,0,10,1,18,1,17,18,2.65586496874268e-06,0,2.50831691492364e-06,2.65586496874268e-06
"31838","2020/04/08","LY",6777453,1,0,9,1,19,1,18,19,2.80341302256172e-06,1.47548053819038e-07,2.65586496874268e-06,2.80341302256172e-06
"31837","2020/04/09","LY",6777453,2,0,11,1,21,1,20,21,3.0985091301998e-06,2.95096107638076e-07,2.95096107638076e-06,3.0985091301998e-06
"31836","2020/04/10","LY",6777453,3,0,13,0,24,1,23,24,3.54115329165691e-06,4.42644161457114e-07,3.39360523783787e-06,3.54115329165691e-06
"31835","2020/04/11","LY",6777453,0,0,13,0,24,1,16,24,3.54115329165691e-06,0,2.36076886110461e-06,3.54115329165691e-06
"31834","2020/04/12","LY",6777453,1,0,7,0,25,1,17,24,3.68870134547595e-06,1.47548053819038e-07,2.50831691492364e-06,3.54115329165691e-06
"31833","2020/04/13","LY",6777453,0,0,7,0,25,1,15,24,3.68870134547595e-06,0,2.21322080728557e-06,3.54115329165691e-06
"31832","2020/04/14","LY",6777453,1,0,8,0,26,1,16,25,3.83624939929499e-06,1.47548053819038e-07,2.36076886110461e-06,3.68870134547595e-06
"31831","2020/04/15","LY",6777453,9,0,16,0,35,1,24,34,5.16418188366633e-06,1.32793248437134e-06,3.54115329165691e-06,5.01663382984729e-06
"31830","2020/04/16","LY",6777453,13,0,27,0,48,1,37,47,7.08230658331382e-06,1.91812469964749e-06,5.4592779913044e-06,6.93475852949478e-06
"31829","2020/04/17","LY",6777453,1,0,25,0,49,1,31,41,7.22985463713286e-06,1.47548053819038e-07,4.57398966839018e-06,6.04947020658055e-06
"31828","2020/04/18","LY",6777453,0,0,25,0,49,1,31,41,7.22985463713286e-06,0,4.57398966839018e-06,6.04947020658055e-06
"31827","2020/04/19","LY",6777453,0,0,24,0,49,1,31,39,7.22985463713286e-06,0,4.57398966839018e-06,5.75437409894248e-06
"31826","2020/04/20","LY",6777453,0,0,24,0,49,1,30,39,7.22985463713286e-06,0,4.42644161457114e-06,5.75437409894248e-06
"31825","2020/04/21","LY",6777453,2,0,25,0,51,1,30,40,7.52495074477093e-06,2.95096107638076e-07,4.42644161457114e-06,5.90192215276152e-06
"31824","2020/04/22","LY",6777453,0,0,16,0,51,1,27,40,7.52495074477093e-06,0,3.98379745311402e-06,5.90192215276152e-06
"31823","2020/04/23","LY",6777453,8,0,11,0,59,1,35,41,8.70533517532324e-06,1.1803844305523e-06,5.16418188366633e-06,6.04947020658055e-06
"31822","2020/04/24","LY",6777453,1,1,11,1,60,2,35,42,8.85288322914227e-06,1.47548053819038e-07,5.16418188366633e-06,6.19701826039959e-06
"31821","2020/04/25","LY",6777453,1,0,12,1,61,2,36,43,9.00043128296131e-06,1.47548053819038e-07,5.31172993748537e-06,6.34456631421863e-06
"31820","2020/04/26","LY",6777453,0,0,12,1,61,2,35,42,9.00043128296131e-06,0,5.16418188366633e-06,6.19701826039959e-06
"31819","2020/04/27","LY",6777453,0,0,12,1,61,2,26,40,9.00043128296131e-06,0,3.83624939929499e-06,5.90192215276152e-06
"31818","2020/04/28","LY",6777453,0,0,10,1,61,2,13,37,9.00043128296131e-06,0,1.91812469964749e-06,5.4592779913044e-06
"31817","2020/04/29","LY",6777453,0,0,10,1,61,2,12,37,9.00043128296131e-06,0,1.77057664582846e-06,5.4592779913044e-06
"31816","2020/04/30","LY",6777453,0,0,2,1,61,2,12,36,9.00043128296131e-06,0,1.77057664582846e-06,5.31172993748537e-06
"31815","2020/05/01","LY",6777453,0,1,1,1,61,3,12,36,9.00043128296131e-06,0,1.77057664582846e-06,5.31172993748537e-06
"31814","2020/05/02","LY",6777453,2,0,2,1,63,3,14,37,9.29552739059939e-06,2.95096107638076e-07,2.06567275346653e-06,5.4592779913044e-06
"31813","2020/05/03","LY",6777453,0,0,2,1,63,3,12,28,9.29552739059939e-06,0,1.77057664582846e-06,4.13134550693306e-06
"31812","2020/05/04","LY",6777453,0,0,2,1,63,3,12,15,9.29552739059939e-06,0,1.77057664582846e-06,2.21322080728557e-06
"31811","2020/05/05","LY",6777453,0,0,2,1,63,3,4,14,9.29552739059939e-06,0,5.90192215276152e-07,2.06567275346653e-06
"31810","2020/05/06","LY",6777453,0,0,2,1,63,3,3,14,9.29552739059939e-06,0,4.42644161457114e-07,2.06567275346653e-06
"31809","2020/05/07","LY",6777453,1,0,3,1,64,3,3,15,9.44307544441843e-06,1.47548053819038e-07,4.42644161457114e-07,2.21322080728557e-06
"31808","2020/05/08","LY",6777453,0,0,3,0,64,3,3,15,9.44307544441843e-06,0,4.42644161457114e-07,2.21322080728557e-06
"31807","2020/05/09","LY",6777453,0,0,1,0,64,3,3,13,9.44307544441843e-06,0,4.42644161457114e-07,1.91812469964749e-06
"31806","2020/05/10","LY",6777453,0,0,1,0,64,3,3,13,9.44307544441843e-06,0,4.42644161457114e-07,1.91812469964749e-06
"31805","2020/05/11","LY",6777453,0,0,1,0,64,3,3,5,9.44307544441843e-06,0,4.42644161457114e-07,7.3774026909519e-07
"31804","2020/05/12","LY",6777453,0,0,1,0,64,3,3,4,9.44307544441843e-06,0,4.42644161457114e-07,5.90192215276152e-07
"31803","2020/05/13","LY",6777453,0,0,1,0,64,3,3,3,9.44307544441843e-06,0,4.42644161457114e-07,4.42644161457114e-07
"31802","2020/05/14","LY",6777453,0,0,0,0,64,3,1,3,9.44307544441843e-06,0,1.47548053819038e-07,4.42644161457114e-07
"31801","2020/05/15","LY",6777453,0,0,0,0,64,3,1,3,9.44307544441843e-06,0,1.47548053819038e-07,4.42644161457114e-07
"31800","2020/05/16","LY",6777453,0,0,0,0,64,3,1,3,9.44307544441843e-06,0,1.47548053819038e-07,4.42644161457114e-07
"31799","2020/05/17","LY",6777453,1,0,1,0,65,3,2,4,9.59062349823747e-06,1.47548053819038e-07,2.95096107638076e-07,5.90192215276152e-07
"31798","2020/05/18","LY",6777453,0,0,1,0,65,3,2,4,9.59062349823747e-06,0,2.95096107638076e-07,5.90192215276152e-07
"31797","2020/05/19","LY",6777453,0,0,1,0,65,3,1,4,9.59062349823747e-06,0,1.47548053819038e-07,5.90192215276152e-07
"31796","2020/05/20","LY",6777453,3,0,4,0,68,3,4,5,1.00332676596946e-05,4.42644161457114e-07,5.90192215276152e-07,7.3774026909519e-07
"31795","2020/05/21","LY",6777453,1,0,5,0,69,3,5,6,1.01808157135136e-05,1.47548053819038e-07,7.3774026909519e-07,8.85288322914228e-07
"31794","2020/05/22","LY",6777453,2,0,7,0,71,3,7,8,1.04759118211517e-05,2.95096107638076e-07,1.03283637673327e-06,1.1803844305523e-06
"31793","2020/05/23","LY",6777453,1,0,8,0,72,3,8,9,1.06234598749707e-05,1.47548053819038e-07,1.1803844305523e-06,1.32793248437134e-06
"31792","2020/05/24","LY",6777453,3,0,10,0,75,3,11,12,1.10661040364278e-05,4.42644161457114e-07,1.62302859200942e-06,1.77057664582846e-06
"31791","2020/05/25","LY",6777453,0,0,10,0,75,3,11,11,1.10661040364278e-05,0,1.62302859200942e-06,1.62302859200942e-06
"31790","2020/05/26","LY",6777453,0,0,10,0,75,3,11,11,1.10661040364278e-05,0,1.62302859200942e-06,1.62302859200942e-06
"31789","2020/05/27","LY",6777453,2,0,9,0,77,3,13,13,1.13612001440659e-05,2.95096107638076e-07,1.91812469964749e-06,1.91812469964749e-06
"31788","2020/05/28","LY",6777453,22,1,30,1,99,4,35,35,1.46072573280848e-05,3.24605718401883e-06,5.16418188366633e-06,5.16418188366633e-06
"31787","2020/05/29","LY",6777453,6,1,34,2,105,5,40,41,1.5492545650999e-05,8.85288322914228e-07,5.90192215276152e-06,6.04947020658055e-06
"31786","2020/05/30","LY",6777453,13,0,46,2,118,5,53,54,1.74106703506465e-05,1.91812469964749e-06,7.82004685240901e-06,7.96759490622805e-06
"31785","2020/05/31","LY",6777453,12,0,55,2,130,5,65,66,1.91812469964749e-05,1.77057664582846e-06,9.59062349823747e-06,9.7381715520565e-06
"31784","2020/06/01","LY",6777453,26,0,81,2,156,5,88,92,2.30174963957699e-05,3.83624939929499e-06,1.29842287360753e-05,1.35744209513515e-05
"31783","2020/06/02","LY",6777453,12,0,93,2,168,5,99,104,2.47880730415984e-05,1.77057664582846e-06,1.46072573280848e-05,1.53449975971799e-05
"31782","2020/06/03","LY",6777453,14,0,105,2,182,5,111,118,2.68537457950649e-05,2.06567275346653e-06,1.63778339739132e-05,1.74106703506465e-05
"31781","2020/06/04","LY",6777453,14,0,97,1,196,5,124,131,2.89194185485314e-05,2.06567275346653e-06,1.82959586735607e-05,1.9328795050294e-05
"31780","2020/06/05","LY",6777453,0,0,91,0,196,5,121,131,2.89194185485314e-05,0,1.78533145121036e-05,1.9328795050294e-05
"31779","2020/06/06","LY",6777453,43,0,121,0,239,5,164,174,3.52639848627501e-05,6.34456631421863e-06,2.41978808263222e-05,2.56733613645126e-05
"31778","2020/06/07","LY",6777453,17,0,126,0,256,5,181,188,3.77723017776737e-05,2.50831691492364e-06,2.67061977412459e-05,2.77390341179791e-05
"31777","2020/06/08","LY",6777453,0,0,100,0,256,5,179,187,3.77723017776737e-05,0,2.64111016336078e-05,2.75914860641601e-05
"31776","2020/06/09","LY",6777453,14,0,102,0,270,5,171,199,3.98379745311402e-05,2.06567275346653e-06,2.52307172030555e-05,2.93620627099885e-05
"31775","2020/06/10","LY",6777453,62,0,150,0,332,5,227,260,4.89859538679206e-05,9.14797933678035e-06,3.34934082169216e-05,3.83624939929499e-05
"31774","2020/06/11","LY",6777453,46,0,182,0,378,5,260,303,5.57731643435963e-05,6.78721047567574e-06,3.83624939929499e-05,4.47070603071685e-05
"31773","2020/06/12","LY",6777453,15,0,197,0,393,5,263,318,5.79863851508819e-05,2.21322080728557e-06,3.8805138154407e-05,4.69202811144541e-05
"31772","2020/06/13","LY",6777453,16,1,170,1,409,6,253,334,6.03471540119865e-05,2.36076886110461e-06,3.73296576162166e-05,4.92810499755587e-05
"31771","2020/06/14","LY",6777453,9,2,162,3,418,8,250,341,6.16750864963579e-05,1.32793248437134e-06,3.68870134547595e-05,5.03138863522919e-05
"31770","2020/06/15","LY",6777453,0,0,162,3,418,8,236,319,6.16750864963579e-05,0,3.48213407012929e-05,4.70678291682731e-05
"31769","2020/06/16","LY",6777453,49,2,197,5,467,10,271,362,6.89049411334907e-05,7.22985463713286e-06,3.99855225849593e-05,5.34123954824917e-05
"31768","2020/06/17","LY",6777453,0,0,135,5,467,10,271,349,6.89049411334907e-05,0,3.99855225849593e-05,5.14942707828442e-05
"31767","2020/06/18","LY",6777453,0,0,89,5,467,10,228,337,6.89049411334907e-05,0,3.36409562707406e-05,4.97236941370158e-05
"31766","2020/06/19","LY",6777453,33,0,107,5,500,10,244,344,7.3774026909519e-05,4.86908577602825e-06,3.60017251318453e-05,5.0756530513749e-05
"31765","2020/06/20","LY",6777453,10,0,101,4,510,10,254,342,7.52495074477093e-05,1.47548053819038e-06,3.74772056700356e-05,5.0461434406111e-05
"31764","2020/06/21","LY",6777453,10,0,102,2,520,10,250,338,7.67249879858997e-05,1.47548053819038e-06,3.68870134547595e-05,4.98712421908348e-05
"31763","2020/06/22","LY",6777453,24,0,126,2,544,10,212,348,8.02661412775566e-05,3.54115329165691e-06,3.1280187409636e-05,5.13467227290252e-05
"31762","2020/06/23","LY",6777453,27,0,104,0,571,10,193,375,8.42499387306707e-05,3.98379745311402e-06,2.84767743870743e-05,5.53305201821392e-05
"31761","2020/06/24","LY",6777453,68,7,172,7,639,17,246,400,9.42832063903652e-05,1.00332676596946e-05,3.62968212394833e-05,5.90192215276152e-05
