"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"46108","2020/03/07","SK",5450421,1,0,1,0,1,0,1,1,1.83472065735839e-07,1.83472065735839e-07,1.83472065735839e-07,1.83472065735839e-07
"46107","2020/03/08","SK",5450421,2,0,3,0,3,0,3,3,5.50416197207518e-07,3.66944131471679e-07,5.50416197207518e-07,5.50416197207518e-07
"46106","2020/03/09","SK",5450421,2,0,5,0,5,0,5,5,9.17360328679197e-07,3.66944131471679e-07,9.17360328679197e-07,9.17360328679197e-07
"46105","2020/03/11","SK",5450421,2,0,7,0,7,0,7,7,1.28430446015088e-06,3.66944131471679e-07,1.28430446015088e-06,1.28430446015088e-06
"46104","2020/03/12","SK",5450421,3,0,10,0,10,0,10,10,1.83472065735839e-06,5.50416197207518e-07,1.83472065735839e-06,1.83472065735839e-06
"46103","2020/03/13","SK",5450421,11,0,21,0,21,0,21,21,3.85291338045263e-06,2.01819272309423e-06,3.85291338045263e-06,3.85291338045263e-06
"46102","2020/03/14","SK",5450421,9,0,30,0,30,0,30,30,5.50416197207518e-06,1.65124859162256e-06,5.50416197207518e-06,5.50416197207518e-06
"46101","2020/03/15","SK",5450421,14,0,43,0,44,0,44,44,8.07277089237694e-06,2.56860892030175e-06,8.07277089237694e-06,8.07277089237694e-06
"46100","2020/03/16","SK",5450421,17,0,58,0,61,0,61,61,1.11917960098862e-05,3.11902511750927e-06,1.11917960098862e-05,1.11917960098862e-05
"46099","2020/03/17","SK",5450421,23,0,79,0,84,0,84,84,1.54116535218105e-05,4.21985751192431e-06,1.54116535218105e-05,1.54116535218105e-05
"46098","2020/03/18","SK",5450421,13,0,90,0,97,0,97,97,1.77967903763764e-05,2.38513685456591e-06,1.77967903763764e-05,1.77967903763764e-05
"46097","2020/03/19","SK",5450421,10,0,97,0,107,0,107,107,1.96315110337348e-05,1.83472065735839e-06,1.96315110337348e-05,1.96315110337348e-05
"46096","2020/03/20","SK",5450421,16,0,102,0,123,0,122,123,2.25670640855083e-05,2.93555305177343e-06,2.23835920197724e-05,2.25670640855083e-05
"46095","2020/03/21","SK",5450421,14,0,107,0,137,0,134,137,2.513567300581e-05,2.56860892030175e-06,2.45852568086025e-05,2.513567300581e-05
"46094","2020/03/22","SK",5450421,41,0,134,0,178,0,173,178,3.26580277009794e-05,7.52235469516942e-06,3.17406673723002e-05,3.26580277009794e-05
"46093","2020/03/23","SK",5450421,7,0,124,0,185,0,178,185,3.39423321611303e-05,1.28430446015088e-06,3.26580277009794e-05,3.39423321611303e-05
"46092","2020/03/24","SK",5450421,6,0,107,0,191,0,181,191,3.50431645555453e-05,1.10083239441504e-06,3.3208443898187e-05,3.50431645555453e-05
"46091","2020/03/25","SK",5450421,13,0,107,0,204,0,183,204,3.74283014101113e-05,2.38513685456591e-06,3.35753880296586e-05,3.74283014101113e-05
"46090","2020/03/26","SK",5450421,12,0,109,0,216,0,186,215,3.96299661989413e-05,2.20166478883007e-06,3.41258042268661e-05,3.94464941332055e-05
"46089","2020/03/27","SK",5450421,10,0,103,0,226,0,182,223,4.14646868562997e-05,1.83472065735839e-06,3.33919159639228e-05,4.09142706590922e-05
"46088","2020/03/28","SK",5450421,69,0,158,0,295,0,234,290,5.41242593920726e-05,1.26595725357729e-05,4.29324633821864e-05,5.32068990633935e-05
"46087","2020/03/29","SK",5450421,0,0,117,0,295,0,211,288,5.41242593920726e-05,0,3.87126058702621e-05,5.28399549319218e-05
"46086","2020/03/30","SK",5450421,41,0,151,0,336,0,239,326,6.16466140872421e-05,7.52235469516942e-06,4.38498237108656e-05,5.98118934298837e-05
"46085","2020/03/31","SK",5450421,0,0,145,0,336,0,229,315,6.16466140872421e-05,0,4.20151030535072e-05,5.77937007067894e-05
"46084","2020/04/01","SK",5450421,27,0,159,0,363,0,240,333,6.66003598621097e-05,4.95374577486767e-06,4.40332957766015e-05,6.10961978900345e-05
"46083","2020/04/02","SK",5450421,37,0,184,0,400,0,263,356,7.33888262943358e-05,6.78846643222606e-06,4.82531532885258e-05,6.53160554019589e-05
"46082","2020/04/03","SK",5450421,26,0,200,0,426,0,248,365,7.81591000034676e-05,4.77027370913183e-06,4.55010723024882e-05,6.69673039935814e-05
"46081","2020/04/04","SK",5450421,24,0,155,0,450,0,265,366,8.25624295811278e-05,4.40332957766015e-06,4.86200974199975e-05,6.71507760593173e-05
"46080","2020/04/05","SK",5450421,21,0,176,0,471,0,280,374,8.64153429615804e-05,3.85291338045263e-06,5.13721784060351e-05,6.8618552585204e-05
"46079","2020/04/06","SK",5450421,14,0,149,0,485,0,281,378,8.89839518818822e-05,2.56860892030175e-06,5.15556504717709e-05,6.93524408481473e-05
"46078","2020/04/07","SK",5450421,49,2,198,2,534,2,318,411,9.79740831029383e-05,8.99013122105613e-06,5.8344116903997e-05,7.540701901743e-05
"46077","2020/04/08","SK",5450421,47,0,218,2,581,2,355,444,0.000106597270192523,8.62318708958446e-06,6.5132583336223e-05,8.14615971867127e-05
"46076","2020/04/09","SK",5450421,101,0,282,2,682,2,387,504,0.000125127948831843,1.85306786393198e-05,7.10036894397699e-05,9.24699211308631e-05
"46075","2020/04/10","SK",5450421,19,0,275,2,701,2,406,516,0.000128613918080823,3.48596924898095e-06,7.44896586887508e-05,9.46715859196932e-05
"46074","2020/04/11","SK",5450421,14,0,265,2,715,2,379,524,0.000131182527001125,2.56860892030175e-06,6.95359129138832e-05,9.61393624455799e-05
"46073","2020/04/12","SK",5450421,13,0,257,2,728,2,392,524,0.000133567663855691,2.38513685456591e-06,7.19210497684491e-05,9.61393624455799e-05
"46072","2020/04/13","SK",5450421,14,0,257,2,742,2,379,526,0.000136136272775993,2.56860892030175e-06,6.95359129138832e-05,9.65063065770516e-05
"46071","2020/04/14","SK",5450421,27,0,235,0,769,2,369,543,0.000141090018550861,4.95374577486767e-06,6.77011922565248e-05,9.96253316945608e-05
"46070","2020/04/15","SK",5450421,66,0,254,0,835,2,409,540,0.000153199174889426,1.21091563385654e-05,7.50400748859584e-05,9.90749154973533e-05
"46069","2020/04/16","SK",5450421,28,4,181,4,863,6,413,568,0.000158336392730029,5.13721784060351e-06,7.57739631489017e-05,0.000104212133337957
"46068","2020/04/17","SK",5450421,114,2,276,6,977,8,506,641,0.000179252208223915,2.09158154938857e-05,9.28368652623348e-05,0.000117605594136673
"46067","2020/04/18","SK",5450421,72,1,334,7,1049,9,564,713,0.000192462196956896,1.32099887329804e-05,0.000103478245075013,0.000130815582869654
"46066","2020/04/19","SK",5450421,40,2,361,9,1089,11,555,726,0.000199801079586329,7.33888262943358e-06,0.000101826996483391,0.000133200719724219
"46065","2020/04/20","SK",5450421,72,1,419,10,1161,12,580,761,0.00021301106831931,1.32099887329804e-05,0.000106413798126787,0.000139622242024974
"46064","2020/04/21","SK",5450421,12,1,404,11,1173,13,491,747,0.00021521273310814,2.20166478883007e-06,9.00847842762972e-05,0.000137053633104672
"46063","2020/04/22","SK",5450421,26,1,364,12,1199,14,498,749,0.000219983006817272,4.77027370913183e-06,9.13690887364481e-05,0.000137420577236144
"46062","2020/04/23","SK",5450421,45,0,381,8,1244,14,529,773,0.000228239249775384,8.25624295811278e-06,9.70567227742591e-05,0.000141823906813804
"46061","2020/04/24","SK",5450421,81,1,348,7,1325,15,597,840,0.000243100487099987,1.4861237324603e-05,0.000109532823244296,0.000154116535218105
"46060","2020/04/25","SK",5450421,35,2,311,8,1360,17,618,826,0.000249522009400742,6.42152230075438e-06,0.000113385736624749,0.000151547926297803
"46059","2020/04/26","SK",5450421,13,0,284,6,1373,17,604,792,0.000251907146255308,2.38513685456591e-06,0.000110817127704447,0.000145309876062785
"46058","2020/04/27","SK",5450421,6,1,218,6,1379,18,544,697,0.000253007978649723,1.10083239441504e-06,9.98088037602967e-05,0.00012788002981788
"46057","2020/04/28","SK",5450421,2,0,208,5,1381,18,518,680,0.000253374922781194,3.66944131471679e-07,9.50385300511649e-05,0.000124761004700371
"46056","2020/04/29","SK",5450421,3,2,185,6,1384,20,407,669,0.000253925338978402,5.50416197207518e-07,7.46731307544867e-05,0.000122742811977277
"46055","2020/04/30","SK",5450421,7,2,147,8,1391,22,342,663,0.000255209643438553,1.28430446015088e-06,6.27474464816571e-05,0.000121641979582862
"46054","2020/05/01","SK",5450421,5,1,71,8,1396,23,307,654,0.000256127003767232,9.17360328679197e-07,5.63259241809027e-05,0.000119990730991239
"46053","2020/05/02","SK",5450421,7,0,43,6,1403,23,242,634,0.000257411308227383,1.28430446015088e-06,4.44002399080732e-05,0.000116321289676522
"46052","2020/05/03","SK",5450421,4,1,34,7,1407,24,234,572,0.000258145196490326,7.33888262943358e-07,4.29324633821864e-05,0.0001049460216009
"46051","2020/05/04","SK",5450421,1,0,29,6,1408,24,209,545,0.000258328668556062,1.83472065735839e-07,3.83456617387905e-05,9.99922758260325e-05
"46050","2020/05/05","SK",5450421,5,1,32,7,1413,25,169,436,0.000259246028884741,9.17360328679197e-07,3.10067791093569e-05,7.9993820660826e-05
"46049","2020/05/06","SK",5450421,8,0,37,5,1421,25,96,372,0.000260713805410628,1.46777652588672e-06,1.76133183106406e-05,6.82516084537323e-05
"46048","2020/05/07","SK",5450421,8,0,38,3,1429,25,69,340,0.000262181581936515,1.46777652588672e-06,1.26595725357729e-05,6.23805023501854e-05
"46047","2020/05/08","SK",5450421,16,1,49,3,1445,26,72,284,0.000265117134988288,2.93555305177343e-06,1.32099887329804e-05,5.21060666689784e-05
"46046","2020/05/09","SK",5450421,10,0,52,3,1455,26,76,282,0.000266951855645646,1.83472065735839e-06,1.39438769959238e-05,5.17391225375067e-05
"46045","2020/05/10","SK",5450421,0,0,48,2,1455,26,74,256,0.000266951855645646,0,1.35769328644521e-05,4.69688488283749e-05
"46044","2020/05/11","SK",5450421,2,0,49,2,1457,26,73,213,0.000267318799777118,3.66944131471679e-07,1.33934607987163e-05,3.90795500017338e-05
"46043","2020/05/12","SK",5450421,0,0,44,1,1457,26,66,132,0.000267318799777118,0,1.21091563385654e-05,2.42183126771308e-05
"46042","2020/05/13","SK",5450421,8,1,44,2,1465,27,69,105,0.000268786576303005,1.46777652588672e-06,1.26595725357729e-05,1.92645669022631e-05
"46041","2020/05/14","SK",5450421,4,0,40,2,1469,27,66,96,0.000269520464565948,7.33888262943358e-07,1.21091563385654e-05,1.76133183106406e-05
"46040","2020/05/15","SK",5450421,8,0,32,1,1477,27,70,98,0.000270988241091835,1.46777652588672e-06,1.28430446015088e-05,1.79802624421123e-05
"46039","2020/05/16","SK",5450421,3,0,25,1,1480,27,72,99,0.000271538657289042,5.50416197207518e-07,1.32099887329804e-05,1.81637345078481e-05
"46038","2020/05/17","SK",5450421,13,1,38,2,1493,28,80,109,0.000273923794143608,2.38513685456591e-06,1.46777652588672e-05,1.99984551652065e-05
"46037","2020/05/18","SK",5450421,1,0,37,2,1494,28,73,103,0.000274107266209344,1.83472065735839e-07,1.33934607987163e-05,1.88976227707915e-05
"46036","2020/05/19","SK",5450421,1,0,38,2,1495,28,66,99,0.00027429073827508,1.83472065735839e-07,1.21091563385654e-05,1.81637345078481e-05
"46035","2020/05/20","SK",5450421,0,0,30,1,1495,28,50,92,0.00027429073827508,0,9.17360328679197e-06,1.68794300476972e-05
"46034","2020/05/21","SK",5450421,1,0,27,1,1496,28,41,89,0.000274474210340816,1.83472065735839e-07,7.52235469516942e-06,1.63290138504897e-05
"46033","2020/05/22","SK",5450421,6,0,25,1,1502,28,47,94,0.000275575042735231,1.10083239441504e-06,8.62318708958446e-06,1.72463741791689e-05
"46032","2020/05/23","SK",5450421,1,0,23,1,1503,28,46,90,0.000275758514800967,1.83472065735839e-07,8.43971502384862e-06,1.65124859162256e-05
"46031","2020/05/24","SK",5450421,1,0,11,0,1504,28,47,83,0.000275941986866703,1.83472065735839e-07,8.62318708958446e-06,1.52281814560747e-05
"46030","2020/05/25","SK",5450421,5,0,15,0,1509,28,44,80,0.000276859347195382,9.17360328679197e-07,8.07277089237694e-06,1.46777652588672e-05
"46029","2020/05/26","SK",5450421,2,0,16,0,1511,28,42,66,0.000277226291326853,3.66944131471679e-07,7.70582676090526e-06,1.21091563385654e-05
"46028","2020/05/27","SK",5450421,2,0,18,0,1513,28,36,58,0.000277593235458325,3.66944131471679e-07,6.60499436649022e-06,1.06413798126787e-05
"46027","2020/05/28","SK",5450421,2,0,19,0,1515,28,35,60,0.000277960179589797,3.66944131471679e-07,6.42152230075438e-06,1.10083239441504e-05
"46026","2020/05/29","SK",5450421,5,0,18,0,1520,28,27,63,0.000278877539918476,9.17360328679197e-07,4.95374577486767e-06,1.15587401413579e-05
"46025","2020/05/30","SK",5450421,0,0,17,0,1520,28,26,63,0.000278877539918476,0,4.77027370913183e-06,1.15587401413579e-05
"46024","2020/05/31","SK",5450421,1,0,17,0,1521,28,26,56,0.000279061011984212,1.83472065735839e-07,4.77027370913183e-06,1.0274435681207e-05
"46023","2020/06/01","SK",5450421,1,0,13,0,1522,28,27,53,0.000279244484049948,1.83472065735839e-07,4.95374577486767e-06,9.72401948399949e-06
"46022","2020/06/02","SK",5450421,0,0,11,0,1522,28,26,45,0.000279244484049948,0,4.77027370913183e-06,8.25624295811278e-06
"46021","2020/06/03","SK",5450421,0,0,9,0,1522,28,20,42,0.000279244484049948,0,3.66944131471679e-06,7.70582676090526e-06
"46020","2020/06/04","SK",5450421,3,0,10,0,1525,28,22,32,0.000279794900247155,5.50416197207518e-07,4.03638544618847e-06,5.87110610354686e-06
"46019","2020/06/05","SK",5450421,1,0,6,0,1526,28,22,32,0.000279978372312891,1.83472065735839e-07,4.03638544618847e-06,5.87110610354686e-06
"46018","2020/06/06","SK",5450421,0,0,6,0,1526,28,17,31,0.000279978372312891,0,3.11902511750927e-06,5.68763403781102e-06
"46017","2020/06/07","SK",5450421,2,0,7,0,1528,28,17,33,0.000280345316444363,3.66944131471679e-07,3.11902511750927e-06,6.0545781692827e-06
"46016","2020/06/08","SK",5450421,0,0,6,0,1528,28,15,32,0.000280345316444363,0,2.75208098603759e-06,5.87110610354686e-06
"46015","2020/06/09","SK",5450421,2,0,8,0,1530,28,15,28,0.000280712260575834,3.66944131471679e-07,2.75208098603759e-06,5.13721784060351e-06
"46014","2020/06/10","SK",5450421,1,0,9,0,1531,28,11,28,0.00028089573264157,1.83472065735839e-07,2.01819272309423e-06,5.13721784060351e-06
"46013","2020/06/11","SK",5450421,2,0,8,0,1533,28,13,29,0.000281262676773042,3.66944131471679e-07,2.38513685456591e-06,5.32068990633935e-06
"46012","2020/06/12","SK",5450421,8,0,15,0,1541,28,20,32,0.000282730453298929,1.46777652588672e-06,3.66944131471679e-06,5.87110610354686e-06
"46011","2020/06/13","SK",5450421,1,0,16,0,1542,28,20,31,0.000282913925364664,1.83472065735839e-07,3.66944131471679e-06,5.68763403781102e-06
"46010","2020/06/14","SK",5450421,3,0,17,0,1545,28,23,32,0.000283464341561872,5.50416197207518e-07,4.21985751192431e-06,5.87110610354686e-06
"46009","2020/06/15","SK",5450421,3,0,20,0,1548,28,26,33,0.00028401475775908,5.50416197207518e-07,4.77027370913183e-06,6.0545781692827e-06
"46008","2020/06/16","SK",5450421,4,0,22,0,1552,28,27,32,0.000284748646022023,7.33888262943358e-07,4.95374577486767e-06,5.87110610354686e-06
"46007","2020/06/17","SK",5450421,0,0,21,0,1552,28,26,32,0.000284748646022023,0,4.77027370913183e-06,5.87110610354686e-06
"46006","2020/06/18","SK",5450421,9,0,28,0,1561,28,35,40,0.000286399894613645,1.65124859162256e-06,6.42152230075438e-06,7.33888262943358e-06
"46005","2020/06/19","SK",5450421,1,0,21,0,1562,28,34,40,0.000286583366679381,1.83472065735839e-07,6.23805023501854e-06,7.33888262943358e-06
"46004","2020/06/20","SK",5450421,14,0,34,0,1576,28,48,54,0.000289151975599683,2.56860892030175e-06,8.8066591553203e-06,9.90749154973533e-06
"46003","2020/06/21","SK",5450421,10,0,41,0,1586,28,56,64,0.000290986696257041,1.83472065735839e-06,1.0274435681207e-05,1.17422122070937e-05
"46002","2020/06/22","SK",5450421,1,0,39,0,1587,28,56,62,0.000291170168322777,1.83472065735839e-07,1.0274435681207e-05,1.1375268075622e-05
"46001","2020/06/23","SK",5450421,1,0,36,0,1588,28,55,62,0.000291353640388513,1.83472065735839e-07,1.00909636154712e-05,1.1375268075622e-05
"46000","2020/06/24","SK",5450421,1,0,37,0,1589,28,48,63,0.000291537112454249,1.83472065735839e-07,8.8066591553203e-06,1.15587401413579e-05
"45999","2020/06/25","SK",5450421,18,0,46,0,1607,28,65,79,0.000294839609637494,3.30249718324511e-06,1.19256842728296e-05,1.44942931931313e-05
"45998","2020/06/26","SK",5450421,23,0,68,0,1630,28,85,102,0.000299059467149418,4.21985751192431e-06,1.55951255875464e-05,1.87141507050556e-05
"45997","2020/06/27","SK",5450421,13,0,67,0,1643,28,95,113,0.000301444604003984,2.38513685456591e-06,1.74298462449047e-05,2.07323434281499e-05
"45996","2020/06/28","SK",5450421,14,0,71,0,1657,28,105,126,0.000304013212924286,2.56860892030175e-06,1.92645669022631e-05,2.31174802827158e-05
"45995","2020/06/29","SK",5450421,7,0,77,0,1664,28,112,131,0.000305297517384437,1.28430446015088e-06,2.0548871362414e-05,2.4034840611395e-05
"45994","2020/06/30","SK",5450421,1,0,77,0,1665,28,104,124,0.000305480989450173,1.83472065735839e-07,1.90810948365273e-05,2.27505361512441e-05
"45993","2020/07/01","SK",5450421,2,0,78,0,1667,28,105,125,0.000305847933581644,3.66944131471679e-07,1.92645669022631e-05,2.29340082169799e-05
"45992","2020/07/02","SK",5450421,20,0,80,0,1687,28,111,142,0.000309517374896361,3.66944131471679e-06,2.03653992966782e-05,2.60530333344892e-05
"45991","2020/07/03","SK",5450421,13,0,70,0,1700,28,114,152,0.000311902511750927,2.38513685456591e-06,2.09158154938857e-05,2.78877539918476e-05
"45990","2020/07/04","SK",5450421,20,0,77,0,1720,28,133,168,0.000315571953065644,3.66944131471679e-06,2.44017847428667e-05,3.0823307043621e-05
"45989","2020/07/05","SK",5450421,29,0,92,0,1749,28,161,197,0.000320892642971983,5.32068990633935e-06,2.95390025834702e-05,3.61439969499604e-05
"45988","2020/07/06","SK",5450421,15,0,100,0,1764,28,175,203,0.000323644723958021,2.75208098603759e-06,3.21076115037719e-05,3.72448293443754e-05
"45987","2020/07/07","SK",5450421,1,0,100,0,1765,28,158,203,0.000323828196023757,1.83472065735839e-07,2.89885863862626e-05,3.72448293443754e-05
"45986","2020/07/08","SK",5450421,2,0,100,0,1767,28,137,191,0.000324195140155228,3.66944131471679e-07,2.513567300581e-05,3.50431645555453e-05
"45985","2020/07/09","SK",5450421,31,0,111,0,1798,28,155,212,0.000329882774193039,5.68763403781102e-06,2.84381701890551e-05,3.8896077935998e-05
"45984","2020/07/10","SK",5450421,53,0,151,0,1851,28,194,264,0.000339606793677039,9.72401948399949e-06,3.55935807527529e-05,4.84366253542616e-05
"45983","2020/07/11","SK",5450421,19,0,150,0,1870,28,206,282,0.00034309276292602,3.48596924898095e-06,3.77952455415829e-05,5.17391225375067e-05
"45982","2020/07/12","SK",5450421,23,0,144,0,1893,28,228,304,0.000347312620437944,4.21985751192431e-06,4.18316309877714e-05,5.57755079836952e-05
"45981","2020/07/13","SK",5450421,8,0,137,0,1901,28,234,294,0.000348780396963831,1.46777652588672e-06,4.29324633821864e-05,5.39407873263368e-05
"45980","2020/07/14","SK",5450421,1,0,137,0,1902,28,215,272,0.000348963869029567,1.83472065735839e-07,3.94464941332055e-05,4.99044018801483e-05
"45979","2020/07/15","SK",5450421,6,0,141,0,1908,28,208,265,0.000350064701423982,1.10083239441504e-06,3.81621896730546e-05,4.86200974199975e-05
"45978","2020/07/16","SK",5450421,19,0,129,0,1927,28,207,270,0.000353550670672963,3.48596924898095e-06,3.79787176073188e-05,4.95374577486767e-05
"45977","2020/07/17","SK",5450421,24,0,100,0,1951,28,202,287,0.000357954000250623,4.40332957766015e-06,3.70613572786396e-05,5.26564828661859e-05
"45976","2020/07/18","SK",5450421,14,0,95,0,1965,28,201,300,0.000360522609170925,2.56860892030175e-06,3.68778852129037e-05,5.50416197207518e-05
"45975","2020/07/19","SK",5450421,11,0,83,0,1976,28,211,309,0.000362540801894019,2.01819272309423e-06,3.87126058702621e-05,5.66928683123744e-05
"45974","2020/07/20","SK",5450421,3,0,78,0,1979,28,212,292,0.000363091218091226,5.50416197207518e-07,3.8896077935998e-05,5.35738431948651e-05
"45973","2020/07/21","SK",5450421,1,0,78,0,1980,28,182,280,0.000363274690156962,1.83472065735839e-07,3.33919159639228e-05,5.13721784060351e-05
"45972","2020/07/22","SK",5450421,41,0,113,0,2021,28,170,301,0.000370797044852132,7.52235469516942e-06,3.11902511750927e-05,5.52250917864877e-05
"45971","2020/07/23","SK",5450421,37,0,131,0,2058,28,188,309,0.000377585511284358,6.78846643222606e-06,3.44927483583378e-05,5.66928683123744e-05
"45970","2020/07/24","SK",5450421,31,0,138,0,2089,28,196,325,0.000383273145322169,5.68763403781102e-06,3.59605248842245e-05,5.96284213641478e-05
"45969","2020/07/25","SK",5450421,29,0,153,0,2118,28,217,353,0.000388593835228508,5.32068990633935e-06,3.98134382646772e-05,6.47656392047513e-05
"45968","2020/07/26","SK",5450421,23,0,165,0,2141,28,239,374,0.000392813692740432,4.21985751192431e-06,4.38498237108656e-05,6.8618552585204e-05
"45967","2020/07/27","SK",5450421,38,0,200,0,2179,28,271,381,0.000399785631238394,6.9719384979619e-06,4.97209298144125e-05,6.99028570453548e-05
"45966","2020/07/28","SK",5450421,2,0,201,0,2181,28,254,330,0.000400152575369866,3.66944131471679e-07,4.66019046969032e-05,6.0545781692827e-05
"45965","2020/07/29","SK",5450421,23,0,183,0,2204,28,253,334,0.00040437243288179,4.21985751192431e-06,4.64184326311674e-05,6.12796699557704e-05
