"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"19344","2020/03/13","GA",2172578,1,0,1,0,1,0,1,1,4.60282668792559e-07,4.60282668792559e-07,4.60282668792559e-07,4.60282668792559e-07
"19343","2020/03/15","GA",2172578,0,0,1,0,1,0,1,1,4.60282668792559e-07,0,4.60282668792559e-07,4.60282668792559e-07
"19342","2020/03/16","GA",2172578,0,0,1,0,1,0,1,1,4.60282668792559e-07,0,4.60282668792559e-07,4.60282668792559e-07
"19341","2020/03/17","GA",2172578,0,0,1,0,1,0,1,1,4.60282668792559e-07,0,4.60282668792559e-07,4.60282668792559e-07
"19340","2020/03/18","GA",2172578,0,0,1,0,1,0,1,1,4.60282668792559e-07,0,4.60282668792559e-07,4.60282668792559e-07
"19339","2020/03/19","GA",2172578,2,0,3,0,3,0,3,3,1.38084800637768e-06,9.20565337585118e-07,1.38084800637768e-06,1.38084800637768e-06
"19338","2020/03/20","GA",2172578,0,0,3,0,3,0,3,3,1.38084800637768e-06,0,1.38084800637768e-06,1.38084800637768e-06
"19337","2020/03/21","GA",2172578,0,1,2,1,3,1,3,3,1.38084800637768e-06,0,1.38084800637768e-06,1.38084800637768e-06
"19336","2020/03/22","GA",2172578,0,0,2,1,3,1,3,3,1.38084800637768e-06,0,1.38084800637768e-06,1.38084800637768e-06
"19335","2020/03/23","GA",2172578,3,0,5,1,6,1,6,6,2.76169601275535e-06,1.38084800637768e-06,2.76169601275535e-06,2.76169601275535e-06
"19334","2020/03/24","GA",2172578,0,0,5,1,6,1,6,6,2.76169601275535e-06,0,2.76169601275535e-06,2.76169601275535e-06
"19333","2020/03/25","GA",2172578,0,0,5,1,6,1,6,6,2.76169601275535e-06,0,2.76169601275535e-06,2.76169601275535e-06
"19332","2020/03/26","GA",2172578,0,0,3,1,6,1,5,6,2.76169601275535e-06,0,2.30141334396279e-06,2.76169601275535e-06
"19331","2020/03/27","GA",2172578,1,0,4,1,7,1,6,7,3.22197868154791e-06,4.60282668792559e-07,2.76169601275535e-06,3.22197868154791e-06
"19330","2020/03/28","GA",2172578,0,0,4,0,7,1,6,7,3.22197868154791e-06,0,2.76169601275535e-06,3.22197868154791e-06
"19329","2020/03/29","GA",2172578,0,0,4,0,7,1,6,7,3.22197868154791e-06,0,2.76169601275535e-06,3.22197868154791e-06
"19328","2020/03/30","GA",2172578,0,0,1,0,7,1,6,7,3.22197868154791e-06,0,2.76169601275535e-06,3.22197868154791e-06
"19327","2020/03/31","GA",2172578,0,0,1,0,7,1,4,7,3.22197868154791e-06,0,1.84113067517024e-06,3.22197868154791e-06
"19326","2020/04/01","GA",2172578,9,0,10,0,16,1,13,15,7.36452270068094e-06,4.14254401913303e-06,5.98367469430327e-06,6.90424003188838e-06
"19325","2020/04/02","GA",2172578,2,0,12,0,18,1,15,17,8.28508803826606e-06,9.20565337585118e-07,6.90424003188838e-06,7.8248053694735e-06
"19324","2020/04/03","GA",2172578,0,0,11,0,18,1,15,17,8.28508803826606e-06,0,6.90424003188838e-06,7.8248053694735e-06
"19323","2020/04/04","GA",2172578,3,0,14,0,21,1,15,20,9.66593604464374e-06,1.38084800637768e-06,6.90424003188838e-06,9.20565337585118e-06
"19322","2020/04/05","GA",2172578,0,0,14,0,21,1,15,20,9.66593604464374e-06,0,6.90424003188838e-06,9.20565337585118e-06
"19321","2020/04/06","GA",2172578,0,0,14,0,21,1,15,18,9.66593604464374e-06,0,6.90424003188838e-06,8.28508803826606e-06
"19320","2020/04/07","GA",2172578,0,0,14,0,21,1,15,18,9.66593604464374e-06,0,6.90424003188838e-06,8.28508803826606e-06
"19319","2020/04/08","GA",2172578,9,0,14,0,30,1,23,27,1.38084800637768e-05,4.14254401913303e-06,1.05865013822289e-05,1.24276320573991e-05
"19318","2020/04/09","GA",2172578,3,0,15,0,33,1,26,30,1.51893280701544e-05,1.38084800637768e-06,1.19673493886065e-05,1.38084800637768e-05
"19317","2020/04/10","GA",2172578,11,0,26,0,44,1,37,38,2.02524374268726e-05,5.06310935671815e-06,1.70304587453247e-05,1.74907414141172e-05
"19316","2020/04/11","GA",2172578,2,0,25,0,46,1,39,40,2.11730027644577e-05,9.20565337585118e-07,1.79510240829098e-05,1.84113067517024e-05
"19315","2020/04/12","GA",2172578,3,0,28,0,49,1,42,43,2.25538507708354e-05,1.38084800637768e-06,1.93318720892875e-05,1.979215475808e-05
"19314","2020/04/13","GA",2172578,8,0,36,0,57,1,41,51,2.62361121211759e-05,3.68226135034047e-06,1.88715894204949e-05,2.34744161084205e-05
"19313","2020/04/14","GA",2172578,0,0,36,0,57,1,39,50,2.62361121211759e-05,0,1.79510240829098e-05,2.30141334396279e-05
"19312","2020/04/15","GA",2172578,18,0,45,0,75,1,57,68,3.45212001594419e-05,8.28508803826606e-06,2.62361121211759e-05,3.1299221477894e-05
"19311","2020/04/16","GA",2172578,12,0,54,0,87,1,66,80,4.00445921849526e-05,5.52339202551071e-06,3.03786561403089e-05,3.68226135034047e-05
"19310","2020/04/17","GA",2172578,8,0,51,0,95,1,74,88,4.37268535352931e-05,3.68226135034047e-06,3.40609174906494e-05,4.05048748537452e-05
"19309","2020/04/18","GA",2172578,13,0,62,0,108,1,87,101,4.97105282295964e-05,5.98367469430327e-06,4.00445921849526e-05,4.64885495480484e-05
"19308","2020/04/19","GA",2172578,1,0,60,0,109,1,88,93,5.01708108983889e-05,4.60282668792559e-07,4.05048748537452e-05,4.2806288197708e-05
