"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"7815","2020/03/27","VG",30033,2,0,2,0,2,0,2,2,6.65934139113642e-05,6.65934139113642e-05,6.65934139113642e-05,6.65934139113642e-05
"7814","2020/03/28","VG",30033,0,0,2,0,2,0,2,2,6.65934139113642e-05,0,6.65934139113642e-05,6.65934139113642e-05
"7813","2020/03/29","VG",30033,0,0,2,0,2,0,2,2,6.65934139113642e-05,0,6.65934139113642e-05,6.65934139113642e-05
"7812","2020/03/30","VG",30033,0,0,2,0,2,0,2,2,6.65934139113642e-05,0,6.65934139113642e-05,6.65934139113642e-05
"7811","2020/03/31","VG",30033,1,0,3,0,3,0,3,3,9.98901208670463e-05,3.32967069556821e-05,9.98901208670463e-05,9.98901208670463e-05
"7810","2020/04/01","VG",30033,0,0,3,0,3,0,3,3,9.98901208670463e-05,0,9.98901208670463e-05,9.98901208670463e-05
"7809","2020/04/02","VG",30033,0,0,3,0,3,0,3,3,9.98901208670463e-05,0,9.98901208670463e-05,9.98901208670463e-05
"7808","2020/04/03","VG",30033,0,0,1,0,3,0,3,3,9.98901208670463e-05,0,9.98901208670463e-05,9.98901208670463e-05
"7807","2020/04/04","VG",30033,0,0,1,0,3,0,3,3,9.98901208670463e-05,0,9.98901208670463e-05,9.98901208670463e-05
"7806","2020/04/05","VG",30033,0,0,1,0,3,0,3,3,9.98901208670463e-05,0,9.98901208670463e-05,9.98901208670463e-05
"7805","2020/04/06","VG",30033,0,0,1,0,3,0,3,3,9.98901208670463e-05,0,9.98901208670463e-05,9.98901208670463e-05
"7804","2020/04/07","VG",30033,0,0,0,0,3,0,3,3,9.98901208670463e-05,0,9.98901208670463e-05,9.98901208670463e-05
"7803","2020/04/08","VG",30033,0,0,0,0,3,0,1,3,9.98901208670463e-05,0,3.32967069556821e-05,9.98901208670463e-05
"7802","2020/04/09","VG",30033,0,0,0,0,3,0,1,3,9.98901208670463e-05,0,3.32967069556821e-05,9.98901208670463e-05
"7801","2020/04/10","VG",30033,0,0,0,0,3,0,1,3,9.98901208670463e-05,0,3.32967069556821e-05,9.98901208670463e-05
"7800","2020/04/11","VG",30033,0,0,0,0,3,0,1,3,9.98901208670463e-05,0,3.32967069556821e-05,9.98901208670463e-05
"7799","2020/04/12","VG",30033,0,0,0,0,3,0,0,3,9.98901208670463e-05,0,0,9.98901208670463e-05
"7798","2020/04/13","VG",30033,0,0,0,0,3,0,0,3,9.98901208670463e-05,0,0,9.98901208670463e-05
"7797","2020/04/14","VG",30033,0,0,0,0,3,0,0,1,9.98901208670463e-05,0,0,3.32967069556821e-05
"7796","2020/04/15","VG",30033,0,0,0,0,3,0,0,1,9.98901208670463e-05,0,0,3.32967069556821e-05
"7795","2020/04/16","VG",30033,0,0,0,0,3,0,0,1,9.98901208670463e-05,0,0,3.32967069556821e-05
"7794","2020/04/17","VG",30033,0,0,0,0,3,0,0,1,9.98901208670463e-05,0,0,3.32967069556821e-05
"7793","2020/04/18","VG",30033,0,0,0,0,3,0,0,0,9.98901208670463e-05,0,0,0
"7792","2020/04/19","VG",30033,0,0,0,0,3,0,0,0,9.98901208670463e-05,0,0,0
"7791","2020/04/20","VG",30033,1,1,1,1,4,1,1,1,0.000133186827822728,3.32967069556821e-05,3.32967069556821e-05,3.32967069556821e-05
"7790","2020/04/21","VG",30033,1,0,2,1,5,1,2,2,0.00016648353477841,3.32967069556821e-05,6.65934139113642e-05,6.65934139113642e-05
"7789","2020/04/22","VG",30033,0,0,2,1,5,1,2,2,0.00016648353477841,0,6.65934139113642e-05,6.65934139113642e-05
"7788","2020/04/23","VG",30033,0,0,2,1,5,1,2,2,0.00016648353477841,0,6.65934139113642e-05,6.65934139113642e-05
"7787","2020/04/24","VG",30033,0,0,2,1,5,1,2,2,0.00016648353477841,0,6.65934139113642e-05,6.65934139113642e-05
"7786","2020/04/25","VG",30033,1,0,3,1,6,1,3,3,0.000199780241734093,3.32967069556821e-05,9.98901208670463e-05,9.98901208670463e-05
"7785","2020/04/26","VG",30033,0,0,3,1,6,1,3,3,0.000199780241734093,0,9.98901208670463e-05,9.98901208670463e-05
"7784","2020/04/27","VG",30033,0,0,2,0,6,1,3,3,0.000199780241734093,0,9.98901208670463e-05,9.98901208670463e-05
"7783","2020/04/28","VG",30033,0,0,1,0,6,1,3,3,0.000199780241734093,0,9.98901208670463e-05,9.98901208670463e-05
"7782","2020/04/29","VG",30033,0,0,1,0,6,1,3,3,0.000199780241734093,0,9.98901208670463e-05,9.98901208670463e-05
"7781","2020/04/30","VG",30033,0,0,1,0,6,1,3,3,0.000199780241734093,0,9.98901208670463e-05,9.98901208670463e-05
"7780","2020/05/01","VG",30033,0,0,1,0,6,1,3,3,0.000199780241734093,0,9.98901208670463e-05,9.98901208670463e-05
"7779","2020/05/02","VG",30033,0,0,0,0,6,1,2,3,0.000199780241734093,0,6.65934139113642e-05,9.98901208670463e-05
"7778","2020/05/03","VG",30033,0,0,0,0,6,1,1,3,0.000199780241734093,0,3.32967069556821e-05,9.98901208670463e-05
"7777","2020/05/04","VG",30033,0,0,0,0,6,1,1,3,0.000199780241734093,0,3.32967069556821e-05,9.98901208670463e-05
"7776","2020/05/05","VG",30033,1,0,1,0,7,1,2,4,0.000233076948689775,3.32967069556821e-05,6.65934139113642e-05,0.000133186827822728
"7775","2020/05/06","VG",30033,0,0,1,0,7,1,2,4,0.000233076948689775,0,6.65934139113642e-05,0.000133186827822728
"7774","2020/05/07","VG",30033,0,0,1,0,7,1,1,4,0.000233076948689775,0,3.32967069556821e-05,0.000133186827822728
"7773","2020/05/08","VG",30033,0,0,1,0,7,1,1,3,0.000233076948689775,0,3.32967069556821e-05,9.98901208670463e-05
"7772","2020/05/09","VG",30033,0,0,1,0,7,1,1,2,0.000233076948689775,0,3.32967069556821e-05,6.65934139113642e-05
"7771","2020/05/10","VG",30033,0,0,1,0,7,1,1,2,0.000233076948689775,0,3.32967069556821e-05,6.65934139113642e-05
"7770","2020/05/11","VG",30033,0,0,1,0,7,1,1,2,0.000233076948689775,0,3.32967069556821e-05,6.65934139113642e-05
"7769","2020/05/12","VG",30033,0,0,0,0,7,1,1,2,0.000233076948689775,0,3.32967069556821e-05,6.65934139113642e-05
"7768","2020/05/13","VG",30033,0,0,0,0,7,1,1,1,0.000233076948689775,0,3.32967069556821e-05,3.32967069556821e-05
"7767","2020/05/14","VG",30033,0,0,0,0,7,1,1,1,0.000233076948689775,0,3.32967069556821e-05,3.32967069556821e-05
"7766","2020/05/15","VG",30033,1,0,1,0,8,1,2,2,0.000266373655645457,3.32967069556821e-05,6.65934139113642e-05,6.65934139113642e-05
"7765","2020/05/16","VG",30033,0,0,1,0,8,1,2,2,0.000266373655645457,0,6.65934139113642e-05,6.65934139113642e-05
"7764","2020/05/17","VG",30033,0,0,1,0,8,1,1,2,0.000266373655645457,0,3.32967069556821e-05,6.65934139113642e-05
"7763","2020/05/18","VG",30033,0,0,1,0,8,1,1,2,0.000266373655645457,0,3.32967069556821e-05,6.65934139113642e-05
"7762","2020/05/19","VG",30033,0,0,1,0,8,1,1,2,0.000266373655645457,0,3.32967069556821e-05,6.65934139113642e-05
"7761","2020/05/20","VG",30033,0,0,1,0,8,1,1,2,0.000266373655645457,0,3.32967069556821e-05,6.65934139113642e-05
"7760","2020/05/21","VG",30033,0,0,1,0,8,1,1,2,0.000266373655645457,0,3.32967069556821e-05,6.65934139113642e-05
"7759","2020/05/22","VG",30033,0,0,0,0,8,1,1,2,0.000266373655645457,0,3.32967069556821e-05,6.65934139113642e-05
"7758","2020/05/23","VG",30033,0,0,0,0,8,1,1,1,0.000266373655645457,0,3.32967069556821e-05,3.32967069556821e-05
"7757","2020/05/24","VG",30033,0,0,0,0,8,1,1,1,0.000266373655645457,0,3.32967069556821e-05,3.32967069556821e-05
"7756","2020/05/25","VG",30033,0,0,0,0,8,1,1,1,0.000266373655645457,0,3.32967069556821e-05,3.32967069556821e-05
"7755","2020/05/26","VG",30033,0,0,0,0,8,1,1,1,0.000266373655645457,0,3.32967069556821e-05,3.32967069556821e-05
"7754","2020/05/27","VG",30033,0,0,0,0,8,1,0,1,0.000266373655645457,0,0,3.32967069556821e-05
"7753","2020/05/28","VG",30033,0,0,0,0,8,1,0,1,0.000266373655645457,0,0,3.32967069556821e-05
"7752","2020/05/29","VG",30033,0,0,0,0,8,1,0,1,0.000266373655645457,0,0,3.32967069556821e-05
"7751","2020/05/30","VG",30033,0,0,0,0,8,1,0,1,0.000266373655645457,0,0,3.32967069556821e-05
"7750","2020/05/31","VG",30033,0,0,0,0,8,1,0,1,0.000266373655645457,0,0,3.32967069556821e-05
"7749","2020/06/01","VG",30033,0,0,0,0,8,1,0,1,0.000266373655645457,0,0,3.32967069556821e-05
"7748","2020/06/02","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7747","2020/06/03","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7746","2020/06/04","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7745","2020/06/05","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7744","2020/06/06","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7743","2020/06/07","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7742","2020/06/08","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7741","2020/06/09","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7740","2020/06/10","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7739","2020/06/11","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7738","2020/06/12","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7737","2020/06/13","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7736","2020/06/14","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7735","2020/06/15","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7734","2020/06/16","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7733","2020/06/17","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7732","2020/06/18","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7731","2020/06/19","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7730","2020/06/20","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7729","2020/06/21","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7728","2020/06/22","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7727","2020/06/23","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7726","2020/06/24","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7725","2020/06/25","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7724","2020/06/26","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7723","2020/06/27","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7722","2020/06/28","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7721","2020/06/29","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7720","2020/06/30","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7719","2020/07/01","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7718","2020/07/02","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7717","2020/07/03","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7716","2020/07/04","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7715","2020/07/05","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7714","2020/07/06","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7713","2020/07/07","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7712","2020/07/08","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7711","2020/07/09","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7710","2020/07/10","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
"7709","2020/07/11","VG",30033,0,0,0,0,8,1,0,0,0.000266373655645457,0,0,0
