"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"23871","2020/03/12","HN",9746115,2,0,2,0,2,0,2,2,2.05209973409918e-07,2.05209973409918e-07,2.05209973409918e-07,2.05209973409918e-07
"23870","2020/03/14","HN",9746115,1,0,3,0,3,0,3,3,3.07814960114877e-07,1.02604986704959e-07,3.07814960114877e-07,3.07814960114877e-07
"23869","2020/03/16","HN",9746115,3,0,6,0,6,0,6,6,6.15629920229753e-07,3.07814960114877e-07,6.15629920229753e-07,6.15629920229753e-07
"23868","2020/03/17","HN",9746115,2,0,8,0,8,0,8,8,8.20839893639671e-07,2.05209973409918e-07,8.20839893639671e-07,8.20839893639671e-07
"23867","2020/03/18","HN",9746115,1,0,9,0,9,0,9,9,9.2344488034463e-07,1.02604986704959e-07,9.2344488034463e-07,9.2344488034463e-07
"23866","2020/03/19","HN",9746115,3,0,12,0,12,0,12,12,1.23125984045951e-06,3.07814960114877e-07,1.23125984045951e-06,1.23125984045951e-06
"23865","2020/03/20","HN",9746115,12,0,24,0,24,0,24,24,2.46251968091901e-06,1.23125984045951e-06,2.46251968091901e-06,2.46251968091901e-06
"23864","2020/03/21","HN",9746115,0,0,22,0,24,0,24,24,2.46251968091901e-06,0,2.46251968091901e-06,2.46251968091901e-06
"23863","2020/03/22","HN",9746115,2,0,23,0,26,0,26,26,2.66772965432893e-06,2.05209973409918e-07,2.66772965432893e-06,2.66772965432893e-06
"23862","2020/03/23","HN",9746115,1,0,21,0,27,0,27,27,2.77033464103389e-06,1.02604986704959e-07,2.77033464103389e-06,2.77033464103389e-06
"23861","2020/03/24","HN",9746115,3,0,22,0,30,0,30,30,3.07814960114877e-06,3.07814960114877e-07,3.07814960114877e-06,3.07814960114877e-06
"23860","2020/03/25","HN",9746115,6,0,27,0,36,0,36,36,3.69377952137852e-06,6.15629920229753e-07,3.69377952137852e-06,3.69377952137852e-06
