"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"55002","2019/12/31","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"55001","2020/01/01","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"55000","2020/01/02","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54999","2020/01/03","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54998","2020/01/04","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54997","2020/01/05","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54996","2020/01/06","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54995","2020/01/07","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54994","2020/01/08","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54993","2020/01/09","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54992","2020/01/10","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54991","2020/01/11","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54990","2020/01/12","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54989","2020/01/13","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54988","2020/01/14","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54987","2020/01/15","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54986","2020/01/16","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54985","2020/01/17","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54984","2020/01/18","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54983","2020/01/19","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54982","2020/01/20","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54981","2020/01/21","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54980","2020/01/22","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54979","2020/01/23","VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0
"54978","2020/01/24","VN",96462108,2,0,2,0,2,0,2,2,2.07335298954902e-08,2.07335298954902e-08,2.07335298954902e-08,2.07335298954902e-08
"54977","2020/01/25","VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08
"54976","2020/01/26","VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08
"54975","2020/01/27","VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08
"54974","2020/01/28","VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08
"54973","2020/01/29","VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08
