"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission","icu_weekly_admission"
"2020-W05",2020-02-02,"ES","Spain",NA,NA,0.0319576897232166,0.00213051264821444
"2020-W06",2020-02-03,"ES","Spain",NA,NA,0.087351018576792,0.0170441011857155
"2020-W06",2020-02-04,"ES","Spain",NA,NA,0.087351018576792,0.0170441011857155
"2020-W06",2020-02-05,"ES","Spain",NA,NA,0.087351018576792,0.0170441011857155
"2020-W06",2020-02-06,"ES","Spain",NA,NA,0.087351018576792,0.0170441011857155
"2020-W06",2020-02-07,"ES","Spain",NA,NA,0.087351018576792,0.0170441011857155
"2020-W06",2020-02-08,"ES","Spain",NA,NA,0.087351018576792,0.0170441011857155
"2020-W06",2020-02-09,"ES","Spain",NA,NA,0.087351018576792,0.0170441011857155
"2020-W07",2020-02-10,"ES","Spain",NA,NA,0.215181777469658,0.0276966644267877
"2020-W07",2020-02-11,"ES","Spain",NA,NA,0.215181777469658,0.0276966644267877
"2020-W07",2020-02-12,"ES","Spain",NA,NA,0.215181777469658,0.0276966644267877
"2020-W07",2020-02-13,"ES","Spain",NA,NA,0.215181777469658,0.0276966644267877
"2020-W07",2020-02-14,"ES","Spain",NA,NA,0.215181777469658,0.0276966644267877
"2020-W07",2020-02-15,"ES","Spain",NA,NA,0.215181777469658,0.0276966644267877
"2020-W07",2020-02-16,"ES","Spain",NA,NA,0.215181777469658,0.0276966644267877
"2020-W07",2020-02-17,"ES","Spain",NA,NA,0.215181777469658,0.0276966644267877
"2020-W07",2020-02-18,"ES","Spain",NA,NA,0.215181777469658,0.0276966644267877
"2020-W08",2020-02-19,"ES","Spain",NA,NA,0.419710991698244,0.0766984553357198
"2020-W08",2020-02-20,"ES","Spain",NA,NA,0.419710991698244,0.0766984553357198
"2020-W08",2020-02-21,"ES","Spain",NA,NA,0.419710991698244,0.0766984553357198
"2020-W08",2020-02-22,"ES","Spain",NA,NA,0.419710991698244,0.0766984553357198
"2020-W08",2020-02-23,"ES","Spain",NA,NA,0.419710991698244,0.0766984553357198
"2020-W08",2020-02-24,"ES","Spain",NA,NA,0.419710991698244,0.0766984553357198
"2020-W09",2020-02-25,"ES","Spain",NA,NA,2.37339109011088,0.387753301975028
"2020-W09",2020-02-26,"ES","Spain",NA,NA,2.37339109011088,0.387753301975028
"2020-W09",2020-02-27,"ES","Spain",NA,NA,2.37339109011088,0.387753301975028
"2020-W09",2020-02-28,"ES","Spain",NA,NA,2.37339109011088,0.387753301975028
"2020-W09",2020-02-29,"ES","Spain",NA,NA,2.37339109011088,0.387753301975028
"2020-W09",2020-03-01,"ES","Spain",NA,NA,2.37339109011088,0.387753301975028
"2020-W10",2020-03-02,"ES","Spain",NA,NA,11.4941157371169,1.62558115058762
"2020-W10",2020-03-03,"ES","Spain",NA,NA,11.4941157371169,1.62558115058762
"2020-W10",2020-03-04,"ES","Spain",NA,NA,11.4941157371169,1.62558115058762
"2020-W10",2020-03-05,"ES","Spain",NA,NA,11.4941157371169,1.62558115058762
"2020-W10",2020-03-06,"ES","Spain",NA,NA,11.4941157371169,1.62558115058762
"2020-W10",2020-03-07,"ES","Spain",NA,NA,11.4941157371169,1.62558115058762
"2020-W10",2020-03-08,"ES","Spain",NA,NA,11.4941157371169,1.62558115058762
"2020-W11",2020-03-09,"ES","Spain",NA,NA,45.0986917374032,5.25810521579323
"2020-W11",2020-03-10,"ES","Spain",NA,NA,45.0986917374032,5.25810521579323
"2020-W11",2020-03-11,"ES","Spain",NA,NA,45.0986917374032,5.25810521579323
"2020-W11",2020-03-12,"ES","Spain",NA,NA,45.0986917374032,5.25810521579323
"2020-W11",2020-03-13,"ES","Spain",NA,NA,45.0986917374032,5.25810521579323
"2020-W11",2020-03-14,"ES","Spain",NA,NA,45.0986917374032,5.25810521579323
"2020-W11",2020-03-15,"ES","Spain",NA,NA,45.0986917374032,5.25810521579323
"2020-W12",2020-03-16,"ES","Spain",NA,NA,60.4192081907133,5.67781620749148
"2020-W12",2020-03-17,"ES","Spain",NA,NA,60.4192081907133,5.67781620749148
"2020-W12",2020-03-18,"ES","Spain",NA,NA,60.4192081907133,5.67781620749148
"2020-W12",2020-03-19,"ES","Spain",NA,NA,60.4192081907133,5.67781620749148
"2020-W12",2020-03-20,"ES","Spain",NA,NA,60.4192081907133,5.67781620749148
"2020-W12",2020-03-21,"ES","Spain",NA,NA,60.4192081907133,5.67781620749148
"2020-W12",2020-03-22,"ES","Spain",NA,NA,60.4192081907133,5.67781620749148
"2020-W13",2020-03-23,"ES","Spain",NA,NA,44.3466207725835,3.23837922528595
"2020-W13",2020-03-24,"ES","Spain",NA,NA,44.3466207725835,3.23837922528595
"2020-W13",2020-03-25,"ES","Spain",NA,NA,44.3466207725835,3.23837922528595
"2020-W13",2020-03-26,"ES","Spain",NA,NA,44.3466207725835,3.23837922528595
"2020-W13",2020-03-27,"ES","Spain",NA,NA,44.3466207725835,3.23837922528595
"2020-W13",2020-03-28,"ES","Spain",NA,NA,44.3466207725835,3.23837922528595
"2020-W13",2020-03-29,"ES","Spain",NA,NA,44.3466207725835,3.23837922528595
"2020-W14",2020-03-30,"ES","Spain",NA,NA,26.7528473236287,1.46366218932332
"2020-W14",2020-03-31,"ES","Spain",NA,NA,26.7528473236287,1.46366218932332
"2020-W14",2020-04-01,"ES","Spain",NA,NA,26.7528473236287,1.46366218932332
"2020-W14",2020-04-02,"ES","Spain",NA,NA,26.7528473236287,1.46366218932332
"2020-W14",2020-04-03,"ES","Spain",NA,NA,26.7528473236287,1.46366218932332
"2020-W14",2020-04-04,"ES","Spain",NA,NA,26.7528473236287,1.46366218932332
"2020-W14",2020-04-05,"ES","Spain",NA,NA,26.7528473236287,1.46366218932332
"2020-W15",2020-04-06,"ES","Spain",NA,NA,16.1492858734654,0.775506603950056
"2020-W15",2020-04-07,"ES","Spain",NA,NA,16.1492858734654,0.775506603950056
"2020-W15",2020-04-08,"ES","Spain",NA,NA,16.1492858734654,0.775506603950056
"2020-W15",2020-04-09,"ES","Spain",NA,NA,16.1492858734654,0.775506603950056
"2020-W15",2020-04-10,"ES","Spain",NA,NA,16.1492858734654,0.775506603950056
"2020-W15",2020-04-11,"ES","Spain",NA,NA,16.1492858734654,0.775506603950056
"2020-W15",2020-04-12,"ES","Spain",NA,NA,16.1492858734654,0.775506603950056
"2020-W16",2020-04-13,"ES","Spain",NA,NA,9.42751846834889,0.498539959682179
"2020-W16",2020-04-14,"ES","Spain",NA,NA,9.42751846834889,0.498539959682179
"2020-W16",2020-04-15,"ES","Spain",NA,NA,9.42751846834889,0.498539959682179
"2020-W16",2020-04-16,"ES","Spain",NA,NA,9.42751846834889,0.498539959682179
"2020-W16",2020-04-17,"ES","Spain",NA,NA,9.42751846834889,0.498539959682179
"2020-W16",2020-04-18,"ES","Spain",NA,NA,9.42751846834889,0.498539959682179
"2020-W16",2020-04-19,"ES","Spain",NA,NA,9.42751846834889,0.498539959682179
"2020-W17",2020-04-20,"ES","Spain",NA,NA,5.91856413673971,0.368578688141098
"2020-W17",2020-04-21,"ES","Spain",NA,NA,5.91856413673971,0.368578688141098
"2020-W17",2020-04-22,"ES","Spain",NA,NA,5.91856413673971,0.368578688141098
"2020-W17",2020-04-23,"ES","Spain",NA,NA,5.91856413673971,0.368578688141098
"2020-W17",2020-04-24,"ES","Spain",NA,NA,5.91856413673971,0.368578688141098
"2020-W17",2020-04-25,"ES","Spain",NA,NA,5.91856413673971,0.368578688141098
"2020-W17",2020-04-26,"ES","Spain",NA,NA,5.91856413673971,0.368578688141098
"2020-W18",2020-04-27,"ES","Spain",NA,NA,3.93505686125207,0.257792030433947
"2020-W18",2020-04-28,"ES","Spain",NA,NA,3.93505686125207,0.257792030433947
"2020-W18",2020-04-29,"ES","Spain",NA,NA,3.93505686125207,0.257792030433947
"2020-W18",2020-04-30,"ES","Spain",NA,NA,3.93505686125207,0.257792030433947
"2020-W18",2020-05-01,"ES","Spain",NA,NA,3.93505686125207,0.257792030433947
"2020-W18",2020-05-02,"ES","Spain",NA,NA,3.93505686125207,0.257792030433947
"2020-W18",2020-05-03,"ES","Spain",NA,NA,3.93505686125207,0.257792030433947
"2020-W19",2020-05-04,"ES","Spain",NA,NA,3.05941616283593,0.223703828062516
"2020-W19",2020-05-05,"ES","Spain",NA,NA,3.05941616283593,0.223703828062516
"2020-W19",2020-05-06,"ES","Spain",NA,NA,3.05941616283593,0.223703828062516
"2020-W19",2020-05-07,"ES","Spain",NA,NA,3.05941616283593,0.223703828062516
"2020-W19",2020-05-08,"ES","Spain",NA,NA,3.05941616283593,0.223703828062516
"2020-W19",2020-05-09,"ES","Spain",NA,NA,3.05941616283593,0.223703828062516
"2020-W19",2020-05-10,"ES","Spain",NA,NA,3.05941616283593,0.223703828062516
"2020-W20",2020-05-11,"ES","Spain",NA,NA,1.34861450631974,0.0724374300392909
"2020-W20",2020-05-12,"ES","Spain",NA,NA,1.34861450631974,0.0724374300392909
"2020-W20",2020-05-13,"ES","Spain",NA,NA,1.34861450631974,0.0724374300392909
"2020-W20",2020-05-14,"ES","Spain",NA,NA,1.34861450631974,0.0724374300392909
"2020-W20",2020-05-15,"ES","Spain",NA,NA,1.34861450631974,0.0724374300392909
"2020-W20",2020-05-16,"ES","Spain",NA,NA,1.34861450631974,0.0724374300392909
"2020-W20",2020-05-17,"ES","Spain",NA,NA,1.34861450631974,0.0724374300392909
"2020-W21",2020-05-18,"ES","Spain",NA,NA,1.02690709643936,0.0703069173910765
"2020-W21",2020-05-19,"ES","Spain",NA,NA,1.02690709643936,0.0703069173910765
"2020-W21",2020-05-20,"ES","Spain",NA,NA,1.02690709643936,0.0703069173910765
"2020-W21",2020-05-21,"ES","Spain",NA,NA,1.02690709643936,0.0703069173910765
"2020-W21",2020-05-22,"ES","Spain",NA,NA,1.02690709643936,0.0703069173910765
"2020-W21",2020-05-23,"ES","Spain",NA,NA,1.02690709643936,0.0703069173910765
"2020-W21",2020-05-24,"ES","Spain",NA,NA,1.02690709643936,0.0703069173910765
"2020-W22",2020-05-25,"ES","Spain",NA,NA,0.860727109878633,0.0575238415017899
"2020-W22",2020-05-26,"ES","Spain",NA,NA,0.860727109878633,0.0575238415017899
"2020-W22",2020-05-27,"ES","Spain",NA,NA,0.860727109878633,0.0575238415017899
"2020-W22",2020-05-28,"ES","Spain",NA,NA,0.860727109878633,0.0575238415017899
"2020-W22",2020-05-29,"ES","Spain",NA,NA,0.860727109878633,0.0575238415017899
"2020-W22",2020-05-30,"ES","Spain",NA,NA,0.860727109878633,0.0575238415017899
"2020-W22",2020-05-31,"ES","Spain",NA,NA,0.860727109878633,0.0575238415017899
"2020-W23",2020-06-01,"ES","Spain",NA,NA,0.686025072725049,0.0447407656125032
"2020-W23",2020-06-02,"ES","Spain",NA,NA,0.686025072725049,0.0447407656125032
"2020-W23",2020-06-03,"ES","Spain",NA,NA,0.686025072725049,0.0447407656125032
"2020-W23",2020-06-04,"ES","Spain",NA,NA,0.686025072725049,0.0447407656125032
"2020-W23",2020-06-05,"ES","Spain",NA,NA,0.686025072725049,0.0447407656125032
"2020-W23",2020-06-06,"ES","Spain",NA,NA,0.686025072725049,0.0447407656125032
"2020-W23",2020-06-07,"ES","Spain",NA,NA,0.686025072725049,0.0447407656125032
"2020-W24",2020-06-08,"ES","Spain",NA,NA,0.496409447033964,0.034088202371431
"2020-W24",2020-06-09,"ES","Spain",NA,NA,0.496409447033964,0.034088202371431
"2020-W24",2020-06-10,"ES","Spain",NA,NA,0.496409447033964,0.034088202371431
"2020-W24",2020-06-11,"ES","Spain",NA,NA,0.496409447033964,0.034088202371431
"2020-W24",2020-06-12,"ES","Spain",NA,NA,0.496409447033964,0.034088202371431
"2020-W24",2020-06-13,"ES","Spain",NA,NA,0.496409447033964,0.034088202371431
"2020-W24",2020-06-14,"ES","Spain",NA,NA,0.496409447033964,0.034088202371431
"2020-W25",2020-06-15,"ES","Spain",NA,NA,0.468712782607177,0.0362187150196455
"2020-W25",2020-06-16,"ES","Spain",NA,NA,0.468712782607177,0.0362187150196455
"2020-W25",2020-06-17,"ES","Spain",NA,NA,0.468712782607177,0.0362187150196455
"2020-W25",2020-06-18,"ES","Spain",NA,NA,0.468712782607177,0.0362187150196455
"2020-W25",2020-06-19,"ES","Spain",NA,NA,0.468712782607177,0.0362187150196455
"2020-W25",2020-06-20,"ES","Spain",NA,NA,0.468712782607177,0.0362187150196455
"2020-W25",2020-06-21,"ES","Spain",NA,NA,0.468712782607177,0.0362187150196455
"2020-W26",2020-06-22,"ES","Spain",NA,NA,0.409058428457172,0.053262816205361
"2020-W26",2020-06-23,"ES","Spain",NA,NA,0.409058428457172,0.053262816205361
"2020-W26",2020-06-24,"ES","Spain",NA,NA,0.409058428457172,0.053262816205361
"2020-W26",2020-06-25,"ES","Spain",NA,NA,0.409058428457172,0.053262816205361
"2020-W26",2020-06-26,"ES","Spain",NA,NA,0.409058428457172,0.053262816205361
"2020-W26",2020-06-27,"ES","Spain",NA,NA,0.409058428457172,0.053262816205361
"2020-W26",2020-06-28,"ES","Spain",NA,NA,0.409058428457172,0.053262816205361
"2020-W27",2020-06-29,"ES","Spain",NA,NA,0.445277143476818,0.0255661517785733
"2020-W27",2020-06-30,"ES","Spain",NA,NA,0.445277143476818,0.0255661517785733
"2020-W27",2020-07-01,"ES","Spain",NA,NA,0.445277143476818,0.0255661517785733
"2020-W27",2020-07-02,"ES","Spain",NA,NA,0.445277143476818,0.0255661517785733
"2020-W27",2020-07-03,"ES","Spain",NA,NA,0.445277143476818,0.0255661517785733
"2020-W27",2020-07-04,"ES","Spain",NA,NA,0.445277143476818,0.0255661517785733
"2020-W27",2020-07-05,"ES","Spain",NA,NA,0.445277143476818,0.0255661517785733
"2020-W28",2020-07-06,"ES","Spain",NA,NA,0.583760465610756,0.0426102529642888
"2020-W28",2020-07-07,"ES","Spain",NA,NA,0.583760465610756,0.0426102529642888
"2020-W28",2020-07-08,"ES","Spain",NA,NA,0.583760465610756,0.0426102529642888
"2020-W28",2020-07-09,"ES","Spain",NA,NA,0.583760465610756,0.0426102529642888
"2020-W28",2020-07-10,"ES","Spain",NA,NA,0.583760465610756,0.0426102529642888
"2020-W28",2020-07-11,"ES","Spain",NA,NA,0.583760465610756,0.0426102529642888
"2020-W28",2020-07-12,"ES","Spain",NA,NA,0.583760465610756,0.0426102529642888
"2020-W29",2020-07-13,"ES","Spain",NA,NA,0.965122229641141,0.0660458920946476
"2020-W29",2020-07-14,"ES","Spain",NA,NA,0.965122229641141,0.0660458920946476
"2020-W29",2020-07-15,"ES","Spain",NA,NA,0.965122229641141,0.0660458920946476
"2020-W29",2020-07-16,"ES","Spain",NA,NA,0.965122229641141,0.0660458920946476
"2020-W29",2020-07-17,"ES","Spain",NA,NA,0.965122229641141,0.0660458920946476
"2020-W29",2020-07-18,"ES","Spain",NA,NA,0.965122229641141,0.0660458920946476
"2020-W29",2020-07-19,"ES","Spain",NA,NA,0.965122229641141,0.0660458920946476
"2020-W30",2020-07-20,"ES","Spain",NA,NA,1.5637962837894,0.119308708300009
"2020-W30",2020-07-21,"ES","Spain",NA,NA,1.5637962837894,0.119308708300009
"2020-W30",2020-07-22,"ES","Spain",NA,NA,1.5637962837894,0.119308708300009
"2020-W30",2020-07-23,"ES","Spain",NA,NA,1.5637962837894,0.119308708300009
"2020-W30",2020-07-24,"ES","Spain",NA,NA,1.5637962837894,0.119308708300009
"2020-W30",2020-07-25,"ES","Spain",NA,NA,1.5637962837894,0.119308708300009
"2020-W30",2020-07-26,"ES","Spain",NA,NA,1.5637962837894,0.119308708300009
"2020-W31",2020-07-27,"ES","Spain",NA,NA,2.37126057746267,0.200268188932157
"2020-W31",2020-07-28,"ES","Spain",NA,NA,2.37126057746267,0.200268188932157
"2020-W31",2020-07-29,"ES","Spain",NA,NA,2.37126057746267,0.200268188932157
"2020-W31",2020-07-30,"ES","Spain",NA,NA,2.37126057746267,0.200268188932157
"2020-W31",2020-07-31,"ES","Spain",NA,NA,2.37126057746267,0.200268188932157
"2020-W31",2020-08-01,"ES","Spain",NA,NA,2.37126057746267,0.200268188932157
"2020-W31",2020-08-02,"ES","Spain",NA,NA,2.37126057746267,0.200268188932157
"2020-W32",2020-08-03,"ES","Spain",NA,NA,3.4237338256806,0.276966644267877
"2020-W32",2020-08-04,"ES","Spain",NA,NA,3.4237338256806,0.276966644267877
"2020-W32",2020-08-05,"ES","Spain",NA,NA,3.4237338256806,0.276966644267877
"2020-W32",2020-08-06,"ES","Spain",NA,NA,3.4237338256806,0.276966644267877
