"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"24136","2020/03/05","HU",9772756,2,0,2,0,2,0,2,2,2.04650561213234e-07,2.04650561213234e-07,2.04650561213234e-07,2.04650561213234e-07
"24135","2020/03/07","HU",9772756,2,0,4,0,4,0,4,4,4.09301122426468e-07,2.04650561213234e-07,4.09301122426468e-07,4.09301122426468e-07
"24134","2020/03/08","HU",9772756,3,0,7,0,7,0,7,7,7.16276964246319e-07,3.06975841819851e-07,7.16276964246319e-07,7.16276964246319e-07
"24133","2020/03/09","HU",9772756,1,0,8,0,8,0,8,8,8.18602244852936e-07,1.02325280606617e-07,8.18602244852936e-07,8.18602244852936e-07
"24132","2020/03/10","HU",9772756,1,0,9,0,9,0,9,9,9.20927525459553e-07,1.02325280606617e-07,9.20927525459553e-07,9.20927525459553e-07
"24131","2020/03/11","HU",9772756,3,0,12,0,12,0,12,12,1.2279033672794e-06,3.06975841819851e-07,1.2279033672794e-06,1.2279033672794e-06
"24130","2020/03/12","HU",9772756,1,0,13,0,13,0,13,13,1.33022864788602e-06,1.02325280606617e-07,1.33022864788602e-06,1.33022864788602e-06
"24129","2020/03/13","HU",9772756,3,0,14,0,16,0,16,16,1.63720448970587e-06,3.06975841819851e-07,1.63720448970587e-06,1.63720448970587e-06
"24128","2020/03/14","HU",9772756,9,0,21,0,25,0,25,25,2.55813201516543e-06,9.20927525459553e-07,2.55813201516543e-06,2.55813201516543e-06
"24127","2020/03/15","HU",9772756,6,0,24,0,31,0,31,31,3.17208369880513e-06,6.13951683639702e-07,3.17208369880513e-06,3.17208369880513e-06
"24126","2020/03/16","HU",9772756,8,1,31,1,39,1,39,39,3.99068594365806e-06,8.18602244852936e-07,3.99068594365806e-06,3.99068594365806e-06
"24125","2020/03/17","HU",9772756,11,0,41,1,50,1,50,50,5.11626403033085e-06,1.12557808667279e-06,5.11626403033085e-06,5.11626403033085e-06
"24124","2020/03/18","HU",9772756,0,0,38,1,50,1,48,50,5.11626403033085e-06,0,4.91161346911762e-06,5.11626403033085e-06
"24123","2020/03/19","HU",9772756,23,0,60,1,73,1,69,73,7.46974548428304e-06,2.35348145395219e-06,7.06044436185657e-06,7.46974548428304e-06
"24122","2020/03/20","HU",9772756,12,0,69,1,85,1,78,85,8.69764885156244e-06,1.2279033672794e-06,7.98137188731613e-06,8.69764885156244e-06
"24121","2020/03/21","HU",9772756,18,3,78,4,103,4,95,103,1.05395039024816e-05,1.84185505091911e-06,9.72090165762862e-06,1.05395039024816e-05
"24120","2020/03/22","HU",9772756,28,0,100,4,131,4,122,131,1.34046117594668e-05,2.86510785698528e-06,1.24836842340073e-05,1.34046117594668e-05
