"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"54150","2020/03/15","UY",3461731,6,0,6,0,6,0,6,6,1.73323692684382e-06,1.73323692684382e-06,1.73323692684382e-06,1.73323692684382e-06
"54149","2020/03/16","UY",3461731,2,0,8,0,8,0,8,8,2.3109825691251e-06,5.77745642281275e-07,2.3109825691251e-06,2.3109825691251e-06
"54148","2020/03/17","UY",3461731,21,0,29,0,29,0,29,29,8.37731181307849e-06,6.06632924395339e-06,8.37731181307849e-06,8.37731181307849e-06
"54147","2020/03/18","UY",3461731,21,0,50,0,50,0,50,50,1.44436410570319e-05,6.06632924395339e-06,1.44436410570319e-05,1.44436410570319e-05
"54146","2020/03/19","UY",3461731,29,0,79,0,79,0,79,79,2.28209528701104e-05,8.37731181307849e-06,2.28209528701104e-05,2.28209528701104e-05
"54145","2020/03/20","UY",3461731,15,0,94,0,94,0,94,94,2.71540451872199e-05,4.33309231710956e-06,2.71540451872199e-05,2.71540451872199e-05
"54144","2020/03/21","UY",3461731,16,0,110,0,110,0,110,110,3.17760103254701e-05,4.6219651382502e-06,3.17760103254701e-05,3.17760103254701e-05
"54143","2020/03/22","UY",3461731,25,0,129,0,135,0,135,135,3.89978308539861e-05,7.22182052851594e-06,3.89978308539861e-05,3.89978308539861e-05
"54142","2020/03/23","UY",3461731,23,0,150,0,158,0,158,158,4.56419057402207e-05,6.64407488623466e-06,4.56419057402207e-05,4.56419057402207e-05
"54141","2020/03/24","UY",3461731,4,0,133,0,162,0,162,162,4.67973970247833e-05,1.15549128456255e-06,4.67973970247833e-05,4.67973970247833e-05
"54140","2020/03/25","UY",3461731,27,0,139,0,189,0,189,189,5.45969631955805e-05,7.79956617079721e-06,5.45969631955805e-05,5.45969631955805e-05
"54139","2020/03/26","UY",3461731,28,0,138,0,217,0,217,217,6.26854021875183e-05,8.08843899193785e-06,6.26854021875183e-05,6.26854021875183e-05
"54138","2020/03/27","UY",3461731,21,0,144,0,238,0,232,238,6.87517314314717e-05,6.06632924395339e-06,6.70184945046279e-05,6.87517314314717e-05
"54137","2020/03/28","UY",3461731,0,0,128,0,238,0,230,238,6.87517314314717e-05,0,6.64407488623466e-05,6.87517314314717e-05
"54136","2020/03/29","UY",3461731,21,0,124,0,259,0,230,259,7.48180606754251e-05,6.06632924395339e-06,6.64407488623466e-05,7.48180606754251e-05
"54135","2020/03/30","UY",3461731,36,1,137,1,295,1,245,295,8.5217482236488e-05,1.03994215610629e-05,7.07738411794562e-05,8.5217482236488e-05
