"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"22361","2020/03/14","GN",12771246,1,0,1,0,1,0,1,1,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08
"22360","2020/03/15","GN",12771246,0,0,1,0,1,0,1,1,7.83008956213043e-08,0,7.83008956213043e-08,7.83008956213043e-08
"22359","2020/03/17","GN",12771246,0,0,1,0,1,0,1,1,7.83008956213043e-08,0,7.83008956213043e-08,7.83008956213043e-08
"22358","2020/03/18","GN",12771246,0,0,1,0,1,0,1,1,7.83008956213043e-08,0,7.83008956213043e-08,7.83008956213043e-08
"22357","2020/03/19","GN",12771246,0,0,1,0,1,0,1,1,7.83008956213043e-08,0,7.83008956213043e-08,7.83008956213043e-08
"22356","2020/03/20","GN",12771246,0,0,1,0,1,0,1,1,7.83008956213043e-08,0,7.83008956213043e-08,7.83008956213043e-08
"22355","2020/03/21","GN",12771246,1,0,2,0,2,0,2,2,1.56601791242609e-07,7.83008956213043e-08,1.56601791242609e-07,1.56601791242609e-07
"22354","2020/03/22","GN",12771246,0,0,1,0,2,0,2,2,1.56601791242609e-07,0,1.56601791242609e-07,1.56601791242609e-07
"22353","2020/03/23","GN",12771246,0,0,1,0,2,0,2,2,1.56601791242609e-07,0,1.56601791242609e-07,1.56601791242609e-07
"22352","2020/03/24","GN",12771246,0,0,1,0,2,0,2,2,1.56601791242609e-07,0,1.56601791242609e-07,1.56601791242609e-07
"22351","2020/03/25","GN",12771246,2,0,3,0,4,0,4,4,3.13203582485217e-07,1.56601791242609e-07,3.13203582485217e-07,3.13203582485217e-07
"22350","2020/03/26","GN",12771246,0,0,3,0,4,0,4,4,3.13203582485217e-07,0,3.13203582485217e-07,3.13203582485217e-07
"22349","2020/03/27","GN",12771246,1,0,4,0,5,0,4,5,3.91504478106521e-07,7.83008956213043e-08,3.13203582485217e-07,3.91504478106521e-07
"22348","2020/03/28","GN",12771246,0,0,3,0,5,0,4,5,3.91504478106521e-07,0,3.13203582485217e-07,3.91504478106521e-07
"22347","2020/03/29","GN",12771246,3,0,6,0,8,0,7,8,6.26407164970434e-07,2.34902686863913e-07,5.4810626934913e-07,6.26407164970434e-07
"22346","2020/03/30","GN",12771246,0,0,6,0,8,0,7,8,6.26407164970434e-07,0,5.4810626934913e-07,6.26407164970434e-07
