"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"48929","2020/03/15","SR",581363,1,0,1,0,1,0,1,1,1.72009570612509e-06,1.72009570612509e-06,1.72009570612509e-06,1.72009570612509e-06
"48928","2020/03/21","SR",581363,0,0,1,0,1,0,1,1,1.72009570612509e-06,0,1.72009570612509e-06,1.72009570612509e-06
"48927","2020/03/22","SR",581363,4,0,5,0,5,0,5,5,8.60047853062544e-06,6.88038282450035e-06,8.60047853062544e-06,8.60047853062544e-06
"48926","2020/03/23","SR",581363,0,0,5,0,5,0,5,5,8.60047853062544e-06,0,8.60047853062544e-06,8.60047853062544e-06
"48925","2020/03/24","SR",581363,1,0,6,0,6,0,6,6,1.03205742367505e-05,1.72009570612509e-06,1.03205742367505e-05,1.03205742367505e-05
"48924","2020/03/25","SR",581363,2,0,8,0,8,0,8,8,1.37607656490007e-05,3.44019141225018e-06,1.37607656490007e-05,1.37607656490007e-05
"48923","2020/03/26","SR",581363,0,0,8,0,8,0,8,8,1.37607656490007e-05,0,1.37607656490007e-05,1.37607656490007e-05
"48922","2020/03/27","SR",581363,0,0,7,0,8,0,8,8,1.37607656490007e-05,0,1.37607656490007e-05,1.37607656490007e-05
"48921","2020/03/28","SR",581363,0,0,7,0,8,0,8,8,1.37607656490007e-05,0,1.37607656490007e-05,1.37607656490007e-05
"48920","2020/03/29","SR",581363,0,0,3,0,8,0,8,8,1.37607656490007e-05,0,1.37607656490007e-05,1.37607656490007e-05
"48919","2020/03/30","SR",581363,0,0,3,0,8,0,8,8,1.37607656490007e-05,0,1.37607656490007e-05,1.37607656490007e-05
"48918","2020/03/31","SR",581363,0,0,2,0,8,0,8,8,1.37607656490007e-05,0,1.37607656490007e-05,1.37607656490007e-05
"48917","2020/04/01","SR",581363,2,0,2,0,10,0,9,10,1.72009570612509e-05,3.44019141225018e-06,1.54808613551258e-05,1.72009570612509e-05
"48916","2020/04/02","SR",581363,0,0,2,0,10,0,9,10,1.72009570612509e-05,0,1.54808613551258e-05,1.72009570612509e-05
"48915","2020/04/03","SR",581363,0,0,2,0,10,0,5,10,1.72009570612509e-05,0,8.60047853062544e-06,1.72009570612509e-05
"48914","2020/04/04","SR",581363,0,1,2,1,10,1,5,10,1.72009570612509e-05,0,8.60047853062544e-06,1.72009570612509e-05
"48913","2020/04/05","SR",581363,0,0,2,1,10,1,4,10,1.72009570612509e-05,0,6.88038282450035e-06,1.72009570612509e-05
"48912","2020/04/06","SR",581363,0,0,2,1,10,1,2,10,1.72009570612509e-05,0,3.44019141225018e-06,1.72009570612509e-05
"48911","2020/04/07","SR",581363,0,0,2,1,10,1,2,9,1.72009570612509e-05,0,3.44019141225018e-06,1.54808613551258e-05
"48910","2020/04/08","SR",581363,0,0,0,1,10,1,2,9,1.72009570612509e-05,0,3.44019141225018e-06,1.54808613551258e-05
"48909","2020/04/09","SR",581363,0,0,0,1,10,1,2,5,1.72009570612509e-05,0,3.44019141225018e-06,8.60047853062544e-06
"48908","2020/04/10","SR",581363,0,0,0,1,10,1,2,5,1.72009570612509e-05,0,3.44019141225018e-06,8.60047853062544e-06
"48907","2020/04/11","SR",581363,0,0,0,0,10,1,2,4,1.72009570612509e-05,0,3.44019141225018e-06,6.88038282450035e-06
"48906","2020/04/12","SR",581363,0,0,0,0,10,1,2,2,1.72009570612509e-05,0,3.44019141225018e-06,3.44019141225018e-06
