"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"2020-W22",2020-05-27,"SI","Slovenia",8,2,NA
"2020-W22",2020-05-28,"SI","Slovenia",7,2,NA
"2020-W22",2020-05-29,"SI","Slovenia",7,2,NA
"2020-W22",2020-05-30,"SI","Slovenia",7,2,NA
"2020-W22",2020-05-31,"SI","Slovenia",6,2,NA
"2020-W23",2020-06-01,"SI","Slovenia",5,1,NA
"2020-W23",2020-06-02,"SI","Slovenia",5,1,NA
"2020-W23",2020-06-03,"SI","Slovenia",5,0,NA
"2020-W23",2020-06-04,"SI","Slovenia",5,0,NA
"2020-W23",2020-06-05,"SI","Slovenia",6,0,NA
"2020-W23",2020-06-06,"SI","Slovenia",6,0,NA
"2020-W23",2020-06-07,"SI","Slovenia",5,0,NA
"2020-W24",2020-06-08,"SI","Slovenia",5,0,0.096111889617417
"2020-W24",2020-06-09,"SI","Slovenia",6,0,0.096111889617417
"2020-W24",2020-06-10,"SI","Slovenia",6,0,0.096111889617417
"2020-W24",2020-06-11,"SI","Slovenia",6,0,0.096111889617417
"2020-W24",2020-06-12,"SI","Slovenia",6,0,0.096111889617417
"2020-W24",2020-06-13,"SI","Slovenia",6,0,0.096111889617417
"2020-W24",2020-06-14,"SI","Slovenia",6,0,0.096111889617417
"2020-W25",2020-06-15,"SI","Slovenia",7,1,NA
"2020-W25",2020-06-16,"SI","Slovenia",7,1,NA
"2020-W25",2020-06-17,"SI","Slovenia",7,1,NA
"2020-W25",2020-06-18,"SI","Slovenia",6,1,NA
"2020-W25",2020-06-19,"SI","Slovenia",8,1,NA
"2020-W25",2020-06-20,"SI","Slovenia",6,1,NA
"2020-W25",2020-06-21,"SI","Slovenia",6,1,NA
"2020-W26",2020-06-22,"SI","Slovenia",6,1,0.0480559448087085
"2020-W26",2020-06-23,"SI","Slovenia",5,1,0.0480559448087085
"2020-W26",2020-06-24,"SI","Slovenia",7,2,0.0480559448087085
"2020-W26",2020-06-25,"SI","Slovenia",7,2,0.0480559448087085
"2020-W26",2020-06-26,"SI","Slovenia",8,1,0.0480559448087085
"2020-W26",2020-06-27,"SI","Slovenia",8,0,0.0480559448087085
"2020-W26",2020-06-28,"SI","Slovenia",7,0,0.0480559448087085
"2020-W27",2020-06-29,"SI","Slovenia",8,0,0.528615392895794
"2020-W27",2020-06-30,"SI","Slovenia",8,0,0.528615392895794
"2020-W27",2020-07-01,"SI","Slovenia",8,0,0.528615392895794
"2020-W27",2020-07-02,"SI","Slovenia",9,0,0.528615392895794
"2020-W27",2020-07-03,"SI","Slovenia",10,0,0.528615392895794
"2020-W27",2020-07-04,"SI","Slovenia",6,0,0.528615392895794
"2020-W27",2020-07-05,"SI","Slovenia",6,0,0.528615392895794
"2020-W28",2020-07-06,"SI","Slovenia",11,0,0.384447558469668
"2020-W28",2020-07-07,"SI","Slovenia",12,0,0.384447558469668
"2020-W28",2020-07-08,"SI","Slovenia",14,0,0.384447558469668
"2020-W28",2020-07-09,"SI","Slovenia",15,0,0.384447558469668
"2020-W28",2020-07-10,"SI","Slovenia",16,0,0.384447558469668
"2020-W28",2020-07-11,"SI","Slovenia",16,0,0.384447558469668
"2020-W28",2020-07-12,"SI","Slovenia",16,1,0.384447558469668
"2020-W29",2020-07-13,"SI","Slovenia",17,1,0.288335668852251
"2020-W29",2020-07-14,"SI","Slovenia",17,1,0.288335668852251
"2020-W29",2020-07-15,"SI","Slovenia",16,2,0.288335668852251
"2020-W29",2020-07-16,"SI","Slovenia",18,1,0.288335668852251
"2020-W29",2020-07-17,"SI","Slovenia",19,1,0.288335668852251
"2020-W29",2020-07-18,"SI","Slovenia",19,2,0.288335668852251
"2020-W29",2020-07-19,"SI","Slovenia",19,3,0.288335668852251
"2020-W30",2020-07-20,"SI","Slovenia",19,3,0.480559448087085
"2020-W30",2020-07-21,"SI","Slovenia",22,3,0.480559448087085
"2020-W30",2020-07-22,"SI","Slovenia",22,2,0.480559448087085
"2020-W30",2020-07-23,"SI","Slovenia",24,2,0.480559448087085
"2020-W30",2020-07-24,"SI","Slovenia",23,2,0.480559448087085
"2020-W30",2020-07-25,"SI","Slovenia",19,4,0.480559448087085
"2020-W30",2020-07-26,"SI","Slovenia",21,4,0.480559448087085
"2020-W31",2020-07-27,"SI","Slovenia",20,3,0.384447558469668
"2020-W31",2020-07-28,"SI","Slovenia",17,3,0.384447558469668
"2020-W31",2020-07-29,"SI","Slovenia",21,4,0.384447558469668
"2020-W31",2020-07-30,"SI","Slovenia",22,5,0.384447558469668
"2020-W31",2020-07-31,"SI","Slovenia",24,5,0.384447558469668
"2020-W31",2020-08-01,"SI","Slovenia",22,5,0.384447558469668
"2020-W31",2020-08-02,"SI","Slovenia",22,2,0.384447558469668
"2020-W32",2020-08-03,"SI","Slovenia",20,1,0.384447558469668
"2020-W32",2020-08-04,"SI","Slovenia",22,2,0.384447558469668
"2020-W32",2020-08-05,"SI","Slovenia",22,3,0.384447558469668
"2020-W32",2020-08-06,"SI","Slovenia",24,3,0.384447558469668
"2020-W32",2020-08-07,"SI","Slovenia",24,4,0.384447558469668
"2020-W32",2020-08-08,"SI","Slovenia",22,3,0.384447558469668
"2020-W32",2020-08-09,"SI","Slovenia",24,3,0.384447558469668
"2020-W33",2020-08-10,"SI","Slovenia",24,3,0.240279724043543
"2020-W33",2020-08-11,"SI","Slovenia",23,2,0.240279724043543
"2020-W33",2020-08-12,"SI","Slovenia",23,2,0.240279724043543
"2020-W33",2020-08-13,"SI","Slovenia",19,3,0.240279724043543
"2020-W33",2020-08-14,"SI","Slovenia",18,3,0.240279724043543
"2020-W33",2020-08-15,"SI","Slovenia",16,3,0.240279724043543
"2020-W33",2020-08-16,"SI","Slovenia",17,3,0.240279724043543
"2020-W34",2020-08-17,"SI","Slovenia",19,3,0.240279724043543
"2020-W34",2020-08-18,"SI","Slovenia",16,3,0.240279724043543
"2020-W34",2020-08-19,"SI","Slovenia",17,3,0.240279724043543
"2020-W34",2020-08-20,"SI","Slovenia",17,2,0.240279724043543
"2020-W34",2020-08-21,"SI","Slovenia",18,0,0.240279724043543
"2020-W34",2020-08-22,"SI","Slovenia",18,0,0.240279724043543
"2020-W34",2020-08-23,"SI","Slovenia",17,0,0.240279724043543
"2020-W35",2020-08-24,"SI","Slovenia",17,0,0.33639161366096
"2020-W35",2020-08-25,"SI","Slovenia",17,0,0.33639161366096
"2020-W35",2020-08-26,"SI","Slovenia",20,0,0.33639161366096
"2020-W35",2020-08-27,"SI","Slovenia",23,1,0.33639161366096
"2020-W35",2020-08-28,"SI","Slovenia",22,1,0.33639161366096
"2020-W35",2020-08-29,"SI","Slovenia",23,2,0.33639161366096
"2020-W35",2020-08-30,"SI","Slovenia",24,3,0.33639161366096
"2020-W36",2020-08-31,"SI","Slovenia",25,3,0.768895116939336
"2020-W36",2020-09-01,"SI","Slovenia",25,3,0.768895116939336
"2020-W36",2020-09-02,"SI","Slovenia",26,4,0.768895116939336
"2020-W36",2020-09-03,"SI","Slovenia",26,4,0.768895116939336
"2020-W36",2020-09-04,"SI","Slovenia",24,3,0.768895116939336
"2020-W36",2020-09-05,"SI","Slovenia",22,3,0.768895116939336
"2020-W36",2020-09-06,"SI","Slovenia",23,3,0.768895116939336
"2020-W37",2020-09-07,"SI","Slovenia",26,4,1.73001401311351
"2020-W37",2020-09-08,"SI","Slovenia",28,4,1.73001401311351
"2020-W37",2020-09-09,"SI","Slovenia",27,4,1.73001401311351
"2020-W37",2020-09-10,"SI","Slovenia",26,5,1.73001401311351
"2020-W37",2020-09-11,"SI","Slovenia",27,6,1.73001401311351
"2020-W37",2020-09-12,"SI","Slovenia",31,6,1.73001401311351
"2020-W37",2020-09-13,"SI","Slovenia",38,7,1.73001401311351
"2020-W38",2020-09-14,"SI","Slovenia",42,9,1.97029373715705
"2020-W38",2020-09-15,"SI","Slovenia",50,10,1.97029373715705
"2020-W38",2020-09-16,"SI","Slovenia",61,11,1.97029373715705
"2020-W38",2020-09-17,"SI","Slovenia",62,11,1.97029373715705
"2020-W38",2020-09-18,"SI","Slovenia",67,11,1.97029373715705
"2020-W38",2020-09-19,"SI","Slovenia",67,10,1.97029373715705
"2020-W38",2020-09-20,"SI","Slovenia",66,13,1.97029373715705
"2020-W39",2020-09-21,"SI","Slovenia",70,15,2.11446157158317
"2020-W39",2020-09-22,"SI","Slovenia",71,13,2.11446157158317
"2020-W39",2020-09-23,"SI","Slovenia",65,10,2.11446157158317
"2020-W39",2020-09-24,"SI","Slovenia",63,13,2.11446157158317
"2020-W39",2020-09-25,"SI","Slovenia",60,15,2.11446157158317
"2020-W39",2020-09-26,"SI","Slovenia",72,17,2.11446157158317
"2020-W39",2020-09-27,"SI","Slovenia",80,17,2.11446157158317
"2020-W40",2020-09-28,"SI","Slovenia",79,16,3.07558046775734
"2020-W40",2020-09-29,"SI","Slovenia",84,16,3.07558046775734
"2020-W40",2020-09-30,"SI","Slovenia",86,16,3.07558046775734
"2020-W40",2020-10-01,"SI","Slovenia",86,15,3.07558046775734
"2020-W40",2020-10-02,"SI","Slovenia",86,15,3.07558046775734
"2020-W40",2020-10-03,"SI","Slovenia",94,15,3.07558046775734
"2020-W40",2020-10-04,"SI","Slovenia",101,16,3.07558046775734
"2020-W41",2020-10-05,"SI","Slovenia",107,21,4.5172588120186
"2020-W41",2020-10-06,"SI","Slovenia",111,20,4.5172588120186
"2020-W41",2020-10-07,"SI","Slovenia",122,22,4.5172588120186
"2020-W41",2020-10-08,"SI","Slovenia",131,21,4.5172588120186
"2020-W41",2020-10-09,"SI","Slovenia",138,23,4.5172588120186
"2020-W41",2020-10-10,"SI","Slovenia",149,21,4.5172588120186
"2020-W41",2020-10-11,"SI","Slovenia",158,27,4.5172588120186
"2020-W42",2020-10-12,"SI","Slovenia",172,26,7.9292308934369
"2020-W42",2020-10-13,"SI","Slovenia",180,31,7.9292308934369
"2020-W42",2020-10-14,"SI","Slovenia",210,35,7.9292308934369
"2020-W42",2020-10-15,"SI","Slovenia",222,40,7.9292308934369
"2020-W42",2020-10-16,"SI","Slovenia",240,43,7.9292308934369
"2020-W42",2020-10-17,"SI","Slovenia",250,44,7.9292308934369
"2020-W42",2020-10-18,"SI","Slovenia",265,49,7.9292308934369
"2020-W43",2020-10-19,"SI","Slovenia",291,56,15.3779023387867
"2020-W43",2020-10-20,"SI","Slovenia",313,55,15.3779023387867
"2020-W43",2020-10-21,"SI","Slovenia",333,55,15.3779023387867
"2020-W43",2020-10-22,"SI","Slovenia",356,62,15.3779023387867
"2020-W43",2020-10-23,"SI","Slovenia",394,66,15.3779023387867
"2020-W43",2020-10-24,"SI","Slovenia",450,66,15.3779023387867
"2020-W43",2020-10-25,"SI","Slovenia",508,73,15.3779023387867
"2020-W44",2020-10-26,"SI","Slovenia",523,82,18.0209793032657
"2020-W44",2020-10-27,"SI","Slovenia",560,88,18.0209793032657
"2020-W44",2020-10-28,"SI","Slovenia",612,102,18.0209793032657
"2020-W44",2020-10-29,"SI","Slovenia",660,114,18.0209793032657
"2020-W44",2020-10-30,"SI","Slovenia",703,123,18.0209793032657
"2020-W44",2020-10-31,"SI","Slovenia",779,123,18.0209793032657
"2020-W44",2020-11-01,"SI","Slovenia",821,131,18.0209793032657
"2020-W45",2020-11-02,"SI","Slovenia",868,140,16.6273569038131
"2020-W45",2020-11-03,"SI","Slovenia",925,145,16.6273569038131
"2020-W45",2020-11-04,"SI","Slovenia",979,155,16.6273569038131
"2020-W45",2020-11-05,"SI","Slovenia",1023,165,16.6273569038131
"2020-W45",2020-11-06,"SI","Slovenia",1069,165,16.6273569038131
"2020-W45",2020-11-07,"SI","Slovenia",1084,174,16.6273569038131
"2020-W45",2020-11-08,"SI","Slovenia",1125,175,16.6273569038131
"2020-W46",2020-11-09,"SI","Slovenia",1143,189,13.7920561600993
"2020-W46",2020-11-10,"SI","Slovenia",1171,193,13.7920561600993
"2020-W46",2020-11-11,"SI","Slovenia",1192,198,13.7920561600993
"2020-W46",2020-11-12,"SI","Slovenia",1210,193,13.7920561600993
"2020-W46",2020-11-13,"SI","Slovenia",1199,200,13.7920561600993
"2020-W46",2020-11-14,"SI","Slovenia",1224,207,13.7920561600993
"2020-W46",2020-11-15,"SI","Slovenia",1261,202,13.7920561600993
"2020-W46",2020-11-16,"SI","Slovenia",NA,NA,13.7920561600993
"2020-W46",2020-11-17,"SI","Slovenia",NA,NA,13.7920561600993
"2020-W46",2020-11-18,"SI","Slovenia",NA,NA,13.7920561600993
"2020-W46",2020-11-19,"SI","Slovenia",NA,NA,13.7920561600993
"2020-W46",2020-11-20,"SI","Slovenia",NA,NA,13.7920561600993
"2020-W46",2020-11-21,"SI","Slovenia",NA,NA,13.7920561600993
"2020-W46",2020-11-22,"SI","Slovenia",NA,NA,13.7920561600993
"2020-W46",2020-11-23,"SI","Slovenia",NA,NA,13.7920561600993
"2020-W46",2020-11-24,"SI","Slovenia",NA,NA,13.7920561600993
"2020-W46",2020-11-25,"SI","Slovenia",NA,NA,13.7920561600993
