"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"11141","2020/03/20","TD",15946882,1,0,1,0,1,0,1,1,6.27081833301331e-08,6.27081833301331e-08,6.27081833301331e-08,6.27081833301331e-08
"11140","2020/03/21","TD",15946882,0,0,1,0,1,0,1,1,6.27081833301331e-08,0,6.27081833301331e-08,6.27081833301331e-08
"11139","2020/03/22","TD",15946882,1,0,2,0,2,0,2,2,1.25416366660266e-07,6.27081833301331e-08,1.25416366660266e-07,1.25416366660266e-07
"11138","2020/03/23","TD",15946882,0,0,2,0,2,0,2,2,1.25416366660266e-07,0,1.25416366660266e-07,1.25416366660266e-07
"11137","2020/03/24","TD",15946882,0,0,2,0,2,0,2,2,1.25416366660266e-07,0,1.25416366660266e-07,1.25416366660266e-07
"11136","2020/03/25","TD",15946882,1,0,3,0,3,0,3,3,1.88124549990399e-07,6.27081833301331e-08,1.88124549990399e-07,1.88124549990399e-07
"11135","2020/03/26","TD",15946882,0,0,3,0,3,0,3,3,1.88124549990399e-07,0,1.88124549990399e-07,1.88124549990399e-07
"11134","2020/03/27","TD",15946882,2,0,4,0,5,0,5,5,3.13540916650666e-07,1.25416366660266e-07,3.13540916650666e-07,3.13540916650666e-07
"11133","2020/03/28","TD",15946882,0,0,4,0,5,0,5,5,3.13540916650666e-07,0,3.13540916650666e-07,3.13540916650666e-07
"11132","2020/03/29","TD",15946882,0,0,3,0,5,0,5,5,3.13540916650666e-07,0,3.13540916650666e-07,3.13540916650666e-07
"11131","2020/03/30","TD",15946882,0,0,3,0,5,0,5,5,3.13540916650666e-07,0,3.13540916650666e-07,3.13540916650666e-07
"11130","2020/03/31","TD",15946882,2,0,5,0,7,0,7,7,4.38957283310932e-07,1.25416366660266e-07,4.38957283310932e-07,4.38957283310932e-07
"11129","2020/04/01","TD",15946882,0,0,4,0,7,0,6,7,4.38957283310932e-07,0,3.76249099980799e-07,4.38957283310932e-07
"11128","2020/04/02","TD",15946882,0,0,4,0,7,0,6,7,4.38957283310932e-07,0,3.76249099980799e-07,4.38957283310932e-07
"11127","2020/04/03","TD",15946882,0,0,2,0,7,0,5,7,4.38957283310932e-07,0,3.13540916650666e-07,4.38957283310932e-07
"11126","2020/04/04","TD",15946882,0,0,2,0,7,0,5,7,4.38957283310932e-07,0,3.13540916650666e-07,4.38957283310932e-07
"11125","2020/04/05","TD",15946882,1,0,3,0,8,0,6,8,5.01665466641065e-07,6.27081833301331e-08,3.76249099980799e-07,5.01665466641065e-07
"11124","2020/04/06","TD",15946882,1,0,4,0,9,0,6,9,5.64373649971198e-07,6.27081833301331e-08,3.76249099980799e-07,5.64373649971198e-07
"11123","2020/04/07","TD",15946882,0,0,2,0,9,0,6,8,5.64373649971198e-07,0,3.76249099980799e-07,5.01665466641065e-07
"11122","2020/04/08","TD",15946882,0,0,2,0,9,0,4,8,5.64373649971198e-07,0,2.50832733320533e-07,5.01665466641065e-07
"11121","2020/04/09","TD",15946882,1,0,3,0,10,0,5,8,6.27081833301331e-07,6.27081833301331e-08,3.13540916650666e-07,5.01665466641065e-07
"11120","2020/04/10","TD",15946882,1,0,4,0,11,0,6,9,6.89790016631464e-07,6.27081833301331e-08,3.76249099980799e-07,5.64373649971198e-07
"11119","2020/04/11","TD",15946882,0,0,4,0,11,0,6,9,6.89790016631464e-07,0,3.76249099980799e-07,5.64373649971198e-07
"11118","2020/04/12","TD",15946882,0,0,3,0,11,0,4,8,6.89790016631464e-07,0,2.50832733320533e-07,5.01665466641065e-07
"11117","2020/04/13","TD",15946882,4,0,6,0,15,0,8,12,9.40622749951997e-07,2.50832733320533e-07,5.01665466641065e-07,7.52498199961597e-07
"11116","2020/04/14","TD",15946882,8,0,14,0,23,0,16,18,1.44228821659306e-06,5.01665466641065e-07,1.00333093328213e-06,1.1287472999424e-06
"11115","2020/04/15","TD",15946882,0,0,14,0,23,0,16,18,1.44228821659306e-06,0,1.00333093328213e-06,1.1287472999424e-06
"11114","2020/04/16","TD",15946882,4,0,17,0,27,0,20,22,1.69312094991359e-06,2.50832733320533e-07,1.25416366660266e-06,1.37958003326293e-06
"11113","2020/04/17","TD",15946882,0,0,16,0,27,0,19,22,1.69312094991359e-06,0,1.19145548327253e-06,1.37958003326293e-06
"11112","2020/04/18","TD",15946882,6,0,22,0,33,0,24,26,2.06937004989439e-06,3.76249099980799e-07,1.50499639992319e-06,1.63041276658346e-06
"11111","2020/04/19","TD",15946882,0,0,22,0,33,0,24,26,2.06937004989439e-06,0,1.50499639992319e-06,1.63041276658346e-06
"11110","2020/04/20","TD",15946882,0,0,18,0,33,0,24,26,2.06937004989439e-06,0,1.50499639992319e-06,1.63041276658346e-06
"11109","2020/04/21","TD",15946882,0,0,10,0,33,0,23,26,2.06937004989439e-06,0,1.44228821659306e-06,1.63041276658346e-06
"11108","2020/04/22","TD",15946882,1,0,11,0,34,0,23,27,2.13207823322453e-06,6.27081833301331e-08,1.44228821659306e-06,1.69312094991359e-06
"11107","2020/04/23","TD",15946882,0,0,7,0,34,0,23,26,2.13207823322453e-06,0,1.44228821659306e-06,1.63041276658346e-06
"11106","2020/04/24","TD",15946882,6,0,13,0,40,0,29,31,2.50832733320533e-06,3.76249099980799e-07,1.81853731657386e-06,1.94395368323413e-06
"11105","2020/04/25","TD",15946882,0,0,7,0,40,0,25,31,2.50832733320533e-06,0,1.56770458325333e-06,1.94395368323413e-06
"11104","2020/04/26","TD",15946882,0,0,7,0,40,0,17,31,2.50832733320533e-06,0,1.06603911661226e-06,1.94395368323413e-06
"11103","2020/04/27","TD",15946882,6,0,13,0,46,0,23,36,2.88457643318612e-06,3.76249099980799e-07,1.44228821659306e-06,2.25749459988479e-06
"11102","2020/04/28","TD",15946882,0,0,13,0,46,0,19,35,2.88457643318612e-06,0,1.19145548327253e-06,2.19478641655466e-06
"11101","2020/04/29","TD",15946882,6,2,18,2,52,2,25,41,3.26082553316692e-06,3.76249099980799e-07,1.56770458325333e-06,2.57103551653546e-06
"11100","2020/04/30","TD",15946882,0,0,18,2,52,2,19,41,3.26082553316692e-06,0,1.19145548327253e-06,2.57103551653546e-06
"11099","2020/05/01","TD",15946882,21,3,33,5,73,5,40,58,4.57769738309972e-06,1.3168718499328e-06,2.50832733320533e-06,3.63707463314772e-06
"11098","2020/05/02","TD",15946882,0,0,33,5,73,5,40,50,4.57769738309972e-06,0,2.50832733320533e-06,3.13540916650666e-06
"11097","2020/05/03","TD",15946882,44,5,77,10,117,10,84,94,7.33685744962558e-06,2.75916006652586e-06,5.26748739973118e-06,5.89456923303251e-06
"11096","2020/05/04","TD",15946882,0,0,71,10,117,10,83,90,7.33685744962558e-06,0,5.20477921640105e-06,5.64373649971198e-06
"11095","2020/05/05","TD",15946882,0,0,71,10,117,10,83,90,7.33685744962558e-06,0,5.20477921640105e-06,5.64373649971198e-06
"11094","2020/05/06","TD",15946882,53,7,118,15,170,17,130,137,1.06603911661226e-05,3.32353371649706e-06,8.15206383291731e-06,8.59102111622824e-06
"11093","2020/05/07","TD",15946882,0,0,118,15,170,17,130,137,1.06603911661226e-05,0,8.15206383291731e-06,8.59102111622824e-06
