"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"29127","2020/03/03","JO",10101697,1,0,1,0,1,0,1,1,9.89932681607853e-08,9.89932681607853e-08,9.89932681607853e-08,9.89932681607853e-08
"29126","2020/03/08","JO",10101697,0,0,1,0,1,0,1,1,9.89932681607853e-08,0,9.89932681607853e-08,9.89932681607853e-08
"29125","2020/03/15","JO",10101697,0,0,1,0,1,0,1,1,9.89932681607853e-08,0,9.89932681607853e-08,9.89932681607853e-08
"29124","2020/03/16","JO",10101697,14,0,15,0,15,0,15,15,1.48489902241178e-06,1.38590575425099e-06,1.48489902241178e-06,1.48489902241178e-06
"29123","2020/03/17","JO",10101697,1,0,16,0,16,0,16,16,1.58389229057256e-06,9.89932681607853e-08,1.58389229057256e-06,1.58389229057256e-06
"29122","2020/03/18","JO",10101697,19,0,35,0,35,0,35,35,3.46476438562748e-06,1.88087209505492e-06,3.46476438562748e-06,3.46476438562748e-06
"29121","2020/03/19","JO",10101697,17,0,52,0,52,0,52,52,5.14764994436083e-06,1.68288555873335e-06,5.14764994436083e-06,5.14764994436083e-06
"29120","2020/03/20","JO",10101697,4,0,55,0,56,0,56,56,5.54362301700397e-06,3.95973072643141e-07,5.54362301700397e-06,5.54362301700397e-06
"29119","2020/03/21","JO",10101697,13,0,68,0,69,0,69,69,6.83053550309418e-06,1.28691248609021e-06,6.83053550309418e-06,6.83053550309418e-06
"29118","2020/03/22","JO",10101697,15,0,83,0,84,0,84,84,8.31543452550596e-06,1.48489902241178e-06,8.31543452550596e-06,8.31543452550596e-06
"29117","2020/03/23","JO",10101697,15,0,84,0,99,0,99,99,9.80033354791774e-06,1.48489902241178e-06,9.80033354791774e-06,9.80033354791774e-06
"29116","2020/03/24","JO",10101697,13,0,96,0,112,0,112,112,1.10872460340079e-05,1.28691248609021e-06,1.10872460340079e-05,1.10872460340079e-05
"29115","2020/03/25","JO",10101697,15,0,92,0,127,0,126,127,1.25721450564197e-05,1.48489902241178e-06,1.24731517882589e-05,1.25721450564197e-05
"29114","2020/03/26","JO",10101697,26,0,101,0,153,0,152,153,1.51459700286001e-05,2.57382497218042e-06,1.50469767604394e-05,1.51459700286001e-05
"29113","2020/03/27","JO",10101697,19,0,116,0,172,0,171,172,1.70268421236551e-05,1.88087209505492e-06,1.69278488554943e-05,1.70268421236551e-05
"29112","2020/03/28","JO",10101697,40,0,143,0,212,0,197,212,2.09865728500865e-05,3.95973072643141e-06,1.95016738276747e-05,2.09865728500865e-05
"29111","2020/03/29","JO",10101697,23,1,151,1,235,1,219,235,2.32634180177845e-05,2.27684516769806e-06,2.1679525727212e-05,2.32634180177845e-05
"29110","2020/03/30","JO",10101697,24,0,160,1,259,1,224,259,2.56392564536434e-05,2.37583843585885e-06,2.21744920680159e-05,2.56392564536434e-05
"29109","2020/03/31","JO",10101697,9,4,156,5,268,5,216,267,2.65301958670904e-05,8.90939413447067e-07,2.13825459227296e-05,2.64312025989297e-05
"29108","2020/04/01","JO",10101697,6,0,147,5,274,5,218,273,2.71241554760552e-05,5.93959608964712e-07,2.15805324590512e-05,2.70251622078944e-05
"29107","2020/04/02","JO",10101697,4,0,125,5,278,5,209,277,2.75201285486983e-05,3.95973072643141e-07,2.06895930456041e-05,2.74211352805375e-05
"29106","2020/04/03","JO",10101697,21,0,127,5,299,5,215,284,2.95989871800748e-05,2.07885863137649e-06,2.12835526545688e-05,2.8114088157663e-05
"29105","2020/04/04","JO",10101697,0,0,87,5,299,5,200,283,2.95989871800748e-05,0,1.97986536321571e-05,2.80150948895022e-05
"29104","2020/04/05","JO",10101697,24,0,88,4,323,5,211,288,3.19748256159336e-05,2.37583843585885e-06,2.08875795819257e-05,2.85100612303062e-05
"29103","2020/04/06","JO",10101697,22,0,86,4,345,5,218,293,3.41526775154709e-05,2.17785189953728e-06,2.15805324590512e-05,2.90050275711101e-05
"29102","2020/04/07","JO",10101697,4,1,81,1,349,6,196,293,3.45486505881141e-05,3.95973072643141e-07,1.94026805595139e-05,2.90050275711101e-05
"29101","2020/04/08","JO",10101697,0,0,75,1,349,6,177,280,3.45486505881141e-05,0,1.7521808464459e-05,2.77181150850199e-05
"29100","2020/04/09","JO",10101697,9,0,80,1,358,6,146,274,3.54395900015611e-05,8.90939413447067e-07,1.44530171514746e-05,2.71241554760552e-05
