"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2150","2020/03/04","AR",44780675,1,0,1,0,1,0,1,1,2.23310613339348e-08,2.23310613339348e-08,2.23310613339348e-08,2.23310613339348e-08
"2149","2020/03/06","AR",44780675,1,0,2,0,2,0,2,2,4.46621226678696e-08,2.23310613339348e-08,4.46621226678696e-08,4.46621226678696e-08
"2148","2020/03/07","AR",44780675,6,0,8,0,8,0,8,8,1.78648490671478e-07,1.33986368003609e-07,1.78648490671478e-07,1.78648490671478e-07
"2147","2020/03/08","AR",44780675,1,1,9,1,9,1,9,9,2.00979552005413e-07,2.23310613339348e-08,2.00979552005413e-07,2.00979552005413e-07
"2146","2020/03/09","AR",44780675,3,0,12,1,12,1,12,12,2.67972736007217e-07,6.69931840018044e-08,2.67972736007217e-07,2.67972736007217e-07
"2145","2020/03/11","AR",44780675,7,0,19,1,19,1,19,19,4.24290165344761e-07,1.56317429337543e-07,4.24290165344761e-07,4.24290165344761e-07
"2144","2020/03/13","AR",44780675,12,0,31,1,31,1,31,31,6.92262901351978e-07,2.67972736007217e-07,6.92262901351978e-07,6.92262901351978e-07
"2143","2020/03/14","AR",44780675,3,1,33,2,34,2,34,34,7.59256085353783e-07,6.69931840018044e-08,7.59256085353783e-07,7.59256085353783e-07
"2142","2020/03/15","AR",44780675,11,0,43,2,45,2,45,45,1.00489776002707e-06,2.45641674673283e-07,1.00489776002707e-06,1.00489776002707e-06
"2141","2020/03/16","AR",44780675,11,0,48,2,56,2,56,56,1.25053943470035e-06,2.45641674673283e-07,1.25053943470035e-06,1.25053943470035e-06
"2140","2020/03/17","AR",44780675,9,0,56,1,65,2,65,65,1.45151898670576e-06,2.00979552005413e-07,1.45151898670576e-06,1.45151898670576e-06
"2139","2020/03/18","AR",44780675,14,0,67,1,79,2,79,79,1.76415384538085e-06,3.12634858675087e-07,1.76415384538085e-06,1.76415384538085e-06
"2138","2020/03/19","AR",44780675,18,0,78,1,97,2,96,97,2.16611294939167e-06,4.01959104010826e-07,2.14378188805774e-06,2.16611294939167e-06
"2137","2020/03/20","AR",44780675,31,1,97,2,128,3,126,128,2.85837585074365e-06,6.92262901351978e-07,2.81371372807578e-06,2.85837585074365e-06
