"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"30496","2020/03/17","LR",4937374,1,0,1,0,1,0,1,1,2.02536814104016e-07,2.02536814104016e-07,2.02536814104016e-07,2.02536814104016e-07
"30495","2020/03/18","LR",4937374,1,0,2,0,2,0,2,2,4.05073628208031e-07,2.02536814104016e-07,4.05073628208031e-07,4.05073628208031e-07
"30494","2020/03/19","LR",4937374,0,0,2,0,2,0,2,2,4.05073628208031e-07,0,4.05073628208031e-07,4.05073628208031e-07
"30493","2020/03/20","LR",4937374,0,0,2,0,2,0,2,2,4.05073628208031e-07,0,4.05073628208031e-07,4.05073628208031e-07
"30492","2020/03/21","LR",4937374,0,0,2,0,2,0,2,2,4.05073628208031e-07,0,4.05073628208031e-07,4.05073628208031e-07
"30491","2020/03/22","LR",4937374,1,0,3,0,3,0,3,3,6.07610442312047e-07,2.02536814104016e-07,6.07610442312047e-07,6.07610442312047e-07
"30490","2020/03/23","LR",4937374,0,0,3,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"30489","2020/03/24","LR",4937374,0,0,2,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"30488","2020/03/25","LR",4937374,0,0,1,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"30487","2020/03/26","LR",4937374,0,0,1,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"30486","2020/03/27","LR",4937374,0,0,1,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"30485","2020/03/28","LR",4937374,0,0,1,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"30484","2020/03/29","LR",4937374,0,0,0,0,3,0,2,3,6.07610442312047e-07,0,4.05073628208031e-07,6.07610442312047e-07
"30483","2020/03/30","LR",4937374,0,0,0,0,3,0,1,3,6.07610442312047e-07,0,2.02536814104016e-07,6.07610442312047e-07
"30482","2020/03/31","LR",4937374,0,0,0,0,3,0,1,3,6.07610442312047e-07,0,2.02536814104016e-07,6.07610442312047e-07
"30481","2020/04/01","LR",4937374,0,0,0,0,3,0,1,3,6.07610442312047e-07,0,2.02536814104016e-07,6.07610442312047e-07
"30480","2020/04/02","LR",4937374,3,0,3,0,6,0,4,6,1.21522088462409e-06,6.07610442312047e-07,8.10147256416062e-07,1.21522088462409e-06
"30479","2020/04/03","LR",4937374,0,0,3,0,6,0,3,6,1.21522088462409e-06,0,6.07610442312047e-07,1.21522088462409e-06
"30478","2020/04/04","LR",4937374,1,0,4,0,7,0,4,6,1.41775769872811e-06,2.02536814104016e-07,8.10147256416062e-07,1.21522088462409e-06
"30477","2020/04/05","LR",4937374,3,1,7,1,10,1,7,8,2.02536814104016e-06,6.07610442312047e-07,1.41775769872811e-06,1.62029451283212e-06
"30476","2020/04/06","LR",4937374,3,2,10,3,13,3,10,11,2.6329785833522e-06,6.07610442312047e-07,2.02536814104016e-06,2.22790495514417e-06
"30475","2020/04/07","LR",4937374,1,0,11,3,14,3,11,12,2.83551539745622e-06,2.02536814104016e-07,2.22790495514417e-06,2.43044176924819e-06
"30474","2020/04/08","LR",4937374,0,0,11,3,14,3,11,12,2.83551539745622e-06,0,2.22790495514417e-06,2.43044176924819e-06
"30473","2020/04/09","LR",4937374,17,1,25,4,31,4,28,28,6.27864123722448e-06,3.44312583976827e-06,5.67103079491244e-06,5.67103079491244e-06
"30472","2020/04/10","LR",4937374,0,0,25,4,31,4,28,28,6.27864123722448e-06,0,5.67103079491244e-06,5.67103079491244e-06
"30471","2020/04/11","LR",4937374,6,0,30,4,37,4,34,34,7.49386212184858e-06,1.21522088462409e-06,6.88625167953653e-06,6.88625167953653e-06
"30470","2020/04/12","LR",4937374,11,1,38,4,48,5,45,45,9.72176707699275e-06,2.22790495514417e-06,9.1141566346807e-06,9.1141566346807e-06
"30469","2020/04/13","LR",4937374,2,0,37,2,50,5,47,47,1.01268407052008e-05,4.05073628208031e-07,9.51923026288873e-06,9.51923026288873e-06
"30468","2020/04/14","LR",4937374,9,1,45,3,59,6,53,56,1.19496720321369e-05,1.82283132693614e-06,1.07344511475128e-05,1.13420615898249e-05
"30467","2020/04/15","LR",4937374,0,0,45,3,59,6,53,56,1.19496720321369e-05,0,1.07344511475128e-05,1.13420615898249e-05
"30466","2020/04/16","LR",4937374,0,0,28,2,59,6,52,56,1.19496720321369e-05,0,1.05319143334088e-05,1.13420615898249e-05
"30465","2020/04/17","LR",4937374,14,0,42,2,73,6,63,70,1.47851874295931e-05,2.83551539745622e-06,1.2759819288553e-05,1.41775769872811e-05
"30464","2020/04/18","LR",4937374,3,1,39,3,76,7,63,73,1.53927978719052e-05,6.07610442312047e-07,1.2759819288553e-05,1.47851874295931e-05
"30463","2020/04/19","LR",4937374,5,0,33,2,81,7,67,78,1.64054819424253e-05,1.01268407052008e-06,1.3569966544969e-05,1.57978715001132e-05
"30462","2020/04/20","LR",4937374,10,1,41,3,91,8,77,85,1.84308500834654e-05,2.02536814104016e-06,1.55953346860092e-05,1.72156291988413e-05
"30461","2020/04/21","LR",4937374,8,0,40,2,99,8,68,93,2.00511445962975e-05,1.62029451283212e-06,1.37725033590731e-05,1.88359237116735e-05
"30460","2020/04/22","LR",4937374,2,0,42,2,101,8,70,94,2.04562182245056e-05,4.05073628208031e-07,1.41775769872811e-05,1.90384605257775e-05
"30459","2020/04/23","LR",4937374,0,0,42,2,101,8,64,91,2.04562182245056e-05,0,1.2962356102657e-05,1.84308500834654e-05
"30458","2020/04/24","LR",4937374,0,0,28,2,101,8,53,88,2.04562182245056e-05,0,1.07344511475128e-05,1.78232396411534e-05
"30457","2020/04/25","LR",4937374,16,0,41,1,117,8,67,103,2.36968072501698e-05,3.24058902566425e-06,1.3569966544969e-05,2.08612918527136e-05
"30456","2020/04/26","LR",4937374,3,3,39,4,120,11,61,106,2.43044176924819e-05,6.07610442312047e-07,1.2354745660345e-05,2.14689022950257e-05
"30455","2020/04/27","LR",4937374,4,1,33,4,124,12,65,93,2.51145649488979e-05,8.10147256416062e-07,1.3164892916761e-05,1.88359237116735e-05
"30454","2020/04/28","LR",4937374,9,4,34,8,133,16,74,102,2.69373962758341e-05,1.82283132693614e-06,1.49877242436972e-05,2.06587550386096e-05
"30453","2020/04/29","LR",4937374,8,0,40,8,141,16,68,104,2.85576907886662e-05,1.62029451283212e-06,1.37725033590731e-05,2.10638286668176e-05
"30452","2020/04/30","LR",4937374,0,0,40,8,141,16,65,93,2.85576907886662e-05,0,1.3164892916761e-05,1.88359237116735e-05
"30451","2020/05/01","LR",4937374,0,0,40,8,141,16,60,91,2.85576907886662e-05,0,1.21522088462409e-05,1.84308500834654e-05
"30450","2020/05/02","LR",4937374,11,2,35,10,152,18,61,93,3.07855957438104e-05,2.22790495514417e-06,1.2354745660345e-05,1.88359237116735e-05
"30449","2020/05/03","LR",4937374,2,0,34,7,154,18,55,95,3.11906693720184e-05,4.05073628208031e-07,1.11395247757209e-05,1.92409973398815e-05
"30448","2020/05/04","LR",4937374,4,0,34,6,158,18,57,99,3.20008166284345e-05,8.10147256416062e-07,1.15445984039289e-05,2.00511445962975e-05
"30447","2020/05/05","LR",4937374,8,0,33,2,166,18,65,93,3.36211111412666e-05,1.62029451283212e-06,1.3164892916761e-05,1.88359237116735e-05
"30446","2020/05/06","LR",4937374,4,2,29,4,170,20,69,94,3.44312583976827e-05,8.10147256416062e-07,1.39750401731771e-05,1.90384605257775e-05
"30445","2020/05/07","LR",4937374,8,0,37,4,178,20,61,97,3.60515529105148e-05,1.62029451283212e-06,1.2354745660345e-05,1.96460709680895e-05
"30444","2020/05/08","LR",4937374,11,0,48,4,189,20,69,98,3.8279457865659e-05,2.22790495514417e-06,1.39750401731771e-05,1.98486077821935e-05
"30443","2020/05/09","LR",4937374,10,0,47,2,199,20,75,100,4.03048260066991e-05,2.02536814104016e-06,1.51902610578012e-05,2.02536814104016e-05
"30442","2020/05/10","LR",4937374,0,0,45,2,199,20,66,98,4.03048260066991e-05,0,1.3367429730865e-05,1.98486077821935e-05
"30441","2020/05/11","LR",4937374,0,0,41,2,199,20,58,98,4.03048260066991e-05,0,1.17471352180329e-05,1.98486077821935e-05
"30440","2020/05/12","LR",4937374,12,0,45,2,211,20,70,110,4.27352677759473e-05,2.43044176924819e-06,1.41775769872811e-05,2.22790495514417e-05
"30439","2020/05/13","LR",4937374,1,0,42,0,212,20,71,95,4.29378045900513e-05,2.02536814104016e-07,1.43801138013851e-05,1.92409973398815e-05
"30438","2020/05/14","LR",4937374,1,0,35,0,213,20,61,93,4.31403414041553e-05,2.02536814104016e-07,1.2354745660345e-05,1.88359237116735e-05
"30437","2020/05/15","LR",4937374,2,0,26,0,215,20,61,91,4.35454150323634e-05,4.05073628208031e-07,1.2354745660345e-05,1.84308500834654e-05
"30436","2020/05/16","LR",4937374,4,0,20,0,219,20,61,86,4.43555622887794e-05,8.10147256416062e-07,1.2354745660345e-05,1.74181660129453e-05
"30435","2020/05/17","LR",4937374,4,0,24,0,223,20,57,82,4.51657095451955e-05,8.10147256416062e-07,1.15445984039289e-05,1.66080187565293e-05
"30434","2020/05/18","LR",4937374,3,1,27,1,226,21,56,85,4.57733199875075e-05,6.07610442312047e-07,1.13420615898249e-05,1.72156291988413e-05
"30433","2020/05/19","LR",4937374,3,1,18,2,229,22,51,88,4.63809304298196e-05,6.07610442312047e-07,1.03293775193048e-05,1.78232396411534e-05
"30432","2020/05/20","LR",4937374,4,1,21,3,233,23,44,81,4.71910776862356e-05,8.10147256416062e-07,8.91161982057669e-06,1.64054819424253e-05
"30431","2020/05/21","LR",4937374,5,0,25,3,238,23,39,84,4.82037617567557e-05,1.01268407052008e-06,7.89893575005661e-06,1.70130923847373e-05
"30430","2020/05/22","LR",4937374,2,0,25,3,240,23,41,82,4.86088353849637e-05,4.05073628208031e-07,8.30400937826464e-06,1.66080187565293e-05
"30429","2020/05/23","LR",4937374,9,1,30,4,249,24,50,83,5.04316667118999e-05,1.82283132693614e-06,1.01268407052008e-05,1.68105555706333e-05
