"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"50069","2020/03/22","TL",1293120,1,0,1,0,1,0,1,1,7.73323434793368e-07,7.73323434793368e-07,7.73323434793368e-07,7.73323434793368e-07
"50068","2020/03/23","TL",1293120,0,0,1,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50067","2020/03/24","TL",1293120,0,0,1,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50066","2020/03/25","TL",1293120,0,0,1,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50065","2020/03/26","TL",1293120,0,0,1,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50064","2020/03/27","TL",1293120,0,0,1,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50063","2020/03/28","TL",1293120,0,0,1,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50062","2020/03/29","TL",1293120,0,0,0,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50061","2020/03/30","TL",1293120,0,0,0,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50060","2020/03/31","TL",1293120,0,0,0,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50059","2020/04/01","TL",1293120,0,0,0,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50058","2020/04/02","TL",1293120,0,0,0,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07
"50057","2020/04/03","TL",1293120,0,0,0,0,1,0,0,1,7.73323434793368e-07,0,0,7.73323434793368e-07
"50056","2020/04/04","TL",1293120,0,0,0,0,1,0,0,1,7.73323434793368e-07,0,0,7.73323434793368e-07
"50055","2020/04/05","TL",1293120,0,0,0,0,1,0,0,1,7.73323434793368e-07,0,0,7.73323434793368e-07
"50054","2020/04/06","TL",1293120,0,0,0,0,1,0,0,1,7.73323434793368e-07,0,0,7.73323434793368e-07
"50053","2020/04/07","TL",1293120,0,0,0,0,1,0,0,1,7.73323434793368e-07,0,0,7.73323434793368e-07
"50052","2020/04/08","TL",1293120,0,0,0,0,1,0,0,1,7.73323434793368e-07,0,0,7.73323434793368e-07
"50051","2020/04/09","TL",1293120,0,0,0,0,1,0,0,0,7.73323434793368e-07,0,0,0
"50050","2020/04/10","TL",1293120,1,0,1,0,2,0,1,1,1.54664686958674e-06,7.73323434793368e-07,7.73323434793368e-07,7.73323434793368e-07
"50049","2020/04/11","TL",1293120,0,0,1,0,2,0,1,1,1.54664686958674e-06,0,7.73323434793368e-07,7.73323434793368e-07
"50048","2020/04/12","TL",1293120,0,0,1,0,2,0,1,1,1.54664686958674e-06,0,7.73323434793368e-07,7.73323434793368e-07
"50047","2020/04/13","TL",1293120,0,0,1,0,2,0,1,1,1.54664686958674e-06,0,7.73323434793368e-07,7.73323434793368e-07
"50046","2020/04/14","TL",1293120,2,0,3,0,4,0,3,3,3.09329373917347e-06,1.54664686958674e-06,2.3199703043801e-06,2.3199703043801e-06
"50045","2020/04/15","TL",1293120,2,0,5,0,6,0,5,5,4.63994060876021e-06,1.54664686958674e-06,3.86661717396684e-06,3.86661717396684e-06
"50044","2020/04/16","TL",1293120,0,0,5,0,6,0,5,5,4.63994060876021e-06,0,3.86661717396684e-06,3.86661717396684e-06
"50043","2020/04/17","TL",1293120,12,0,16,0,18,0,17,17,1.39198218262806e-05,9.27988121752042e-06,1.31464983914873e-05,1.31464983914873e-05
"50042","2020/04/18","TL",1293120,0,0,16,0,18,0,17,17,1.39198218262806e-05,0,1.31464983914873e-05,1.31464983914873e-05
"50041","2020/04/19","TL",1293120,0,0,16,0,18,0,17,17,1.39198218262806e-05,0,1.31464983914873e-05,1.31464983914873e-05
"50040","2020/04/20","TL",1293120,1,0,17,0,19,0,18,18,1.4693145261074e-05,7.73323434793368e-07,1.39198218262806e-05,1.39198218262806e-05
"50039","2020/04/21","TL",1293120,3,0,18,0,22,0,21,21,1.70131155654541e-05,2.3199703043801e-06,1.62397921306607e-05,1.62397921306607e-05
"50038","2020/04/22","TL",1293120,1,0,17,0,23,0,21,22,1.77864390002475e-05,7.73323434793368e-07,1.62397921306607e-05,1.70131155654541e-05
"50037","2020/04/23","TL",1293120,0,0,17,0,23,0,21,22,1.77864390002475e-05,0,1.62397921306607e-05,1.70131155654541e-05
"50036","2020/04/24","TL",1293120,0,0,5,0,23,0,21,22,1.77864390002475e-05,0,1.62397921306607e-05,1.70131155654541e-05
"50035","2020/04/25","TL",1293120,1,0,6,0,24,0,22,23,1.85597624350408e-05,7.73323434793368e-07,1.70131155654541e-05,1.77864390002475e-05
