"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"46880","2020/03/05","SI",2080908,1,0,1,0,1,0,1,1,4.80559448087085e-07,4.80559448087085e-07,4.80559448087085e-07,4.80559448087085e-07
"46879","2020/03/06","SI",2080908,5,0,6,0,6,0,6,6,2.88335668852251e-06,2.40279724043543e-06,2.88335668852251e-06,2.88335668852251e-06
"46878","2020/03/07","SI",2080908,3,0,9,0,9,0,9,9,4.32503503278377e-06,1.44167834426126e-06,4.32503503278377e-06,4.32503503278377e-06
"46877","2020/03/08","SI",2080908,3,0,12,0,12,0,12,12,5.76671337704502e-06,1.44167834426126e-06,5.76671337704502e-06,5.76671337704502e-06
"46876","2020/03/09","SI",2080908,4,0,16,0,16,0,16,16,7.68895116939336e-06,1.92223779234834e-06,7.68895116939336e-06,7.68895116939336e-06
"46875","2020/03/11","SI",2080908,15,0,31,0,31,0,31,31,1.48973428906996e-05,7.20839172130628e-06,1.48973428906996e-05,1.48973428906996e-05
"46874","2020/03/12","SI",2080908,26,0,57,0,57,0,57,57,2.73918885409638e-05,1.24945456502642e-05,2.73918885409638e-05,2.73918885409638e-05
"46873","2020/03/13","SI",2080908,39,0,95,0,96,0,96,96,4.61337070163602e-05,1.87418184753963e-05,4.61337070163602e-05,4.61337070163602e-05
"46872","2020/03/14","SI",2080908,45,0,135,0,141,0,141,141,6.7758882180279e-05,2.16251751639188e-05,6.7758882180279e-05,6.7758882180279e-05
"46871","2020/03/15","SI",2080908,40,0,172,0,181,0,181,181,8.69812601037624e-05,1.92223779234834e-05,8.69812601037624e-05,8.69812601037624e-05
"46870","2020/03/16","SI",2080908,38,0,207,0,219,0,219,219,0.000105242519131072,1.82612590273092e-05,0.000105242519131072,0.000105242519131072
"46869","2020/03/17","SI",2080908,34,0,237,0,253,0,253,253,0.000121581540366033,1.63390212349609e-05,0.000121581540366033,0.000121581540366033
"46868","2020/03/18","SI",2080908,22,1,244,1,275,1,274,275,0.000132153848223948,1.05723078579159e-05,0.000131673288775861,0.000132153848223948
"46867","2020/03/19","SI",2080908,11,0,229,1,286,1,280,286,0.000137440002152906,5.28615392895794e-06,0.000134556645464384,0.000137440002152906
"46866","2020/03/20","SI",2080908,33,0,223,1,319,1,310,319,0.00015329846393978,1.58584617868738e-05,0.000148973428906996,0.00015329846393978
"46865","2020/03/21","SI",2080908,22,0,200,1,341,1,329,341,0.000163870771797696,1.05723078579159e-05,0.000158104058420651,0.000163870771797696
"46864","2020/03/22","SI",2080908,42,0,202,1,383,1,367,383,0.000184054268617354,2.01834968196576e-05,0.00017636531744796,0.000184054268617354
"46863","2020/03/23","SI",2080908,31,0,195,1,414,1,383,414,0.000198951611508053,1.48973428906996e-05,0.000184054268617354,0.000198951611508053
"46862","2020/03/24","SI",2080908,28,0,189,1,442,1,385,441,0.000212407276054492,1.34556645464384e-05,0.000185015387513528,0.000211926716606405
"46861","2020/03/25","SI",2080908,38,2,205,2,480,3,384,474,0.000230668535081801,1.82612590273092e-05,0.000184534828065441,0.000227785178393278
"46860","2020/03/26","SI",2080908,48,1,242,3,528,4,387,519,0.000253735388589981,2.30668535081801e-05,0.000185976506409702,0.000249410353557197
"46859","2020/03/27","SI",2080908,49,1,258,4,577,5,396,565,0.000277282801546248,2.35474129562672e-05,0.000190301541442486,0.000271516088169203
"46858","2020/03/28","SI",2080908,55,4,291,8,632,9,413,616,0.000303713571191038,2.64307696447897e-05,0.000198471052059966,0.000296024620021644
"46857","2020/03/29","SI",2080908,59,0,308,8,691,9,438,660,0.000332066578628176,2.8353007437138e-05,0.000210485038262143,0.000317169235737476
"46856","2020/03/30","SI",2080908,39,2,316,10,730,11,455,673,0.000350808397103572,1.87418184753963e-05,0.000218654548879624,0.000323416508562608
"46855","2020/03/31","SI",2080908,33,0,321,10,763,11,477,667,0.000366666858890446,1.58584617868738e-05,0.00022922685673754,0.000320533151874086
"46854","2020/04/01","SI",2080908,51,2,334,10,814,13,495,673,0.000391175390742887,2.45085318524413e-05,0.000237876926803107,0.000323416508562608
"46853","2020/04/02","SI",2080908,27,2,313,11,841,15,500,660,0.000404150495841239,1.29751050983513e-05,0.000240279724043543,0.000317169235737476
"46852","2020/04/03","SI",2080908,56,1,320,11,897,16,514,678,0.000431061824934115,2.69113290928768e-05,0.000247007556316762,0.000325819305803044
"46851","2020/04/04","SI",2080908,37,4,302,11,934,20,520,681,0.000448842524513337,1.77806995792221e-05,0.000249890913005284,0.000327260984147305
"46850","2020/04/05","SI",2080908,43,2,286,13,977,22,535,702,0.000469506580781082,2.06640562677447e-05,0.000257099304726591,0.000337352732557134
"46849","2020/04/06","SI",2080908,20,6,267,17,997,28,517,711,0.000479117769742824,9.6111889617417e-06,0.000248449234661023,0.000341677767589917
"46848","2020/04/07","SI",2080908,24,2,258,19,1021,30,493,702,0.000490651196496914,1.153342675409e-05,0.000236915807906933,0.000337352732557134
"46847","2020/04/08","SI",2080908,34,6,241,23,1055,36,478,714,0.000506990217731875,1.63390212349609e-05,0.000229707416185627,0.000343119445934179
"46846","2020/04/09","SI",2080908,36,4,250,25,1091,40,459,708,0.00052429035786301,1.73001401311351e-05,0.000220576786671972,0.000340236089245656
"46845","2020/04/10","SI",2080908,33,3,227,27,1124,43,433,710,0.000540148819649884,1.58584617868738e-05,0.000208082241021708,0.00034119720814183
"46844","2020/04/11","SI",2080908,36,2,226,25,1160,45,430,718,0.000557448959781019,1.73001401311351e-05,0.000206640562677447,0.000345041683726527
"46843","2020/04/12","SI",2080908,28,5,211,28,1188,50,425,708,0.000570904624327457,1.34556645464384e-05,0.000204237765437011,0.000340236089245656
"46842","2020/04/13","SI",2080908,17,3,208,25,1205,53,391,677,0.000579074134944937,8.16951061748045e-06,0.00018789874420205,0.000325338746354957
"46841","2020/04/14","SI",2080908,7,2,191,25,1212,55,371,635,0.000582438051081547,3.3639161366096e-06,0.000178287555240309,0.000305155249535299
"46840","2020/04/15","SI",2080908,8,1,165,20,1220,56,323,588,0.000586282526666244,3.84447558469668e-06,0.000155220701732128,0.000282568955475206
"46839","2020/04/16","SI",2080908,28,5,157,21,1248,61,314,557,0.000599738191212682,1.34556645464384e-05,0.000150895666699345,0.000267671612584506
"46838","2020/04/17","SI",2080908,20,0,144,18,1268,61,291,538,0.000609349380174424,9.6111889617417e-06,0.000139842799393342,0.000258540983070852
"46837","2020/04/18","SI",2080908,36,5,144,21,1304,66,307,541,0.000626649520305559,1.73001401311351e-05,0.000147531750562735,0.000259982661415113
"46836","2020/04/19","SI",2080908,13,4,129,20,1317,70,296,503,0.000632896793130691,6.24727282513211e-06,0.000142245596633777,0.000241721402387804
"46835","2020/04/20","SI",2080908,13,4,125,21,1330,74,275,489,0.000639144065955823,6.24727282513211e-06,0.000132153848223948,0.000234993570114585
"46834","2020/04/21","SI",2080908,5,0,123,19,1335,74,244,438,0.000641546863196259,2.40279724043543e-06,0.000117256505333249,0.000210485038262143
"46833","2020/04/22","SI",2080908,5,3,120,21,1340,77,216,406,0.000643949660436694,2.40279724043543e-06,0.00010380084078681,0.000195107135923357
"46832","2020/04/23","SI",2080908,13,2,105,18,1353,79,193,376,0.000650196933261826,6.24727282513211e-06,9.27479734808074e-05,0.000180690352480744
