"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"38384","2020/03/31","MP",57213,2,0,2,0,2,0,2,2,3.49570901718141e-05,3.49570901718141e-05,3.49570901718141e-05,3.49570901718141e-05
"38383","2020/04/01","MP",57213,4,0,6,0,6,0,6,6,0.000104871270515442,6.99141803436282e-05,0.000104871270515442,0.000104871270515442
"38382","2020/04/02","MP",57213,0,1,6,1,6,1,6,6,0.000104871270515442,0,0.000104871270515442,0.000104871270515442
"38381","2020/04/03","MP",57213,2,0,8,1,8,1,8,8,0.000139828360687256,3.49570901718141e-05,0.000139828360687256,0.000139828360687256
"38380","2020/04/04","MP",57213,0,0,8,1,8,1,8,8,0.000139828360687256,0,0.000139828360687256,0.000139828360687256
"38379","2020/04/05","MP",57213,0,0,8,1,8,1,8,8,0.000139828360687256,0,0.000139828360687256,0.000139828360687256
"38378","2020/04/06","MP",57213,0,0,8,1,8,1,8,8,0.000139828360687256,0,0.000139828360687256,0.000139828360687256
"38377","2020/04/07","MP",57213,0,0,6,1,8,1,8,8,0.000139828360687256,0,0.000139828360687256,0.000139828360687256
"38376","2020/04/08","MP",57213,0,1,2,2,8,2,8,8,0.000139828360687256,0,0.000139828360687256,0.000139828360687256
"38375","2020/04/09","MP",57213,3,0,5,1,11,2,11,11,0.000192263995944978,5.24356352577212e-05,0.000192263995944978,0.000192263995944978
"38374","2020/04/10","MP",57213,0,0,3,1,11,2,11,11,0.000192263995944978,0,0.000192263995944978,0.000192263995944978
"38373","2020/04/11","MP",57213,0,0,3,1,11,2,11,11,0.000192263995944978,0,0.000192263995944978,0.000192263995944978
"38372","2020/04/12","MP",57213,0,0,3,1,11,2,9,11,0.000192263995944978,0,0.000157306905773163,0.000192263995944978
"38371","2020/04/13","MP",57213,0,0,3,1,11,2,5,11,0.000192263995944978,0,8.73927254295352e-05,0.000192263995944978
"38370","2020/04/14","MP",57213,0,0,3,1,11,2,5,11,0.000192263995944978,0,8.73927254295352e-05,0.000192263995944978
"38369","2020/04/15","MP",57213,2,0,5,0,13,2,5,13,0.000227221086116792,3.49570901718141e-05,8.73927254295352e-05,0.000227221086116792
"38368","2020/04/16","MP",57213,0,0,2,0,13,2,5,13,0.000227221086116792,0,8.73927254295352e-05,0.000227221086116792
"38367","2020/04/17","MP",57213,0,0,2,0,13,2,5,13,0.000227221086116792,0,8.73927254295352e-05,0.000227221086116792
"38366","2020/04/18","MP",57213,1,0,3,0,14,2,6,12,0.000244699631202699,1.7478545085907e-05,0.000104871270515442,0.000209742541030885
"38365","2020/04/19","MP",57213,0,0,3,0,14,2,6,8,0.000244699631202699,0,0.000104871270515442,0.000139828360687256
"38364","2020/04/20","MP",57213,0,0,3,0,14,2,6,8,0.000244699631202699,0,0.000104871270515442,0.000139828360687256
"38363","2020/04/21","MP",57213,0,0,3,0,14,2,3,6,0.000244699631202699,0,5.24356352577212e-05,0.000104871270515442
"38362","2020/04/22","MP",57213,0,0,1,0,14,2,3,6,0.000244699631202699,0,5.24356352577212e-05,0.000104871270515442
"38361","2020/04/23","MP",57213,0,0,1,0,14,2,3,6,0.000244699631202699,0,5.24356352577212e-05,0.000104871270515442
"38360","2020/04/24","MP",57213,0,0,1,0,14,2,3,6,0.000244699631202699,0,5.24356352577212e-05,0.000104871270515442
"38359","2020/04/25","MP",57213,0,0,0,0,14,2,3,6,0.000244699631202699,0,5.24356352577212e-05,0.000104871270515442
"38358","2020/04/26","MP",57213,0,0,0,0,14,2,3,6,0.000244699631202699,0,5.24356352577212e-05,0.000104871270515442
"38357","2020/04/27","MP",57213,0,0,0,0,14,2,1,3,0.000244699631202699,0,1.7478545085907e-05,5.24356352577212e-05
"38356","2020/04/28","MP",57213,0,0,0,0,14,2,1,3,0.000244699631202699,0,1.7478545085907e-05,5.24356352577212e-05
"38355","2020/04/29","MP",57213,0,0,0,0,14,2,1,3,0.000244699631202699,0,1.7478545085907e-05,5.24356352577212e-05
"38354","2020/04/30","MP",57213,0,0,0,0,14,2,0,3,0.000244699631202699,0,0,5.24356352577212e-05
"38353","2020/05/01","MP",57213,0,0,0,0,14,2,0,3,0.000244699631202699,0,0,5.24356352577212e-05
"38352","2020/05/02","MP",57213,0,0,0,0,14,2,0,3,0.000244699631202699,0,0,5.24356352577212e-05
"38351","2020/05/03","MP",57213,0,0,0,0,14,2,0,1,0.000244699631202699,0,0,1.7478545085907e-05
"38350","2020/05/04","MP",57213,0,0,0,0,14,2,0,1,0.000244699631202699,0,0,1.7478545085907e-05
"38349","2020/05/05","MP",57213,0,0,0,0,14,2,0,1,0.000244699631202699,0,0,1.7478545085907e-05
"38348","2020/05/06","MP",57213,0,0,0,0,14,2,0,0,0.000244699631202699,0,0,0
"38347","2020/05/07","MP",57213,1,0,1,0,15,2,1,1,0.000262178176288606,1.7478545085907e-05,1.7478545085907e-05,1.7478545085907e-05
"38346","2020/05/08","MP",57213,0,0,1,0,15,2,1,1,0.000262178176288606,0,1.7478545085907e-05,1.7478545085907e-05
"38345","2020/05/09","MP",57213,0,0,1,0,15,2,1,1,0.000262178176288606,0,1.7478545085907e-05,1.7478545085907e-05
"38344","2020/05/10","MP",57213,1,0,2,0,16,2,2,2,0.000279656721374513,1.7478545085907e-05,3.49570901718141e-05,3.49570901718141e-05
"38343","2020/05/11","MP",57213,0,0,2,0,16,2,2,2,0.000279656721374513,0,3.49570901718141e-05,3.49570901718141e-05
"38342","2020/05/12","MP",57213,3,0,5,0,19,2,5,5,0.000332092356632234,5.24356352577212e-05,8.73927254295352e-05,8.73927254295352e-05
"38341","2020/05/13","MP",57213,0,0,5,0,19,2,5,5,0.000332092356632234,0,8.73927254295352e-05,8.73927254295352e-05
"38340","2020/05/14","MP",57213,0,0,4,0,19,2,5,5,0.000332092356632234,0,8.73927254295352e-05,8.73927254295352e-05
"38339","2020/05/15","MP",57213,0,0,4,0,19,2,5,5,0.000332092356632234,0,8.73927254295352e-05,8.73927254295352e-05
"38338","2020/05/16","MP",57213,0,0,4,0,19,2,5,5,0.000332092356632234,0,8.73927254295352e-05,8.73927254295352e-05
"38337","2020/05/17","MP",57213,2,0,5,0,21,2,7,7,0.000367049446804048,3.49570901718141e-05,0.000122349815601349,0.000122349815601349
"38336","2020/05/18","MP",57213,0,0,5,0,21,2,7,7,0.000367049446804048,0,0.000122349815601349,0.000122349815601349
"38335","2020/05/19","MP",57213,0,0,2,0,21,2,6,7,0.000367049446804048,0,0.000104871270515442,0.000122349815601349
"38334","2020/05/20","MP",57213,0,0,2,0,21,2,6,7,0.000367049446804048,0,0.000104871270515442,0.000122349815601349
"38333","2020/05/21","MP",57213,1,0,3,0,22,2,7,8,0.000384527991889955,1.7478545085907e-05,0.000122349815601349,0.000139828360687256
"38332","2020/05/22","MP",57213,0,0,3,0,22,2,6,8,0.000384527991889955,0,0.000104871270515442,0.000139828360687256
"38331","2020/05/23","MP",57213,0,0,3,0,22,2,6,8,0.000384527991889955,0,0.000104871270515442,0.000139828360687256
"38330","2020/05/24","MP",57213,0,0,1,0,22,2,3,8,0.000384527991889955,0,5.24356352577212e-05,0.000139828360687256
"38329","2020/05/25","MP",57213,0,0,1,0,22,2,3,7,0.000384527991889955,0,5.24356352577212e-05,0.000122349815601349
"38328","2020/05/26","MP",57213,0,0,1,0,22,2,3,7,0.000384527991889955,0,5.24356352577212e-05,0.000122349815601349
"38327","2020/05/27","MP",57213,0,0,1,0,22,2,3,7,0.000384527991889955,0,5.24356352577212e-05,0.000122349815601349
"38326","2020/05/28","MP",57213,0,0,0,0,22,2,3,6,0.000384527991889955,0,5.24356352577212e-05,0.000104871270515442
"38325","2020/05/29","MP",57213,0,0,0,0,22,2,1,6,0.000384527991889955,0,1.7478545085907e-05,0.000104871270515442
"38324","2020/05/30","MP",57213,0,0,0,0,22,2,1,3,0.000384527991889955,0,1.7478545085907e-05,5.24356352577212e-05
"38323","2020/05/31","MP",57213,0,0,0,0,22,2,1,3,0.000384527991889955,0,1.7478545085907e-05,5.24356352577212e-05
"38322","2020/06/01","MP",57213,0,0,0,0,22,2,1,3,0.000384527991889955,0,1.7478545085907e-05,5.24356352577212e-05
"38321","2020/06/02","MP",57213,0,0,0,0,22,2,0,3,0.000384527991889955,0,0,5.24356352577212e-05
"38320","2020/06/03","MP",57213,1,0,1,0,23,2,1,4,0.000402006536975862,1.7478545085907e-05,1.7478545085907e-05,6.99141803436282e-05
"38319","2020/06/04","MP",57213,1,0,2,0,24,2,2,3,0.000419485082061769,1.7478545085907e-05,3.49570901718141e-05,5.24356352577212e-05
"38318","2020/06/05","MP",57213,2,0,4,0,26,2,4,5,0.000454442172233583,3.49570901718141e-05,6.99141803436282e-05,8.73927254295352e-05
