"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"40821","2020/03/08","PY",7044639,1,0,1,0,1,0,1,1,1.4195191549205e-07,1.4195191549205e-07,1.4195191549205e-07,1.4195191549205e-07
"40820","2020/03/11","PY",7044639,4,0,5,0,5,0,5,5,7.0975957746025e-07,5.678076619682e-07,7.0975957746025e-07,7.0975957746025e-07
"40819","2020/03/13","PY",7044639,1,0,6,0,6,0,6,6,8.517114929523e-07,1.4195191549205e-07,8.517114929523e-07,8.517114929523e-07
"40818","2020/03/14","PY",7044639,1,0,7,0,7,0,7,7,9.9366340844435e-07,1.4195191549205e-07,9.9366340844435e-07,9.9366340844435e-07
"40817","2020/03/16","PY",7044639,1,0,8,0,8,0,8,8,1.1356153239364e-06,1.4195191549205e-07,1.1356153239364e-06,1.1356153239364e-06
"40816","2020/03/17","PY",7044639,1,0,9,0,9,0,9,9,1.27756723942845e-06,1.4195191549205e-07,1.27756723942845e-06,1.27756723942845e-06
"40815","2020/03/18","PY",7044639,2,0,11,0,11,0,11,11,1.56147107041255e-06,2.839038309841e-07,1.56147107041255e-06,1.56147107041255e-06
"40814","2020/03/19","PY",7044639,0,0,10,0,11,0,11,11,1.56147107041255e-06,0,1.56147107041255e-06,1.56147107041255e-06
"40813","2020/03/20","PY",7044639,2,0,8,0,13,0,13,13,1.84537490139665e-06,2.839038309841e-07,1.84537490139665e-06,1.84537490139665e-06
"40812","2020/03/21","PY",7044639,5,1,12,1,18,1,18,18,2.5551344788569e-06,7.0975957746025e-07,2.5551344788569e-06,2.5551344788569e-06
"40811","2020/03/22","PY",7044639,4,0,15,1,22,1,22,22,3.1229421408251e-06,5.678076619682e-07,3.1229421408251e-06,3.1229421408251e-06
"40810","2020/03/23","PY",7044639,0,0,14,1,22,1,22,22,3.1229421408251e-06,0,3.1229421408251e-06,3.1229421408251e-06
"40809","2020/03/24","PY",7044639,5,0,18,1,27,1,26,27,3.83270171828535e-06,7.0975957746025e-07,3.6907498027933e-06,3.83270171828535e-06
"40808","2020/03/25","PY",7044639,10,2,26,3,37,3,32,37,5.25222087320585e-06,1.4195191549205e-06,4.5424612957456e-06,5.25222087320585e-06
"40807","2020/03/26","PY",7044639,4,0,30,3,41,3,35,41,5.82002853517405e-06,5.678076619682e-07,4.96831704222175e-06,5.82002853517405e-06
"40806","2020/03/27","PY",7044639,11,0,39,3,52,3,45,52,7.3814996055866e-06,1.56147107041255e-06,6.38783619714225e-06,7.3814996055866e-06
"40805","2020/03/28","PY",7044639,4,0,38,2,56,3,48,56,7.9493072675548e-06,5.678076619682e-07,6.8136919436184e-06,7.9493072675548e-06
"40804","2020/03/29","PY",7044639,3,0,37,2,59,3,50,59,8.37516301403095e-06,4.2585574647615e-07,7.0975957746025e-06,8.37516301403095e-06
"40803","2020/03/30","PY",7044639,5,0,42,2,64,3,53,63,9.0849225914912e-06,7.0975957746025e-07,7.52345152107865e-06,8.94297067599915e-06
