"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"23947","2020/03/13","GY",782775,1,1,1,1,1,1,1,1,1.27750630768739e-06,1.27750630768739e-06,1.27750630768739e-06,1.27750630768739e-06
"23946","2020/03/16","GY",782775,3,0,4,1,4,1,4,4,5.11002523074958e-06,3.83251892306218e-06,5.11002523074958e-06,5.11002523074958e-06
"23945","2020/03/17","GY",782775,0,0,4,1,4,1,4,4,5.11002523074958e-06,0,5.11002523074958e-06,5.11002523074958e-06
"23944","2020/03/18","GY",782775,0,0,4,1,4,1,4,4,5.11002523074958e-06,0,5.11002523074958e-06,5.11002523074958e-06
"23943","2020/03/19","GY",782775,1,0,5,1,5,1,5,5,6.38753153843697e-06,1.27750630768739e-06,6.38753153843697e-06,6.38753153843697e-06
"23942","2020/03/20","GY",782775,0,0,5,1,5,1,5,5,6.38753153843697e-06,0,6.38753153843697e-06,6.38753153843697e-06
"23941","2020/03/21","GY",782775,0,0,5,1,5,1,5,5,6.38753153843697e-06,0,6.38753153843697e-06,6.38753153843697e-06
"23940","2020/03/22","GY",782775,0,0,4,0,5,1,5,5,6.38753153843697e-06,0,6.38753153843697e-06,6.38753153843697e-06
"23939","2020/03/23","GY",782775,0,0,1,0,5,1,5,5,6.38753153843697e-06,0,6.38753153843697e-06,6.38753153843697e-06
"23938","2020/03/24","GY",782775,0,0,1,0,5,1,5,5,6.38753153843697e-06,0,6.38753153843697e-06,6.38753153843697e-06
"23937","2020/03/25","GY",782775,0,0,1,0,5,1,5,5,6.38753153843697e-06,0,6.38753153843697e-06,6.38753153843697e-06
"23936","2020/03/26","GY",782775,0,0,0,0,5,1,5,5,6.38753153843697e-06,0,6.38753153843697e-06,6.38753153843697e-06
"23935","2020/03/27","GY",782775,0,0,0,0,5,1,4,5,6.38753153843697e-06,0,5.11002523074958e-06,6.38753153843697e-06
"23934","2020/03/28","GY",782775,0,0,0,0,5,1,1,5,6.38753153843697e-06,0,1.27750630768739e-06,6.38753153843697e-06
"23933","2020/03/29","GY",782775,3,0,3,0,8,1,4,8,1.02200504614992e-05,3.83251892306218e-06,5.11002523074958e-06,1.02200504614992e-05
"23932","2020/03/30","GY",782775,0,0,3,0,8,1,4,8,1.02200504614992e-05,0,5.11002523074958e-06,1.02200504614992e-05
"23931","2020/03/31","GY",782775,0,0,3,0,8,1,3,8,1.02200504614992e-05,0,3.83251892306218e-06,1.02200504614992e-05
"23930","2020/04/01","GY",782775,4,1,7,1,12,2,7,12,1.53300756922487e-05,5.11002523074958e-06,8.94254415381176e-06,1.53300756922487e-05
"23929","2020/04/02","GY",782775,7,2,14,3,19,4,14,18,2.42726198460605e-05,8.94254415381176e-06,1.78850883076235e-05,2.29951135383731e-05
"23928","2020/04/03","GY",782775,0,0,14,3,19,4,14,15,2.42726198460605e-05,0,1.78850883076235e-05,1.91625946153109e-05
"23927","2020/04/04","GY",782775,4,0,18,3,23,4,18,19,2.93826450768101e-05,5.11002523074958e-06,2.29951135383731e-05,2.42726198460605e-05
"23926","2020/04/05","GY",782775,1,0,16,3,24,4,19,20,3.06601513844975e-05,1.27750630768739e-06,2.42726198460605e-05,2.55501261537479e-05
"23925","2020/04/06","GY",782775,5,0,21,3,29,4,24,24,3.70476829229344e-05,6.38753153843697e-06,3.06601513844975e-05,3.06601513844975e-05
"23924","2020/04/07","GY",782775,2,1,23,4,31,5,26,26,3.96026955383092e-05,2.55501261537479e-06,3.32151639998722e-05,3.32151639998722e-05
"23923","2020/04/08","GY",782775,2,0,21,3,33,5,28,28,4.2157708153684e-05,2.55501261537479e-06,3.5770176615247e-05,3.5770176615247e-05
"23922","2020/04/09","GY",782775,4,1,18,2,37,6,32,32,4.72677333844336e-05,5.11002523074958e-06,4.08802018459966e-05,4.08802018459966e-05
"23921","2020/04/10","GY",782775,0,0,18,2,37,6,29,32,4.72677333844336e-05,0,3.70476829229344e-05,4.08802018459966e-05
