"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"4313","2019/12/31","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4312","2020/01/01","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4311","2020/01/02","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4310","2020/01/03","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4309","2020/01/04","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4308","2020/01/05","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4307","2020/01/06","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4306","2020/01/07","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4305","2020/01/08","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4304","2020/01/09","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4303","2020/01/10","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4302","2020/01/11","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4301","2020/01/12","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4300","2020/01/13","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4299","2020/01/14","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4298","2020/01/15","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4297","2020/01/16","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4296","2020/01/17","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4295","2020/01/18","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4294","2020/01/19","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4293","2020/01/20","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4292","2020/01/21","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4291","2020/01/22","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4290","2020/01/23","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4289","2020/01/24","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4288","2020/01/25","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4287","2020/01/26","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4286","2020/01/27","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4285","2020/01/28","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4284","2020/01/29","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4283","2020/01/30","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4282","2020/01/31","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4281","2020/02/01","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4280","2020/02/02","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4279","2020/02/03","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4278","2020/02/04","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4277","2020/02/05","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
"4276","2020/02/06","BH",1641164,0,0,0,0,0,0,0,0,0,0,0,0
