"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"2020-W18",2020-04-28,"BE","Belgium",3733,797,7.7779103679196
"2020-W18",2020-04-29,"BE","Belgium",3609,769,7.7779103679196
"2020-W18",2020-04-30,"BE","Belgium",3386,749,7.7779103679196
"2020-W18",2020-05-01,"BE","Belgium",3109,690,7.7779103679196
"2020-W18",2020-05-02,"BE","Belgium",3080,684,7.7779103679196
"2020-W18",2020-05-03,"BE","Belgium",3044,655,7.7779103679196
"2020-W19",2020-05-04,"BE","Belgium",3082,646,5.44715608258343
"2020-W19",2020-05-05,"BE","Belgium",2868,582,5.44715608258343
"2020-W19",2020-05-06,"BE","Belgium",2699,542,5.44715608258343
"2020-W19",2020-05-07,"BE","Belgium",2555,508,5.44715608258343
"2020-W19",2020-05-08,"BE","Belgium",2381,502,5.44715608258343
"2020-W19",2020-05-09,"BE","Belgium",2222,475,5.44715608258343
"2020-W19",2020-05-10,"BE","Belgium",2222,477,5.44715608258343
"2020-W20",2020-05-11,"BE","Belgium",2230,465,3.74491980677611
"2020-W20",2020-05-12,"BE","Belgium",2085,427,3.74491980677611
"2020-W20",2020-05-13,"BE","Belgium",1966,407,3.74491980677611
"2020-W20",2020-05-14,"BE","Belgium",1862,380,3.74491980677611
"2020-W20",2020-05-15,"BE","Belgium",1750,364,3.74491980677611
"2020-W20",2020-05-16,"BE","Belgium",1625,345,3.74491980677611
"2020-W20",2020-05-17,"BE","Belgium",1614,342,3.74491980677611
"2020-W21",2020-05-18,"BE","Belgium",1630,345,3.00291937886009
"2020-W21",2020-05-19,"BE","Belgium",1527,313,3.00291937886009
"2020-W21",2020-05-20,"BE","Belgium",1448,277,3.00291937886009
"2020-W21",2020-05-21,"BE","Belgium",1388,268,3.00291937886009
"2020-W21",2020-05-22,"BE","Belgium",1360,259,3.00291937886009
"2020-W21",2020-05-23,"BE","Belgium",1296,256,3.00291937886009
"2020-W21",2020-05-24,"BE","Belgium",1306,251,3.00291937886009
"2020-W22",2020-05-25,"BE","Belgium",1304,249,2.13870711575792
"2020-W22",2020-05-26,"BE","Belgium",1150,223,2.13870711575792
"2020-W22",2020-05-27,"BE","Belgium",1050,209,2.13870711575792
"2020-W22",2020-05-28,"BE","Belgium",939,187,2.13870711575792
"2020-W22",2020-05-29,"BE","Belgium",892,173,2.13870711575792
"2020-W22",2020-05-30,"BE","Belgium",823,168,2.13870711575792
"2020-W22",2020-05-31,"BE","Belgium",818,164,2.13870711575792
"2020-W23",2020-06-01,"BE","Belgium",821,166,1.57129502382214
"2020-W23",2020-06-02,"BE","Belgium",821,172,1.57129502382214
"2020-W23",2020-06-03,"BE","Belgium",739,145,1.57129502382214
"2020-W23",2020-06-04,"BE","Belgium",702,137,1.57129502382214
"2020-W23",2020-06-05,"BE","Belgium",647,121,1.57129502382214
"2020-W23",2020-06-06,"BE","Belgium",573,111,1.57129502382214
"2020-W23",2020-06-07,"BE","Belgium",576,116,1.57129502382214
"2020-W24",2020-06-08,"BE","Belgium",575,115,1.2483066022587
"2020-W24",2020-06-09,"BE","Belgium",527,102,1.2483066022587
"2020-W24",2020-06-10,"BE","Belgium",484,99,1.2483066022587
"2020-W24",2020-06-11,"BE","Belgium",479,89,1.2483066022587
"2020-W24",2020-06-12,"BE","Belgium",425,88,1.2483066022587
"2020-W24",2020-06-13,"BE","Belgium",395,82,1.2483066022587
"2020-W24",2020-06-14,"BE","Belgium",400,85,1.2483066022587
"2020-W25",2020-06-15,"BE","Belgium",393,75,1.06498884947945
"2020-W25",2020-06-16,"BE","Belgium",371,67,1.06498884947945
"2020-W25",2020-06-17,"BE","Belgium",344,60,1.06498884947945
"2020-W25",2020-06-18,"BE","Belgium",340,52,1.06498884947945
"2020-W25",2020-06-19,"BE","Belgium",308,50,1.06498884947945
"2020-W25",2020-06-20,"BE","Belgium",292,53,1.06498884947945
"2020-W25",2020-06-21,"BE","Belgium",295,50,1.06498884947945
"2020-W26",2020-06-22,"BE","Belgium",293,42,0.855482846303166
"2020-W26",2020-06-23,"BE","Belgium",281,41,0.855482846303166
"2020-W26",2020-06-24,"BE","Belgium",268,40,0.855482846303166
"2020-W26",2020-06-25,"BE","Belgium",256,38,0.855482846303166
"2020-W26",2020-06-26,"BE","Belgium",247,36,0.855482846303166
"2020-W26",2020-06-27,"BE","Belgium",237,34,0.855482846303166
"2020-W26",2020-06-28,"BE","Belgium",237,36,0.855482846303166
"2020-W27",2020-06-29,"BE","Belgium",244,41,0.68962392712194
"2020-W27",2020-06-30,"BE","Belgium",222,37,0.68962392712194
"2020-W27",2020-07-01,"BE","Belgium",203,36,0.68962392712194
"2020-W27",2020-07-02,"BE","Belgium",187,35,0.68962392712194
"2020-W27",2020-07-03,"BE","Belgium",168,32,0.68962392712194
"2020-W27",2020-07-04,"BE","Belgium",170,29,0.68962392712194
"2020-W27",2020-07-05,"BE","Belgium",170,30,0.68962392712194
"2020-W28",2020-07-06,"BE","Belgium",169,27,0.567412091935774
"2020-W28",2020-07-07,"BE","Belgium",178,32,0.567412091935774
"2020-W28",2020-07-08,"BE","Belgium",165,32,0.567412091935774
"2020-W28",2020-07-09,"BE","Belgium",160,36,0.567412091935774
"2020-W28",2020-07-10,"BE","Belgium",143,32,0.567412091935774
"2020-W28",2020-07-11,"BE","Belgium",132,28,0.567412091935774
"2020-W28",2020-07-12,"BE","Belgium",130,27,0.567412091935774
"2020-W29",2020-07-13,"BE","Belgium",138,23,0.820565179107119
"2020-W29",2020-07-14,"BE","Belgium",147,27,0.820565179107119
"2020-W29",2020-07-15,"BE","Belgium",150,27,0.820565179107119
"2020-W29",2020-07-16,"BE","Belgium",147,28,0.820565179107119
"2020-W29",2020-07-17,"BE","Belgium",145,28,0.820565179107119
"2020-W29",2020-07-18,"BE","Belgium",161,30,0.820565179107119
"2020-W29",2020-07-19,"BE","Belgium",168,31,0.820565179107119
"2020-W30",2020-07-20,"BE","Belgium",181,36,1.08244768307748
"2020-W30",2020-07-21,"BE","Belgium",172,33,1.08244768307748
"2020-W30",2020-07-22,"BE","Belgium",191,41,1.08244768307748
"2020-W30",2020-07-23,"BE","Belgium",203,40,1.08244768307748
"2020-W30",2020-07-24,"BE","Belgium",218,41,1.08244768307748
"2020-W30",2020-07-25,"BE","Belgium",210,44,1.08244768307748
"2020-W30",2020-07-26,"BE","Belgium",211,47,1.08244768307748
"2020-W31",2020-07-27,"BE","Belgium",222,52,1.466542022234
"2020-W31",2020-07-28,"BE","Belgium",232,49,1.466542022234
"2020-W31",2020-07-29,"BE","Belgium",263,47,1.466542022234
"2020-W31",2020-07-30,"BE","Belgium",267,42,1.466542022234
"2020-W31",2020-07-31,"BE","Belgium",253,48,1.466542022234
"2020-W31",2020-08-01,"BE","Belgium",259,56,1.466542022234
"2020-W31",2020-08-02,"BE","Belgium",271,58,1.466542022234
"2020-W32",2020-08-03,"BE","Belgium",290,54,1.64985977501325
"2020-W32",2020-08-04,"BE","Belgium",265,63,1.64985977501325
"2020-W32",2020-08-05,"BE","Belgium",293,61,1.64985977501325
"2020-W32",2020-08-06,"BE","Belgium",278,65,1.64985977501325
"2020-W32",2020-08-07,"BE","Belgium",285,69,1.64985977501325
"2020-W32",2020-08-08,"BE","Belgium",281,67,1.64985977501325
"2020-W32",2020-08-09,"BE","Belgium",285,69,1.64985977501325
"2020-W33",2020-08-10,"BE","Belgium",312,73,2.1299776989589
"2020-W33",2020-08-11,"BE","Belgium",307,77,2.1299776989589
"2020-W33",2020-08-12,"BE","Belgium",301,76,2.1299776989589
"2020-W33",2020-08-13,"BE","Belgium",309,74,2.1299776989589
"2020-W33",2020-08-14,"BE","Belgium",312,80,2.1299776989589
"2020-W33",2020-08-15,"BE","Belgium",309,82,2.1299776989589
"2020-W33",2020-08-16,"BE","Belgium",337,86,2.1299776989589
"2020-W34",2020-08-17,"BE","Belgium",341,91,1.48400085583202
"2020-W34",2020-08-18,"BE","Belgium",335,89,1.48400085583202
"2020-W34",2020-08-19,"BE","Belgium",334,83,1.48400085583202
"2020-W34",2020-08-20,"BE","Belgium",303,82,1.48400085583202
"2020-W34",2020-08-21,"BE","Belgium",314,84,1.48400085583202
"2020-W34",2020-08-22,"BE","Belgium",310,85,1.48400085583202
"2020-W34",2020-08-23,"BE","Belgium",312,87,1.48400085583202
"2020-W35",2020-08-24,"BE","Belgium",320,89,0.899129930298226
"2020-W35",2020-08-25,"BE","Belgium",282,85,0.899129930298226
"2020-W35",2020-08-26,"BE","Belgium",260,81,0.899129930298226
"2020-W35",2020-08-27,"BE","Belgium",257,82,0.899129930298226
"2020-W35",2020-08-28,"BE","Belgium",252,77,0.899129930298226
"2020-W35",2020-08-29,"BE","Belgium",230,72,0.899129930298226
"2020-W35",2020-08-30,"BE","Belgium",233,71,0.899129930298226
"2020-W36",2020-08-31,"BE","Belgium",243,74,1.03880059908242
"2020-W36",2020-09-01,"BE","Belgium",226,68,1.03880059908242
"2020-W36",2020-09-02,"BE","Belgium",221,60,1.03880059908242
"2020-W36",2020-09-03,"BE","Belgium",209,58,1.03880059908242
"2020-W36",2020-09-04,"BE","Belgium",215,52,1.03880059908242
"2020-W36",2020-09-05,"BE","Belgium",215,53,1.03880059908242
"2020-W36",2020-09-06,"BE","Belgium",223,53,1.03880059908242
"2020-W37",2020-09-07,"BE","Belgium",235,52,1.85936577818954
"2020-W37",2020-09-08,"BE","Belgium",260,59,1.85936577818954
"2020-W37",2020-09-09,"BE","Belgium",250,60,1.85936577818954
"2020-W37",2020-09-10,"BE","Belgium",249,65,1.85936577818954
"2020-W37",2020-09-11,"BE","Belgium",254,67,1.85936577818954
"2020-W37",2020-09-12,"BE","Belgium",260,68,1.85936577818954
"2020-W37",2020-09-13,"BE","Belgium",293,71,1.85936577818954
"2020-W38",2020-09-14,"BE","Belgium",318,72,2.76722512528677
"2020-W38",2020-09-15,"BE","Belgium",315,67,2.76722512528677
"2020-W38",2020-09-16,"BE","Belgium",353,74,2.76722512528677
"2020-W38",2020-09-17,"BE","Belgium",371,69,2.76722512528677
"2020-W38",2020-09-18,"BE","Belgium",392,78,2.76722512528677
"2020-W38",2020-09-19,"BE","Belgium",421,78,2.76722512528677
"2020-W38",2020-09-20,"BE","Belgium",432,77,2.76722512528677
"2020-W39",2020-09-21,"BE","Belgium",490,87,3.91077872595733
"2020-W39",2020-09-22,"BE","Belgium",505,94,3.91077872595733
"2020-W39",2020-09-23,"BE","Belgium",550,95,3.91077872595733
"2020-W39",2020-09-24,"BE","Belgium",602,104,3.91077872595733
"2020-W39",2020-09-25,"BE","Belgium",620,109,3.91077872595733
"2020-W39",2020-09-26,"BE","Belgium",626,120,3.91077872595733
"2020-W39",2020-09-27,"BE","Belgium",654,135,3.91077872595733
"2020-W40",2020-09-28,"BE","Belgium",708,140,4.72261448826544
"2020-W40",2020-09-29,"BE","Belgium",716,150,4.72261448826544
"2020-W40",2020-09-30,"BE","Belgium",739,157,4.72261448826544
"2020-W40",2020-10-01,"BE","Belgium",771,156,4.72261448826544
"2020-W40",2020-10-02,"BE","Belgium",789,163,4.72261448826544
"2020-W40",2020-10-03,"BE","Belgium",819,185,4.72261448826544
"2020-W40",2020-10-04,"BE","Belgium",866,186,4.72261448826544
"2020-W41",2020-10-05,"BE","Belgium",937,195,7.68188678313047
"2020-W41",2020-10-06,"BE","Belgium",952,189,7.68188678313047
"2020-W41",2020-10-07,"BE","Belgium",1050,201,7.68188678313047
"2020-W41",2020-10-08,"BE","Belgium",1110,213,7.68188678313047
"2020-W41",2020-10-09,"BE","Belgium",1189,212,7.68188678313047
"2020-W41",2020-10-10,"BE","Belgium",1257,226,7.68188678313047
"2020-W41",2020-10-11,"BE","Belgium",1331,243,7.68188678313047
"2020-W42",2020-10-12,"BE","Belgium",1473,268,15.4510677342511
"2020-W42",2020-10-13,"BE","Belgium",1621,281,15.4510677342511
"2020-W42",2020-10-14,"BE","Belgium",1778,313,15.4510677342511
"2020-W42",2020-10-15,"BE","Belgium",1951,327,15.4510677342511
"2020-W42",2020-10-16,"BE","Belgium",2099,358,15.4510677342511
"2020-W42",2020-10-17,"BE","Belgium",2267,384,15.4510677342511
"2020-W42",2020-10-18,"BE","Belgium",2497,412,15.4510677342511
"2020-W43",2020-10-19,"BE","Belgium",2773,446,28.7110518519501
"2020-W43",2020-10-20,"BE","Belgium",2969,486,28.7110518519501
"2020-W43",2020-10-21,"BE","Belgium",3275,525,28.7110518519501
"2020-W43",2020-10-22,"BE","Belgium",3649,573,28.7110518519501
"2020-W43",2020-10-23,"BE","Belgium",4057,633,28.7110518519501
"2020-W43",2020-10-24,"BE","Belgium",4408,694,28.7110518519501
"2020-W43",2020-10-25,"BE","Belgium",4825,756,28.7110518519501
"2020-W44",2020-10-26,"BE","Belgium",5260,809,40.0942113578617
"2020-W44",2020-10-27,"BE","Belgium",5549,912,40.0942113578617
"2020-W44",2020-10-28,"BE","Belgium",5924,994,40.0942113578617
"2020-W44",2020-10-29,"BE","Belgium",6187,1057,40.0942113578617
"2020-W44",2020-10-30,"BE","Belgium",6439,1105,40.0942113578617
"2020-W44",2020-10-31,"BE","Belgium",6502,1161,40.0942113578617
"2020-W44",2020-11-01,"BE","Belgium",6824,1223,40.0942113578617
"2020-W45",2020-11-02,"BE","Belgium",7232,1302,36.5064210534678
"2020-W45",2020-11-03,"BE","Belgium",7489,1353,36.5064210534678
"2020-W45",2020-11-04,"BE","Belgium",7407,1412,36.5064210534678
"2020-W45",2020-11-05,"BE","Belgium",7290,1428,36.5064210534678
"2020-W45",2020-11-06,"BE","Belgium",7224,1459,36.5064210534678
"2020-W45",2020-11-07,"BE","Belgium",6895,1464,36.5064210534678
"2020-W45",2020-11-08,"BE","Belgium",6955,1470,36.5064210534678
"2020-W46",2020-11-09,"BE","Belgium",7221,1474,28.3094986791956
"2020-W46",2020-11-10,"BE","Belgium",7058,1470,28.3094986791956
"2020-W46",2020-11-11,"BE","Belgium",6879,1463,28.3094986791956
"2020-W46",2020-11-12,"BE","Belgium",7010,1456,28.3094986791956
"2020-W46",2020-11-13,"BE","Belgium",6762,1457,28.3094986791956
"2020-W46",2020-11-14,"BE","Belgium",6505,1423,28.3094986791956
"2020-W46",2020-11-15,"BE","Belgium",6518,1439,28.3094986791956
"2020-W46",2020-11-16,"BE","Belgium",NA,NA,28.3094986791956
"2020-W46",2020-11-17,"BE","Belgium",NA,NA,28.3094986791956
"2020-W46",2020-11-18,"BE","Belgium",NA,NA,28.3094986791956
"2020-W46",2020-11-19,"BE","Belgium",NA,NA,28.3094986791956
"2020-W46",2020-11-20,"BE","Belgium",NA,NA,28.3094986791956
"2020-W46",2020-11-21,"BE","Belgium",NA,NA,28.3094986791956
"2020-W46",2020-11-22,"BE","Belgium",NA,NA,28.3094986791956
"2020-W46",2020-11-23,"BE","Belgium",NA,NA,28.3094986791956
"2020-W46",2020-11-24,"BE","Belgium",NA,NA,28.3094986791956
"2020-W46",2020-11-25,"BE","Belgium",NA,NA,28.3094986791956
