"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
41,"2020-05-02",0.01143583227446,0,0,0,0.0101896604458135,0,0,0
42,"2020-05-03",0.01143583227446,0,0,0,0.0102200614052904,0,0,0
43,"2020-05-04",0.01143583227446,0,0,0,0.0102490000033188,0,0,0
44,"2020-05-05",0.01143583227446,0,0,0,0.0102766082592002,0,0,0
45,"2020-05-06",0.01143583227446,0,0,0,0.0103029685845648,0,0,0
46,"2020-05-07",0.01143583227446,0,0,0,0.0103281382274947,0,0,0
47,"2020-05-08",0.01143583227446,0,0,0,0.0103522613527615,0,0,0
48,"2020-05-09",0.01143583227446,0,0,0,0.0103752720295277,0,0,0
49,"2020-05-10",0.01143583227446,0,0,0,0.0103973894821883,0,0,0
50,"2020-05-11",0.01143583227446,0,0,0,0.0104186257345049,0,0,0
51,"2020-05-12",0.01143583227446,0,0,0,0.0104390503603572,0,0,0
52,"2020-05-13",0.01143583227446,0,0,0,0.0104585636396804,0,0,0
53,"2020-05-14",0.0116204002582311,0,0,0,0.0104809968216309,0,0,0
54,"2020-05-15",0.0116204002582311,0,0,0,0.0105029081619468,0,0,0
55,"2020-05-16",0.0116204002582311,0,0,0,0.0105262213605878,0,0,0
56,"2020-05-17",0.0116204002582311,0,0,0,0.0106046180594806,0,0,0
57,"2020-05-18",0.0116204002582311,0,0,0,0.0106834962773663,0,0,0
58,"2020-05-19",0.0116204002582311,0,0,0,0.0107574716620448,0,0,0
59,"2020-05-20",0.0116204002582311,0,0,0,0.0108268633664453,0,0,0
60,"2020-05-21",0.0116204002582311,0,0,0,0.010891973522951,0,0,0
61,"2020-05-22",0.0116204002582311,0,0,0,0.0109530865445684,0,0,0
62,"2020-05-23",0.0112657388999337,0,0,0,0.0109854105496617,0,0,0
63,"2020-05-24",0.0112657388999337,0,0,0,0.0110156816174224,0,0,0
64,"2020-05-25",0.0112657388999337,0,0,0,0.0110440530708316,0,0,0
65,"2020-05-26",0.0112657388999337,0,0,0,0.0110706652939149,0,0,0
66,"2020-05-27",0.0112657388999337,0,0,0,0.0110956458304768,0,0,0
67,"2020-05-28",0.0116518163125428,0,0,0,0.011144245243024,0,0,0
68,"2020-05-29",0.0116518163125428,0,0,0,0.0111956967316994,0,0,0
69,"2020-05-30",0.0116518163125428,0,0,0,0.0112333838834088,0,0,0
70,"2020-05-31",0.0120652945351313,0,0,0,0.0113508297922055,0,0,0
71,"2020-06-01",0.012987012987013,0,0,0,0.011440126404824,0,0,0
72,"2020-06-02",0.012987012987013,0,0,0,0.011737834938536,0,0,0
73,"2020-06-03",0.0135027799841144,0,0,0,0.0121125276026998,0,0,0
74,"2020-06-04",0.0144189991518236,0,0,0,0.012420859780058,0,0,0
75,"2020-06-05",0.0150575730735164,0,0,0,0.0121460686469199,0,0,0
76,"2020-06-06",0.0165208940719145,0,0,0,0.0124879328871924,0,0,0
77,"2020-06-07",0.0136518771331058,0,0,0,0.0126043101518652,0,0,0
78,"2020-06-08",0.0136518771331058,0,0,0,0.0127201829175607,0,0,0
79,"2020-06-09",0.0143014301430143,0,0,0,0.0139455827417682,0,0,0
80,"2020-06-10",0.0151338766006985,0,0,0,0.0130857552431886,0,0,0
81,"2020-06-11",0.0160692212608158,0,0,0,0.0147372979923181,0,0,0
82,"2020-06-12",0.0171277997364954,0,0,0,0.0137006021325255,0,0,0
83,"2020-06-13",0.0183356840620592,0,0,0,0.0141495815835441,0,0,0
84,"2020-06-14",0.0197268588770865,0,0,0,0.01477709582777,0,0,0
85,"2020-06-15",0.0197044334975369,0,0,0,0.0155607785707651,0,0,0
86,"2020-06-16",0.0196779964221825,0,0,0,0.0202548465829009,0,0,0
87,"2020-06-17",0.0168421052631579,0,0,0,0.0161609103494849,0,0,0
88,"2020-06-18",0.0164705882352941,0,0,0,0.0162877269970483,0,0,0
89,"2020-06-19",0.0222222222222222,0,0,0,0.0200958715806855,0,0,0
90,"2020-06-20",0.0571428571428571,0,0,0,0.050291059018364,0,0,0
91,"2020-06-21",0.0571428571428571,0,0,0,0.0600004633910249,0,0,0
92,"2020-06-22",0.0571428571428571,0,0,0,0.0633162910912261,0,0,0
93,"2020-06-23",0.0571428571428571,0,0,0,0.0641120093755048,0,0,0
94,"2020-06-24",0.0571428571428571,0,0,0,0.0660019829902384,0,0,0
95,"2020-06-25",0.0571428571428571,0,0,0,0.0662677676994205,0,0,0
96,"2020-06-26",0.0571428571428571,0,0,0,0.0651581669046908,0,0,0
97,"2020-06-27",0.0571428571428571,0,0,0,0.0633355329594401,0,0,0
98,"2020-06-28",0.0571428571428571,0,0,0,0.0614540784452381,0,0,0
99,"2020-06-29",0.0571428571428571,0,0,0,0.0601876034820027,0,0,0
100,"2020-06-30",0.0571428571428571,0,0,0,0.0614025273438291,0,0,0
101,"2020-07-01",0.0571428571428571,0,0,0,0.0620367124072295,0,0,0
102,"2020-07-02",0.0571428571428571,0,0,0,0.0619964336112054,0,0,0
103,"2020-07-03",0.0571428571428571,0,0,0,0.061570975032042,0,0,0
104,"2020-07-04",0.0333333333333333,0,0,0,0.0581346243449634,0,0,0
105,"2020-07-05",0.0333333333333333,0,0,0,0.0548660297759676,0,0,0
106,"2020-07-06",0.0333333333333333,0,0,0,0.0521024653780517,0,0,0
107,"2020-07-07",0.0333333333333333,0,0,0,0.0514002326472156,0,0,0
108,"2020-07-08",0.0333333333333333,0,0,0,0.0509381770324257,0,0,0
109,"2020-07-09",0.0333333333333333,0,0,0,0.0502862735278441,0,0,0
110,"2020-07-10",0.0333333333333333,0,0,0,0.049496056514962,0,0,0
111,"2020-07-11",0.0333333333333333,0,0,0,0.0485478414254105,0,0,0
112,"2020-07-12",0.0333333333333333,0,0,0,0.047563521544116,0,0,0
113,"2020-07-13",0.0333333333333333,0,0,0,0.0465383041739471,0,0,0
114,"2020-07-14",0.0333333333333333,0,0,0,0.0454762027986458,0,0,0
115,"2020-07-15",0.0333333333333333,0,0,0,0.0444165729475546,0,0,0
116,"2020-07-16",0.0333333333333333,0,0,0,0.0440582644488148,0,0,0
117,"2020-07-17",0.0333333333333333,0,0,0,0.0440859430182494,0,0,0
118,"2020-07-18",0.0333333333333333,0,0,0,0.044019370684699,0,0,0
119,"2020-07-19",0.0333333333333333,0,0,0,0.0438760317480656,0,0,0
120,"2020-07-20",0.0333333333333333,0,0,0,0.0436526118805912,0,0,0
121,"2020-07-21",0.0333333333333333,0,0,0,0.0433502748278034,0,0,0
122,"2020-07-22",0.0333333333333333,0,0,0,0.0429645959107547,0,0,0
123,"2020-07-23",0.0333333333333333,0,0,0,0.0425440581334782,0,0,0
124,"2020-07-24",0.0333333333333333,0,0,0,0.0420959991846562,0,0,0
125,"2020-07-25",0.0333333333333333,0,0,0,0.0416239846203323,0,0,0
126,"2020-07-26",0.0333333333333333,0,0,0,0.0411310803402648,0,0,0
127,"2020-07-27",0.0407132613768995,0,0,0,0.0408436677083049,0,0,0
128,"2020-07-28",0.0430598470470379,0,0,0,0.0407282632268949,0,0,0
129,"2020-07-29",0.0380719988858307,0,0,0,0.0408651036907105,0,0,0
130,"2020-07-30",0.042501761779609,0,0,0,0.0411315670424571,0,0,0
131,"2020-07-31",0.0367174560976782,0,0,0,0.0412280206084203,0,0,0
132,"2020-08-01",0.0337692423502662,0,0,0,0.041209430817539,0,0,0
133,"2020-08-02",0.0337692423502662,0,0,0,0.041163326770007,0,0,0
134,"2020-08-03",0.0407454494084254,0,0,0.00768296809378794,0.0412343285810644,0,0,0.00768296809378794
135,"2020-08-04",0.0402992474529287,0,0,0.00768296809378794,0.0412531373751914,0,0,0.00768296809378794
136,"2020-08-05",0.0379846730896767,0,0,0.00768296809378794,0.0411493448727011,0,0,0.00768296809378794
137,"2020-08-06",0.0356980366904585,0,0,0.00768296809378794,0.0409821194937185,0,0,0.00768296809378794
138,"2020-08-07",0.0362415105045465,0,0,0.00768296809378794,0.0408113354641532,0,0,0.00768296809378794
139,"2020-08-08",0.0362415105045465,0,0,0.00768296809378794,0.0406338839163185,0,0,0.00768296809378794
140,"2020-08-09",0.0362415105045465,0,0,0.00768296809378794,0.0404358343624739,0,0,0.00768296809378794
141,"2020-08-10",0.0362415105045465,0,0,0.00768296809378794,0.0402272485344419,0,0,0.00768296809378794
142,"2020-08-11",0.0366749531447986,0,0,0.00768296809378794,0.0400133995510832,0,0,0.00768296809378794
143,"2020-08-12",0.0366749531447986,0,0,0.00768296809378794,0.0397871703643414,0,0,0.00768296809378794
144,"2020-08-13",0.0327237124108505,0,0,0.00512197872919196,0.0394679594056373,0,0,0.00512197872919196
145,"2020-08-14",0.0311871187920929,0,0,0.00419070986933888,0.0393306270699295,0,0,0.00419070986933888
146,"2020-08-15",0.0311871187920929,0,0,0.00419070986933888,0.0393222876380198,0,0,0.00419070986933888
147,"2020-08-16",0.0311871187920929,0,0,0.00419070986933888,0.0393120510666508,0,0,0.00419070986933888
148,"2020-08-17",0.0296301513820378,0,0,0.00398149532999479,0.0392789836253075,0,0,0.00398149532999479
149,"2020-08-18",0.0296301513820378,0,0,0.00398149532999479,0.0392313905339028,0,0,0.00396748055710128
150,"2020-08-19",0.0296301513820378,0,0,0.00398149532999479,0.0391616363829904,0,0,0.00398616572948062
151,"2020-08-20",0.0296301513820378,0,0,0.00398149532999479,0.0390712811524378,0,0,0.00398016134382356
152,"2020-08-21",0.0296301513820378,0,0,0.00398149532999479,0.038965576338275,0,0,0.00397928040642904
153,"2020-08-22",0.030546099321006,0,0,0.00398149532999479,0.0388571511003105,0,0,0.0039808433999529
154,"2020-08-23",0.030546099321006,0,0,0.00398149532999479,0.0387306367135445,0,0,0.00398209111670583
155,"2020-08-24",0.0401671581497271,0,0,0.00398149532999479,0.0387306530877203,0,0,0.00398192702247311
156,"2020-08-25",0.0379674498521437,0,0,0.00376345330965738,0.0386845473280987,0,0,0.00378033510611941
157,"2020-08-26",0.0419003365156376,0,0,0.00356950477744924,0.0386900391485536,0,0,0.00358475681773173
158,"2020-08-27",0.0419003365156376,0,0,0.00356950477744924,0.0386870095681576,0,0,0.00352851858062542
159,"2020-08-28",0.0421910919353106,0,0,0.00356950477744924,0.0386805472181691,0,0,0.00354671116674956
160,"2020-08-29",0.0403668093593052,0,0,0.00356950477744924,0.0386391543086175,0,0,0.00358018761110537
161,"2020-08-30",0.0400253172569804,0,0,0.00353930774899798,0.0385860426493834,0,0,0.00355147285336837
162,"2020-08-31",0.0400253172569804,0,0,0.00353930774899798,0.0385262187023129,0,0,0.00353822920849549
163,"2020-09-01",0.0400253172569804,0,0,0.00353930774899798,0.0384601059104257,0,0,0.00354043976608372
164,"2020-09-02",0.0400253172569804,0,0,0.00353930774899798,0.0383876982552242,0,0,0.00354065034551058
165,"2020-09-03",0.034799751609311,0,0,0.00353930774899798,0.0382351026265367,0,0,0.00353939916115435
166,"2020-09-04",0.0376875642040757,0,0,0.00353930774899798,0.0381411542595946,0,0,0.00353884645849242
167,"2020-09-05",0.0376875642040757,0,0,0.00353930774899798,0.0381541152650243,0,0,0.00354048673496191
168,"2020-09-06",0.0363763693776123,0,0,0.00341617105635797,0.0382141581507204,0,0,0.00344268385466864
169,"2020-09-07",0.0363763693776123,0,0,0.00341617105635797,0.038276385040982,0,0,0.00340367033606011
170,"2020-09-08",0.0363763693776123,0,0,0.00341617105635797,0.0383345085177232,0,0,0.00339790982358751
171,"2020-09-09",0.0427611192147226,0,0,0.00341617105635797,0.0384637687840954,0,0,0.00340387535180208
172,"2020-09-10",0.0427611192147226,0,0,0.00341617105635797,0.038585612895502,0,0,0.00341008007228838
173,"2020-09-11",0.0427611192147226,0,0,0.00341617105635797,0.0386992647546077,0,0,0.00341344611809647
174,"2020-09-12",0.0427611192147226,0,0,0.00341617105635797,0.0388045571301152,0,0,0.00341622248441947
175,"2020-09-13",0.0427611192147226,0,0,0.00341617105635797,0.0389005011248157,0,0,0.00341832927599807
176,"2020-09-14",0.0435505064673108,0.00473632351552912,0,0.0081524945718871,0.0390070756875421,0,0.00473632351552912,0.00807107324428972
177,"2020-09-15",0.0435505064673108,0.00473632351552912,0,0.0081524945718871,0.0390952274676852,0,0.00473632351552912,0.00851996329390211
178,"2020-09-16",0.0435505064673108,0.00473632351552912,0,0.0081524945718871,0.0391755172041898,0,0.00473632351552912,0.00807208846965455
179,"2020-09-17",0.0435505064673108,0.00473632351552912,0,0.0081524945718871,0.0392499424415772,0,0.00473632351552912,0.00815363961614162
180,"2020-09-18",0.0421622737127592,0.00269480475883554,0,0.00611097581519351,0.0440143214804308,0,0.00269480475883554,0.00646449310618287
181,"2020-09-19",0.0395665431775899,0.00269480475883554,0,0.00611097581519351,0.0427590277404965,0,0.00269480475883554,0.00581769033616075
182,"2020-09-20",0.0395665431775899,0.00269480475883554,0,0.00611097581519351,0.0425895631765411,0,0.00269480475883554,0.00614868802147485
183,"2020-09-21",0.0178266191121694,0,0.00269480475883554,0.00611097581519351,0.0389567399481239,0.00269480475883554,0,0.00624328317067556
184,"2020-09-22",0.0178266191121694,0,0.00269480475883554,0.00611097581519351,0.0386948194363817,0.00269480475883554,0,0.00601454565892879
185,"2020-09-23",0.0109942769994534,0,0.00269480475883554,0.00269480475883554,0.0383605717245874,0.00269480475883554,0,0.00342746701242766
186,"2020-09-24",0.0109942769994534,0,0.00269480475883554,0.00269480475883554,0.0380293136755534,0.00269480475883554,0,0.0018146977699039
187,"2020-09-25",0.0131415845205927,0,0.00269480475883554,0.00376845851940518,0.0377236491336089,0.00269480475883554,0,0.00312882287680377
188,"2020-09-26",0.0131415845205927,0,0.00269480475883554,0.00376845851940518,0.0374194538845885,0.00269480475883554,0,0.00325319930113542
189,"2020-09-27",0.0131415845205927,0,0.00269480475883554,0.00376845851940518,0.0371169079818808,0.00269480475883554,0,0.00349345757638755
190,"2020-09-28",0.0131415845205927,0,0.00269480475883554,0.00376845851940518,0.0368159036525828,0.00269480475883554,0,0.00370495937222976
191,"2020-09-29",0.0131415845205927,0,0.00269480475883554,0.00376845851940518,0.0365163125366157,0.00269480475883554,2.22044604925031e-16,0.00382533143184299
192,"2020-09-30",0.0131415845205927,0,0.00269480475883554,0.00376845851940518,0.0362180290919165,0.00269480475883554,2.22044604925031e-16,0.00388248449892565
193,"2020-10-01",0.0135416906449979,0,0.00269480475883554,0.00376845851940518,0.0359254688830944,0.00269480475883554,2.22044604925031e-16,0.00389830024644569
194,"2020-10-02",0.0184047711763833,0,0.00312597352024922,0.00419962728081887,0.0356918288146328,0.00312597352024922,2.22044604925031e-16,0.0041332333928773
195,"2020-10-03",0.023141225337487,0.00312597352024922,0,0.00500486760124611,0.0355403565596145,0,0.00312597352024852,0.00473552742294809
196,"2020-10-04",0.0268990134994808,0.00312597352024922,0,0.00688376168224299,0.0354857401432922,0,0.00312597352024834,0.00648234607326427
197,"2020-10-05",0.0286040899650713,0.00284179410931747,0,0.00659958227131124,0.0354682458258935,0,0.00284179410931757,0.00689983732665785
198,"2020-10-06",0.0286040899650713,0.00284179410931747,0,0.00659958227131124,0.0354540043118868,0.00204805161671523,0.00284179410931827,0.00695096517353699
199,"2020-10-07",0.0293180048145001,0.00284179410931747,0,0.00659958227131124,0.0354459436218897,0.00192757799220258,0.0028417941093169,0.0067356157601691
200,"2020-10-08",0.0293180048145001,0.00284179410931747,0,0.00659958227131124,0.0354365685829805,0.00182049032596938,0.00284451354313182,0.0066502318177939
201,"2020-10-09",0.0293180048145001,0.00284179410931747,0,0.00659958227131124,0.0354254440974362,0.00172467504861371,0.00283494266690025,0.00665034321207693
202,"2020-10-10",0.0293180048145001,0.00284179410931747,0,0.00659958227131124,0.0354122907504848,0.00163844129337242,0.00284163899836768,0.00657893060657501
203,"2020-10-11",0.0293180048145001,0.00284179410931747,0,0.00659958227131124,0.0353966958029651,0.0015607394494341,0.00283760054638937,0.00649551375204516
204,"2020-10-12",0.0264762107051827,0,0,0.00375778816199377,0.035354476576126,0.00147487326607037,0.000278599489346297,0.00491183695155931
205,"2020-10-13",0.0264762107051827,0,0,0.00375778816199377,0.0353100030289511,0.00142789167299261,2.3294249010705e-15,0.00392087643518454
206,"2020-10-14",0.0264762107051827,0,0,0.00375778816199377,0.0352664150399003,0.00134268486914819,2.22044604925031e-16,0.00344335723014958
207,"2020-10-15",0.0264762107051827,0,0,0.00375778816199377,0.0352179454015191,0.00131076215704893,2.22044604925031e-16,0.00329530829055774
208,"2020-10-16",0.0264762107051827,0,0,0.00375778816199377,0.0351664746834391,0.00126024962803256,2.22044604925031e-16,0.00352665883547383
209,"2020-10-17",0.0232008031952632,0,0,0.00329290715226258,0.0350776491669282,0.00121351612798285,3.27401355085877e-08,0.00334762623865574
210,"2020-10-18",0.0232008031952632,0,0,0.00329290715226258,0.0349914452835971,0.00117024132514473,2.22044604925031e-16,0.00322328630774375
211,"2020-10-19",0.0252590425984347,0,0,0.00340272156401011,0.0349190713834301,0.00113212867042272,2.22044604925031e-16,0.00324232102775411
212,"2020-10-20",0.0252590425984347,0,0,0.00340272156401011,0.0348438454009929,0.0010923166266036,2.22044604925031e-16,0.00331551090454188
213,"2020-10-21",0.0252590425984347,0,0,0.00340272156401011,0.0347660786184889,0.0010570846007251,4.90312138228937e-14,0.00341163005314167
214,"2020-10-22",0.0252590425984347,0,0,0.00340272156401011,0.0346854507812463,0.0010240338307563,2.22044604925031e-16,0.00349769945534177
215,"2020-10-23",0.0252590425984347,0,0,0.00340272156401011,0.0346026390611168,0.00099299669013421,2.22044604925031e-16,0.0035548524041487
216,"2020-10-24",0.0252590425984347,0,0,0.00340272156401011,0.0345151504625065,0.000963647735308537,2.22044604925031e-16,0.00357695882924768
217,"2020-10-25",0.0243348826361471,0,0,0.00331569543705333,0.0344195645121254,0.000937921430953334,2.22044604925031e-16,0.00352350977567775
218,"2020-10-26",0.0243348826361471,0,0,0.00331569543705333,0.0343232715181791,0.000909986418335202,2.22044604925031e-16,0.00346306549713812
219,"2020-10-27",0.0270988781121103,0,0,0.00375778816199377,0.0342484154376108,0.000885538352868634,2.22044604925031e-16,0.00362554314364788
220,"2020-10-28",0.0270988781121103,0,0,0.00375778816199377,0.0341730476580928,0.000863286235465616,2.22044604925031e-16,0.00371853542264915
221,"2020-10-29",0.0261982743897562,0,0,0.00375778816199377,0.0340900782335403,0.000840227027346551,2.22044604925031e-16,0.00376112908816525
222,"2020-10-30",0.031017199623401,0.0021417445482866,0,0.00482866043613707,0.0340440611663565,0.000820750784793872,0.00214174101439868,0.00442358490846219
223,"2020-10-31",0.031017199623401,0.0021417445482866,0,0.00482866043613707,0.0339972675046647,0.000799320722568221,0.00215817139608316,0.00478326088338582
224,"2020-11-01",0.031017199623401,0.0021417445482866,0,0.00482866043613707,0.0339498810691805,0.000780153184634327,0.00213623779989944,0.00492828349528517
225,"2020-11-02",0.031017199623401,0.0021417445482866,0,0.00482866043613707,0.0339016083651312,0.000762936234869491,0.00217698916668605,0.00498676343001632
226,"2020-11-03",0.031017199623401,0.0021417445482866,0,0.00482866043613707,0.0338526243536827,0.000744746084712725,0.00221816302705229,0.00498535929454563
227,"2020-11-04",0.0300699349202952,0.0021417445482866,0,0.00482866043613707,0.033795892040354,0.000728084814702564,0.00212972656137529,0.00494754566607102
228,"2020-11-05",0.0300699349202952,0.0021417445482866,0,0.00482866043613707,0.0337386247863459,0.000712274628163875,0.00209068429981728,0.00489961110220255
229,"2020-11-06",0.0300699349202952,0.0021417445482866,0,0.00482866043613707,0.0336808346212996,0.00069722328896335,0.00208073329445681,0.00486077105221541
230,"2020-11-07",0.0300699349202952,0.0021417445482866,0,0.00482866043613707,0.0336224737856141,0.000684250947680394,0.00208969495251096,0.00483407769825547
231,"2020-11-08",0.0330470525586278,0.0021417445482866,0,0.00482866043613707,0.0335854907530044,0.000668752740695646,0.00207972130019089,0.00481483718929808
232,"2020-11-09",0.0330470525586278,0.0021417445482866,0,0.00482866043613707,0.0335477233824961,0.000655401485268018,0.00215046088098008,0.00480161931108855
233,"2020-11-10",0.0330470525586278,0.0021417445482866,0,0.00482866043613707,0.0335092676675186,0.00064252599783278,0.00215655026837325,0.00479544132194637
234,"2020-11-11",0.0330470525586278,0.0021417445482866,0,0.00482866043613707,0.0334708218891887,0.000630870284698396,0.00215765902999125,0.00479672824687037
235,"2020-11-12",0.0330470525586278,0.0021417445482866,0,0.00482866043613707,0.0334355378351824,0.000618999948379792,0.00217849349794814,0.00480386677747394
236,"2020-11-13",0.0339476562809819,0.0021417445482866,0,0.00482866043613707,0.0334149712864887,0.000606713711897977,0.00218060255575143,0.00481381966595079
237,"2020-11-14",0.0339476562809819,0.0021417445482866,0,0.00482866043613707,0.0334120836951022,0.00059581432050005,0.00217815874610237,0.00482355004753792
238,"2020-11-15",0.0264320799569944,0.0021417445482866,0,0.0010708722741433,0.0333803863303868,0.000585113749861865,0.0021331437368901,0.00288435911581141
239,"2020-11-16",0.0264320799569944,0.0021417445482866,0,0.0010708722741433,0.0333581717743703,0.000575757138108023,0.00212816971798479,0.00160731231176525
240,"2020-11-17",0.0264320799569944,0.0021417445482866,0,0.0010708722741433,0.0333386621936645,0.000565554527612121,0.00211957415044408,0.000788175075469271
241,"2020-11-18",0.0245554156014453,0.00195414648566296,0,0.00097707324283148,0.0333079645589278,0.000555424849514688,0.00196877470166237,0.000268564279906625
242,"2020-11-19",0.0245554156014453,0.00195414648566296,0,0.00097707324283148,0.0332774857264021,0.000546071906466993,0.00191859042361207,3.21443496356728e-05
243,"2020-11-20",0.0279990323798735,0.0027076357305879,0,0.00170548253286021,0.033268646333006,0.000537110583861338,0.00257713536315518,0.000794769243552905
244,"2020-11-21",0.0279990323798735,0.0027076357305879,0,0.00170548253286021,0.0332592961054312,0.000528378255638677,0.00278513651656185,0.000798129659278088
245,"2020-11-22",0.0285893146498954,0.00298832509279772,0,0.00184516473735432,0.0332530224927329,0.000518402301443078,0.00303548774752036,0.0017234690178736
246,"2020-11-23",0.0285893146498954,0.00298832509279772,0,0.00184516473735432,0.0332460283827173,0.000511977015616923,0.00303630641381231,0.00208474332359229
247,"2020-11-24",0.0285893146498954,0.00298832509279772,0,0.00184516473735432,0.033238264606134,0.000504719568884399,0.00296138723983253,0.00224646638113122
248,"2020-11-25",0.0285893146498954,0.00298832509279772,0,0.00184516473735432,0.0332296974668577,0.00049649736167934,0.00290601560977143,0.00230006901730311
249,"2020-11-26",0.0285893146498954,0.00298832509279772,0,0.00184516473735432,0.0332203045678163,0.000489096347825807,0.00290018181130709,0.0022358166407847
