"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth"
114,"2020-07-29",0,0,0,0,0.00612359864032157
115,"2020-07-30",0,0,0,0,0.00610346075260403
116,"2020-07-31",0,0,0,0,0.00603901323515336
117,"2020-08-01",0,0,0,0,0.00601229439125048
118,"2020-08-02",0,0,0,0,0.00593900457899377
119,"2020-08-03",0,0,0,0,0.00587350621568688
120,"2020-08-04",0,0,0,0,0.00584567048629995
121,"2020-08-05",0,0,0,0,0.00580970383891415
122,"2020-08-06",0,0,0,0,0.00572835905739506
123,"2020-08-07",0,0,0,0,0.00568133313432659
124,"2020-08-08",0,0,0,0,0.00563612679232033
125,"2020-08-09",0,0,0,0,0.00562863033229075
126,"2020-08-10",0,0,0,0,0.0055691899163965
127,"2020-08-11",0,0,0,0,0.00551656625779092
128,"2020-08-12",0,0,0,0,0.00547696889995957
129,"2020-08-13",0,0,0,0,0.00543577065459414
130,"2020-08-14",0,0,0,0,0.00540660886324749
131,"2020-08-15",0,0,0,0,0.00534416278921266
132,"2020-08-16",0,0,0,0,0.0053115695077723
133,"2020-08-17",0,0,0,0,0.00525967306035782
134,"2020-08-18",0,0,0,0,0.00523857264828306
135,"2020-08-19",0,0,0,0,0.00519942773632245
136,"2020-08-20",0,0,0,0,0.00512916815403196
137,"2020-08-21",0,0,0,0,0.00513811688689778
138,"2020-08-22",0,0,0,0,0.00507301803929471
139,"2020-08-23",0,0,0,0,0.00505222334237657
140,"2020-08-24",0,0,0,0,0.00500336000712654
141,"2020-08-25",0,0,0,0,0.00495796373229918
142,"2020-08-26",0,0,0,0,0.00493993818069006
143,"2020-08-27",0,0,0,0,0.00491153717215245
144,"2020-08-28",0,0,0,0,0.00486401588607426
145,"2020-08-29",0,0,0,0,0.00483304184627403
146,"2020-08-30",0,0,0,0,0.0048119561405323
147,"2020-08-31",0,0,0,0,0.004765734726927
148,"2020-09-01",0,0,0,0,0.00473365599801758
149,"2020-09-02",0,0,0,0,0.00471632011919579
150,"2020-09-03",0,0,0,0,0.00466913334026296
151,"2020-09-04",0,0,0,0,0.00463700179216128
152,"2020-09-05",0,0,0,0,0.00460899682195004
153,"2020-09-06",0,0,0,0,0.00457870805195584
154,"2020-09-07",0,0,0,0,0.00454595124063665
155,"2020-09-08",0,0,0,0,0.00450707301490408
156,"2020-09-09",0,0,0,0,0.0044905520880897
157,"2020-09-10",0,0,0,0,0.00446748329124015
158,"2020-09-11",0,0,0,0,0.00443363709502962
159,"2020-09-12",0,0,0,0,0.00440633095883801
160,"2020-09-13",0,0,0,0,0.00441957711369467
161,"2020-09-14",0,0,0,0,0.00434740475028852
162,"2020-09-15",0,0,0,0,0.00433576447054617
163,"2020-09-16",0,0,0,0,0.00428790583035549
164,"2020-09-17",0,0,0,0,0.00426717457155761
165,"2020-09-18",0,0,0,0,0.00424613722659085
166,"2020-09-19",0,0,0,0,0.00422469588839788
167,"2020-09-20",0,0,0,0,0.00419632988953721
168,"2020-09-21",0,0,0,0,0.00416313895159822
169,"2020-09-22",0,0,0,0,0.00414493023520439
170,"2020-09-23",0,0,0,0,0.00412123266019035
171,"2020-09-24",0,0,0,0,0.00409651126711061
172,"2020-09-25",0,0,0,0,0.00406781324057004
173,"2020-09-26",0,0,0,0,0.0040799079719329
174,"2020-09-27",0,0,0,0,0.00405533218179471
175,"2020-09-28",0,0,0,0,0.00400024920643968
176,"2020-09-29",0,0,0,0,0.00397516844353288
177,"2020-09-30",0,0,0,0,0.00395120552189471
178,"2020-10-01",0,0,0,0,0.00393430582176625
179,"2020-10-02",0,0,0,0,0.0039033010301134
180,"2020-10-03",0,0,0,0,0.00389214783093328
181,"2020-10-04",0,0,0,0,0.00386384067056001
182,"2020-10-05",0,0,0,0,0.00384995499171881
183,"2020-10-06",0,0,0,0,0.00382793391566252
184,"2020-10-07",0,0,0,0,0.00380476352942809
185,"2020-10-08",0,0,0,0,0.00378659890125721
186,"2020-10-09",0,0,0,0,0.00375473309396436
187,"2020-10-10",0,0,0,0,0.00374372471673965
188,"2020-10-11",0,0,0,0,0.00370975129814515
189,"2020-10-12",0,0,0,0,0.00370769079813446
190,"2020-10-13",0,0,0,0,0.00368741302606444
191,"2020-10-14",0,0,0,0,0.00367797339971812
192,"2020-10-15",0,0,0,0,0.00364769022479981
193,"2020-10-16",0,0,0,0,0.00362870096002421
194,"2020-10-17",0,0,0,0,0.00360864173666643
195,"2020-10-18",0,0,0,0,0.00359415054424644
196,"2020-10-19",0,0,0,0,0.00357034256604423
197,"2020-10-20",0,0,0,0,0.00355415820238478
198,"2020-10-21",0,0,0,0,0.00353561536876646
199,"2020-10-22",0,0,0,0,0.00351504016068193
200,"2020-10-23",0,0,0,0,0.00349715775872113
201,"2020-10-24",0,0,0,0,0.00348441319884136
202,"2020-10-25",0,0,0,0,0.00346561289175485
203,"2020-10-26",0,0,0,0,0.00345170540489332
204,"2020-10-27",0,0,0,0,0.00343185308325755
205,"2020-10-28",0,0,0,0,0.00341608069011317
206,"2020-10-29",0,0,0,0,0.00339948513422816
207,"2020-10-30",0,0,0,0,0.00353972901286968
208,"2020-10-31",0,0,0,0,0.0033667721144429
209,"2020-11-01",0,0,0,0,0.00334964827455352
210,"2020-11-02",0,0,0,0,0.00333418793978967
211,"2020-11-03",0,0,0,0,0.00331834330029843
212,"2020-11-04",0,0,0,0,0.00330275174789943
213,"2020-11-05",0,0,0,0,0.00328578781869425
214,"2020-11-06",0,0,0,0,0.00327394369953912
215,"2020-11-07",0,0,0,0,0.00325616971826008
216,"2020-11-08",0,0,0,0,0.00324109485828847
217,"2020-11-09",0,0,0,0,0.00322934334948522
218,"2020-11-10",0,0,0,0,0.00321327554278191
219,"2020-11-11",0,0,0,0,0.00319911001884514
220,"2020-11-12",0,0,0,0,0.00319500347912546
221,"2020-11-13",0,0,0,0,0.00316893482298966
222,"2020-11-14",0,0,0,0,0.00315130358276832
223,"2020-11-15",0,0,0,0,0.00314200556652965
224,"2020-11-16",0,0,0,0,0.00312684110313352
225,"2020-11-17",0,0,0,0,0.00311036165129737
226,"2020-11-18",0,0,0,0,0.00309678257552982
227,"2020-11-19",0,0,0,0,0.00308583491458069
228,"2020-11-20",0,0,0,0,0.00307166764313808
229,"2020-11-21",0,0,0,0,0.0030594128261507
230,"2020-11-22",0,0,0,0,0.00304381149749402
231,"2020-11-23",0,0,0,0,0.00303182513441889
232,"2020-11-24",0,0,0,0,0.00302087176890677
233,"2020-11-25",0,0,0,0,0.00300651880843532
234,"2020-11-26",0,0,0,0,0.00299442374982576
