"","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","basisdim","firstcutoff","lastcutoff","cutoffinterval","umd","ccfr","nsum","umd_smooth","cutoff","date","lag","predType","y","strawman","fore","fore_low","fore_high","scaled_abs_err","syncFore","scaled_abs_err_sync"
"1",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-11,1,"nearFuture",40557,35816,23129.5819976856,30158.728586775,17738.7306579714,3.67589495858225,NA,NA
"2",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-12,2,"nearFuture",43718,35816,25591.2689578105,31929.7093392317,20511.0870228409,2.29394217158891,NA,NA
"3",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-13,3,"nearFuture",33523,35816,20111.538470009,25600.1333865179,15799.6825064851,5.84887114005326,NA,NA
"4",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-14,4,"nearFuture",14768,35816,13483.7143521858,16700.5780930869,10886.4825946714,0.0610169920065178,NA,NA
"5",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-15,5,"nearFuture",15155,35816,16416.4131188178,20497.2044914559,13148.0670839787,0.0610528589495546,NA,NA
"6",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-16,6,"nearFuture",36653,35816,19584.4323566733,24802.4583242479,15464.1925295823,20.3925539103156,NA,NA
"7",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-17,7,"nearFuture",36820,35816,46060.5010292533,63551.7233143729,33383.3552328867,9.20368627494978,NA,NA
"8",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-18,8,"nearFuture",36303,35816,33704.3457064514,40296.5817599827,28190.5528927046,5.33604576635029,NA,NA
"9",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-19,9,"nearFuture",39797,35816,37760.9462104864,46480.9439927152,30676.8524093383,0.511442800553167,NA,NA
"10",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-20,10,"nearFuture",33057,35816,50870.4866387398,69635.0675857153,37162.4025161864,6.45650113529658,NA,NA
"11",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-21,11,"nearFuture",16389,35816,18148.6814965006,24441.6338379842,13475.9665513666,0.0905791679832209,NA,NA
"12",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-22,12,"nearFuture",13439,35816,14058.262508032,21380.0289411092,9243.89509897855,0.0276740630113223,NA,NA
"13",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-23,13,"nearFuture",33536,35816,19784.2290566853,25284.5626291379,15480.4227824105,6.03147848126455,NA,NA
"14",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-24,14,"nearFuture",33281,35816,34525.6597066388,53799.8709703127,22156.5806140389,0.49099002214904,NA,NA
"15",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-11,2020-09-12,1,"nearFuture",43718,40557,27903.504779724,34694.1936225285,22441.9563533679,5.00300386436982,NA,NA
"16",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-11,2020-09-13,2,"nearFuture",33523,40557,19582.2452036099,24570.9845907205,15606.3883316716,1.98190997930171,NA,NA
"17",14,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-11,2020-09-14,3,"nearFuture",14768,40557,18658.0336272821,23325.1311521624,14924.7700502004,0.150840809148523,NA,NA
