"","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman","scaled_abs_err"
"1",2020-11-10,2020-11-11,1,"nearFuture",12.4419801823687,14.9764303087543,10.3364331597742,14,12,0.779009519310878
"2",2020-11-10,2020-11-12,2,"nearFuture",12.0624016155351,13.7588320991358,10.5751368783404,11,12,1.06240055313456
"3",2020-11-10,2020-11-13,3,"nearFuture",16.666085837703,18.4472616532058,15.0568914981164,12,12,4666085.83770298
"4",2020-11-10,2020-11-14,4,"nearFuture",17.6123766052335,20.713307047523,14.9756776632957,12,12,5612376.6052335
"5",2020-11-10,2020-11-15,5,"nearFuture",11.9277156633859,13.6830412910116,10.3975715574315,13,12,1.07228326433079
"6",2020-11-10,2020-11-16,6,"nearFuture",11.429307794694,12.9483087342166,10.0885049427852,11,12,0.429307365386605
"7",2020-11-10,2020-11-17,7,"nearFuture",14.8791673246639,17.4517567473647,12.6858071356498,12,12,2879167.32466386
"8",2020-11-10,2020-11-11,1,"nearFar",12.4419801823687,14.9764303087543,10.3364331597742,14,NA,NA
"9",2020-11-10,2020-11-11,1,"nearFar",12.4419801823687,14.9764303087543,10.3364331597742,14,NA,NA
"10",2020-11-10,2020-11-12,2,"nearFar",12.0624016155351,13.7588320991358,10.5751368783404,11,NA,NA
"11",2020-11-10,2020-11-12,2,"nearFar",12.0624016155351,13.7588320991358,10.5751368783404,11,NA,NA
"12",2020-11-10,2020-11-13,3,"nearFar",16.666085837703,18.4472616532058,15.0568914981164,12,NA,NA
"13",2020-11-10,2020-11-13,3,"nearFar",16.666085837703,18.4472616532058,15.0568914981164,12,NA,NA
"14",2020-11-10,2020-11-14,4,"nearFar",17.6123766052335,20.713307047523,14.9756776632957,12,NA,NA
"15",2020-11-10,2020-11-14,4,"nearFar",17.6123766052335,20.713307047523,14.9756776632957,12,NA,NA
"16",2020-11-10,2020-11-15,5,"nearFar",11.9277156633859,13.6830412910116,10.3975715574315,13,NA,NA
"17",2020-11-10,2020-11-15,5,"nearFar",11.9277156633859,13.6830412910116,10.3975715574315,13,NA,NA
"18",2020-11-10,2020-11-16,6,"nearFar",11.429307794694,12.9483087342166,10.0885049427852,11,NA,NA
"19",2020-11-10,2020-11-16,6,"nearFar",11.429307794694,12.9483087342166,10.0885049427852,11,NA,NA
"20",2020-11-10,2020-11-17,7,"nearFar",14.8791673246639,17.4517567473647,12.6858071356498,12,NA,NA
"21",2020-11-10,2020-11-17,7,"nearFar",14.8791673246639,17.4517567473647,12.6858071356498,12,NA,NA
"22",2020-11-10,2020-11-11,1,"nearFar",12.4419801823687,14.9764303087543,10.3364331597742,14,NA,NA
"23",2020-11-10,2020-11-11,1,"nearFar",12.4419801823687,14.9764303087543,10.3364331597742,14,NA,NA
"24",2020-11-10,2020-11-12,2,"nearFar",12.0624016155351,13.7588320991358,10.5751368783404,11,NA,NA
"25",2020-11-10,2020-11-12,2,"nearFar",12.0624016155351,13.7588320991358,10.5751368783404,11,NA,NA
"26",2020-11-10,2020-11-13,3,"nearFar",16.666085837703,18.4472616532058,15.0568914981164,12,NA,NA
"27",2020-11-10,2020-11-13,3,"nearFar",16.666085837703,18.4472616532058,15.0568914981164,12,NA,NA
"28",2020-11-10,2020-11-14,4,"nearFar",17.6123766052335,20.713307047523,14.9756776632957,12,NA,NA
"29",2020-11-10,2020-11-14,4,"nearFar",17.6123766052335,20.713307047523,14.9756776632957,12,NA,NA
"30",2020-11-10,2020-11-15,5,"nearFar",11.9277156633859,13.6830412910116,10.3975715574315,13,NA,NA
"31",2020-11-10,2020-11-15,5,"nearFar",11.9277156633859,13.6830412910116,10.3975715574315,13,NA,NA
"32",2020-11-10,2020-11-16,6,"nearFar",11.429307794694,12.9483087342166,10.0885049427852,11,NA,NA
"33",2020-11-10,2020-11-16,6,"nearFar",11.429307794694,12.9483087342166,10.0885049427852,11,NA,NA
"34",2020-11-10,2020-11-17,7,"nearFar",14.8791673246639,17.4517567473647,12.6858071356498,12,NA,NA
"35",2020-11-10,2020-11-17,7,"nearFar",14.8791673246639,17.4517567473647,12.6858071356498,12,NA,NA
