"","cutoff","date","lag","predType","fit_resp","right_lwr","right_upr","strawman","scaled_abs_err"
"1",2020-09-11,2020-09-12,1,"nearFuture",4.83607586524516,2.57691949646443,9.07580923909141,1,2.83607302917213
"2",2020-09-11,2020-09-13,2,"nearFuture",7.18957499922218,4.67025916895084,11.0679058269592,1,5.18956980965237
"3",2020-09-11,2020-09-14,3,"nearFuture",4.18700900165596,1.97273600904407,8.88666516937713,1,2.18700681464914
"4",2020-09-11,2020-09-15,4,"nearFuture",3.39688713097446,1.66972159282552,6.9106384143082,1,1.39688573408872
"5",2020-09-11,2020-09-16,5,"nearFuture",4.41605978498584,2.21009337747839,8.82387333643772,1,2.41605736892847
"6",2020-09-11,2020-09-17,6,"nearFuture",2.38332401489003,1.24116099348629,4.57654840086163,1,0.383323631566395
"7",2020-09-11,2020-09-18,7,"nearFuture",11.7661140092375,5.99694497052947,23.0853275390573,1,9.76610424313327
"8",2020-09-11,2020-11-01,51,"farFuture",4.97332621381244,1.99716629801076,12.3845338536053,NA,NA
"9",2020-09-11,2020-11-03,53,"farFuture",15.4627844648245,6.19878586931336,38.5716991111523,NA,NA
"10",2020-09-11,2020-11-04,54,"farFuture",13.7976763899458,4.01959423605704,47.361963069291,NA,NA
"11",2020-09-11,2020-11-05,55,"farFuture",9.9956901506575,3.45313174485822,28.9342628576871,NA,NA
"12",2020-09-11,2020-11-09,59,"farFuture",43.6347884212216,13.3009206330201,143.147592042465,NA,NA
"13",2020-09-11,2020-11-10,60,"farFuture",8.8923656156239,3.99902532478697,19.7733597113798,NA,NA
"14",2020-09-11,2020-11-11,61,"farFuture",10.1040920953332,3.37600860623327,30.24064479056,NA,NA
"15",2020-09-11,2020-11-13,63,"farFuture",63.0276225304361,18.1234917862336,219.189615814353,NA,NA
"16",2020-09-11,2020-11-14,64,"farFuture",518.381164665606,88.984977618614,3019.82468357511,NA,NA
"17",2020-09-11,2020-11-15,65,"farFuture",65.0234827427192,13.721990215113,308.122454666674,NA,NA
"18",2020-09-11,2020-11-16,66,"farFuture",26.8258796158488,7.4032081962782,97.2048601207502,NA,NA
"19",2020-09-11,2020-11-17,67,"farFuture",6.57196580992917,2.51497161168477,17.173448163872,NA,NA
"20",2020-09-11,2020-09-12,1,"nearFar",4.83607586524516,2.57691949646443,9.07580923909141,NA,NA
"21",2020-09-11,2020-09-13,2,"nearFar",7.18957499922218,4.67025916895084,11.0679058269592,NA,NA
"22",2020-09-11,2020-09-14,3,"nearFar",4.18700900165596,1.97273600904407,8.88666516937713,NA,NA
"23",2020-09-11,2020-09-15,4,"nearFar",3.39688713097446,1.66972159282552,6.9106384143082,NA,NA
