"","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman","scaled_abs_err"
"1",2020-11-10,2020-11-11,1,"nearFuture",3.07909066001844,4.05628615995077,2.33731026824987,5,4,1.92090741907414
"2",2020-11-10,2020-11-12,2,"nearFuture",3.80734941434915,4.73820076844586,3.05937005866882,6,4,1.09632474466305
"3",2020-11-10,2020-11-13,3,"nearFuture",2.96020119891217,4.08601146589943,2.14458310045689,5,4,2.03979676129107
"4",2020-11-10,2020-11-14,4,"nearFuture",3.63254612492919,4.87734068241644,2.70544794980377,6,4,1.18372634567223
"5",2020-11-10,2020-11-15,5,"nearFuture",2.50727312711858,3.46984661282353,1.81172807775946,6,4,1.74636256325943
"6",2020-11-10,2020-11-16,6,"nearFuture",2.21962318887094,3.47828584620933,1.41642387037937,7,4,1.59345840589022
"7",2020-11-10,2020-11-17,7,"nearFuture",3.17782376122244,4.34488737893421,2.32424064806648,7,4,1.27405832157308
"8",2020-11-10,2020-11-18,8,"nearFuture",4.18882029360112,5.22430364843855,3.35857496669989,7,4,0.937059589779762
"9",2020-11-10,2020-11-19,9,"nearFuture",1.83747950709229,3.14693799012662,1.07289401620789,7,4,1.72083959068937
"10",2020-11-10,2020-11-20,10,"nearFuture",3.19797237302172,4.20677306981849,2.43108604359576,7,4,1.26734211987872
"11",2020-11-10,2020-11-21,11,"nearFuture",3.94148441927053,5.01250631477124,3.09930770193181,7,4,1.01950485374154
"12",2020-11-10,2020-11-22,12,"nearFuture",2.95192966028635,3.74822541541072,2.32480380807711,8,4,1.2620172694241
"13",2020-11-10,2020-11-23,13,"nearFuture",2.07182785628949,3.08980264826065,1.38923781054867,7,4,1.642723500329
"14",2020-11-10,2020-11-24,14,"nearFuture",2.80184136552453,3.55706048016729,2.20696698336576,8,4,1.29953933373403
"15",2020-11-10,2020-11-25,15,"nearFuture",3.1994791200349,3.9389350427612,2.59884119144126,8,4,1.2001299199588
"16",2020-11-10,2020-11-11,1,"nearFar",3.07909066001844,4.05628615995077,2.33731026824987,5,NA,NA
"17",2020-11-10,2020-11-11,1,"nearFar",3.07909066001844,4.05628615995077,2.33731026824987,5,NA,NA
"18",2020-11-10,2020-11-12,2,"nearFar",3.80734941434915,4.73820076844586,3.05937005866882,6,NA,NA
"19",2020-11-10,2020-11-12,2,"nearFar",3.80734941434915,4.73820076844586,3.05937005866882,6,NA,NA
