"","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman","scaled_abs_err"
"1",2020-11-10,2020-11-11,1,"nearFuture",434.062962329335,712.833403964217,264.312326299983,532,151,0.257052591636779
"2",2020-11-10,2020-11-12,2,"nearFuture",261.512421445113,348.762923091969,196.089498171949,595,151,0.751098148206733
"3",2020-11-10,2020-11-13,3,"nearFuture",157.049187436849,196.869122571535,125.283472351599,563,151,0.985317503829693
"4",2020-11-10,2020-11-14,4,"nearFuture",904.481938796413,1273.9428373391,642.169769027997,376,151,2.3488086064338
"5",2020-11-10,2020-11-15,5,"nearFuture",339.375368421944,518.565555336954,222.104301965623,462,151,0.394291418597315
"6",2020-11-10,2020-11-16,6,"nearFuture",440.54036408954,751.18922394794,258.358089020716,168,151,16.0317851798679
"7",2020-11-10,2020-11-17,7,"nearFuture",851.287044642272,1157.28241298737,626.199468896347,213,151,10.2949521668923
"8",2020-11-10,2020-11-11,1,"nearFar",434.062962329335,712.833403964217,264.312326299983,532,NA,NA
"9",2020-11-10,2020-11-11,1,"nearFar",434.062962329335,712.833403964217,264.312326299983,532,NA,NA
"10",2020-11-10,2020-11-12,2,"nearFar",261.512421445113,348.762923091969,196.089498171949,595,NA,NA
"11",2020-11-10,2020-11-12,2,"nearFar",261.512421445113,348.762923091969,196.089498171949,595,NA,NA
"12",2020-11-10,2020-11-13,3,"nearFar",157.049187436849,196.869122571535,125.283472351599,563,NA,NA
"13",2020-11-10,2020-11-13,3,"nearFar",157.049187436849,196.869122571535,125.283472351599,563,NA,NA
"14",2020-11-10,2020-11-14,4,"nearFar",904.481938796413,1273.9428373391,642.169769027997,376,NA,NA
"15",2020-11-10,2020-11-14,4,"nearFar",904.481938796413,1273.9428373391,642.169769027997,376,NA,NA
"16",2020-11-10,2020-11-15,5,"nearFar",339.375368421944,518.565555336954,222.104301965623,462,NA,NA
"17",2020-11-10,2020-11-15,5,"nearFar",339.375368421944,518.565555336954,222.104301965623,462,NA,NA
"18",2020-11-10,2020-11-16,6,"nearFar",440.54036408954,751.18922394794,258.358089020716,168,NA,NA
"19",2020-11-10,2020-11-16,6,"nearFar",440.54036408954,751.18922394794,258.358089020716,168,NA,NA
"20",2020-11-10,2020-11-17,7,"nearFar",851.287044642272,1157.28241298737,626.199468896347,213,NA,NA
"21",2020-11-10,2020-11-17,7,"nearFar",851.287044642272,1157.28241298737,626.199468896347,213,NA,NA
"22",2020-11-10,2020-11-11,1,"nearFar",434.062962329335,712.833403964217,264.312326299983,532,NA,NA
"23",2020-11-10,2020-11-11,1,"nearFar",434.062962329335,712.833403964217,264.312326299983,532,NA,NA
"24",2020-11-10,2020-11-12,2,"nearFar",261.512421445113,348.762923091969,196.089498171949,595,NA,NA
"25",2020-11-10,2020-11-12,2,"nearFar",261.512421445113,348.762923091969,196.089498171949,595,NA,NA
"26",2020-11-10,2020-11-13,3,"nearFar",157.049187436849,196.869122571535,125.283472351599,563,NA,NA
"27",2020-11-10,2020-11-13,3,"nearFar",157.049187436849,196.869122571535,125.283472351599,563,NA,NA
"28",2020-11-10,2020-11-14,4,"nearFar",904.481938796413,1273.9428373391,642.169769027997,376,NA,NA
"29",2020-11-10,2020-11-14,4,"nearFar",904.481938796413,1273.9428373391,642.169769027997,376,NA,NA
"30",2020-11-10,2020-11-15,5,"nearFar",339.375368421944,518.565555336954,222.104301965623,462,NA,NA
"31",2020-11-10,2020-11-15,5,"nearFar",339.375368421944,518.565555336954,222.104301965623,462,NA,NA
"32",2020-11-10,2020-11-16,6,"nearFar",440.54036408954,751.18922394794,258.358089020716,168,NA,NA
"33",2020-11-10,2020-11-16,6,"nearFar",440.54036408954,751.18922394794,258.358089020716,168,NA,NA
"34",2020-11-10,2020-11-17,7,"nearFar",851.287044642272,1157.28241298737,626.199468896347,213,NA,NA
"35",2020-11-10,2020-11-17,7,"nearFar",851.287044642272,1157.28241298737,626.199468896347,213,NA,NA
