"","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman","scaled_abs_err"
"1",2020-11-10,2020-11-11,1,"nearFuture",2.5039927053957,4.94430743663056,1.26812087416387,3,2,0.496006798597499
"2",2020-11-10,2020-11-12,2,"nearFuture",1.1355032186663,2.29456559452596,0.561922292689092,2,2,864496.781333696
"3",2020-11-10,2020-11-13,3,"nearFuture",3.98028670186668,8.43558655379678,1.87807713524391,3,2,0.980285721580956
"4",2020-11-10,2020-11-14,4,"nearFuture",1.64828141622279,3.38716433540866,0.802096195529767,5,2,1.11723915551269
"5",2020-11-10,2020-11-15,5,"nearFuture",2.01094660347263,5.30430850182052,0.76238141892203,0,2,1.00547279899992
"6",2020-11-10,2020-11-16,6,"nearFuture",5.84544327614266,10.1263532770499,3.37428550631762,2,2,3845443.27614266
"7",2020-11-10,2020-11-17,7,"nearFuture",1.08720105860816,2.11451269785522,0.558996946690194,4,2,1.45639874249655
"8",2020-11-10,2020-11-11,1,"nearFar",2.5039927053957,4.94430743663056,1.26812087416387,3,NA,NA
"9",2020-11-10,2020-11-11,1,"nearFar",2.5039927053957,4.94430743663056,1.26812087416387,3,NA,NA
"10",2020-11-10,2020-11-12,2,"nearFar",1.1355032186663,2.29456559452596,0.561922292689092,2,NA,NA
"11",2020-11-10,2020-11-12,2,"nearFar",1.1355032186663,2.29456559452596,0.561922292689092,2,NA,NA
"12",2020-11-10,2020-11-13,3,"nearFar",3.98028670186668,8.43558655379678,1.87807713524391,3,NA,NA
"13",2020-11-10,2020-11-13,3,"nearFar",3.98028670186668,8.43558655379678,1.87807713524391,3,NA,NA
"14",2020-11-10,2020-11-14,4,"nearFar",1.64828141622279,3.38716433540866,0.802096195529767,5,NA,NA
"15",2020-11-10,2020-11-14,4,"nearFar",1.64828141622279,3.38716433540866,0.802096195529767,5,NA,NA
"16",2020-11-10,2020-11-15,5,"nearFar",2.01094660347263,5.30430850182052,0.76238141892203,0,NA,NA
"17",2020-11-10,2020-11-15,5,"nearFar",2.01094660347263,5.30430850182052,0.76238141892203,0,NA,NA
"18",2020-11-10,2020-11-16,6,"nearFar",5.84544327614266,10.1263532770499,3.37428550631762,2,NA,NA
"19",2020-11-10,2020-11-16,6,"nearFar",5.84544327614266,10.1263532770499,3.37428550631762,2,NA,NA
"20",2020-11-10,2020-11-17,7,"nearFar",1.08720105860816,2.11451269785522,0.558996946690194,4,NA,NA
"21",2020-11-10,2020-11-17,7,"nearFar",1.08720105860816,2.11451269785522,0.558996946690194,4,NA,NA
"22",2020-11-10,2020-11-11,1,"nearFar",2.5039927053957,4.94430743663056,1.26812087416387,3,NA,NA
"23",2020-11-10,2020-11-11,1,"nearFar",2.5039927053957,4.94430743663056,1.26812087416387,3,NA,NA
"24",2020-11-10,2020-11-12,2,"nearFar",1.1355032186663,2.29456559452596,0.561922292689092,2,NA,NA
"25",2020-11-10,2020-11-12,2,"nearFar",1.1355032186663,2.29456559452596,0.561922292689092,2,NA,NA
"26",2020-11-10,2020-11-13,3,"nearFar",3.98028670186668,8.43558655379678,1.87807713524391,3,NA,NA
"27",2020-11-10,2020-11-13,3,"nearFar",3.98028670186668,8.43558655379678,1.87807713524391,3,NA,NA
"28",2020-11-10,2020-11-14,4,"nearFar",1.64828141622279,3.38716433540866,0.802096195529767,5,NA,NA
"29",2020-11-10,2020-11-14,4,"nearFar",1.64828141622279,3.38716433540866,0.802096195529767,5,NA,NA
"30",2020-11-10,2020-11-15,5,"nearFar",2.01094660347263,5.30430850182052,0.76238141892203,0,NA,NA
"31",2020-11-10,2020-11-15,5,"nearFar",2.01094660347263,5.30430850182052,0.76238141892203,0,NA,NA
"32",2020-11-10,2020-11-16,6,"nearFar",5.84544327614266,10.1263532770499,3.37428550631762,2,NA,NA
"33",2020-11-10,2020-11-16,6,"nearFar",5.84544327614266,10.1263532770499,3.37428550631762,2,NA,NA
"34",2020-11-10,2020-11-17,7,"nearFar",1.08720105860816,2.11451269785522,0.558996946690194,4,NA,NA
"35",2020-11-10,2020-11-17,7,"nearFar",1.08720105860816,2.11451269785522,0.558996946690194,4,NA,NA
