"","cutoff","date","lag","predType","fit_resp","right_lwr","right_upr","strawman","scaled_abs_err"
"1",2020-09-11,2020-09-12,1,"nearFuture",103.012773808414,87.4385824029252,121.360974481541,115,1.41335257855977
"2",2020-09-11,2020-09-13,2,"nearFuture",95.5071076409676,80.072757142371,113.916492143826,115,1.67216864437461
"3",2020-09-11,2020-09-14,3,"nearFuture",119.743608365238,97.2501670588095,147.439661832731,115,0.8364272689081
"4",2020-09-11,2020-09-15,4,"nearFuture",91.1587914404613,77.3457816694883,107.438635663355,115,1.82211057715269
"5",2020-09-11,2020-09-16,5,"nearFuture",87.2472132175208,74.5467998317404,102.111374752568,115,1.95699258018919
"6",2020-09-11,2020-09-17,6,"nearFuture",109.810424141096,88.0357719854863,136.970790146935,115,1.17895085103286
"7",2020-09-11,2020-09-18,7,"nearFuture",165.222904479602,125.230128133755,217.987544782504,115,0.731824267164737
"8",2020-09-11,2020-11-11,61,"farFuture",46.8120211708411,25.2182543176644,86.8959959914556,NA,NA
"9",2020-09-11,2020-11-12,62,"farFuture",57.7795256074332,31.1127004738788,107.302597607138,NA,NA
"10",2020-09-11,2020-11-13,63,"farFuture",38.442202522922,19.5782003071788,75.482062274717,NA,NA
"11",2020-09-11,2020-11-14,64,"farFuture",39.2144693347246,19.898132478003,77.2823583773018,NA,NA
"12",2020-09-11,2020-11-15,65,"farFuture",53.4271928361689,28.1791502460898,101.297055071747,NA,NA
"13",2020-09-11,2020-11-16,66,"farFuture",23.0844195760046,11.2019340460068,47.5712876876815,NA,NA
"14",2020-09-11,2020-11-17,67,"farFuture",35.4813238726237,19.0659652522045,66.0299296207126,NA,NA
"15",2020-09-11,2020-09-12,1,"nearFar",103.012773808414,87.4385824029252,121.360974481541,NA,NA
"16",2020-09-11,2020-09-13,2,"nearFar",95.5071076409676,80.072757142371,113.916492143826,NA,NA
"17",2020-09-11,2020-09-14,3,"nearFar",119.743608365238,97.2501670588095,147.439661832731,NA,NA
"18",2020-09-11,2020-09-15,4,"nearFar",91.1587914404613,77.3457816694883,107.438635663355,NA,NA
"19",2020-09-11,2020-09-16,5,"nearFar",87.2472132175208,74.5467998317404,102.111374752568,NA,NA
"20",2020-09-11,2020-09-17,6,"nearFar",109.810424141096,88.0357719854863,136.970790146935,NA,NA
"21",2020-09-11,2020-09-18,7,"nearFar",165.222904479602,125.230128133755,217.987544782504,NA,NA
