"","cutoff","date","lag","predType","fit_resp","right_lwr","right_upr","strawman","scaled_abs_err"
"1",2020-09-11,2020-09-12,1,"nearFuture",4.4830770093308,1.96535649758562,10.2261241135032,0,1.24153788389646
"2",2020-09-11,2020-09-13,2,"nearFuture",2.58442926405621,1.30926577025442,5.1015422327983,0,0.29221448592086
"3",2020-09-11,2020-09-14,3,"nearFuture",7.86154198145488,2.84343853016321,21.7355999331662,0,2.93076952534268
"4",2020-09-11,2020-09-15,4,"nearFuture",0.797354331372608,0.267191362848653,2.37947036528567,0,0.601322533652429
"5",2020-09-11,2020-09-16,5,"nearFuture",2.18345637205074,0.999436775322199,4.77016840521207,0,0.0917281401613008
"6",2020-09-11,2020-09-17,6,"nearFuture",2.9620951171799,1.39754219134605,6.27817001701411,0,0.48104731806629
"7",2020-09-11,2020-09-18,7,"nearFuture",7.2530071089521,3.39138184951389,15.5117042128565,0,2.62650224122493
"8",2020-09-11,2020-11-11,61,"farFuture",10.4881630584323,1.36068539300434,80.8427612332825,NA,NA
"9",2020-09-11,2020-11-12,62,"farFuture",77.6718921963383,13.543814016063,445.437513406823,NA,NA
"10",2020-09-11,2020-11-13,63,"farFuture",33.2770345635177,5.98864499068927,184.910114235057,NA,NA
"11",2020-09-11,2020-11-14,64,"farFuture",26.7335004612475,3.57654575166363,199.824103069026,NA,NA
"12",2020-09-11,2020-11-15,65,"farFuture",10.4357937875077,1.26363419782986,86.1845874086174,NA,NA
"13",2020-09-11,2020-11-16,66,"farFuture",23.5785074267684,2.97738683265262,186.722802148913,NA,NA
"14",2020-09-11,2020-11-17,67,"farFuture",8.97684008191849,1.27194388241294,63.3547273355073,NA,NA
"15",2020-09-11,2020-09-12,1,"nearFar",4.4830770093308,1.96535649758562,10.2261241135032,NA,NA
"16",2020-09-11,2020-09-13,2,"nearFar",2.58442926405621,1.30926577025442,5.1015422327983,NA,NA
"17",2020-09-11,2020-09-14,3,"nearFar",7.86154198145488,2.84343853016321,21.7355999331662,NA,NA
"18",2020-09-11,2020-09-15,4,"nearFar",0.797354331372608,0.267191362848653,2.37947036528567,NA,NA
"19",2020-09-11,2020-09-16,5,"nearFar",2.18345637205074,0.999436775322199,4.77016840521207,NA,NA
"20",2020-09-11,2020-09-17,6,"nearFar",2.9620951171799,1.39754219134605,6.27817001701411,NA,NA
"21",2020-09-11,2020-09-18,7,"nearFar",7.2530071089521,3.39138184951389,15.5117042128565,NA,NA
"22",2020-09-11,2020-09-12,1,"nearFar",4.4830770093308,1.96535649758562,10.2261241135032,NA,NA
"23",2020-09-11,2020-09-13,2,"nearFar",2.58442926405621,1.30926577025442,5.1015422327983,NA,NA
"24",2020-09-11,2020-09-14,3,"nearFar",7.86154198145488,2.84343853016321,21.7355999331662,NA,NA
"25",2020-09-11,2020-09-15,4,"nearFar",0.797354331372608,0.267191362848653,2.37947036528567,NA,NA
"26",2020-09-11,2020-09-16,5,"nearFar",2.18345637205074,0.999436775322199,4.77016840521207,NA,NA
"27",2020-09-11,2020-09-17,6,"nearFar",2.9620951171799,1.39754219134605,6.27817001701411,NA,NA
"28",2020-09-11,2020-09-18,7,"nearFar",7.2530071089521,3.39138184951389,15.5117042128565,NA,NA
"29",2020-09-26,2020-09-27,1,"nearFuture",4.49457585956278,2.57760969741276,7.83718814281357,0,0.357917683217076
"30",2020-09-26,2020-09-28,2,"nearFuture",1.24802823016686,0.528945238180108,2.94467999873188,0,0.821710135446143
"31",2020-09-26,2020-09-29,3,"nearFuture",6.145676060742,3.71029415268479,10.179606438009,0,0.122046259601677
"32",2020-09-26,2020-09-30,4,"nearFuture",2.78702257106342,1.5912158709817,4.88148399803529,0,0.601853832440392
"33",2020-09-26,2020-10-01,5,"nearFuture",2.73089208535168,1.69438808274696,4.40145422278102,0,0.609872472110835
"34",2020-09-26,2020-10-02,6,"nearFuture",1.15076260980186,0.405872922128175,3.26273203241624,0,0.835605222084703
"35",2020-09-26,2020-10-03,7,"nearFuture",1.94919034479729,1.18418378181549,3.20840654853938,0,0.721544133379797
"36",2020-09-26,2020-09-27,1,"nearFar",4.49457585956278,2.57760969741276,7.83718814281357,NA,NA
"37",2020-09-26,2020-09-28,2,"nearFar",1.24802823016686,0.528945238180108,2.94467999873188,NA,NA
"38",2020-09-26,2020-09-29,3,"nearFar",6.145676060742,3.71029415268479,10.179606438009,NA,NA
"39",2020-09-26,2020-09-30,4,"nearFar",2.78702257106342,1.5912158709817,4.88148399803529,NA,NA
"40",2020-09-26,2020-10-01,5,"nearFar",2.73089208535168,1.69438808274696,4.40145422278102,NA,NA
"41",2020-09-26,2020-10-02,6,"nearFar",1.15076260980186,0.405872922128175,3.26273203241624,NA,NA
"42",2020-09-26,2020-10-03,7,"nearFar",1.94919034479729,1.18418378181549,3.20840654853938,NA,NA
"43",2020-09-26,2020-09-27,1,"nearFar",4.49457585956278,2.57760969741276,7.83718814281357,NA,NA
"44",2020-09-26,2020-09-28,2,"nearFar",1.24802823016686,0.528945238180108,2.94467999873188,NA,NA
"45",2020-09-26,2020-09-29,3,"nearFar",6.145676060742,3.71029415268479,10.179606438009,NA,NA
"46",2020-09-26,2020-09-30,4,"nearFar",2.78702257106342,1.5912158709817,4.88148399803529,NA,NA
"47",2020-09-26,2020-10-01,5,"nearFar",2.73089208535168,1.69438808274696,4.40145422278102,NA,NA
"48",2020-09-26,2020-10-02,6,"nearFar",1.15076260980186,0.405872922128175,3.26273203241624,NA,NA
"49",2020-09-26,2020-10-03,7,"nearFar",1.94919034479729,1.18418378181549,3.20840654853938,NA,NA
"50",2020-10-11,2020-10-12,1,"nearFuture",2.24663315204574,1.11139704695156,4.5414557594114,0,0.775336607261765
"51",2020-10-11,2020-10-13,2,"nearFuture",1.13844545463694,0.454265160435475,2.85308706470263,0,0.886155365920769
"52",2020-10-11,2020-10-14,3,"nearFuture",7.30972846747664,2.97446937791147,17.9635839134965,0,0.269027126349624
"53",2020-10-11,2020-10-15,4,"nearFuture",2.03282664600013,0.865264818718498,4.77586061895873,0,0.796717255728261
"54",2020-10-11,2020-10-16,5,"nearFuture",2.09918371574768,0.871162709339071,5.05826549417315,0,0.790081549417078
"55",2020-10-11,2020-10-17,6,"nearFuture",0.535050600554545,0.19154425641968,1.49458485733204,0,0.946494845295061
"56",2020-10-11,2020-10-18,7,"nearFuture",2.37781342473205,1.41393819127495,3.99875802048866,0,0.762218581304937
"57",2020-10-11,2020-10-12,1,"nearFar",2.24663315204574,1.11139704695156,4.5414557594114,NA,NA
"58",2020-10-11,2020-10-13,2,"nearFar",1.13844545463694,0.454265160435475,2.85308706470263,NA,NA
"59",2020-10-11,2020-10-14,3,"nearFar",7.30972846747664,2.97446937791147,17.9635839134965,NA,NA
"60",2020-10-11,2020-10-15,4,"nearFar",2.03282664600013,0.865264818718498,4.77586061895873,NA,NA
"61",2020-10-11,2020-10-16,5,"nearFar",2.09918371574768,0.871162709339071,5.05826549417315,NA,NA
"62",2020-10-11,2020-10-17,6,"nearFar",0.535050600554545,0.19154425641968,1.49458485733204,NA,NA
"63",2020-10-11,2020-10-18,7,"nearFar",2.37781342473205,1.41393819127495,3.99875802048866,NA,NA
"64",2020-10-11,2020-10-12,1,"nearFar",2.24663315204574,1.11139704695156,4.5414557594114,NA,NA
"65",2020-10-11,2020-10-13,2,"nearFar",1.13844545463694,0.454265160435475,2.85308706470263,NA,NA
"66",2020-10-11,2020-10-14,3,"nearFar",7.30972846747664,2.97446937791147,17.9635839134965,NA,NA
"67",2020-10-11,2020-10-15,4,"nearFar",2.03282664600013,0.865264818718498,4.77586061895873,NA,NA
"68",2020-10-11,2020-10-16,5,"nearFar",2.09918371574768,0.871162709339071,5.05826549417315,NA,NA
"69",2020-10-11,2020-10-17,6,"nearFar",0.535050600554545,0.19154425641968,1.49458485733204,NA,NA
"70",2020-10-11,2020-10-18,7,"nearFar",2.37781342473205,1.41393819127495,3.99875802048866,NA,NA
"71",2020-10-26,2020-10-27,1,"nearFuture",9.91600248043661,5.16451249970815,19.0389906496657,0,0.380249821207098
"72",2020-10-26,2020-10-28,2,"nearFuture",8.21795592380341,3.27835870205357,20.600186161225,0,0.486377724363679
"73",2020-10-26,2020-10-29,3,"nearFuture",27.8927117460107,13.9426665370031,55.8001847409365,0,0.743294437669768
"74",2020-10-26,2020-10-30,4,"nearFuture",10.7206148495676,4.67782464220674,24.5694508758994,0,0.329961551279425
"75",2020-10-26,2020-10-31,5,"nearFuture",3.29008676079619,1.49773543862223,7.22735846026586,0,0.794369527802143
"76",2020-10-26,2020-11-01,6,"nearFuture",19.4085392456887,8.87670847590665,42.4359318179551,0,0.213033689540939
"77",2020-10-26,2020-10-27,1,"nearFar",9.91600248043661,5.16451249970815,19.0389906496657,NA,NA
"78",2020-10-26,2020-10-28,2,"nearFar",8.21795592380341,3.27835870205357,20.600186161225,NA,NA
"79",2020-10-26,2020-10-29,3,"nearFar",27.8927117460107,13.9426665370031,55.8001847409365,NA,NA
"80",2020-10-26,2020-10-30,4,"nearFar",10.7206148495676,4.67782464220674,24.5694508758994,NA,NA
"81",2020-10-26,2020-10-31,5,"nearFar",3.29008676079619,1.49773543862223,7.22735846026586,NA,NA
"82",2020-10-26,2020-11-01,6,"nearFar",19.4085392456887,8.87670847590665,42.4359318179551,NA,NA
"83",2020-10-26,2020-10-27,1,"nearFar",9.91600248043661,5.16451249970815,19.0389906496657,NA,NA
"84",2020-10-26,2020-10-28,2,"nearFar",8.21795592380341,3.27835870205357,20.600186161225,NA,NA
"85",2020-10-26,2020-10-29,3,"nearFar",27.8927117460107,13.9426665370031,55.8001847409365,NA,NA
"86",2020-10-26,2020-10-30,4,"nearFar",10.7206148495676,4.67782464220674,24.5694508758994,NA,NA
"87",2020-10-26,2020-10-31,5,"nearFar",3.29008676079619,1.49773543862223,7.22735846026586,NA,NA
"88",2020-10-26,2020-11-01,6,"nearFar",19.4085392456887,8.87670847590665,42.4359318179551,NA,NA
"89",2020-11-10,2020-11-11,1,"nearFuture",42.8646115948855,29.7300999358613,61.8018416064621,0,0.298927615029025
"90",2020-11-10,2020-11-12,2,"nearFuture",68.0891229598086,41.9991853212093,110.386157016592,0,1.06330672413642
"91",2020-11-10,2020-11-15,5,"nearFuture",36.0218840346495,25.9341656678293,50.033463425251,0,0.0915722406993121
"92",2020-11-10,2020-11-16,6,"nearFuture",26.2006991000767,16.2018149973976,42.3703537809206,0,0.206039414966178
"93",2020-11-10,2020-11-17,7,"nearFuture",16.7817875321265,10.3377319150578,27.2427641853648,0,0.491460968982197
"94",2020-11-10,2020-11-11,1,"nearFar",42.8646115948855,29.7300999358613,61.8018416064621,NA,NA
"95",2020-11-10,2020-11-12,2,"nearFar",68.0891229598086,41.9991853212093,110.386157016592,NA,NA
"96",2020-11-10,2020-11-15,5,"nearFar",36.0218840346495,25.9341656678293,50.033463425251,NA,NA
"97",2020-11-10,2020-11-16,6,"nearFar",26.2006991000767,16.2018149973976,42.3703537809206,NA,NA
"98",2020-11-10,2020-11-17,7,"nearFar",16.7817875321265,10.3377319150578,27.2427641853648,NA,NA
"99",2020-11-10,2020-11-11,1,"nearFar",42.8646115948855,29.7300999358613,61.8018416064621,NA,NA
