"","cutoff","date","lag","predType","fit_resp","right_lwr","right_upr","strawman","scaled_abs_err"
"1",2020-09-12,2020-09-13,1,"nearFuture",1006.99423769362,906.524354971288,1118.59917407324,1057,1.2631882160168
"2",2020-09-12,2020-09-14,2,"nearFuture",914.401939447762,810.493219685421,1031.63220438828,1057,1.75051609895643
"3",2020-09-12,2020-09-15,3,"nearFuture",753.859006378351,646.088453435961,879.606187783517,1057,2.59547890013774
"4",2020-09-12,2020-09-16,4,"nearFuture",996.671006424485,896.436316396614,1108.11340067095,1057,1.31752101188418
"5",2020-09-12,2020-09-17,5,"nearFuture",1000.8617231555,880.882585520935,1137.1824183417,1057,1.29546460815283
"6",2020-09-12,2020-09-18,6,"nearFuture",904.766563814801,801.299216750388,1021.59407857283,1057,1.8012286020209
"7",2020-09-12,2020-09-19,7,"nearFuture",1099.3394179272,980.253123533552,1232.89294039893,1057,0.777160954187578
"8",2020-09-12,2020-11-12,61,"farFuture",1126.09853414338,819.009390443301,1548.33134198069,NA,NA
"9",2020-09-12,2020-11-13,62,"farFuture",1576.51432383123,1191.47628082226,2085.98144440596,NA,NA
"10",2020-09-12,2020-11-14,63,"farFuture",1337.33144639583,1025.94388060789,1743.22926558077,NA,NA
"11",2020-09-12,2020-11-15,64,"farFuture",1509.81452841883,1106.07504373272,2060.92698966584,NA,NA
"12",2020-09-12,2020-11-16,65,"farFuture",1526.96842900332,1055.93312418351,2208.1252399159,NA,NA
"13",2020-09-12,2020-11-17,66,"farFuture",1753.7696172143,1219.86280799529,2521.35555744878,NA,NA
"14",2020-09-12,2020-11-18,67,"farFuture",2171.30557275722,1469.05941685142,3209.2424827793,NA,NA
"15",2020-09-12,2020-09-13,1,"nearFar",1006.99423769362,906.524354971288,1118.59917407324,NA,NA
"16",2020-09-12,2020-09-14,2,"nearFar",914.401939447762,810.493219685421,1031.63220438828,NA,NA
"17",2020-09-12,2020-09-15,3,"nearFar",753.859006378351,646.088453435961,879.606187783517,NA,NA
"18",2020-09-12,2020-09-16,4,"nearFar",996.671006424485,896.436316396614,1108.11340067095,NA,NA
"19",2020-09-12,2020-09-17,5,"nearFar",1000.8617231555,880.882585520935,1137.1824183417,NA,NA
"20",2020-09-12,2020-09-18,6,"nearFar",904.766563814801,801.299216750388,1021.59407857283,NA,NA
"21",2020-09-12,2020-09-19,7,"nearFar",1099.3394179272,980.253123533552,1232.89294039893,NA,NA
"22",2020-09-12,2020-09-13,1,"nearFar",1006.99423769362,906.524354971288,1118.59917407324,NA,NA
"23",2020-09-12,2020-09-14,2,"nearFar",914.401939447762,810.493219685421,1031.63220438828,NA,NA
"24",2020-09-12,2020-09-15,3,"nearFar",753.859006378351,646.088453435961,879.606187783517,NA,NA
"25",2020-09-12,2020-09-16,4,"nearFar",996.671006424485,896.436316396614,1108.11340067095,NA,NA
"26",2020-09-12,2020-09-17,5,"nearFar",1000.8617231555,880.882585520935,1137.1824183417,NA,NA
"27",2020-09-12,2020-09-18,6,"nearFar",904.766563814801,801.299216750388,1021.59407857283,NA,NA
"28",2020-09-12,2020-09-19,7,"nearFar",1099.3394179272,980.253123533552,1232.89294039893,NA,NA
"29",2020-09-27,2020-09-28,1,"nearFuture",776.793250530214,712.434706450688,846.965691881353,1057,1.39492947072527
"30",2020-09-27,2020-09-29,2,"nearFuture",1039.07835966895,939.182411135348,1149.59972070508,1057,0.846823579676322
"31",2020-09-27,2020-09-30,3,"nearFuture",1100.80776671534,1018.32632135999,1189.96996723257,1057,1.37442534479412
"32",2020-09-27,2020-10-01,4,"nearFuture",1123.5055630687,1020.74089343715,1236.61622490295,1057,1.56842360256645
"33",2020-09-27,2020-10-02,5,"nearFuture",1145.480458157,1077.56964451064,1217.67116093499,1057,1.75624321710052
"34",2020-09-27,2020-10-03,6,"nearFuture",1189.26058154457,1122.185674372,1260.34466765692,1057,2.13043230268494
"35",2020-09-27,2020-10-04,7,"nearFuture",902.27733920504,829.855590502222,981.019355849898,1057,0.322415901474736
"36",2020-09-27,2020-09-28,1,"nearFar",776.793250530214,712.434706450688,846.965691881353,NA,NA
"37",2020-09-27,2020-09-29,2,"nearFar",1039.07835966895,939.182411135348,1149.59972070508,NA,NA
"38",2020-09-27,2020-09-30,3,"nearFar",1100.80776671534,1018.32632135999,1189.96996723257,NA,NA
"39",2020-09-27,2020-10-01,4,"nearFar",1123.5055630687,1020.74089343715,1236.61622490295,NA,NA
"40",2020-09-27,2020-10-02,5,"nearFar",1145.480458157,1077.56964451064,1217.67116093499,NA,NA
"41",2020-09-27,2020-10-03,6,"nearFar",1189.26058154457,1122.185674372,1260.34466765692,NA,NA
"42",2020-09-27,2020-10-04,7,"nearFar",902.27733920504,829.855590502222,981.019355849898,NA,NA
"43",2020-09-27,2020-09-28,1,"nearFar",776.793250530214,712.434706450688,846.965691881353,NA,NA
"44",2020-09-27,2020-09-29,2,"nearFar",1039.07835966895,939.182411135348,1149.59972070508,NA,NA
"45",2020-09-27,2020-09-30,3,"nearFar",1100.80776671534,1018.32632135999,1189.96996723257,NA,NA
"46",2020-09-27,2020-10-01,4,"nearFar",1123.5055630687,1020.74089343715,1236.61622490295,NA,NA
"47",2020-09-27,2020-10-02,5,"nearFar",1145.480458157,1077.56964451064,1217.67116093499,NA,NA
"48",2020-09-27,2020-10-03,6,"nearFar",1189.26058154457,1122.185674372,1260.34466765692,NA,NA
"49",2020-09-27,2020-10-04,7,"nearFar",902.27733920504,829.855590502222,981.019355849898,NA,NA
"50",2020-10-12,2020-10-13,1,"nearFuture",881.388248439623,817.7423544074,949.987780748411,1057,0.632611397085799
"51",2020-10-12,2020-10-14,2,"nearFuture",976.950193835361,895.138935657033,1066.23859516779,1057,0.832531784524747
"52",2020-10-12,2020-10-15,3,"nearFuture",803.93810560971,730.039414269232,885.317237697764,1057,0.470581809914495
"53",2020-10-12,2020-10-16,4,"nearFuture",827.934169448692,762.247261410448,899.281668355626,1057,0.52078278018391
"54",2020-10-12,2020-10-17,5,"nearFuture",846.201069128874,767.674339715678,932.760432841943,1057,0.558998051401413
"55",2020-10-12,2020-10-18,6,"nearFuture",741.530698655485,660.037279142007,833.085939877931,1057,0.340022381413102
"56",2020-10-12,2020-10-19,7,"nearFuture",958.813385284346,873.303393018993,1052.69613647365,1057,0.794588670480664
"57",2020-10-12,2020-10-13,1,"nearFar",881.388248439623,817.7423544074,949.987780748411,NA,NA
"58",2020-10-12,2020-10-14,2,"nearFar",976.950193835361,895.138935657033,1066.23859516779,NA,NA
"59",2020-10-12,2020-10-15,3,"nearFar",803.93810560971,730.039414269232,885.317237697764,NA,NA
"60",2020-10-12,2020-10-16,4,"nearFar",827.934169448692,762.247261410448,899.281668355626,NA,NA
"61",2020-10-12,2020-10-17,5,"nearFar",846.201069128874,767.674339715678,932.760432841943,NA,NA
"62",2020-10-12,2020-10-18,6,"nearFar",741.530698655485,660.037279142007,833.085939877931,NA,NA
"63",2020-10-12,2020-10-19,7,"nearFar",958.813385284346,873.303393018993,1052.69613647365,NA,NA
"64",2020-10-12,2020-10-13,1,"nearFar",881.388248439623,817.7423544074,949.987780748411,NA,NA
"65",2020-10-12,2020-10-14,2,"nearFar",976.950193835361,895.138935657033,1066.23859516779,NA,NA
"66",2020-10-12,2020-10-15,3,"nearFar",803.93810560971,730.039414269232,885.317237697764,NA,NA
"67",2020-10-12,2020-10-16,4,"nearFar",827.934169448692,762.247261410448,899.281668355626,NA,NA
"68",2020-10-12,2020-10-17,5,"nearFar",846.201069128874,767.674339715678,932.760432841943,NA,NA
"69",2020-10-12,2020-10-18,6,"nearFar",741.530698655485,660.037279142007,833.085939877931,NA,NA
"70",2020-10-12,2020-10-19,7,"nearFar",958.813385284346,873.303393018993,1052.69613647365,NA,NA
"71",2020-10-27,2020-10-28,1,"nearFuture",719.076606122217,646.966571472633,799.223929445508,1057,0.404015177633513
"72",2020-10-27,2020-10-29,2,"nearFuture",601.211208002822,536.446601194101,673.794774398111,1057,0.196139696308082
"73",2020-10-27,2020-10-30,3,"nearFuture",632.918545702785,561.149521825622,713.866571945527,1057,0.252060926720854
"74",2020-10-27,2020-10-31,4,"nearFuture",522.279249032882,448.900700264781,607.652458125944,1057,0.0569298923738141
"75",2020-10-27,2020-11-01,5,"nearFuture",507.105707356661,421.899727693805,609.519707062554,1057,0.0301687959902857
"76",2020-10-27,2020-11-02,6,"nearFuture",509.723065428489,432.120779714956,601.261535261511,1057,0.0347849477843107
"77",2020-10-27,2020-11-03,7,"nearFuture",478.525550925197,398.878697744696,574.076039114094,1057,0.0202371235530266
"78",2020-10-27,2020-10-28,1,"nearFar",719.076606122217,646.966571472633,799.223929445508,NA,NA
"79",2020-10-27,2020-10-29,2,"nearFar",601.211208002822,536.446601194101,673.794774398111,NA,NA
"80",2020-10-27,2020-10-30,3,"nearFar",632.918545702785,561.149521825622,713.866571945527,NA,NA
"81",2020-10-27,2020-10-31,4,"nearFar",522.279249032882,448.900700264781,607.652458125944,NA,NA
"82",2020-10-27,2020-11-01,5,"nearFar",507.105707356661,421.899727693805,609.519707062554,NA,NA
"83",2020-10-27,2020-11-02,6,"nearFar",509.723065428489,432.120779714956,601.261535261511,NA,NA
"84",2020-10-27,2020-11-03,7,"nearFar",478.525550925197,398.878697744696,574.076039114094,NA,NA
"85",2020-10-27,2020-10-28,1,"nearFar",719.076606122217,646.966571472633,799.223929445508,NA,NA
"86",2020-10-27,2020-10-29,2,"nearFar",601.211208002822,536.446601194101,673.794774398111,NA,NA
"87",2020-10-27,2020-10-30,3,"nearFar",632.918545702785,561.149521825622,713.866571945527,NA,NA
"88",2020-10-27,2020-10-31,4,"nearFar",522.279249032882,448.900700264781,607.652458125944,NA,NA
"89",2020-10-27,2020-11-01,5,"nearFar",507.105707356661,421.899727693805,609.519707062554,NA,NA
"90",2020-10-27,2020-11-02,6,"nearFar",509.723065428489,432.120779714956,601.261535261511,NA,NA
"91",2020-10-27,2020-11-03,7,"nearFar",478.525550925197,398.878697744696,574.076039114094,NA,NA
"92",2020-11-11,2020-11-12,1,"nearFuture",470.002759669587,414.22509411297,533.291191761506,1057,0.00685632988603121
"93",2020-11-11,2020-11-13,2,"nearFuture",393.627395952652,339.995342676535,455.71955669956,1057,0.137860384064302
"94",2020-11-11,2020-11-14,3,"nearFuture",402.452470478772,352.860690940026,459.01398243874,1057,0.12272303498886
"95",2020-11-11,2020-11-15,4,"nearFuture",487.969655436494,410.229668737225,580.441647138243,1057,0.0239616730918226
"96",2020-11-11,2020-11-16,5,"nearFuture",436.915391870119,358.716210168185,532.16178762459,1057,0.0636099623778236
"97",2020-11-11,2020-11-17,6,"nearFuture",523.645651843723,405.083573772159,676.909128013829,1057,0.085155491867183
"98",2020-11-11,2020-11-18,7,"nearFuture",581.516173313226,408.598883414756,827.611316503773,1057,0.184418821833288
"99",2020-11-11,2020-11-12,1,"nearFar",470.002759669587,414.22509411297,533.291191761506,NA,NA
"100",2020-11-11,2020-11-13,2,"nearFar",393.627395952652,339.995342676535,455.71955669956,NA,NA
"101",2020-11-11,2020-11-14,3,"nearFar",402.452470478772,352.860690940026,459.01398243874,NA,NA
"102",2020-11-11,2020-11-15,4,"nearFar",487.969655436494,410.229668737225,580.441647138243,NA,NA
"103",2020-11-11,2020-11-16,5,"nearFar",436.915391870119,358.716210168185,532.16178762459,NA,NA
"104",2020-11-11,2020-11-17,6,"nearFar",523.645651843723,405.083573772159,676.909128013829,NA,NA
"105",2020-11-11,2020-11-18,7,"nearFar",581.516173313226,408.598883414756,827.611316503773,NA,NA
"106",2020-11-11,2020-11-12,1,"nearFar",470.002759669587,414.22509411297,533.291191761506,NA,NA
"107",2020-11-11,2020-11-13,2,"nearFar",393.627395952652,339.995342676535,455.71955669956,NA,NA
"108",2020-11-11,2020-11-14,3,"nearFar",402.452470478772,352.860690940026,459.01398243874,NA,NA
"109",2020-11-11,2020-11-15,4,"nearFar",487.969655436494,410.229668737225,580.441647138243,NA,NA
"110",2020-11-11,2020-11-16,5,"nearFar",436.915391870119,358.716210168185,532.16178762459,NA,NA
"111",2020-11-11,2020-11-17,6,"nearFar",523.645651843723,405.083573772159,676.909128013829,NA,NA
"112",2020-11-11,2020-11-18,7,"nearFar",581.516173313226,408.598883414756,827.611316503773,NA,NA
